Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.5           40.66                  1.04% , 1.02         1810.43 , 998.00          171.36 , 183.00            2026.83 , 1851.00      824.07
   9.51           42.34                  1.05% , 0.92         1827.84 , 998.00          154.56 , 183.00            2027.03 , 1851.00      858.28
   9.53           39.55                  1.03% , 1.13         1793.02 , 998.00          189.84 , 183.00            2027.31 , 1851.00      801.86
   9.55            26.8                  0.83% , 1.10         1444.86 , 998.00          184.80 , 183.00            1674.27 , 1851.00      448.66
   9.56           30.77                  0.85% , 0.89         1479.68 , 998.00          149.52 , 183.00            1673.99 , 1851.00      515.16
   9.57           28.73                  0.84% , 0.99         1462.27 , 998.00          166.32 , 183.00            1673.79 , 1851.00      480.95
   9.57            44.0                  1.06% , 0.82         1845.25 , 998.00          137.76 , 183.00            2028.23 , 1851.00      892.49
   9.59           40.54                  1.04% , 1.03         1810.43 , 998.00          173.04 , 183.00            2028.51 , 1851.00      822.39
    9.6           42.22                  1.05% , 0.93         1827.84 , 998.00          156.24 , 183.00            2028.71 , 1851.00       856.6
   9.62            39.6                  1.03% , 1.14         1793.02 , 998.00          191.52 , 183.00            2028.99 , 1851.00      803.54
   9.64           26.72                  0.83% , 1.09         1444.86 , 998.00          183.12 , 183.00            1672.59 , 1851.00      446.98
   9.65           26.69                  0.82% , 1.19         1427.46 , 998.00          199.92 , 183.00            1672.39 , 1851.00      446.38
   9.65           30.91                  0.85% , 0.88         1479.68 , 998.00          147.84 , 183.00            1672.31 , 1851.00      516.84
   9.66           28.86                  0.84% , 0.98         1462.27 , 998.00          164.64 , 183.00            1672.11 , 1851.00      482.63
   9.67           43.88                  1.06% , 0.83         1845.25 , 998.00          139.44 , 183.00            2029.91 , 1851.00      890.81
   9.68           40.43                  1.04% , 1.04         1810.43 , 998.00          174.72 , 183.00            2030.19 , 1851.00      820.71
   9.69           42.11                  1.05% , 0.94         1827.84 , 998.00          157.92 , 183.00            2030.39 , 1851.00      854.92
   9.71           39.65                  1.03% , 1.15         1793.02 , 998.00          193.20 , 183.00            2030.67 , 1851.00      805.22
   9.73           26.84                  0.83% , 1.08         1444.86 , 998.00          181.44 , 183.00            1670.91 , 1851.00      448.42
   9.74           26.62                  0.82% , 1.18         1427.46 , 998.00          198.24 , 183.00            1670.71 , 1851.00       444.7
   9.74           31.04                  0.85% , 0.87         1479.68 , 998.00          146.16 , 183.00            1670.63 , 1851.00      518.52
   9.76           28.99                  0.84% , 0.97         1462.27 , 998.00          162.96 , 183.00            1670.43 , 1851.00      484.31
   9.76           43.77                  1.06% , 0.84         1845.25 , 998.00          141.12 , 183.00            2031.59 , 1851.00      889.13
   9.77           40.31                  1.04% , 1.05         1810.43 , 998.00          176.40 , 183.00            2031.87 , 1851.00      819.03
   9.78           41.99                  1.05% , 0.95         1827.84 , 998.00          159.60 , 183.00            2032.07 , 1851.00      853.24
    9.8            39.7                  1.03% , 1.16         1793.02 , 998.00          194.88 , 183.00            2032.35 , 1851.00       806.9
   9.82           26.96                  0.83% , 1.07         1444.86 , 998.00          179.76 , 183.00            1669.23 , 1851.00       450.1
   9.83           26.54                  0.82% , 1.17         1427.46 , 998.00          196.56 , 183.00            1669.03 , 1851.00      443.02
   9.84           31.17                  0.85% , 0.86         1479.68 , 998.00          144.48 , 183.00            1668.95 , 1851.00       520.2
   9.85           29.12                  0.84% , 0.96         1462.27 , 998.00          161.28 , 183.00            1668.75 , 1851.00      485.99
   9.85           43.65                  1.06% , 0.85         1845.25 , 998.00          142.80 , 183.00            2033.27 , 1851.00      887.45
   9.86           40.19                  1.04% , 1.06         1810.43 , 998.00          178.08 , 183.00            2033.55 , 1851.00      817.35
   9.87           41.87                  1.05% , 0.96         1827.84 , 998.00          161.28 , 183.00            2033.75 , 1851.00      851.56
   9.89           39.75                  1.03% , 1.17         1793.02 , 998.00          196.56 , 183.00            2034.03 , 1851.00      808.58
   9.91           27.09                  0.83% , 1.06         1444.86 , 998.00          178.08 , 183.00            1667.55 , 1851.00      451.78
   9.92           26.47                  0.82% , 1.16         1427.46 , 998.00          194.88 , 183.00            1667.35 , 1851.00      441.34
   9.93            31.3                  0.85% , 0.85         1479.68 , 998.00          142.80 , 183.00            1667.27 , 1851.00      521.88
   9.94           29.25                  0.84% , 0.95         1462.27 , 998.00          159.60 , 183.00            1667.07 , 1851.00      487.67
   9.94           43.53                  1.06% , 0.86         1845.25 , 998.00          144.48 , 183.00            2034.95 , 1851.00      885.77
   9.95           40.08                  1.04% , 1.07         1810.43 , 998.00          179.76 , 183.00            2035.23 , 1851.00      815.67
   9.96           41.75                  1.05% , 0.97         1827.84 , 998.00          162.96 , 183.00            2035.43 , 1851.00      849.88
   9.98            39.8                  1.03% , 1.18         1793.02 , 998.00          198.24 , 183.00            2035.71 , 1851.00      810.26
   10.0           27.22                  0.83% , 1.05         1444.86 , 998.00          176.40 , 183.00            1665.87 , 1851.00      453.46
  10.01            26.4                  0.82% , 1.15         1427.46 , 998.00          193.20 , 183.00            1665.67 , 1851.00      439.66
  10.02           31.43                  0.85% , 0.84         1479.68 , 998.00          141.12 , 183.00            1665.59 , 1851.00      523.56
  10.03           29.38                  0.84% , 0.94         1462.27 , 998.00          157.92 , 183.00            1665.39 , 1851.00      489.35
  10.03           43.41                  1.06% , 0.87         1845.25 , 998.00          146.16 , 183.00            2036.63 , 1851.00      884.09
  10.04           39.96                  1.04% , 1.08         1810.43 , 998.00          181.44 , 183.00            2036.91 , 1851.00      813.99
  10.05           41.64                  1.05% , 0.98         1827.84 , 998.00          164.64 , 183.00            2037.11 , 1851.00       848.2
  10.07           39.85                  1.03% , 1.19         1793.02 , 998.00          199.92 , 183.00            2037.39 , 1851.00      811.94
  10.09           27.35                  0.83% , 1.04         1444.86 , 998.00          174.72 , 183.00            1664.19 , 1851.00      455.14
   10.1           26.32                  0.82% , 1.14         1427.46 , 998.00          191.52 , 183.00            1663.99 , 1851.00      437.98
  10.11           31.57                  0.85% , 0.83         1479.68 , 998.00          139.44 , 183.00            1663.91 , 1851.00      525.24
  10.12           29.51                  0.84% , 0.93         1462.27 , 998.00          156.24 , 183.00            1663.71 , 1851.00      491.03
  10.12           43.29                  1.06% , 0.88         1845.25 , 998.00          147.84 , 183.00            2038.31 , 1851.00      882.41
  10.13           39.86                  1.04% , 1.09         1810.43 , 998.00          183.12 , 183.00            2038.59 , 1851.00      812.55
  10.15           41.52                  1.05% , 0.99         1827.84 , 998.00          166.32 , 183.00            2038.79 , 1851.00      846.52
  10.18           27.48                  0.83% , 1.03         1444.86 , 998.00          173.04 , 183.00            1662.51 , 1851.00      456.82
  10.19           26.25                  0.82% , 1.13         1427.46 , 998.00          189.84 , 183.00            1662.31 , 1851.00       436.3
   10.2            31.7                  0.85% , 0.82         1479.68 , 998.00          137.76 , 183.00            1662.23 , 1851.00      526.92
  10.21           29.65                  0.84% , 0.92         1462.27 , 998.00          154.56 , 183.00            1662.03 , 1851.00      492.71
  10.21           43.17                  1.06% , 0.89         1845.25 , 998.00          149.52 , 183.00            2039.99 , 1851.00      880.73
  10.23           39.91                  1.04% , 1.10         1810.43 , 998.00          184.80 , 183.00            2040.27 , 1851.00      814.23
  10.24            41.4                  1.05% , 1.00         1827.84 , 998.00          168.00 , 183.00            2040.47 , 1851.00      844.84
  10.27           27.61                  0.83% , 1.02         1444.86 , 998.00          171.36 , 183.00            1660.83 , 1851.00       458.5
  10.28           26.17                  0.82% , 1.12         1427.46 , 998.00          188.16 , 183.00            1660.63 , 1851.00      434.62
  10.29           31.83                  0.85% , 0.81         1479.68 , 998.00          136.08 , 183.00            1660.55 , 1851.00       528.6
   10.3           29.78                  0.84% , 0.91         1462.27 , 998.00          152.88 , 183.00            1660.35 , 1851.00      494.39
   10.3           43.06                  1.06% , 0.90         1845.25 , 998.00          151.20 , 183.00            2041.67 , 1851.00      879.05
  10.31           44.73                  1.07% , 0.80         1862.66 , 998.00          134.40 , 183.00            2041.87 , 1851.00      913.26
  10.32           39.96                  1.04% , 1.11         1810.43 , 998.00          186.48 , 183.00            2041.95 , 1851.00      815.91
  10.33           41.29                  1.05% , 1.01         1827.84 , 998.00          169.68 , 183.00            2042.15 , 1851.00      843.16
  10.36           27.74                  0.83% , 1.01         1444.86 , 998.00          169.68 , 183.00            1659.15 , 1851.00      460.18
  10.38            26.1                  0.82% , 1.11         1427.46 , 998.00          186.48 , 183.00            1658.95 , 1851.00      432.94
  10.38           31.97                  0.85% , 0.80         1479.68 , 998.00          134.40 , 183.00            1658.87 , 1851.00      530.28
  10.39           29.91                  0.84% , 0.90         1462.27 , 998.00          151.20 , 183.00            1658.67 , 1851.00      496.07
  10.39           42.94                  1.06% , 0.91         1845.25 , 998.00          152.88 , 183.00            2043.35 , 1851.00      877.37
   10.4           44.61                  1.07% , 0.81         1862.66 , 998.00          136.08 , 183.00            2043.55 , 1851.00      911.58
  10.41           40.01                  1.04% , 1.12         1810.43 , 998.00          188.16 , 183.00            2043.63 , 1851.00      817.59
  10.42           41.17                  1.05% , 1.02         1827.84 , 998.00          171.36 , 183.00            2043.83 , 1851.00      841.48
  10.46           27.87                  0.83% , 1.00         1444.86 , 998.00          168.00 , 183.00            1657.47 , 1851.00      461.86
  10.47           26.02                  0.82% , 1.10         1427.46 , 998.00          184.80 , 183.00            1657.27 , 1851.00      431.26
  10.48           30.04                  0.84% , 0.89         1462.27 , 998.00          149.52 , 183.00            1656.99 , 1851.00      497.75
  10.48           42.82                  1.06% , 0.92         1845.25 , 998.00          154.56 , 183.00            2045.03 , 1851.00      875.69
  10.49           44.49                  1.07% , 0.82         1862.66 , 998.00          137.76 , 183.00            2045.23 , 1851.00       909.9
   10.5           40.06                  1.04% , 1.13         1810.43 , 998.00          189.84 , 183.00            2045.31 , 1851.00      819.27
  10.51           41.06                  1.05% , 1.03         1827.84 , 998.00          173.04 , 183.00            2045.51 , 1851.00       839.8
  10.55            28.0                  0.83% , 0.99         1444.86 , 998.00          166.32 , 183.00            1655.79 , 1851.00      463.54
  10.56           25.95                  0.82% , 1.09         1427.46 , 998.00          183.12 , 183.00            1655.59 , 1851.00      429.58
  10.57           30.17                  0.84% , 0.88         1462.27 , 998.00          147.84 , 183.00            1655.31 , 1851.00      499.43
  10.57            42.7                  1.06% , 0.93         1845.25 , 998.00          156.24 , 183.00            2046.71 , 1851.00      874.01
  10.58           44.37                  1.07% , 0.83         1862.66 , 998.00          139.44 , 183.00            2046.91 , 1851.00      908.22
  10.59           40.11                  1.04% , 1.14         1810.43 , 998.00          191.52 , 183.00            2046.99 , 1851.00      820.95
   10.6           40.94                  1.05% , 1.04         1827.84 , 998.00          174.72 , 183.00            2047.19 , 1851.00      838.12
  10.62           25.93                  0.81% , 1.19         1410.05 , 998.00          199.92 , 183.00            1654.39 , 1851.00      428.97
  10.64           28.13                  0.83% , 0.98         1444.86 , 998.00          164.64 , 183.00            1654.11 , 1851.00      465.22
  10.65           26.06                  0.82% , 1.08         1427.46 , 998.00          181.44 , 183.00            1653.91 , 1851.00      431.02
  10.66            30.3                  0.84% , 0.87         1462.27 , 998.00          146.16 , 183.00            1653.63 , 1851.00      501.11
  10.66           42.59                  1.06% , 0.94         1845.25 , 998.00          157.92 , 183.00            2048.39 , 1851.00      872.33
  10.67           44.25                  1.07% , 0.84         1862.66 , 998.00          141.12 , 183.00            2048.59 , 1851.00      906.54
  10.68           40.15                  1.04% , 1.15         1810.43 , 998.00          193.20 , 183.00            2048.67 , 1851.00      822.63
  10.69           40.82                  1.05% , 1.05         1827.84 , 998.00          176.40 , 183.00            2048.87 , 1851.00      836.44
  10.71           25.85                  0.81% , 1.18         1410.05 , 998.00          198.24 , 183.00            1652.71 , 1851.00      427.29
  10.73           28.26                  0.83% , 0.97         1444.86 , 998.00          162.96 , 183.00            1652.43 , 1851.00       466.9
  10.74           26.19                  0.82% , 1.07         1427.46 , 998.00          179.76 , 183.00            1652.23 , 1851.00       432.7
  10.75           30.44                  0.84% , 0.86         1462.27 , 998.00          144.48 , 183.00            1651.95 , 1851.00      502.79
  10.75           42.47                  1.06% , 0.95         1845.25 , 998.00          159.60 , 183.00            2050.07 , 1851.00      870.65
  10.77            40.2                  1.04% , 1.16         1810.43 , 998.00          194.88 , 183.00            2050.35 , 1851.00      824.31
  10.77           44.13                  1.07% , 0.85         1862.66 , 998.00          142.80 , 183.00            2050.27 , 1851.00      904.86
  10.78           40.71                  1.05% , 1.06         1827.84 , 998.00          178.08 , 183.00            2050.55 , 1851.00      834.76
   10.8           25.78                  0.81% , 1.17         1410.05 , 998.00          196.56 , 183.00            1651.03 , 1851.00      425.61
  10.82           28.39                  0.83% , 0.96         1444.86 , 998.00          161.28 , 183.00            1650.75 , 1851.00      468.58
  10.83           26.32                  0.82% , 1.06         1427.46 , 998.00          178.08 , 183.00            1650.55 , 1851.00      434.38
  10.84           30.57                  0.84% , 0.85         1462.27 , 998.00          142.80 , 183.00            1650.27 , 1851.00      504.47
  10.85           42.35                  1.06% , 0.96         1845.25 , 998.00          161.28 , 183.00            2051.75 , 1851.00      868.97
  10.86           40.25                  1.04% , 1.17         1810.43 , 998.00          196.56 , 183.00            2052.03 , 1851.00      825.99
  10.86           44.02                  1.07% , 0.86         1862.66 , 998.00          144.48 , 183.00            2051.95 , 1851.00      903.18
  10.87           40.59                  1.05% , 1.07         1827.84 , 998.00          179.76 , 183.00            2052.23 , 1851.00      833.08
  10.89            25.7                  0.81% , 1.16         1410.05 , 998.00          194.88 , 183.00            1649.35 , 1851.00      423.93
  10.91           28.52                  0.83% , 0.95         1444.86 , 998.00          159.60 , 183.00            1649.07 , 1851.00      470.26
  10.92           26.45                  0.82% , 1.05         1427.46 , 998.00          176.40 , 183.00            1648.87 , 1851.00      436.06
  10.94            30.7                  0.84% , 0.84         1462.27 , 998.00          141.12 , 183.00            1648.59 , 1851.00      506.15
  10.94           42.24                  1.06% , 0.97         1845.25 , 998.00          162.96 , 183.00            2053.43 , 1851.00      867.29
  10.95            40.3                  1.04% , 1.18         1810.43 , 998.00          198.24 , 183.00            2053.71 , 1851.00      827.67
  10.95            43.9                  1.07% , 0.87         1862.66 , 998.00          146.16 , 183.00            2053.63 , 1851.00       901.5
  10.96           40.48                  1.05% , 1.08         1827.84 , 998.00          181.44 , 183.00            2053.91 , 1851.00       831.4
  10.98           25.63                  0.81% , 1.15         1410.05 , 998.00          193.20 , 183.00            1647.67 , 1851.00      422.25
   11.0           28.65                  0.83% , 0.94         1444.86 , 998.00          157.92 , 183.00            1647.39 , 1851.00      471.94
  11.01           26.57                  0.82% , 1.04         1427.46 , 998.00          174.72 , 183.00            1647.19 , 1851.00      437.74
  11.03           30.84                  0.84% , 0.83         1462.27 , 998.00          139.44 , 183.00            1646.91 , 1851.00      507.83
  11.03           42.12                  1.06% , 0.98         1845.25 , 998.00          164.64 , 183.00            2055.11 , 1851.00      865.61
  11.04           40.35                  1.04% , 1.19         1810.43 , 998.00          199.92 , 183.00            2055.39 , 1851.00      829.35
  11.04           43.78                  1.07% , 0.88         1862.66 , 998.00          147.84 , 183.00            2055.31 , 1851.00      899.82
  11.05           40.38                  1.05% , 1.09         1827.84 , 998.00          183.12 , 183.00            2055.59 , 1851.00      829.96
  11.08           25.55                  0.81% , 1.14         1410.05 , 998.00          191.52 , 183.00            1645.99 , 1851.00      420.57
  11.09           28.78                  0.83% , 0.93         1444.86 , 998.00          156.24 , 183.00            1645.71 , 1851.00      473.62
   11.1            26.7                  0.82% , 1.03         1427.46 , 998.00          173.04 , 183.00            1645.51 , 1851.00      439.42
  11.12           30.97                  0.84% , 0.82         1462.27 , 998.00          137.76 , 183.00            1645.23 , 1851.00      509.51
  11.12            42.0                  1.06% , 0.99         1845.25 , 998.00          166.32 , 183.00            2056.79 , 1851.00      863.93
  11.13           43.66                  1.07% , 0.89         1862.66 , 998.00          149.52 , 183.00            2056.99 , 1851.00      898.14
  11.14           40.42                  1.05% , 1.10         1827.84 , 998.00          184.80 , 183.00            2057.27 , 1851.00      831.64
  11.17           25.48                  0.81% , 1.13         1410.05 , 998.00          189.84 , 183.00            1644.31 , 1851.00      418.89
  11.18           28.91                  0.83% , 0.92         1444.86 , 998.00          154.56 , 183.00            1644.03 , 1851.00       475.3
  11.19           26.83                  0.82% , 1.02         1427.46 , 998.00          171.36 , 183.00            1643.83 , 1851.00       441.1
  11.21            31.1                  0.84% , 0.81         1462.27 , 998.00          136.08 , 183.00            1643.55 , 1851.00      511.19
  11.21           41.89                  1.06% , 1.00         1845.25 , 998.00          168.00 , 183.00            2058.47 , 1851.00      862.25
  11.22           43.55                  1.07% , 0.90         1862.66 , 998.00          151.20 , 183.00            2058.67 , 1851.00      896.46
  11.23           40.47                  1.05% , 1.11         1827.84 , 998.00          186.48 , 183.00            2058.95 , 1851.00      833.32
  11.26            25.4                  0.81% , 1.12         1410.05 , 998.00          188.16 , 183.00            1642.63 , 1851.00      417.21
  11.27           29.04                  0.83% , 0.91         1444.86 , 998.00          152.88 , 183.00            1642.35 , 1851.00      476.98
  11.28           26.96                  0.82% , 1.01         1427.46 , 998.00          169.68 , 183.00            1642.15 , 1851.00      442.78
  11.28           45.18                  1.08% , 0.80         1880.06 , 998.00          134.40 , 183.00            2059.87 , 1851.00      930.66
   11.3           31.24                  0.84% , 0.80         1462.27 , 998.00          134.40 , 183.00            1641.87 , 1851.00      512.87
   11.3           41.77                  1.06% , 1.01         1845.25 , 998.00          169.68 , 183.00            2060.15 , 1851.00      860.57
  11.31           43.43                  1.07% , 0.91         1862.66 , 998.00          152.88 , 183.00            2060.35 , 1851.00      894.78
  11.33           40.52                  1.05% , 1.12         1827.84 , 998.00          188.16 , 183.00            2060.63 , 1851.00       835.0
  11.35           25.32                  0.81% , 1.11         1410.05 , 998.00          186.48 , 183.00            1640.95 , 1851.00      415.53
  11.36           29.17                  0.83% , 0.90         1444.86 , 998.00          151.20 , 183.00            1640.67 , 1851.00      478.66
  11.37           27.09                  0.82% , 1.00         1427.46 , 998.00          168.00 , 183.00            1640.47 , 1851.00      444.46
  11.37           45.06                  1.08% , 0.81         1880.06 , 998.00          136.08 , 183.00            2061.55 , 1851.00      928.98
  11.39           41.66                  1.06% , 1.02         1845.25 , 998.00          171.36 , 183.00            2061.83 , 1851.00      858.89
   11.4           43.31                  1.07% , 0.92         1862.66 , 998.00          154.56 , 183.00            2062.03 , 1851.00       893.1
  11.42           40.57                  1.05% , 1.13         1827.84 , 998.00          189.84 , 183.00            2062.31 , 1851.00      836.68
  11.44           25.25                  0.81% , 1.10         1410.05 , 998.00          184.80 , 183.00            1639.27 , 1851.00      413.85
  11.45           29.31                  0.83% , 0.89         1444.86 , 998.00          149.52 , 183.00            1638.99 , 1851.00      480.34
  11.46           27.22                  0.82% , 0.99         1427.46 , 998.00          166.32 , 183.00            1638.79 , 1851.00      446.14
  11.47           44.94                  1.08% , 0.82         1880.06 , 998.00          137.76 , 183.00            2063.23 , 1851.00       927.3
  11.48           41.54                  1.06% , 1.03         1845.25 , 998.00          173.04 , 183.00            2063.51 , 1851.00      857.21
  11.49           43.19                  1.07% , 0.93         1862.66 , 998.00          156.24 , 183.00            2063.71 , 1851.00      891.42
  11.51           40.62                  1.05% , 1.14         1827.84 , 998.00          191.52 , 183.00            2063.99 , 1851.00      838.36
  11.53           25.17                  0.81% , 1.09         1410.05 , 998.00          183.12 , 183.00            1637.59 , 1851.00      412.17
  11.54           25.14                  0.80% , 1.19         1392.64 , 998.00          199.92 , 183.00            1637.39 , 1851.00      411.56
  11.54           29.44                  0.83% , 0.88         1444.86 , 998.00          147.84 , 183.00            1637.31 , 1851.00      482.02
  11.56           27.35                  0.82% , 0.98         1427.46 , 998.00          164.64 , 183.00            1637.11 , 1851.00      447.82
  11.56           44.83                  1.08% , 0.83         1880.06 , 998.00          139.44 , 183.00            2064.91 , 1851.00      925.62
  11.57           41.43                  1.06% , 1.04         1845.25 , 998.00          174.72 , 183.00            2065.19 , 1851.00      855.53
  11.58           43.08                  1.07% , 0.94         1862.66 , 998.00          157.92 , 183.00            2065.39 , 1851.00      889.74
   11.6           40.67                  1.05% , 1.15         1827.84 , 998.00          193.20 , 183.00            2065.67 , 1851.00      840.04
  11.62           25.28                  0.81% , 1.08         1410.05 , 998.00          181.44 , 183.00            1635.91 , 1851.00      413.61
  11.63           25.06                  0.80% , 1.18         1392.64 , 998.00          198.24 , 183.00            1635.71 , 1851.00      409.88
  11.64           29.57                  0.83% , 0.87         1444.86 , 998.00          146.16 , 183.00            1635.63 , 1851.00       483.7
  11.65           27.48                  0.82% , 0.97         1427.46 , 998.00          162.96 , 183.00            1635.43 , 1851.00       449.5
  11.65           44.71                  1.08% , 0.84         1880.06 , 998.00          141.12 , 183.00            2066.59 , 1851.00      923.94
  11.66           41.31                  1.06% , 1.05         1845.25 , 998.00          176.40 , 183.00            2066.87 , 1851.00      853.85
  11.67           42.96                  1.07% , 0.95         1862.66 , 998.00          159.60 , 183.00            2067.07 , 1851.00      888.06
  11.69           40.71                  1.05% , 1.16         1827.84 , 998.00          194.88 , 183.00            2067.35 , 1851.00      841.72
  11.71           25.41                  0.81% , 1.07         1410.05 , 998.00          179.76 , 183.00            1634.23 , 1851.00      415.29
  11.72           24.98                  0.80% , 1.17         1392.64 , 998.00          196.56 , 183.00            1634.03 , 1851.00       408.2
  11.73           29.71                  0.83% , 0.86         1444.86 , 998.00          144.48 , 183.00            1633.95 , 1851.00      485.38
  11.74           27.62                  0.82% , 0.96         1427.46 , 998.00          161.28 , 183.00            1633.75 , 1851.00      451.18
  11.74           44.59                  1.08% , 0.85         1880.06 , 998.00          142.80 , 183.00            2068.27 , 1851.00      922.26
  11.75            41.2                  1.06% , 1.06         1845.25 , 998.00          178.08 , 183.00            2068.55 , 1851.00      852.17
  11.76           42.85                  1.07% , 0.96         1862.66 , 998.00          161.28 , 183.00            2068.75 , 1851.00      886.38
  11.78           40.76                  1.05% , 1.17         1827.84 , 998.00          196.56 , 183.00            2069.03 , 1851.00       843.4
   11.8           25.54                  0.81% , 1.06         1410.05 , 998.00          178.08 , 183.00            1632.55 , 1851.00      416.97
  11.81            24.9                  0.80% , 1.16         1392.64 , 998.00          194.88 , 183.00            1632.35 , 1851.00      406.52
  11.82           29.84                  0.83% , 0.85         1444.86 , 998.00          142.80 , 183.00            1632.27 , 1851.00      487.06
  11.83           27.75                  0.82% , 0.95         1427.46 , 998.00          159.60 , 183.00            1632.07 , 1851.00      452.86
  11.83           44.47                  1.08% , 0.86         1880.06 , 998.00          144.48 , 183.00            2069.95 , 1851.00      920.58
  11.84           41.08                  1.06% , 1.07         1845.25 , 998.00          179.76 , 183.00            2070.23 , 1851.00      850.49
  11.85           42.73                  1.07% , 0.97         1862.66 , 998.00          162.96 , 183.00            2070.43 , 1851.00       884.7
  11.87           40.81                  1.05% , 1.18         1827.84 , 998.00          198.24 , 183.00            2070.71 , 1851.00      845.08
  11.89           25.67                  0.81% , 1.05         1410.05 , 998.00          176.40 , 183.00            1630.87 , 1851.00      418.65
   11.9           24.83                  0.80% , 1.15         1392.64 , 998.00          193.20 , 183.00            1630.67 , 1851.00      404.84
  11.91           29.97                  0.83% , 0.84         1444.86 , 998.00          141.12 , 183.00            1630.59 , 1851.00      488.74
  11.92           27.88                  0.82% , 0.94         1427.46 , 998.00          157.92 , 183.00            1630.39 , 1851.00      454.54
  11.92           44.36                  1.08% , 0.87         1880.06 , 998.00          146.16 , 183.00            2071.63 , 1851.00       918.9
  11.93           40.97                  1.06% , 1.08         1845.25 , 998.00          181.44 , 183.00            2071.91 , 1851.00      848.81
  11.95           42.61                  1.07% , 0.98         1862.66 , 998.00          164.64 , 183.00            2072.11 , 1851.00      883.02
  11.96           40.86                  1.05% , 1.19         1827.84 , 998.00          199.92 , 183.00            2072.39 , 1851.00      846.76
  11.98            25.8                  0.81% , 1.04         1410.05 , 998.00          174.72 , 183.00            1629.19 , 1851.00      420.33
  11.99           24.75                  0.80% , 1.14         1392.64 , 998.00          191.52 , 183.00            1628.99 , 1851.00      403.16
   12.0           30.11                  0.83% , 0.83         1444.86 , 998.00          139.44 , 183.00            1628.91 , 1851.00      490.42
  12.01           28.01                  0.82% , 0.93         1427.46 , 998.00          156.24 , 183.00            1628.71 , 1851.00      456.22
  12.01           44.24                  1.08% , 0.88         1880.06 , 998.00          147.84 , 183.00            2073.31 , 1851.00      917.22
  12.03           40.86                  1.06% , 1.09         1845.25 , 998.00          183.12 , 183.00            2073.59 , 1851.00      847.37
  12.04            42.5                  1.07% , 0.99         1862.66 , 998.00          166.32 , 183.00            2073.79 , 1851.00      881.34
  12.07           25.93                  0.81% , 1.03         1410.05 , 998.00          173.04 , 183.00            1627.51 , 1851.00      422.01
  12.08           24.67                  0.80% , 1.13         1392.64 , 998.00          189.84 , 183.00            1627.31 , 1851.00      401.48
  12.09           30.24                  0.83% , 0.82         1444.86 , 998.00          137.76 , 183.00            1627.23 , 1851.00       492.1
   12.1           28.14                  0.82% , 0.92         1427.46 , 998.00          154.56 , 183.00            1627.03 , 1851.00       457.9
   12.1           44.12                  1.08% , 0.89         1880.06 , 998.00          149.52 , 183.00            2074.99 , 1851.00      915.54
  12.12           40.91                  1.06% , 1.10         1845.25 , 998.00          184.80 , 183.00            2075.27 , 1851.00      849.05
  12.13           42.38                  1.07% , 1.00         1862.66 , 998.00          168.00 , 183.00            2075.47 , 1851.00      879.66
  12.16           26.06                  0.81% , 1.02         1410.05 , 998.00          171.36 , 183.00            1625.83 , 1851.00      423.69
  12.18           24.59                  0.80% , 1.12         1392.64 , 998.00          188.16 , 183.00            1625.63 , 1851.00       399.8
  12.18           30.38                  0.83% , 0.81         1444.86 , 998.00          136.08 , 183.00            1625.55 , 1851.00      493.78
  12.19           28.28                  0.82% , 0.91         1427.46 , 998.00          152.88 , 183.00            1625.35 , 1851.00      459.58
  12.19           44.01                  1.08% , 0.90         1880.06 , 998.00          151.20 , 183.00            2076.67 , 1851.00      913.86
   12.2           45.65                  1.09% , 0.80         1897.47 , 998.00          134.40 , 183.00            2076.87 , 1851.00      948.07
  12.21           40.96                  1.06% , 1.11         1845.25 , 998.00          186.48 , 183.00            2076.95 , 1851.00      850.73
  12.22           42.27                  1.07% , 1.01         1862.66 , 998.00          169.68 , 183.00            2077.15 , 1851.00      877.98
  12.26           26.19                  0.81% , 1.01         1410.05 , 998.00          169.68 , 183.00            1624.15 , 1851.00      425.37
  12.27           24.52                  0.80% , 1.11         1392.64 , 998.00          186.48 , 183.00            1623.95 , 1851.00      398.12
  12.27           30.51                  0.83% , 0.80         1444.86 , 998.00          134.40 , 183.00            1623.87 , 1851.00      495.46
  12.28           28.41                  0.82% , 0.90         1427.46 , 998.00          151.20 , 183.00            1623.67 , 1851.00      461.26
  12.28           43.89                  1.08% , 0.91         1880.06 , 998.00          152.88 , 183.00            2078.35 , 1851.00      912.18
  12.29           45.53                  1.09% , 0.81         1897.47 , 998.00          136.08 , 183.00            2078.55 , 1851.00      946.39
   12.3           41.01                  1.06% , 1.12         1845.25 , 998.00          188.16 , 183.00            2078.63 , 1851.00      852.41
  12.31           42.15                  1.07% , 1.02         1862.66 , 998.00          171.36 , 183.00            2078.83 , 1851.00       876.3
  12.35           26.32                  0.81% , 1.00         1410.05 , 998.00          168.00 , 183.00            1622.47 , 1851.00      427.05
  12.36           24.44                  0.80% , 1.10         1392.64 , 998.00          184.80 , 183.00            1622.27 , 1851.00      396.44
  12.37           28.54                  0.82% , 0.89         1427.46 , 998.00          149.52 , 183.00            1621.99 , 1851.00      462.94
