Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   6.44            6.91                  1.05% , 1.10          456.96 , 438.00          739.20 , 672.00            1247.50 , 1172.00       86.16
   6.45            9.64                  0.81% , 1.03          352.51 , 438.00          692.16 , 672.00            1096.46 , 1172.00      105.65
   6.45           11.47                  0.94% , 1.17          409.09 , 438.00          786.24 , 672.00            1247.54 , 1172.00      143.15
   6.45            6.84                  1.11% , 1.06          483.07 , 438.00          712.32 , 672.00            1247.62 , 1172.00       85.39
   6.48            7.22                  0.84% , 1.01          365.57 , 438.00          678.72 , 672.00            1096.02 , 1172.00       79.15
   6.48            6.27                  1.01% , 0.90          439.55 , 438.00          604.80 , 672.00            1096.10 , 1172.00       68.75
   6.48            6.93                  1.02% , 1.12          443.90 , 438.00          752.64 , 672.00            1247.94 , 1172.00       86.54
   6.49            6.94                  1.19% , 1.01          517.89 , 438.00          678.72 , 672.00            1248.02 , 1172.00       86.61
   6.51            8.69                  1.04% , 0.88          452.61 , 438.00          591.36 , 672.00            1095.66 , 1172.00       95.25
   6.52            6.03                  0.87% , 0.99          378.62 , 438.00          665.28 , 672.00            1095.58 , 1172.00        66.1
   6.52            8.11                  0.99% , 1.14          430.85 , 438.00          766.08 , 672.00            1248.38 , 1172.00      101.23
   6.52            6.97                  1.16% , 1.03          504.83 , 438.00          692.16 , 672.00            1248.46 , 1172.00       86.99
   6.55           10.23                  0.96% , 1.16          417.79 , 438.00          779.52 , 672.00            1248.82 , 1172.00      127.73
   6.55           11.12                  1.07% , 0.86          465.66 , 438.00          577.92 , 672.00            1095.22 , 1172.00      121.74
   6.56            6.07                  0.90% , 0.97          391.68 , 438.00          651.84 , 672.00            1095.14 , 1172.00       66.48
   6.56             7.0                  1.13% , 1.05          491.78 , 438.00          705.60 , 672.00            1248.90 , 1172.00       87.38
   6.59           12.35                  0.93% , 1.18          404.74 , 438.00          792.96 , 672.00            1249.26 , 1172.00      154.22
   6.59           13.54                  1.10% , 0.84          478.72 , 438.00          564.48 , 672.00            1094.78 , 1172.00      148.24
    6.6            6.11                  0.93% , 0.95          404.74 , 438.00          638.40 , 672.00            1094.70 , 1172.00       66.86
    6.6            7.02                  1.10% , 1.07          478.72 , 438.00          719.04 , 672.00            1249.34 , 1172.00       87.76
   6.63            6.15                  0.96% , 0.93          417.79 , 438.00          624.96 , 672.00            1094.26 , 1172.00       67.25
   6.63           15.97                  1.13% , 0.82          491.78 , 438.00          551.04 , 672.00            1094.34 , 1172.00      174.74
   6.64            7.05                  1.07% , 1.09          465.66 , 438.00          732.48 , 672.00            1249.78 , 1172.00       88.14
   6.66            18.4                  1.16% , 0.80          504.83 , 438.00          537.60 , 672.00            1093.90 , 1172.00      201.23
   6.67            6.18                  0.99% , 0.91          430.85 , 438.00          611.52 , 672.00            1093.82 , 1172.00       67.63
   6.67            7.08                  1.04% , 1.11          452.61 , 438.00          745.92 , 672.00            1250.22 , 1172.00       88.53
   6.68            8.65                  0.82% , 1.02          356.86 , 438.00          685.44 , 672.00            1093.74 , 1172.00       94.58
   6.71            6.23                  0.85% , 1.00          369.92 , 438.00          672.00 , 672.00            1093.30 , 1172.00       68.08
   6.71            7.11                  1.01% , 1.13          439.55 , 438.00          759.36 , 672.00            1250.66 , 1172.00       88.91
   6.71             7.3                  1.02% , 0.89          443.90 , 438.00          598.08 , 672.00            1093.38 , 1172.00       79.82
   6.72            7.11                  1.18% , 1.02          513.54 , 438.00          685.44 , 672.00            1250.74 , 1172.00       88.98
   6.74            6.33                  0.94% , 0.94          409.09 , 438.00          631.68 , 672.00            1092.98 , 1172.00       69.23
   6.74           14.57                  1.11% , 0.83          483.07 , 438.00          557.76 , 672.00            1093.06 , 1172.00      159.31
   6.75            6.26                  0.88% , 0.98          382.98 , 438.00          658.56 , 672.00            1092.86 , 1172.00       68.46
   6.75            8.98                  0.98% , 1.15          426.50 , 438.00          772.80 , 672.00            1251.10 , 1172.00       112.3
   6.75            9.73                  1.05% , 0.87          456.96 , 438.00          584.64 , 672.00            1092.94 , 1172.00      106.32
   6.76            7.14                  1.15% , 1.04          500.48 , 438.00          698.88 , 672.00            1251.18 , 1172.00       89.36
   6.77           17.01                  1.14% , 0.81          496.13 , 438.00          544.32 , 672.00            1092.62 , 1172.00      185.81
   6.78            6.37                  0.97% , 0.92          422.14 , 438.00          618.24 , 672.00            1092.54 , 1172.00       69.62
   6.78           12.16                  1.08% , 0.85          470.02 , 438.00          571.20 , 672.00            1092.50 , 1172.00      132.82
   6.79           10.07                  0.80% , 1.03          348.16 , 438.00          692.16 , 672.00            1092.46 , 1172.00       110.0
   6.79             6.3                  0.91% , 0.96          396.03 , 438.00          645.12 , 672.00            1092.42 , 1172.00       68.85
   6.79           11.09                  0.95% , 1.17          413.44 , 438.00          786.24 , 672.00            1251.54 , 1172.00       138.8
   6.79            7.17                  1.12% , 1.06          487.42 , 438.00          712.32 , 672.00            1251.62 , 1172.00       89.74
   6.82            7.65                  0.83% , 1.01          361.22 , 438.00          678.72 , 672.00            1092.02 , 1172.00        83.5
   6.82            13.2                  0.92% , 1.19          400.38 , 438.00          799.68 , 672.00            1251.98 , 1172.00       165.3
   6.82            6.41                  1.00% , 0.90          435.20 , 438.00          604.80 , 672.00            1092.10 , 1172.00        70.0
   6.83             7.2                  1.09% , 1.08          474.37 , 438.00          725.76 , 672.00            1252.06 , 1172.00       90.13
   6.85            8.33                  1.03% , 0.88          448.26 , 438.00          591.36 , 672.00            1091.66 , 1172.00        90.9
   6.86            6.45                  0.86% , 0.99          374.27 , 438.00          665.28 , 672.00            1091.58 , 1172.00       70.45
   6.87            7.23                  1.06% , 1.10          461.31 , 438.00          739.20 , 672.00            1252.50 , 1172.00       90.51
   6.89           10.76                  1.06% , 0.86          461.31 , 438.00          577.92 , 672.00            1091.22 , 1172.00      117.39
    6.9            6.49                  0.89% , 0.97          387.33 , 438.00          651.84 , 672.00            1091.14 , 1172.00       70.83
   6.91            7.25                  1.03% , 1.12          448.26 , 438.00          752.64 , 672.00            1252.94 , 1172.00        90.9
   6.93           13.19                  1.09% , 0.84          474.37 , 438.00          564.48 , 672.00            1090.78 , 1172.00      143.89
   6.94            6.53                  0.92% , 0.95          400.38 , 438.00          638.40 , 672.00            1090.70 , 1172.00       71.22
   6.94            7.73                  1.00% , 1.14          435.20 , 438.00          766.08 , 672.00            1253.38 , 1172.00       96.88
   6.95            7.29                  1.17% , 1.03          509.18 , 438.00          692.16 , 672.00            1253.46 , 1172.00       91.34
   6.97            6.57                  0.95% , 0.93          413.44 , 438.00          624.96 , 672.00            1090.26 , 1172.00        71.6
   6.97           15.63                  1.12% , 0.82          487.42 , 438.00          551.04 , 672.00            1090.34 , 1172.00      170.38
   6.98            9.84                  0.97% , 1.16          422.14 , 438.00          779.52 , 672.00            1253.82 , 1172.00      123.38
   6.98            7.38                  1.08% , 1.09          470.02 , 438.00          732.48 , 672.00            1253.78 , 1172.00        92.5
   6.99            7.32                  1.14% , 1.05          496.13 , 438.00          705.60 , 672.00            1253.90 , 1172.00       91.73
    7.0           18.06                  1.15% , 0.80          500.48 , 438.00          537.60 , 672.00            1089.90 , 1172.00      196.88
   7.01            6.61                  0.98% , 0.91          426.50 , 438.00          611.52 , 672.00            1089.82 , 1172.00       71.98
   7.02            9.08                  0.81% , 1.02          352.51 , 438.00          685.44 , 672.00            1089.74 , 1172.00       98.93
   7.02           11.95                  0.94% , 1.18          409.09 , 438.00          792.96 , 672.00            1254.26 , 1172.00      149.87
   7.02            7.41                  1.05% , 1.11          456.96 , 438.00          745.92 , 672.00            1254.22 , 1172.00       92.88
   7.03            7.34                  1.11% , 1.07          483.07 , 438.00          719.04 , 672.00            1254.34 , 1172.00       92.11
   7.05            6.93                  1.01% , 0.89          439.55 , 438.00          598.08 , 672.00            1089.38 , 1172.00       75.47
   7.05            7.43                  1.02% , 1.13          443.90 , 438.00          759.36 , 672.00            1254.66 , 1172.00       93.26
   7.06            6.65                  0.84% , 1.00          365.57 , 438.00          672.00 , 672.00            1089.30 , 1172.00       72.43
   7.06            7.44                  1.19% , 1.02          517.89 , 438.00          685.44 , 672.00            1254.74 , 1172.00       93.33
   7.09            6.69                  0.87% , 0.98          378.62 , 438.00          658.56 , 672.00            1088.86 , 1172.00       72.82
   7.09             8.6                  0.99% , 1.15          430.85 , 438.00          772.80 , 672.00            1255.10 , 1172.00      107.95
   7.09            9.36                  1.04% , 0.87          452.61 , 438.00          584.64 , 672.00            1088.94 , 1172.00      101.97
    7.1            7.47                  1.16% , 1.04          504.83 , 438.00          698.88 , 672.00            1255.18 , 1172.00       93.71
   7.12            11.8                  1.07% , 0.85          465.66 , 438.00          571.20 , 672.00            1088.50 , 1172.00      128.46
   7.13            6.73                  0.90% , 0.96          391.68 , 438.00          645.12 , 672.00            1088.42 , 1172.00        73.2
   7.13           10.71                  0.96% , 1.17          417.79 , 438.00          786.24 , 672.00            1255.54 , 1172.00      134.45
   7.13            7.49                  1.13% , 1.06          491.78 , 438.00          712.32 , 672.00            1255.62 , 1172.00        94.1
   7.16           14.24                  1.10% , 0.83          478.72 , 438.00          557.76 , 672.00            1088.06 , 1172.00      154.96
   7.17            6.76                  0.93% , 0.94          404.74 , 438.00          631.68 , 672.00            1087.98 , 1172.00       73.58
   7.17           12.81                  0.93% , 1.19          404.74 , 438.00          799.68 , 672.00            1255.98 , 1172.00      160.94
   7.17            7.52                  1.10% , 1.08          478.72 , 438.00          725.76 , 672.00            1256.06 , 1172.00       94.48
    7.2           16.68                  1.13% , 0.81          491.78 , 438.00          544.32 , 672.00            1087.62 , 1172.00      181.46
   7.21             6.8                  0.96% , 0.92          417.79 , 438.00          618.24 , 672.00            1087.54 , 1172.00       73.97
   7.21            7.55                  1.07% , 1.10          465.66 , 438.00          739.20 , 672.00            1256.50 , 1172.00       94.86
   7.24            6.84                  0.99% , 0.90          430.85 , 438.00          604.80 , 672.00            1087.10 , 1172.00       74.35
   7.25            8.08                  0.82% , 1.01          356.86 , 438.00          678.72 , 672.00            1087.02 , 1172.00       87.86
   7.25            7.58                  1.04% , 1.12          452.61 , 438.00          752.64 , 672.00            1256.94 , 1172.00       95.25
   7.28            7.96                  1.02% , 0.88          443.90 , 438.00          591.36 , 672.00            1086.66 , 1172.00       86.54
   7.29            6.88                  0.85% , 0.99          369.92 , 438.00          665.28 , 672.00            1086.58 , 1172.00        74.8
   7.29            7.61                  1.01% , 1.14          439.55 , 438.00          766.08 , 672.00            1257.38 , 1172.00       95.63
   7.29            7.61                  1.18% , 1.03          513.54 , 438.00          692.16 , 672.00            1257.46 , 1172.00        95.7
   7.31           15.28                  1.11% , 0.82          483.07 , 438.00          551.04 , 672.00            1086.34 , 1172.00      166.03
   7.32            6.99                  0.94% , 0.93          409.09 , 438.00          624.96 , 672.00            1086.26 , 1172.00       75.95
   7.32            9.46                  0.98% , 1.16          426.50 , 438.00          779.52 , 672.00            1257.82 , 1172.00      119.02
   7.32           10.41                  1.05% , 0.86          456.96 , 438.00          577.92 , 672.00            1086.22 , 1172.00      113.04
   7.33            6.92                  0.88% , 0.97          382.98 , 438.00          651.84 , 672.00            1086.14 , 1172.00       75.18
   7.33            7.64                  1.15% , 1.05          500.48 , 438.00          705.60 , 672.00            1257.90 , 1172.00       96.08
   7.35            7.03                  0.97% , 0.91          422.14 , 438.00          611.52 , 672.00            1085.82 , 1172.00       76.34
   7.35           17.73                  1.14% , 0.80          496.13 , 438.00          537.60 , 672.00            1085.90 , 1172.00      192.53
   7.36            9.51                  0.80% , 1.02          348.16 , 438.00          685.44 , 672.00            1085.74 , 1172.00      103.28
   7.36            6.96                  0.91% , 0.95          396.03 , 438.00          638.40 , 672.00            1085.70 , 1172.00       75.57
   7.36           11.57                  0.95% , 1.18          413.44 , 438.00          792.96 , 672.00            1258.26 , 1172.00      145.52
   7.36           12.85                  1.08% , 0.84          470.02 , 438.00          564.48 , 672.00            1085.78 , 1172.00      139.54
   7.37            7.67                  1.12% , 1.07          487.42 , 438.00          719.04 , 672.00            1258.34 , 1172.00       96.46
   7.39            7.07                  1.00% , 0.89          435.20 , 438.00          598.08 , 672.00            1085.38 , 1172.00       76.72
    7.4            7.07                  0.83% , 1.00          361.22 , 438.00          672.00 , 672.00            1085.30 , 1172.00       76.78
    7.4            7.69                  1.09% , 1.09          474.37 , 438.00          732.48 , 672.00            1258.78 , 1172.00       96.85
   7.43             9.0                  1.03% , 0.87          448.26 , 438.00          584.64 , 672.00            1084.94 , 1172.00       97.62
   7.44            7.11                  0.86% , 0.98          374.27 , 438.00          658.56 , 672.00            1084.86 , 1172.00       77.17
   7.44            7.72                  1.06% , 1.11          461.31 , 438.00          745.92 , 672.00            1259.22 , 1172.00       97.23
   7.47            7.15                  0.89% , 0.96          387.33 , 438.00          645.12 , 672.00            1084.42 , 1172.00       77.55
   7.47           11.44                  1.06% , 0.85          461.31 , 438.00          571.20 , 672.00            1084.50 , 1172.00      124.11
   7.48            7.75                  1.03% , 1.13          448.26 , 438.00          759.36 , 672.00            1259.66 , 1172.00       97.62
    7.5           13.89                  1.09% , 0.83          474.37 , 438.00          557.76 , 672.00            1084.06 , 1172.00      150.61
   7.51            7.19                  0.92% , 0.94          400.38 , 438.00          631.68 , 672.00            1083.98 , 1172.00       77.94
   7.52            8.22                  1.00% , 1.15          435.20 , 438.00          772.80 , 672.00            1260.10 , 1172.00       103.6
   7.52            7.78                  1.17% , 1.04          509.18 , 438.00          698.88 , 672.00            1260.18 , 1172.00       98.06
   7.54           16.34                  1.12% , 0.81          487.42 , 438.00          544.32 , 672.00            1083.62 , 1172.00       177.1
   7.55            7.23                  0.95% , 0.92          413.44 , 438.00          618.24 , 672.00            1083.54 , 1172.00       78.32
   7.55           10.32                  0.97% , 1.17          422.14 , 438.00          786.24 , 672.00            1260.54 , 1172.00       130.1
   7.55            7.87                  1.08% , 1.10          470.02 , 438.00          739.20 , 672.00            1260.50 , 1172.00       99.22
   7.56            7.81                  1.14% , 1.06          496.13 , 438.00          712.32 , 672.00            1260.62 , 1172.00       98.45
   7.59            8.51                  0.81% , 1.01          352.51 , 438.00          678.72 , 672.00            1083.02 , 1172.00       92.21
   7.59           12.42                  0.94% , 1.19          409.09 , 438.00          799.68 , 672.00            1260.98 , 1172.00      156.59
   7.59            7.27                  0.98% , 0.90          426.50 , 438.00          604.80 , 672.00            1083.10 , 1172.00        78.7
   7.59             7.9                  1.05% , 1.12          456.96 , 438.00          752.64 , 672.00            1260.94 , 1172.00        99.6
    7.6            7.84                  1.11% , 1.08          483.07 , 438.00          725.76 , 672.00            1261.06 , 1172.00       98.83
   7.62            7.59                  1.01% , 0.88          439.55 , 438.00          591.36 , 672.00            1082.66 , 1172.00       82.19
   7.63            7.31                  0.84% , 0.99          365.57 , 438.00          665.28 , 672.00            1082.58 , 1172.00       79.15
   7.63            7.93                  1.02% , 1.14          443.90 , 438.00          766.08 , 672.00            1261.38 , 1172.00       99.98
   7.63            7.93                  1.19% , 1.03          517.89 , 438.00          692.16 , 672.00            1261.46 , 1172.00      100.05
   7.66            9.09                  0.99% , 1.16          430.85 , 438.00          779.52 , 672.00            1261.82 , 1172.00      114.67
   7.66           10.04                  1.04% , 0.86          452.61 , 438.00          577.92 , 672.00            1082.22 , 1172.00      108.69
   7.67            7.35                  0.87% , 0.97          378.62 , 438.00          651.84 , 672.00            1082.14 , 1172.00       79.54
   7.67            7.96                  1.16% , 1.05          504.83 , 438.00          705.60 , 672.00            1261.90 , 1172.00      100.43
    7.7            7.39                  0.90% , 0.95          391.68 , 438.00          638.40 , 672.00            1081.70 , 1172.00       79.92
    7.7           11.18                  0.96% , 1.18          417.79 , 438.00          792.96 , 672.00            1262.26 , 1172.00      141.17
    7.7            12.5                  1.07% , 0.84          465.66 , 438.00          564.48 , 672.00            1081.78 , 1172.00      135.18
   7.71            7.99                  1.13% , 1.07          491.78 , 438.00          719.04 , 672.00            1262.34 , 1172.00      100.82
   7.74            7.43                  0.93% , 0.93          404.74 , 438.00          624.96 , 672.00            1081.26 , 1172.00        80.3
   7.74           14.95                  1.10% , 0.82          478.72 , 438.00          551.04 , 672.00            1081.34 , 1172.00      161.68
   7.75            8.01                  1.10% , 1.09          478.72 , 438.00          732.48 , 672.00            1262.78 , 1172.00       101.2
   7.77           17.41                  1.13% , 0.80          491.78 , 438.00          537.60 , 672.00            1080.90 , 1172.00      188.18
   7.78            7.47                  0.96% , 0.91          417.79 , 438.00          611.52 , 672.00            1080.82 , 1172.00       80.69
   7.78            8.04                  1.07% , 1.11          465.66 , 438.00          745.92 , 672.00            1263.22 , 1172.00      101.58
   7.82            7.51                  0.82% , 1.00          356.86 , 438.00          672.00 , 672.00            1080.30 , 1172.00       81.14
   7.82             7.5                  0.99% , 0.89          430.85 , 438.00          598.08 , 672.00            1080.38 , 1172.00       81.07
   7.82            8.07                  1.04% , 1.13          452.61 , 438.00          759.36 , 672.00            1263.66 , 1172.00      101.97
   7.85            8.64                  1.02% , 0.87          443.90 , 438.00          584.64 , 672.00            1079.94 , 1172.00       93.26
   7.86            7.55                  0.85% , 0.98          369.92 , 438.00          658.56 , 672.00            1079.86 , 1172.00       81.52
   7.86             8.1                  1.01% , 1.15          439.55 , 438.00          772.80 , 672.00            1264.10 , 1172.00      102.35
   7.87             8.1                  1.18% , 1.04          513.54 , 438.00          698.88 , 672.00            1264.18 , 1172.00      102.42
   7.88            16.0                  1.11% , 0.81          483.07 , 438.00          544.32 , 672.00            1079.62 , 1172.00      172.75
   7.89            7.66                  0.94% , 0.92          409.09 , 438.00          618.24 , 672.00            1079.54 , 1172.00       82.67
   7.89           11.09                  1.05% , 0.85          456.96 , 438.00          571.20 , 672.00            1079.50 , 1172.00      119.76
    7.9            7.59                  0.88% , 0.96          382.98 , 438.00          645.12 , 672.00            1079.42 , 1172.00        81.9
    7.9            9.94                  0.98% , 1.17          426.50 , 438.00          786.24 , 672.00            1264.54 , 1172.00      125.74
    7.9            8.13                  1.15% , 1.06          500.48 , 438.00          712.32 , 672.00            1264.62 , 1172.00       102.8
   7.93            8.95                  0.80% , 1.01          348.16 , 438.00          678.72 , 672.00            1079.02 , 1172.00       96.56
   7.93           12.03                  0.95% , 1.19          413.44 , 438.00          799.68 , 672.00            1264.98 , 1172.00      152.24
   7.93             7.7                  0.97% , 0.90          422.14 , 438.00          604.80 , 672.00            1079.10 , 1172.00       83.06
   7.93           13.55                  1.08% , 0.83          470.02 , 438.00          557.76 , 672.00            1079.06 , 1172.00      146.26
   7.94            7.63                  0.91% , 0.94          396.03 , 438.00          631.68 , 672.00            1078.98 , 1172.00       82.29
   7.94            8.16                  1.12% , 1.08          487.42 , 438.00          725.76 , 672.00            1265.06 , 1172.00      103.18
   7.96            7.74                  1.00% , 0.88          435.20 , 438.00          591.36 , 672.00            1078.66 , 1172.00       83.44
   7.97            7.74                  0.83% , 0.99          361.22 , 438.00          665.28 , 672.00            1078.58 , 1172.00        83.5
   7.98            8.18                  1.09% , 1.10          474.37 , 438.00          739.20 , 672.00            1265.50 , 1172.00      103.57
    8.0            9.68                  1.03% , 0.86          448.26 , 438.00          577.92 , 672.00            1078.22 , 1172.00      104.34
   8.01            7.78                  0.86% , 0.97          374.27 , 438.00          651.84 , 672.00            1078.14 , 1172.00       83.89
   8.02            8.21                  1.06% , 1.12          461.31 , 438.00          752.64 , 672.00            1265.94 , 1172.00      103.95
   8.04           12.14                  1.06% , 0.84          461.31 , 438.00          564.48 , 672.00            1077.78 , 1172.00      130.83
   8.05            7.82                  0.89% , 0.95          387.33 , 438.00          638.40 , 672.00            1077.70 , 1172.00       84.27
   8.05            8.24                  1.03% , 1.14          448.26 , 438.00          766.08 , 672.00            1266.38 , 1172.00      104.34
   8.08            7.86                  0.92% , 0.93          400.38 , 438.00          624.96 , 672.00            1077.26 , 1172.00       84.66
   8.08            14.6                  1.09% , 0.82          474.37 , 438.00          551.04 , 672.00            1077.34 , 1172.00      157.33
   8.09            8.71                  1.00% , 1.16          435.20 , 438.00          779.52 , 672.00            1266.82 , 1172.00      110.32
    8.1            8.27                  1.17% , 1.05          509.18 , 438.00          705.60 , 672.00            1266.90 , 1172.00      104.78
   8.11           17.07                  1.12% , 0.80          487.42 , 438.00          537.60 , 672.00            1076.90 , 1172.00      183.82
   8.12             7.9                  0.95% , 0.91          413.44 , 438.00          611.52 , 672.00            1076.82 , 1172.00       85.04
   8.12            8.36                  1.08% , 1.11          470.02 , 438.00          745.92 , 672.00            1267.22 , 1172.00      105.94
   8.13            10.8                  0.97% , 1.18          422.14 , 438.00          792.96 , 672.00            1267.26 , 1172.00      136.82
   8.13             8.3                  1.14% , 1.07          496.13 , 438.00          719.04 , 672.00            1267.34 , 1172.00      105.17
   8.16            7.94                  0.98% , 0.89          426.50 , 438.00          598.08 , 672.00            1076.38 , 1172.00       85.42
   8.16            8.39                  1.05% , 1.13          456.96 , 438.00          759.36 , 672.00            1267.66 , 1172.00      106.32
   8.17            7.94                  0.81% , 1.00          352.51 , 438.00          672.00 , 672.00            1076.30 , 1172.00       85.49
   8.17            8.33                  1.11% , 1.09          483.07 , 438.00          732.48 , 672.00            1267.78 , 1172.00      105.55
    8.2            7.98                  0.84% , 0.98          365.57 , 438.00          658.56 , 672.00            1075.86 , 1172.00       85.87
    8.2            8.26                  1.01% , 0.87          439.55 , 438.00          584.64 , 672.00            1075.94 , 1172.00       88.91
    8.2            8.41                  1.02% , 1.15          443.90 , 438.00          772.80 , 672.00            1268.10 , 1172.00       106.7
   8.21            8.42                  1.19% , 1.04          517.89 , 438.00          698.88 , 672.00            1268.18 , 1172.00      106.77
   8.23           10.73                  1.04% , 0.85          452.61 , 438.00          571.20 , 672.00            1075.50 , 1172.00      115.41
   8.24            8.02                  0.87% , 0.96          378.62 , 438.00          645.12 , 672.00            1075.42 , 1172.00       86.26
   8.24            9.57                  0.99% , 1.17          430.85 , 438.00          786.24 , 672.00            1268.54 , 1172.00      121.39
   8.24            8.45                  1.16% , 1.06          504.83 , 438.00          712.32 , 672.00            1268.62 , 1172.00      107.15
   8.27           11.65                  0.96% , 1.19          417.79 , 438.00          799.68 , 672.00            1268.98 , 1172.00      147.89
   8.27            13.2                  1.07% , 0.83          465.66 , 438.00          557.76 , 672.00            1075.06 , 1172.00       141.9
   8.28            8.06                  0.90% , 0.94          391.68 , 438.00          631.68 , 672.00            1074.98 , 1172.00       86.64
   8.28            8.47                  1.13% , 1.08          491.78 , 438.00          725.76 , 672.00            1269.06 , 1172.00      107.54
   8.31           15.67                  1.10% , 0.81          478.72 , 438.00          544.32 , 672.00            1074.62 , 1172.00       168.4
   8.32             8.1                  0.93% , 0.92          404.74 , 438.00          618.24 , 672.00            1074.54 , 1172.00       87.02
   8.32             8.5                  1.10% , 1.10          478.72 , 438.00          739.20 , 672.00            1269.50 , 1172.00      107.92
   8.35            8.14                  0.96% , 0.90          417.79 , 438.00          604.80 , 672.00            1074.10 , 1172.00       87.41
   8.36            8.53                  1.07% , 1.12          465.66 , 438.00          752.64 , 672.00            1269.94 , 1172.00       108.3
   8.39            8.18                  0.99% , 0.88          430.85 , 438.00          591.36 , 672.00            1073.66 , 1172.00       87.79
   8.39            8.56                  1.04% , 1.14          452.61 , 438.00          766.08 , 672.00            1270.38 , 1172.00      108.69
    8.4            8.18                  0.82% , 0.99          356.86 , 438.00          665.28 , 672.00            1073.58 , 1172.00       87.86
   8.43            8.58                  1.01% , 1.16          439.55 , 438.00          779.52 , 672.00            1270.82 , 1172.00      109.07
   8.43            9.32                  1.02% , 0.86          443.90 , 438.00          577.92 , 672.00            1073.22 , 1172.00       99.98
   8.44            8.22                  0.85% , 0.97          369.92 , 438.00          651.84 , 672.00            1073.14 , 1172.00       88.24
   8.44            8.59                  1.18% , 1.05          513.54 , 438.00          705.60 , 672.00            1270.90 , 1172.00      109.14
   8.46            8.33                  0.94% , 0.91          409.09 , 438.00          611.52 , 672.00            1072.82 , 1172.00       89.39
   8.46           16.73                  1.11% , 0.80          483.07 , 438.00          537.60 , 672.00            1072.90 , 1172.00      179.47
   8.47            8.26                  0.88% , 0.95          382.98 , 438.00          638.40 , 672.00            1072.70 , 1172.00       88.62
   8.47           10.42                  0.98% , 1.18          426.50 , 438.00          792.96 , 672.00            1271.26 , 1172.00      132.46
   8.47           11.79                  1.05% , 0.84          456.96 , 438.00          564.48 , 672.00            1072.78 , 1172.00      126.48
   8.48            8.61                  1.15% , 1.07          500.48 , 438.00          719.04 , 672.00            1271.34 , 1172.00      109.52
    8.5            8.37                  0.97% , 0.89          422.14 , 438.00          598.08 , 672.00            1072.38 , 1172.00       89.78
    8.5           14.27                  1.08% , 0.82          470.02 , 438.00          551.04 , 672.00            1072.34 , 1172.00      152.98
   8.51            8.38                  0.80% , 1.00          348.16 , 438.00          672.00 , 672.00            1072.30 , 1172.00       89.84
   8.51             8.3                  0.91% , 0.93          396.03 , 438.00          624.96 , 672.00            1072.26 , 1172.00       89.01
   8.51            8.64                  1.12% , 1.09          487.42 , 438.00          732.48 , 672.00            1271.78 , 1172.00       109.9
   8.54            8.42                  0.83% , 0.98          361.22 , 438.00          658.56 , 672.00            1071.86 , 1172.00       90.22
   8.54            8.41                  1.00% , 0.87          435.20 , 438.00          584.64 , 672.00            1071.94 , 1172.00       90.16
   8.55            8.67                  1.09% , 1.11          474.37 , 438.00          745.92 , 672.00            1272.22 , 1172.00      110.29
   8.57           10.36                  1.03% , 0.85          448.26 , 438.00          571.20 , 672.00            1071.50 , 1172.00      111.06
   8.58            8.46                  0.86% , 0.96          374.27 , 438.00          645.12 , 672.00            1071.42 , 1172.00       90.61
   8.59             8.7                  1.06% , 1.13          461.31 , 438.00          759.36 , 672.00            1272.66 , 1172.00      110.67
   8.61           12.84                  1.06% , 0.83          461.31 , 438.00          557.76 , 672.00            1071.06 , 1172.00      137.55
   8.62             8.5                  0.89% , 0.94          387.33 , 438.00          631.68 , 672.00            1070.98 , 1172.00       90.99
   8.63            8.72                  1.03% , 1.15          448.26 , 438.00          772.80 , 672.00            1273.10 , 1172.00      111.06
   8.65           15.32                  1.09% , 0.81          474.37 , 438.00          544.32 , 672.00            1070.62 , 1172.00      164.05
   8.66            8.54                  0.92% , 0.92          400.38 , 438.00          618.24 , 672.00            1070.54 , 1172.00       91.38
   8.66            9.19                  1.00% , 1.17          435.20 , 438.00          786.24 , 672.00            1273.54 , 1172.00      117.04
   8.67            8.75                  1.17% , 1.06          509.18 , 438.00          712.32 , 672.00            1273.62 , 1172.00       111.5
   8.69            8.57                  0.95% , 0.90          413.44 , 438.00          604.80 , 672.00            1070.10 , 1172.00       91.76
    8.7           11.27                  0.97% , 1.19          422.14 , 438.00          799.68 , 672.00            1273.98 , 1172.00      143.54
    8.7            8.84                  1.08% , 1.12          470.02 , 438.00          752.64 , 672.00            1273.94 , 1172.00      112.66
   8.71            8.78                  1.14% , 1.08          496.13 , 438.00          725.76 , 672.00            1274.06 , 1172.00      111.89
   8.73            8.61                  0.98% , 0.88          426.50 , 438.00          591.36 , 672.00            1069.66 , 1172.00       92.14
   8.74            8.62                  0.81% , 0.99          352.51 , 438.00          665.28 , 672.00            1069.58 , 1172.00       92.21
   8.74            8.87                  1.05% , 1.14          456.96 , 438.00          766.08 , 672.00            1274.38 , 1172.00      113.04
   8.75            8.81                  1.11% , 1.10          483.07 , 438.00          739.20 , 672.00            1274.50 , 1172.00      112.27
   8.77            8.94                  1.01% , 0.86          439.55 , 438.00          577.92 , 672.00            1069.22 , 1172.00       95.63
