Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  10.14            6.16                  0.93% , 1.19        1618.94 , 1638.00          799.68 , 667.00            2463.93 , 2237.00      151.74
  10.14           15.08                  1.08% , 0.80        1880.06 , 1638.00          537.60 , 667.00            2463.85 , 2237.00      371.46
  10.17           16.98                  0.80% , 0.85        1392.64 , 1638.00          571.20 , 667.00            2009.45 , 2237.00      341.16
  10.17           10.77                  1.05% , 0.88        1827.84 , 1638.00          591.36 , 667.00            2464.61 , 2237.00      265.48
  10.19            4.65                  1.00% , 1.01        1740.80 , 1638.00          678.72 , 667.00            2464.97 , 2237.00      114.52
  10.21            4.66                  0.95% , 1.14        1653.76 , 1638.00          766.08 , 667.00            2465.33 , 2237.00      114.84
  10.24           13.54                  1.07% , 0.83        1862.66 , 1638.00          557.76 , 667.00            2466.01 , 2237.00       333.9
  10.25            6.47                  1.02% , 0.96        1775.62 , 1638.00          645.12 , 667.00            2466.37 , 2237.00       159.5
  10.27             4.7                  0.97% , 1.09        1688.58 , 1638.00          732.48 , 667.00            2466.73 , 2237.00      116.06
  10.31           17.14                  0.81% , 0.82        1410.05 , 1638.00          551.04 , 667.00            2006.29 , 2237.00      343.91
  10.32            9.24                  1.04% , 0.91        1810.43 , 1638.00          611.52 , 667.00            2467.77 , 2237.00      227.91
  10.33            4.75                  0.99% , 1.04        1723.39 , 1638.00          698.88 , 667.00            2468.13 , 2237.00      117.27
  10.35             4.9                  0.94% , 1.17        1636.35 , 1638.00          786.24 , 667.00            2468.49 , 2237.00      120.89
  10.38            12.0                  1.06% , 0.86        1845.25 , 1638.00          577.92 , 667.00            2469.17 , 2237.00      296.33
  10.39            4.94                  1.01% , 0.99        1758.21 , 1638.00          665.28 , 667.00            2469.53 , 2237.00      121.93
  10.41            4.81                  0.96% , 1.12        1671.17 , 1638.00          752.64 , 667.00            2469.89 , 2237.00      118.81
  10.41            7.71                  1.03% , 0.94        1793.02 , 1638.00          631.68 , 667.00            2469.93 , 2237.00      190.34
  10.43            4.86                  0.98% , 1.07        1705.98 , 1638.00          719.04 , 667.00            2470.29 , 2237.00      120.02
  10.44           14.76                  1.08% , 0.81        1880.06 , 1638.00          544.32 , 667.00            2470.57 , 2237.00      364.74
  10.47           17.37                  0.80% , 0.84        1392.64 , 1638.00          564.48 , 667.00            2002.73 , 2237.00      347.88
  10.48           10.47                  1.05% , 0.89        1827.84 , 1638.00          598.08 , 667.00            2471.33 , 2237.00      258.76
  10.49            4.91                  1.00% , 1.02        1740.80 , 1638.00          685.44 , 667.00            2471.69 , 2237.00      121.24
  10.51            4.92                  0.95% , 1.15        1653.76 , 1638.00          772.80 , 667.00            2472.05 , 2237.00      121.56
  10.54           13.23                  1.07% , 0.84        1862.66 , 1638.00          564.48 , 667.00            2472.73 , 2237.00      327.18
  10.55            6.18                  1.02% , 0.97        1775.62 , 1638.00          651.84 , 667.00            2473.09 , 2237.00      152.78
  10.57            4.96                  0.97% , 1.10        1688.58 , 1638.00          739.20 , 667.00            2473.45 , 2237.00      122.78
  10.61           17.54                  0.81% , 0.81        1410.05 , 1638.00          544.32 , 667.00            1999.57 , 2237.00      350.63
  10.62            8.94                  1.04% , 0.92        1810.43 , 1638.00          618.24 , 667.00            2474.49 , 2237.00      221.19
  10.63            5.01                  0.99% , 1.05        1723.39 , 1638.00          705.60 , 667.00            2474.85 , 2237.00      123.99
  10.65            5.16                  0.94% , 1.18        1636.35 , 1638.00          792.96 , 667.00            2475.21 , 2237.00      127.61
  10.68            11.7                  1.06% , 0.87        1845.25 , 1638.00          584.64 , 667.00            2475.89 , 2237.00      289.61
   10.7            5.06                  1.01% , 1.00        1758.21 , 1638.00          672.00 , 667.00            2476.25 , 2237.00      125.21
  10.71            5.07                  0.96% , 1.13        1671.17 , 1638.00          759.36 , 667.00            2476.61 , 2237.00      125.53
  10.71            7.41                  1.03% , 0.95        1793.02 , 1638.00          638.40 , 667.00            2476.65 , 2237.00      183.62
  10.73            5.12                  0.98% , 1.08        1705.98 , 1638.00          725.76 , 667.00            2477.01 , 2237.00      126.74
  10.74           14.45                  1.08% , 0.82        1880.06 , 1638.00          551.04 , 667.00            2477.29 , 2237.00      358.02
  10.77           17.77                  0.80% , 0.83        1392.64 , 1638.00          557.76 , 667.00            1996.01 , 2237.00       354.6
  10.78           10.17                  1.05% , 0.90        1827.84 , 1638.00          604.80 , 667.00            2478.05 , 2237.00      252.04
  10.79            5.16                  1.00% , 1.03        1740.80 , 1638.00          692.16 , 667.00            2478.41 , 2237.00      127.96
  10.81            5.18                  0.95% , 1.16        1653.76 , 1638.00          779.52 , 667.00            2478.77 , 2237.00      128.28
  10.84           12.92                  1.07% , 0.85        1862.66 , 1638.00          571.20 , 667.00            2479.45 , 2237.00      320.46
  10.85            5.89                  1.02% , 0.98        1775.62 , 1638.00          658.56 , 667.00            2479.81 , 2237.00      146.06
  10.87            5.22                  0.97% , 1.11        1688.58 , 1638.00          745.92 , 667.00            2480.17 , 2237.00       129.5
   10.9           15.67                  1.09% , 0.80        1897.47 , 1638.00          537.60 , 667.00            2480.85 , 2237.00      388.87
  10.91           17.93                  0.81% , 0.80        1410.05 , 1638.00          537.60 , 667.00            1992.85 , 2237.00      357.35
  10.92            8.64                  1.04% , 0.93        1810.43 , 1638.00          624.96 , 667.00            2481.21 , 2237.00      214.47
  10.93            5.27                  0.99% , 1.06        1723.39 , 1638.00          712.32 , 667.00            2481.57 , 2237.00      130.71
  10.95            5.41                  0.94% , 1.19        1636.35 , 1638.00          799.68 , 667.00            2481.93 , 2237.00      134.33
  10.98           11.39                  1.06% , 0.88        1845.25 , 1638.00          591.36 , 667.00            2482.61 , 2237.00      282.89
   11.0            5.31                  1.01% , 1.01        1758.21 , 1638.00          678.72 , 667.00            2482.97 , 2237.00      131.93
  11.01            5.33                  0.96% , 1.14        1671.17 , 1638.00          766.08 , 667.00            2483.33 , 2237.00      132.25
  11.01            7.12                  1.03% , 0.96        1793.02 , 1638.00          645.12 , 667.00            2483.37 , 2237.00       176.9
  11.03            5.37                  0.98% , 1.09        1705.98 , 1638.00          732.48 , 667.00            2483.73 , 2237.00      133.46
  11.04           14.14                  1.08% , 0.83        1880.06 , 1638.00          557.76 , 667.00            2484.01 , 2237.00       351.3
  11.07           18.16                  0.80% , 0.82        1392.64 , 1638.00          551.04 , 667.00            1989.29 , 2237.00      361.32
  11.08            9.87                  1.05% , 0.91        1827.84 , 1638.00          611.52 , 667.00            2484.77 , 2237.00      245.32
  11.09            5.42                  1.00% , 1.04        1740.80 , 1638.00          698.88 , 667.00            2485.13 , 2237.00      134.68
  11.11            5.43                  0.95% , 1.17        1653.76 , 1638.00          786.24 , 667.00            2485.49 , 2237.00       135.0
  11.14           12.62                  1.07% , 0.86        1862.66 , 1638.00          577.92 , 667.00            2486.17 , 2237.00      313.74
  11.15             5.6                  1.02% , 0.99        1775.62 , 1638.00          665.28 , 667.00            2486.53 , 2237.00      139.34
  11.17            5.48                  0.97% , 1.12        1688.58 , 1638.00          752.64 , 667.00            2486.89 , 2237.00      136.22
   11.2           15.36                  1.09% , 0.81        1897.47 , 1638.00          544.32 , 667.00            2487.57 , 2237.00      382.15
  11.22            8.35                  1.04% , 0.94        1810.43 , 1638.00          631.68 , 667.00            2487.93 , 2237.00      207.75
  11.23            5.52                  0.99% , 1.07        1723.39 , 1638.00          719.04 , 667.00            2488.29 , 2237.00      137.43
  11.28           11.09                  1.06% , 0.89        1845.25 , 1638.00          598.08 , 667.00            2489.33 , 2237.00      276.17
   11.3            5.57                  1.01% , 1.02        1758.21 , 1638.00          685.44 , 667.00            2489.69 , 2237.00      138.65
  11.31            5.58                  0.96% , 1.15        1671.17 , 1638.00          772.80 , 667.00            2490.05 , 2237.00      138.97
  11.31            6.83                  1.03% , 0.97        1793.02 , 1638.00          651.84 , 667.00            2490.09 , 2237.00      170.18
  11.33            5.63                  0.98% , 1.10        1705.98 , 1638.00          739.20 , 667.00            2490.45 , 2237.00      140.18
  11.34           13.83                  1.08% , 0.84        1880.06 , 1638.00          564.48 , 667.00            2490.73 , 2237.00      344.58
  11.37           18.56                  0.80% , 0.81        1392.64 , 1638.00          544.32 , 667.00            1982.57 , 2237.00      368.04
  11.38            9.58                  1.05% , 0.92        1827.84 , 1638.00          618.24 , 667.00            2491.49 , 2237.00       238.6
  11.39            5.67                  1.00% , 1.05        1740.80 , 1638.00          705.60 , 667.00            2491.85 , 2237.00       141.4
  11.41            5.69                  0.95% , 1.18        1653.76 , 1638.00          792.96 , 667.00            2492.21 , 2237.00      141.72
  11.44           12.32                  1.07% , 0.87        1862.66 , 1638.00          584.64 , 667.00            2492.89 , 2237.00      307.02
  11.46            5.72                  1.02% , 1.00        1775.62 , 1638.00          672.00 , 667.00            2493.25 , 2237.00      142.62
  11.47            5.73                  0.97% , 1.13        1688.58 , 1638.00          759.36 , 667.00            2493.61 , 2237.00      142.94
   11.5           15.05                  1.09% , 0.82        1897.47 , 1638.00          551.04 , 667.00            2494.29 , 2237.00      375.43
  11.52            8.06                  1.04% , 0.95        1810.43 , 1638.00          638.40 , 667.00            2494.65 , 2237.00      201.03
  11.53            5.78                  0.99% , 1.08        1723.39 , 1638.00          725.76 , 667.00            2495.01 , 2237.00      144.15
  11.58           10.79                  1.06% , 0.90        1845.25 , 1638.00          604.80 , 667.00            2496.05 , 2237.00      269.45
   11.6            5.82                  1.01% , 1.03        1758.21 , 1638.00          692.16 , 667.00            2496.41 , 2237.00      145.37
  11.61            5.84                  0.96% , 1.16        1671.17 , 1638.00          779.52 , 667.00            2496.77 , 2237.00      145.69
  11.61            6.55                  1.03% , 0.98        1793.02 , 1638.00          658.56 , 667.00            2496.81 , 2237.00      163.46
  11.63            5.88                  0.98% , 1.11        1705.98 , 1638.00          745.92 , 667.00            2497.17 , 2237.00       146.9
  11.64           13.53                  1.08% , 0.85        1880.06 , 1638.00          571.20 , 667.00            2497.45 , 2237.00      337.86
  11.66           16.27                  1.10% , 0.80        1914.88 , 1638.00          537.60 , 667.00            2497.85 , 2237.00      406.28
  11.67           18.97                  0.80% , 0.80        1392.64 , 1638.00          537.60 , 667.00            1975.85 , 2237.00      374.76
  11.68            9.28                  1.05% , 0.93        1827.84 , 1638.00          624.96 , 667.00            2498.21 , 2237.00      231.88
  11.69            5.93                  1.00% , 1.06        1740.80 , 1638.00          712.32 , 667.00            2498.57 , 2237.00      148.12
  11.71            5.94                  0.95% , 1.19        1653.76 , 1638.00          799.68 , 667.00            2498.93 , 2237.00      148.44
  11.74           12.01                  1.07% , 0.88        1862.66 , 1638.00          591.36 , 667.00            2499.61 , 2237.00       300.3
  11.76            5.97                  1.02% , 1.01        1775.62 , 1638.00          678.72 , 667.00            2499.97 , 2237.00      149.34
  11.77            5.99                  0.97% , 1.14        1688.58 , 1638.00          766.08 , 667.00            2500.33 , 2237.00      149.66
   11.8           14.74                  1.09% , 0.83        1897.47 , 1638.00          557.76 , 667.00            2501.01 , 2237.00      368.71
  11.82            7.77                  1.04% , 0.96        1810.43 , 1638.00          645.12 , 667.00            2501.37 , 2237.00      194.31
  11.83            6.03                  0.99% , 1.09        1723.39 , 1638.00          732.48 , 667.00            2501.73 , 2237.00      150.87
  11.88            10.5                  1.06% , 0.91        1845.25 , 1638.00          611.52 , 667.00            2502.77 , 2237.00      262.73
   11.9            6.08                  1.01% , 1.04        1758.21 , 1638.00          698.88 , 667.00            2503.13 , 2237.00      152.09
  11.91            6.09                  0.96% , 1.17        1671.17 , 1638.00          786.24 , 667.00            2503.49 , 2237.00      152.41
  11.91            6.26                  1.03% , 0.99        1793.02 , 1638.00          665.28 , 667.00            2503.53 , 2237.00      156.74
  11.93            6.14                  0.98% , 1.12        1705.98 , 1638.00          752.64 , 667.00            2503.89 , 2237.00      153.62
  11.94           13.22                  1.08% , 0.86        1880.06 , 1638.00          577.92 , 667.00            2504.17 , 2237.00      331.14
  11.96           15.95                  1.10% , 0.81        1914.88 , 1638.00          544.32 , 667.00            2504.57 , 2237.00      399.56
  11.98            8.99                  1.05% , 0.94        1827.84 , 1638.00          631.68 , 667.00            2504.93 , 2237.00      225.16
  11.99            6.18                  1.00% , 1.07        1740.80 , 1638.00          719.04 , 667.00            2505.29 , 2237.00      154.84
  12.04           11.71                  1.07% , 0.89        1862.66 , 1638.00          598.08 , 667.00            2506.33 , 2237.00      293.58
  12.06            6.23                  1.02% , 1.02        1775.62 , 1638.00          685.44 , 667.00            2506.69 , 2237.00      156.06
  12.07            6.24                  0.97% , 1.15        1688.58 , 1638.00          772.80 , 667.00            2507.05 , 2237.00      156.38
   12.1           14.44                  1.09% , 0.84        1897.47 , 1638.00          564.48 , 667.00            2507.73 , 2237.00      361.99
  12.12            7.48                  1.04% , 0.97        1810.43 , 1638.00          651.84 , 667.00            2508.09 , 2237.00      187.59
  12.13            6.28                  0.99% , 1.10        1723.39 , 1638.00          739.20 , 667.00            2508.45 , 2237.00      157.59
  12.18            10.2                  1.06% , 0.92        1845.25 , 1638.00          618.24 , 667.00            2509.49 , 2237.00      256.01
   12.2            6.33                  1.01% , 1.05        1758.21 , 1638.00          705.60 , 667.00            2509.85 , 2237.00      158.81
  12.21            6.34                  0.96% , 1.18        1671.17 , 1638.00          792.96 , 667.00            2510.21 , 2237.00      159.13
  12.22            6.37                  1.03% , 1.00        1793.02 , 1638.00          672.00 , 667.00            2510.25 , 2237.00      160.02
  12.23            6.39                  0.98% , 1.13        1705.98 , 1638.00          759.36 , 667.00            2510.61 , 2237.00      160.34
  12.24           12.92                  1.08% , 0.87        1880.06 , 1638.00          584.64 , 667.00            2510.89 , 2237.00      324.42
  12.26           15.64                  1.10% , 0.82        1914.88 , 1638.00          551.04 , 667.00            2511.29 , 2237.00      392.84
  12.28             8.7                  1.05% , 0.95        1827.84 , 1638.00          638.40 , 667.00            2511.65 , 2237.00      218.44
  12.29            6.43                  1.00% , 1.08        1740.80 , 1638.00          725.76 , 667.00            2512.01 , 2237.00      161.56
  12.34           11.41                  1.07% , 0.90        1862.66 , 1638.00          604.80 , 667.00            2513.05 , 2237.00      286.86
  12.36            6.48                  1.02% , 1.03        1775.62 , 1638.00          692.16 , 667.00            2513.41 , 2237.00      162.78
  12.37            6.49                  0.97% , 1.16        1688.58 , 1638.00          779.52 , 667.00            2513.77 , 2237.00       163.1
   12.4           14.13                  1.09% , 0.85        1897.47 , 1638.00          571.20 , 667.00            2514.45 , 2237.00      355.27
  12.42            7.19                  1.04% , 0.98        1810.43 , 1638.00          658.56 , 667.00            2514.81 , 2237.00      180.87
  12.44            6.53                  0.99% , 1.11        1723.39 , 1638.00          745.92 , 667.00            2515.17 , 2237.00      164.31
  12.47           16.84                  1.11% , 0.80        1932.29 , 1638.00          537.60 , 667.00            2515.85 , 2237.00      423.69
  12.48            9.91                  1.06% , 0.93        1845.25 , 1638.00          624.96 , 667.00            2516.21 , 2237.00      249.29
   12.5            6.58                  1.01% , 1.06        1758.21 , 1638.00          712.32 , 667.00            2516.57 , 2237.00      165.53
  12.51            6.59                  0.96% , 1.19        1671.17 , 1638.00          799.68 , 667.00            2516.93 , 2237.00      165.85
  12.52            6.62                  1.03% , 1.01        1793.02 , 1638.00          678.72 , 667.00            2516.97 , 2237.00      166.74
  12.53            6.64                  0.98% , 1.14        1705.98 , 1638.00          766.08 , 667.00            2517.33 , 2237.00      167.06
  12.54           12.62                  1.08% , 0.88        1880.06 , 1638.00          591.36 , 667.00            2517.61 , 2237.00       317.7
  12.56           15.33                  1.10% , 0.83        1914.88 , 1638.00          557.76 , 667.00            2518.01 , 2237.00      386.12
  12.58            8.41                  1.05% , 0.96        1827.84 , 1638.00          645.12 , 667.00            2518.37 , 2237.00      211.72
  12.59            6.68                  1.00% , 1.09        1740.80 , 1638.00          732.48 , 667.00            2518.73 , 2237.00      168.28
  12.64           11.12                  1.07% , 0.91        1862.66 , 1638.00          611.52 , 667.00            2519.77 , 2237.00      280.14
  12.66            6.73                  1.02% , 1.04        1775.62 , 1638.00          698.88 , 667.00            2520.13 , 2237.00       169.5
  12.67            6.74                  0.97% , 1.17        1688.58 , 1638.00          786.24 , 667.00            2520.49 , 2237.00      169.82
   12.7           13.82                  1.09% , 0.86        1897.47 , 1638.00          577.92 , 667.00            2521.17 , 2237.00      348.55
  12.72            6.91                  1.04% , 0.99        1810.43 , 1638.00          665.28 , 667.00            2521.53 , 2237.00      174.15
  12.74            6.78                  0.99% , 1.12        1723.39 , 1638.00          752.64 , 667.00            2521.89 , 2237.00      171.03
  12.77           16.53                  1.11% , 0.81        1932.29 , 1638.00          544.32 , 667.00            2522.57 , 2237.00      416.97
  12.78            9.61                  1.06% , 0.94        1845.25 , 1638.00          631.68 , 667.00            2522.93 , 2237.00      242.57
   12.8            6.83                  1.01% , 1.07        1758.21 , 1638.00          719.04 , 667.00            2523.29 , 2237.00      172.25
  12.82            6.87                  1.03% , 1.02        1793.02 , 1638.00          685.44 , 667.00            2523.69 , 2237.00      173.46
  12.83            6.89                  0.98% , 1.15        1705.98 , 1638.00          772.80 , 667.00            2524.05 , 2237.00      173.78
  12.84           12.32                  1.08% , 0.89        1880.06 , 1638.00          598.08 , 667.00            2524.33 , 2237.00      310.98
  12.86           15.03                  1.10% , 0.84        1914.88 , 1638.00          564.48 , 667.00            2524.73 , 2237.00       379.4
  12.88            8.12                  1.05% , 0.97        1827.84 , 1638.00          651.84 , 667.00            2525.09 , 2237.00       205.0
  12.89            6.93                  1.00% , 1.10        1740.80 , 1638.00          739.20 , 667.00            2525.45 , 2237.00       175.0
  12.94           10.82                  1.07% , 0.92        1862.66 , 1638.00          618.24 , 667.00            2526.49 , 2237.00      273.42
  12.96            6.97                  1.02% , 1.05        1775.62 , 1638.00          705.60 , 667.00            2526.85 , 2237.00      176.22
  12.97            6.99                  0.97% , 1.18        1688.58 , 1638.00          792.96 , 667.00            2527.21 , 2237.00      176.54
   13.0           13.52                  1.09% , 0.87        1897.47 , 1638.00          584.64 , 667.00            2527.89 , 2237.00      341.83
  13.02            7.02                  1.04% , 1.00        1810.43 , 1638.00          672.00 , 667.00            2528.25 , 2237.00      177.43
  13.04            7.03                  0.99% , 1.13        1723.39 , 1638.00          759.36 , 667.00            2528.61 , 2237.00      177.75
  13.07           16.22                  1.11% , 0.82        1932.29 , 1638.00          551.04 , 667.00            2529.29 , 2237.00      410.25
  13.08            9.32                  1.06% , 0.95        1845.25 , 1638.00          638.40 , 667.00            2529.65 , 2237.00      235.85
   13.1            7.07                  1.01% , 1.08        1758.21 , 1638.00          725.76 , 667.00            2530.01 , 2237.00      178.97
  13.12            7.12                  1.03% , 1.03        1793.02 , 1638.00          692.16 , 667.00            2530.41 , 2237.00      180.18
  13.13            7.13                  0.98% , 1.16        1705.98 , 1638.00          779.52 , 667.00            2530.77 , 2237.00       180.5
  13.15           12.02                  1.08% , 0.90        1880.06 , 1638.00          604.80 , 667.00            2531.05 , 2237.00      304.26
  13.16           14.72                  1.10% , 0.85        1914.88 , 1638.00          571.20 , 667.00            2531.45 , 2237.00      372.68
  13.18            7.83                  1.05% , 0.98        1827.84 , 1638.00          658.56 , 667.00            2531.81 , 2237.00      198.28
   13.2            7.18                  1.00% , 1.11        1740.80 , 1638.00          745.92 , 667.00            2532.17 , 2237.00      181.72
  13.23           17.41                  1.12% , 0.80        1949.70 , 1638.00          537.60 , 667.00            2532.85 , 2237.00       441.1
  13.24           10.53                  1.07% , 0.93        1862.66 , 1638.00          624.96 , 667.00            2533.21 , 2237.00       266.7
  13.26            7.22                  1.02% , 1.06        1775.62 , 1638.00          712.32 , 667.00            2533.57 , 2237.00      182.94
  13.27            7.23                  0.97% , 1.19        1688.58 , 1638.00          799.68 , 667.00            2533.93 , 2237.00      183.26
   13.3           13.22                  1.09% , 0.88        1897.47 , 1638.00          591.36 , 667.00            2534.61 , 2237.00      335.11
  13.32            7.26                  1.04% , 1.01        1810.43 , 1638.00          678.72 , 667.00            2534.97 , 2237.00      184.15
  13.34            7.28                  0.99% , 1.14        1723.39 , 1638.00          766.08 , 667.00            2535.33 , 2237.00      184.47
  13.37           15.91                  1.11% , 0.83        1932.29 , 1638.00          557.76 , 667.00            2536.01 , 2237.00      403.53
  13.38            9.03                  1.06% , 0.96        1845.25 , 1638.00          645.12 , 667.00            2536.37 , 2237.00      229.13
   13.4            7.32                  1.01% , 1.09        1758.21 , 1638.00          732.48 , 667.00            2536.73 , 2237.00      185.69
  13.42            7.37                  1.03% , 1.04        1793.02 , 1638.00          698.88 , 667.00            2537.13 , 2237.00       186.9
  13.43            7.38                  0.98% , 1.17        1705.98 , 1638.00          786.24 , 667.00            2537.49 , 2237.00      187.22
  13.45           11.72                  1.08% , 0.91        1880.06 , 1638.00          611.52 , 667.00            2537.77 , 2237.00      297.54
  13.46           14.42                  1.10% , 0.86        1914.88 , 1638.00          577.92 , 667.00            2538.17 , 2237.00      365.96
  13.48            7.55                  1.05% , 0.99        1827.84 , 1638.00          665.28 , 667.00            2538.53 , 2237.00      191.56
   13.5            7.42                  1.00% , 1.12        1740.80 , 1638.00          752.64 , 667.00            2538.89 , 2237.00      188.44
  13.53            17.1                  1.12% , 0.81        1949.70 , 1638.00          544.32 , 667.00            2539.57 , 2237.00      434.38
  13.54           10.24                  1.07% , 0.94        1862.66 , 1638.00          631.68 , 667.00            2539.93 , 2237.00      259.98
  13.56            7.47                  1.02% , 1.07        1775.62 , 1638.00          719.04 , 667.00            2540.29 , 2237.00      189.66
   13.6           12.92                  1.09% , 0.89        1897.47 , 1638.00          598.08 , 667.00            2541.33 , 2237.00      328.39
  13.62            7.51                  1.04% , 1.02        1810.43 , 1638.00          685.44 , 667.00            2541.69 , 2237.00      190.87
  13.64            7.52                  0.99% , 1.15        1723.39 , 1638.00          772.80 , 667.00            2542.05 , 2237.00      191.19
  13.67           15.61                  1.11% , 0.84        1932.29 , 1638.00          564.48 , 667.00            2542.73 , 2237.00      396.81
  13.68            8.75                  1.06% , 0.97        1845.25 , 1638.00          651.84 , 667.00            2543.09 , 2237.00      222.41
   13.7            7.56                  1.01% , 1.10        1758.21 , 1638.00          739.20 , 667.00            2543.45 , 2237.00      192.41
  13.72            7.61                  1.03% , 1.05        1793.02 , 1638.00          705.60 , 667.00            2543.85 , 2237.00      193.62
  13.73            7.62                  0.98% , 1.18        1705.98 , 1638.00          792.96 , 667.00            2544.21 , 2237.00      193.94
  13.75           11.43                  1.08% , 0.92        1880.06 , 1638.00          618.24 , 667.00            2544.49 , 2237.00      290.82
  13.76           14.12                  1.10% , 0.87        1914.88 , 1638.00          584.64 , 667.00            2544.89 , 2237.00      359.24
  13.78            7.66                  1.05% , 1.00        1827.84 , 1638.00          672.00 , 667.00            2545.25 , 2237.00      194.84
   13.8            7.67                  1.00% , 1.13        1740.80 , 1638.00          759.36 , 667.00            2545.61 , 2237.00      195.16
  13.83            16.8                  1.12% , 0.82        1949.70 , 1638.00          551.04 , 667.00            2546.29 , 2237.00      427.66
  13.84            9.94                  1.07% , 0.95        1862.66 , 1638.00          638.40 , 667.00            2546.65 , 2237.00      253.26
  13.86            7.71                  1.02% , 1.08        1775.62 , 1638.00          725.76 , 667.00            2547.01 , 2237.00      196.38
   13.9           12.62                  1.09% , 0.90        1897.47 , 1638.00          604.80 , 667.00            2548.05 , 2237.00      321.67
  13.92            7.75                  1.04% , 1.03        1810.43 , 1638.00          692.16 , 667.00            2548.41 , 2237.00      197.59
  13.94            7.76                  0.99% , 1.16        1723.39 , 1638.00          779.52 , 667.00            2548.77 , 2237.00      197.91
  13.97            15.3                  1.11% , 0.85        1932.29 , 1638.00          571.20 , 667.00            2549.45 , 2237.00      390.09
  13.98            8.46                  1.06% , 0.98        1845.25 , 1638.00          658.56 , 667.00            2549.81 , 2237.00      215.69
   14.0            7.81                  1.01% , 1.11        1758.21 , 1638.00          745.92 , 667.00            2550.17 , 2237.00      199.13
  14.02            7.85                  1.03% , 1.06        1793.02 , 1638.00          712.32 , 667.00            2550.57 , 2237.00      200.34
  14.03            7.87                  0.98% , 1.19        1705.98 , 1638.00          799.68 , 667.00            2550.93 , 2237.00      200.66
  14.03           17.97                  1.13% , 0.80        1967.10 , 1638.00          537.60 , 667.00            2550.85 , 2237.00       458.5
  14.05           11.14                  1.08% , 0.93        1880.06 , 1638.00          624.96 , 667.00            2551.21 , 2237.00       284.1
  14.06           13.82                  1.10% , 0.88        1914.88 , 1638.00          591.36 , 667.00            2551.61 , 2237.00      352.52
  14.08             7.9                  1.05% , 1.01        1827.84 , 1638.00          678.72 , 667.00            2551.97 , 2237.00      201.56
   14.1            7.91                  1.00% , 1.14        1740.80 , 1638.00          766.08 , 667.00            2552.33 , 2237.00      201.88
  14.13           16.49                  1.12% , 0.83        1949.70 , 1638.00          557.76 , 667.00            2553.01 , 2237.00      420.94
  14.14            9.66                  1.07% , 0.96        1862.66 , 1638.00          645.12 , 667.00            2553.37 , 2237.00      246.54
  14.16            7.95                  1.02% , 1.09        1775.62 , 1638.00          732.48 , 667.00            2553.73 , 2237.00       203.1
  14.21           12.33                  1.09% , 0.91        1897.47 , 1638.00          611.52 , 667.00            2554.77 , 2237.00      314.95
  14.22             8.0                  1.04% , 1.04        1810.43 , 1638.00          698.88 , 667.00            2555.13 , 2237.00      204.31
  14.24            8.01                  0.99% , 1.17        1723.39 , 1638.00          786.24 , 667.00            2555.49 , 2237.00      204.63
  14.27            15.0                  1.11% , 0.86        1932.29 , 1638.00          577.92 , 667.00            2556.17 , 2237.00      383.37
  14.28            8.17                  1.06% , 0.99        1845.25 , 1638.00          665.28 , 667.00            2556.53 , 2237.00      208.97
   14.3            8.05                  1.01% , 1.12        1758.21 , 1638.00          752.64 , 667.00            2556.89 , 2237.00      205.85
  14.32             8.1                  1.03% , 1.07        1793.02 , 1638.00          719.04 , 667.00            2557.29 , 2237.00      207.06
  14.33           17.66                  1.13% , 0.81        1967.10 , 1638.00          544.32 , 667.00            2557.57 , 2237.00      451.78
  14.35           10.84                  1.08% , 0.94        1880.06 , 1638.00          631.68 , 667.00            2557.93 , 2237.00      277.38
  14.36           13.52                  1.10% , 0.89        1914.88 , 1638.00          598.08 , 667.00            2558.33 , 2237.00       345.8
  14.38            8.14                  1.05% , 1.02        1827.84 , 1638.00          685.44 , 667.00            2558.69 , 2237.00      208.28
   14.4            8.15                  1.00% , 1.15        1740.80 , 1638.00          772.80 , 667.00            2559.05 , 2237.00       208.6
  14.43           16.18                  1.12% , 0.84        1949.70 , 1638.00          564.48 , 667.00            2559.73 , 2237.00      414.22
  14.44            9.37                  1.07% , 0.97        1862.66 , 1638.00          651.84 , 667.00            2560.09 , 2237.00      239.82
  14.46            8.19                  1.02% , 1.10        1775.62 , 1638.00          739.20 , 667.00            2560.45 , 2237.00      209.82
  14.51           12.03                  1.09% , 0.92        1897.47 , 1638.00          618.24 , 667.00            2561.49 , 2237.00      308.23
  14.52            8.24                  1.04% , 1.05        1810.43 , 1638.00          705.60 , 667.00            2561.85 , 2237.00      211.03
  14.54            8.25                  0.99% , 1.18        1723.39 , 1638.00          792.96 , 667.00            2562.21 , 2237.00      211.35
  14.57            14.7                  1.11% , 0.87        1932.29 , 1638.00          584.64 , 667.00            2562.89 , 2237.00      376.65
  14.58            8.28                  1.06% , 1.00        1845.25 , 1638.00          672.00 , 667.00            2563.25 , 2237.00      212.25
   14.6            8.29                  1.01% , 1.13        1758.21 , 1638.00          759.36 , 667.00            2563.61 , 2237.00      212.57
  14.62            8.34                  1.03% , 1.08        1793.02 , 1638.00          725.76 , 667.00            2564.01 , 2237.00      213.78
