Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   7.35           20.73                  1.17% , 0.85         1018.37 , 809.00          142.80 , 184.00            1208.77 , 1126.00      250.57
   7.36            6.53                  0.97% , 0.90          844.29 , 809.00          151.20 , 184.00            1043.17 , 1126.00       68.09
   7.36            13.9                  1.11% , 1.16          966.14 , 809.00          194.88 , 184.00            1208.85 , 1126.00      168.02
   7.38            1.83                  0.92% , 1.16          800.77 , 809.00          194.88 , 184.00            1042.85 , 1126.00       19.11
   7.38           14.93                  1.13% , 1.06          983.55 , 809.00          178.08 , 184.00            1209.05 , 1126.00      180.47
   7.39            8.17                  0.98% , 0.85          852.99 , 809.00          142.80 , 184.00            1042.77 , 1126.00       85.19
   7.39           17.75                  1.15% , 0.96         1000.96 , 809.00          161.28 , 184.00            1209.25 , 1126.00      214.68
    7.4           22.13                  1.18% , 0.80         1027.07 , 809.00          134.40 , 184.00            1209.37 , 1126.00      267.67
   7.41            4.89                  0.96% , 0.95          835.58 , 809.00          159.60 , 184.00            1042.57 , 1126.00       50.98
   7.43            1.61                  0.94% , 1.05          818.18 , 809.00          176.40 , 184.00            1042.37 , 1126.00       16.78
   7.43           16.33                  1.14% , 1.01          992.26 , 809.00          169.68 , 184.00            1209.65 , 1126.00      197.58
   7.45           19.16                  1.16% , 0.91         1009.66 , 809.00          152.88 , 184.00            1209.85 , 1126.00      231.78
   7.46            3.25                  0.95% , 1.00          826.88 , 809.00          168.00 , 184.00            1041.97 , 1126.00       33.88
   7.47           14.05                  1.12% , 1.12          974.85 , 809.00          188.16 , 184.00            1210.13 , 1126.00      170.01
   7.48            0.12                  0.93% , 1.10          809.47 , 809.00          184.80 , 184.00            1041.77 , 1126.00        1.27
    7.5           20.56                  1.17% , 0.86         1018.37 , 809.00          144.48 , 184.00            1210.45 , 1126.00      248.89
   7.51             6.7                  0.97% , 0.89          844.29 , 809.00          149.52 , 184.00            1041.49 , 1126.00       69.77
   7.51           14.02                  1.11% , 1.17          966.14 , 809.00          196.56 , 184.00            1210.53 , 1126.00       169.7
   7.52           14.77                  1.13% , 1.07          983.55 , 809.00          179.76 , 184.00            1210.73 , 1126.00      178.79
   7.53            1.67                  0.92% , 1.15          800.77 , 809.00          193.20 , 184.00            1041.17 , 1126.00       17.43
   7.54            8.34                  0.98% , 0.84          852.99 , 809.00          141.12 , 184.00            1041.09 , 1126.00       86.87
   7.54           17.59                  1.15% , 0.97         1000.96 , 809.00          162.96 , 184.00            1210.93 , 1126.00       213.0
   7.55           21.96                  1.18% , 0.81         1027.07 , 809.00          136.08 , 184.00            1211.05 , 1126.00      265.99
   7.56            5.06                  0.96% , 0.94          835.58 , 809.00          157.92 , 184.00            1040.89 , 1126.00       52.66
   7.58            1.77                  0.94% , 1.04          818.18 , 809.00          174.72 , 184.00            1040.69 , 1126.00       18.46
   7.58           16.17                  1.14% , 1.02          992.26 , 809.00          171.36 , 184.00            1211.33 , 1126.00       195.9
    7.6           18.99                  1.16% , 0.92         1009.66 , 809.00          154.56 , 184.00            1211.53 , 1126.00       230.1
   7.61            3.42                  0.95% , 0.99          826.88 , 809.00          166.32 , 184.00            1040.29 , 1126.00       35.56
   7.62           14.17                  1.12% , 1.13          974.85 , 809.00          189.84 , 184.00            1211.81 , 1126.00      171.69
   7.63            0.13                  0.93% , 1.09          809.47 , 809.00          183.12 , 184.00            1040.09 , 1126.00        1.35
   7.65            3.16                  0.91% , 1.19          792.06 , 809.00          199.92 , 184.00            1039.89 , 1126.00       32.86
   7.65            6.87                  0.97% , 0.88          844.29 , 809.00          147.84 , 184.00            1039.81 , 1126.00       71.45
   7.65           20.39                  1.17% , 0.87         1018.37 , 809.00          146.16 , 184.00            1212.13 , 1126.00      247.21
   7.66           14.14                  1.11% , 1.18          966.14 , 809.00          198.24 , 184.00            1212.21 , 1126.00      171.38
   7.67           14.61                  1.13% , 1.08          983.55 , 809.00          181.44 , 184.00            1212.41 , 1126.00      177.11
   7.68            1.52                  0.92% , 1.14          800.77 , 809.00          191.52 , 184.00            1039.49 , 1126.00       15.75
   7.69            8.52                  0.98% , 0.83          852.99 , 809.00          139.44 , 184.00            1039.41 , 1126.00       88.55
   7.69           17.43                  1.15% , 0.98         1000.96 , 809.00          164.64 , 184.00            1212.61 , 1126.00      211.32
    7.7           21.79                  1.18% , 0.82         1027.07 , 809.00          137.76 , 184.00            1212.73 , 1126.00      264.31
   7.71            5.23                  0.96% , 0.93          835.58 , 809.00          156.24 , 184.00            1039.21 , 1126.00       54.34
   7.73            1.94                  0.94% , 1.03          818.18 , 809.00          173.04 , 184.00            1039.01 , 1126.00       20.14
   7.73           16.01                  1.14% , 1.03          992.26 , 809.00          173.04 , 184.00            1213.01 , 1126.00      194.22
   7.74           18.83                  1.16% , 0.93         1009.66 , 809.00          156.24 , 184.00            1213.21 , 1126.00      228.42
   7.76            3.59                  0.95% , 0.98          826.88 , 809.00          164.64 , 184.00            1038.61 , 1126.00       37.24
   7.77           14.29                  1.12% , 1.14          974.85 , 809.00          191.52 , 184.00            1213.49 , 1126.00      173.37
   7.78            0.29                  0.93% , 1.08          809.47 , 809.00          181.44 , 184.00            1038.41 , 1126.00        3.03
    7.8             3.0                  0.91% , 1.18          792.06 , 809.00          198.24 , 184.00            1038.21 , 1126.00       31.18
    7.8            7.04                  0.97% , 0.87          844.29 , 809.00          146.16 , 184.00            1038.13 , 1126.00       73.13
    7.8           20.23                  1.17% , 0.88         1018.37 , 809.00          147.84 , 184.00            1213.81 , 1126.00      245.53
   7.81           14.26                  1.11% , 1.19          966.14 , 809.00          199.92 , 184.00            1213.89 , 1126.00      173.06
   7.82           14.45                  1.13% , 1.09          983.55 , 809.00          183.12 , 184.00            1214.09 , 1126.00      175.43
   7.83            1.36                  0.92% , 1.13          800.77 , 809.00          189.84 , 184.00            1037.81 , 1126.00       14.07
   7.84             8.7                  0.98% , 0.82          852.99 , 809.00          137.76 , 184.00            1037.73 , 1126.00       90.23
   7.84           17.26                  1.15% , 0.99         1000.96 , 809.00          166.32 , 184.00            1214.29 , 1126.00      209.64
   7.85           21.63                  1.18% , 0.83         1027.07 , 809.00          139.44 , 184.00            1214.41 , 1126.00      262.63
   7.86             5.4                  0.96% , 0.92          835.58 , 809.00          154.56 , 184.00            1037.53 , 1126.00       56.02
   7.87             2.1                  0.94% , 1.02          818.18 , 809.00          171.36 , 184.00            1037.33 , 1126.00       21.82
   7.88           15.85                  1.14% , 1.04          992.26 , 809.00          174.72 , 184.00            1214.69 , 1126.00      192.54
   7.89           18.66                  1.16% , 0.94         1009.66 , 809.00          157.92 , 184.00            1214.89 , 1126.00      226.74
   7.91            3.75                  0.95% , 0.97          826.88 , 809.00          162.96 , 184.00            1036.93 , 1126.00       38.92
   7.92           14.41                  1.12% , 1.15          974.85 , 809.00          193.20 , 184.00            1215.17 , 1126.00      175.05
   7.93            0.45                  0.93% , 1.07          809.47 , 809.00          179.76 , 184.00            1036.73 , 1126.00        4.71
   7.95            2.85                  0.91% , 1.17          792.06 , 809.00          196.56 , 184.00            1036.53 , 1126.00        29.5
   7.95            7.22                  0.97% , 0.86          844.29 , 809.00          144.48 , 184.00            1036.45 , 1126.00       74.81
   7.95           20.06                  1.17% , 0.89         1018.37 , 809.00          149.52 , 184.00            1215.49 , 1126.00      243.85
   7.97           14.42                  1.13% , 1.10          983.55 , 809.00          184.80 , 184.00            1215.77 , 1126.00      175.35
   7.98             1.2                  0.92% , 1.12          800.77 , 809.00          188.16 , 184.00            1036.13 , 1126.00       12.39
   7.99            8.87                  0.98% , 0.81          852.99 , 809.00          136.08 , 184.00            1036.05 , 1126.00       91.91
   7.99            17.1                  1.15% , 1.00         1000.96 , 809.00          168.00 , 184.00            1215.97 , 1126.00      207.96
    8.0           21.46                  1.18% , 0.84         1027.07 , 809.00          141.12 , 184.00            1216.09 , 1126.00      260.95
   8.01            5.57                  0.96% , 0.91          835.58 , 809.00          152.88 , 184.00            1035.85 , 1126.00        57.7
   8.02            2.27                  0.94% , 1.01          818.18 , 809.00          169.68 , 184.00            1035.65 , 1126.00        23.5
   8.03           15.69                  1.14% , 1.05          992.26 , 809.00          176.40 , 184.00            1216.37 , 1126.00      190.86
   8.04            18.5                  1.16% , 0.95         1009.66 , 809.00          159.60 , 184.00            1216.57 , 1126.00      225.06
   8.06            3.92                  0.95% , 0.96          826.88 , 809.00          161.28 , 184.00            1035.25 , 1126.00        40.6
   8.07           14.52                  1.12% , 1.16          974.85 , 809.00          194.88 , 184.00            1216.85 , 1126.00      176.73
   8.08            0.62                  0.93% , 1.06          809.47 , 809.00          178.08 , 184.00            1035.05 , 1126.00        6.39
    8.1            2.69                  0.91% , 1.16          792.06 , 809.00          194.88 , 184.00            1034.85 , 1126.00       27.82
    8.1            7.39                  0.97% , 0.85          844.29 , 809.00          142.80 , 184.00            1034.77 , 1126.00       76.49
    8.1            19.9                  1.17% , 0.90         1018.37 , 809.00          151.20 , 184.00            1217.17 , 1126.00      242.17
   8.11            22.7                  1.19% , 0.80         1035.78 , 809.00          134.40 , 184.00            1217.37 , 1126.00      276.38
   8.12           14.54                  1.13% , 1.11          983.55 , 809.00          186.48 , 184.00            1217.45 , 1126.00      177.03
   8.13            1.04                  0.92% , 1.11          800.77 , 809.00          186.48 , 184.00            1034.45 , 1126.00       10.71
   8.14            9.05                  0.98% , 0.80          852.99 , 809.00          134.40 , 184.00            1034.37 , 1126.00       93.59
   8.14           16.94                  1.15% , 1.01         1000.96 , 809.00          169.68 , 184.00            1217.65 , 1126.00      206.28
   8.15           21.29                  1.18% , 0.85         1027.07 , 809.00          142.80 , 184.00            1217.77 , 1126.00      259.27
   8.16            5.74                  0.96% , 0.90          835.58 , 809.00          151.20 , 184.00            1034.17 , 1126.00       59.38
   8.17            2.43                  0.94% , 1.00          818.18 , 809.00          168.00 , 184.00            1033.97 , 1126.00       25.18
   8.17           15.53                  1.14% , 1.06          992.26 , 809.00          178.08 , 184.00            1218.05 , 1126.00      189.18
   8.19           18.34                  1.16% , 0.96         1009.66 , 809.00          161.28 , 184.00            1218.25 , 1126.00      223.38
   8.21            4.09                  0.95% , 0.95          826.88 , 809.00          159.60 , 184.00            1033.57 , 1126.00       42.28
   8.22           14.64                  1.12% , 1.17          974.85 , 809.00          196.56 , 184.00            1218.53 , 1126.00      178.41
   8.23            0.78                  0.93% , 1.05          809.47 , 809.00          176.40 , 184.00            1033.37 , 1126.00        8.07
   8.24            2.53                  0.91% , 1.15          792.06 , 809.00          193.20 , 184.00            1033.17 , 1126.00       26.14
   8.25            7.57                  0.97% , 0.84          844.29 , 809.00          141.12 , 184.00            1033.09 , 1126.00       78.17
   8.25           19.73                  1.17% , 0.91         1018.37 , 809.00          152.88 , 184.00            1218.85 , 1126.00      240.49
   8.26           22.53                  1.19% , 0.81         1035.78 , 809.00          136.08 , 184.00            1219.05 , 1126.00       274.7
   8.27           14.66                  1.13% , 1.12          983.55 , 809.00          188.16 , 184.00            1219.13 , 1126.00      178.71
   8.28            0.87                  0.92% , 1.10          800.77 , 809.00          184.80 , 184.00            1032.77 , 1126.00        9.03
   8.29           16.78                  1.15% , 1.02         1000.96 , 809.00          171.36 , 184.00            1219.33 , 1126.00       204.6
    8.3            5.91                  0.96% , 0.89          835.58 , 809.00          149.52 , 184.00            1032.49 , 1126.00       61.06
    8.3           21.12                  1.18% , 0.86         1027.07 , 809.00          144.48 , 184.00            1219.45 , 1126.00      257.59
   8.32             2.6                  0.94% , 0.99          818.18 , 809.00          166.32 , 184.00            1032.29 , 1126.00       26.86
   8.32           15.37                  1.14% , 1.07          992.26 , 809.00          179.76 , 184.00            1219.73 , 1126.00       187.5
   8.34           18.17                  1.16% , 0.97         1009.66 , 809.00          162.96 , 184.00            1219.93 , 1126.00       221.7
   8.36            4.26                  0.95% , 0.94          826.88 , 809.00          157.92 , 184.00            1031.89 , 1126.00       43.96
   8.37           14.76                  1.12% , 1.18          974.85 , 809.00          198.24 , 184.00            1220.21 , 1126.00      180.09
   8.38            0.95                  0.93% , 1.04          809.47 , 809.00          174.72 , 184.00            1031.69 , 1126.00        9.75
   8.39            2.37                  0.91% , 1.14          792.06 , 809.00          191.52 , 184.00            1031.49 , 1126.00       24.46
    8.4            7.74                  0.97% , 0.83          844.29 , 809.00          139.44 , 184.00            1031.41 , 1126.00       79.85
    8.4           19.57                  1.17% , 0.92         1018.37 , 809.00          154.56 , 184.00            1220.53 , 1126.00      238.81
   8.41           22.37                  1.19% , 0.82         1035.78 , 809.00          137.76 , 184.00            1220.73 , 1126.00      273.02
   8.42           14.78                  1.13% , 1.13          983.55 , 809.00          189.84 , 184.00            1220.81 , 1126.00      180.39
   8.43            0.88                  0.92% , 1.09          800.77 , 809.00          183.12 , 184.00            1031.09 , 1126.00        9.11
   8.44           16.62                  1.15% , 1.03         1000.96 , 809.00          173.04 , 184.00            1221.01 , 1126.00      202.92
   8.45            4.03                  0.90% , 1.19          783.36 , 809.00          199.92 , 184.00            1030.89 , 1126.00       41.56
   8.45            6.09                  0.96% , 0.88          835.58 , 809.00          147.84 , 184.00            1030.81 , 1126.00       62.74
   8.45           20.96                  1.18% , 0.87         1027.07 , 809.00          146.16 , 184.00            1221.13 , 1126.00      255.91
   8.47            2.77                  0.94% , 0.98          818.18 , 809.00          164.64 , 184.00            1030.61 , 1126.00       28.54
   8.47           15.21                  1.14% , 1.08          992.26 , 809.00          181.44 , 184.00            1221.41 , 1126.00      185.82
   8.49           18.01                  1.16% , 0.98         1009.66 , 809.00          164.64 , 184.00            1221.61 , 1126.00      220.02
   8.51            4.43                  0.95% , 0.93          826.88 , 809.00          156.24 , 184.00            1030.21 , 1126.00       45.64
   8.52           14.88                  1.12% , 1.19          974.85 , 809.00          199.92 , 184.00            1221.89 , 1126.00      181.77
   8.53            1.11                  0.93% , 1.03          809.47 , 809.00          173.04 , 184.00            1030.01 , 1126.00       11.43
   8.54            2.21                  0.91% , 1.13          792.06 , 809.00          189.84 , 184.00            1029.81 , 1126.00       22.78
   8.54            19.4                  1.17% , 0.93         1018.37 , 809.00          156.24 , 184.00            1222.21 , 1126.00      237.13
   8.55            7.92                  0.97% , 0.82          844.29 , 809.00          137.76 , 184.00            1029.73 , 1126.00       81.53
   8.56            22.2                  1.19% , 0.83         1035.78 , 809.00          139.44 , 184.00            1222.41 , 1126.00      271.34
   8.57           14.89                  1.13% , 1.14          983.55 , 809.00          191.52 , 184.00            1222.49 , 1126.00      182.07
   8.58            1.05                  0.92% , 1.08          800.77 , 809.00          181.44 , 184.00            1029.41 , 1126.00       10.79
   8.59           16.46                  1.15% , 1.04         1000.96 , 809.00          174.72 , 184.00            1222.69 , 1126.00      201.24
    8.6            3.87                  0.90% , 1.18          783.36 , 809.00          198.24 , 184.00            1029.21 , 1126.00       39.88
    8.6            6.26                  0.96% , 0.87          835.58 , 809.00          146.16 , 184.00            1029.13 , 1126.00       64.42
    8.6           20.79                  1.18% , 0.88         1027.07 , 809.00          147.84 , 184.00            1222.81 , 1126.00      254.23
   8.62            2.94                  0.94% , 0.97          818.18 , 809.00          162.96 , 184.00            1028.93 , 1126.00       30.22
   8.62           15.06                  1.14% , 1.09          992.26 , 809.00          183.12 , 184.00            1223.09 , 1126.00      184.14
   8.64           17.85                  1.16% , 0.99         1009.66 , 809.00          166.32 , 184.00            1223.29 , 1126.00      218.34
   8.66             4.6                  0.95% , 0.92          826.88 , 809.00          154.56 , 184.00            1028.53 , 1126.00       47.32
   8.67            1.28                  0.93% , 1.02          809.47 , 809.00          171.36 , 184.00            1028.33 , 1126.00       13.11
   8.69            2.05                  0.91% , 1.12          792.06 , 809.00          188.16 , 184.00            1028.13 , 1126.00        21.1
   8.69           19.24                  1.17% , 0.94         1018.37 , 809.00          157.92 , 184.00            1223.89 , 1126.00      235.45
    8.7            8.09                  0.97% , 0.81          844.29 , 809.00          136.08 , 184.00            1028.05 , 1126.00       83.21
   8.71           22.03                  1.19% , 0.84         1035.78 , 809.00          141.12 , 184.00            1224.09 , 1126.00      269.66
   8.72           15.01                  1.13% , 1.15          983.55 , 809.00          193.20 , 184.00            1224.17 , 1126.00      183.75
   8.73            1.21                  0.92% , 1.07          800.77 , 809.00          179.76 , 184.00            1027.73 , 1126.00       12.47
   8.74            16.3                  1.15% , 1.05         1000.96 , 809.00          176.40 , 184.00            1224.37 , 1126.00      199.56
   8.75            3.72                  0.90% , 1.17          783.36 , 809.00          196.56 , 184.00            1027.53 , 1126.00        38.2
   8.75            6.43                  0.96% , 0.86          835.58 , 809.00          144.48 , 184.00            1027.45 , 1126.00        66.1
   8.75           20.63                  1.18% , 0.89         1027.07 , 809.00          149.52 , 184.00            1224.49 , 1126.00      252.55
   8.77             3.1                  0.94% , 0.96          818.18 , 809.00          161.28 , 184.00            1027.25 , 1126.00        31.9
   8.77           15.03                  1.14% , 1.10          992.26 , 809.00          184.80 , 184.00            1224.77 , 1126.00      184.06
   8.79           17.69                  1.16% , 1.00         1009.66 , 809.00          168.00 , 184.00            1224.97 , 1126.00      216.66
   8.81            4.77                  0.95% , 0.91          826.88 , 809.00          152.88 , 184.00            1026.85 , 1126.00        49.0
   8.82            1.44                  0.93% , 1.01          809.47 , 809.00          169.68 , 184.00            1026.65 , 1126.00       14.79
   8.84            1.89                  0.91% , 1.11          792.06 , 809.00          186.48 , 184.00            1026.45 , 1126.00       19.42
   8.84           19.07                  1.17% , 0.95         1018.37 , 809.00          159.60 , 184.00            1225.57 , 1126.00      233.77
   8.85            8.27                  0.97% , 0.80          844.29 , 809.00          134.40 , 184.00            1026.37 , 1126.00       84.89
   8.86           21.86                  1.19% , 0.85         1035.78 , 809.00          142.80 , 184.00            1225.77 , 1126.00      267.98
   8.87           15.13                  1.13% , 1.16          983.55 , 809.00          194.88 , 184.00            1225.85 , 1126.00      185.43
   8.88            1.38                  0.92% , 1.06          800.77 , 809.00          178.08 , 184.00            1026.05 , 1126.00       14.15
   8.89            3.56                  0.90% , 1.16          783.36 , 809.00          194.88 , 184.00            1025.85 , 1126.00       36.52
   8.89           16.14                  1.15% , 1.06         1000.96 , 809.00          178.08 , 184.00            1226.05 , 1126.00      197.88
    8.9            6.61                  0.96% , 0.85          835.58 , 809.00          142.80 , 184.00            1025.77 , 1126.00       67.78
    8.9           20.46                  1.18% , 0.90         1027.07 , 809.00          151.20 , 184.00            1226.17 , 1126.00      250.87
   8.92            3.27                  0.94% , 0.95          818.18 , 809.00          159.60 , 184.00            1025.57 , 1126.00       33.58
   8.92           15.14                  1.14% , 1.11          992.26 , 809.00          186.48 , 184.00            1226.45 , 1126.00      185.74
   8.94           17.53                  1.16% , 1.01         1009.66 , 809.00          169.68 , 184.00            1226.65 , 1126.00      214.98
   8.95            4.94                  0.95% , 0.90          826.88 , 809.00          151.20 , 184.00            1025.17 , 1126.00       50.68
   8.97            1.61                  0.93% , 1.00          809.47 , 809.00          168.00 , 184.00            1024.97 , 1126.00       16.47
   8.99            1.73                  0.91% , 1.10          792.06 , 809.00          184.80 , 184.00            1024.77 , 1126.00       17.74
   8.99           18.91                  1.17% , 0.96         1018.37 , 809.00          161.28 , 184.00            1227.25 , 1126.00      232.09
   9.01            21.7                  1.19% , 0.86         1035.78 , 809.00          144.48 , 184.00            1227.45 , 1126.00       266.3
   9.02           15.24                  1.13% , 1.17          983.55 , 809.00          196.56 , 184.00            1227.53 , 1126.00      187.11
   9.03            1.55                  0.92% , 1.05          800.77 , 809.00          176.40 , 184.00            1024.37 , 1126.00       15.83
   9.03           15.98                  1.15% , 1.07         1000.96 , 809.00          179.76 , 184.00            1227.73 , 1126.00       196.2
   9.04             3.4                  0.90% , 1.15          783.36 , 809.00          193.20 , 184.00            1024.17 , 1126.00       34.84
   9.05            6.78                  0.96% , 0.84          835.58 , 809.00          141.12 , 184.00            1024.09 , 1126.00       69.46
   9.05            20.3                  1.18% , 0.91         1027.07 , 809.00          152.88 , 184.00            1227.85 , 1126.00      249.19
   9.07            3.44                  0.94% , 0.94          818.18 , 809.00          157.92 , 184.00            1023.89 , 1126.00       35.26
   9.07           15.26                  1.14% , 1.12          992.26 , 809.00          188.16 , 184.00            1228.13 , 1126.00      187.42
   9.09           17.37                  1.16% , 1.02         1009.66 , 809.00          171.36 , 184.00            1228.33 , 1126.00       213.3
    9.1            5.12                  0.95% , 0.89          826.88 , 809.00          149.52 , 184.00            1023.49 , 1126.00       52.36
   9.12            1.77                  0.93% , 0.99          809.47 , 809.00          166.32 , 184.00            1023.29 , 1126.00       18.15
   9.14            1.74                  0.91% , 1.09          792.06 , 809.00          183.12 , 184.00            1023.09 , 1126.00       17.82
   9.14           18.75                  1.17% , 0.97         1018.37 , 809.00          162.96 , 184.00            1228.93 , 1126.00      230.41
   9.16           21.53                  1.19% , 0.87         1035.78 , 809.00          146.16 , 184.00            1229.13 , 1126.00      264.62
   9.17           15.36                  1.13% , 1.18          983.55 , 809.00          198.24 , 184.00            1229.21 , 1126.00      188.79
   9.18            1.71                  0.92% , 1.04          800.77 , 809.00          174.72 , 184.00            1022.69 , 1126.00       17.51
   9.18           15.82                  1.15% , 1.08         1000.96 , 809.00          181.44 , 184.00            1229.41 , 1126.00      194.52
   9.19            3.24                  0.90% , 1.14          783.36 , 809.00          191.52 , 184.00            1022.49 , 1126.00       33.16
   9.19           20.13                  1.18% , 0.92         1027.07 , 809.00          154.56 , 184.00            1229.53 , 1126.00      247.51
    9.2            6.96                  0.96% , 0.83          835.58 , 809.00          139.44 , 184.00            1022.41 , 1126.00       71.14
   9.22            3.61                  0.94% , 0.93          818.18 , 809.00          156.24 , 184.00            1022.21 , 1126.00       36.94
   9.22           15.38                  1.14% , 1.13          992.26 , 809.00          189.84 , 184.00            1229.81 , 1126.00       189.1
   9.24           17.21                  1.16% , 1.03         1009.66 , 809.00          173.04 , 184.00            1230.01 , 1126.00      211.62
   9.25            4.92                  0.89% , 1.19          774.66 , 809.00          199.92 , 184.00            1021.89 , 1126.00       50.26
   9.25            5.29                  0.95% , 0.88          826.88 , 809.00          147.84 , 184.00            1021.81 , 1126.00       54.04
   9.27            1.94                  0.93% , 0.98          809.47 , 809.00          164.64 , 184.00            1021.61 , 1126.00       19.83
   9.29            1.91                  0.91% , 1.08          792.06 , 809.00          181.44 , 184.00            1021.41 , 1126.00        19.5
   9.29           18.59                  1.17% , 0.98         1018.37 , 809.00          164.64 , 184.00            1230.61 , 1126.00      228.73
   9.31           21.36                  1.19% , 0.88         1035.78 , 809.00          147.84 , 184.00            1230.81 , 1126.00      262.94
   9.32            1.88                  0.92% , 1.03          800.77 , 809.00          173.04 , 184.00            1021.01 , 1126.00       19.19
   9.32           15.47                  1.13% , 1.19          983.55 , 809.00          199.92 , 184.00            1230.89 , 1126.00      190.47
   9.33           15.66                  1.15% , 1.09         1000.96 , 809.00          183.12 , 184.00            1231.09 , 1126.00      192.84
   9.34            3.08                  0.90% , 1.13          783.36 , 809.00          189.84 , 184.00            1020.81 , 1126.00       31.48
   9.34           19.97                  1.18% , 0.93         1027.07 , 809.00          156.24 , 184.00            1231.21 , 1126.00      245.83
   9.35            7.13                  0.96% , 0.82          835.58 , 809.00          137.76 , 184.00            1020.73 , 1126.00       72.82
   9.37            3.78                  0.94% , 0.92          818.18 , 809.00          154.56 , 184.00            1020.53 , 1126.00       38.62
   9.37           15.49                  1.14% , 1.14          992.26 , 809.00          191.52 , 184.00            1231.49 , 1126.00      190.78
   9.39           17.05                  1.16% , 1.04         1009.66 , 809.00          174.72 , 184.00            1231.69 , 1126.00      209.94
    9.4            4.76                  0.89% , 1.18          774.66 , 809.00          198.24 , 184.00            1020.21 , 1126.00       48.58
    9.4            5.46                  0.95% , 0.87          826.88 , 809.00          146.16 , 184.00            1020.13 , 1126.00       55.72
   9.42            2.11                  0.93% , 0.97          809.47 , 809.00          162.96 , 184.00            1019.93 , 1126.00       21.51
   9.44            2.08                  0.91% , 1.07          792.06 , 809.00          179.76 , 184.00            1019.73 , 1126.00       21.18
   9.44           18.42                  1.17% , 0.99         1018.37 , 809.00          166.32 , 184.00            1232.29 , 1126.00      227.05
   9.46            21.2                  1.19% , 0.89         1035.78 , 809.00          149.52 , 184.00            1232.49 , 1126.00      261.26
   9.47            2.05                  0.92% , 1.02          800.77 , 809.00          171.36 , 184.00            1019.33 , 1126.00       20.87
   9.48           15.64                  1.15% , 1.10         1000.96 , 809.00          184.80 , 184.00            1232.77 , 1126.00      192.76
   9.49            2.92                  0.90% , 1.12          783.36 , 809.00          188.16 , 184.00            1019.13 , 1126.00        29.8
   9.49            19.8                  1.18% , 0.94         1027.07 , 809.00          157.92 , 184.00            1232.89 , 1126.00      244.15
    9.5            7.31                  0.96% , 0.81          835.58 , 809.00          136.08 , 184.00            1019.05 , 1126.00        74.5
   9.52            3.96                  0.94% , 0.91          818.18 , 809.00          152.88 , 184.00            1018.85 , 1126.00        40.3
   9.52           15.61                  1.14% , 1.15          992.26 , 809.00          193.20 , 184.00            1233.17 , 1126.00      192.46
   9.54            4.61                  0.89% , 1.17          774.66 , 809.00          196.56 , 184.00            1018.53 , 1126.00        46.9
   9.54           16.89                  1.16% , 1.05         1009.66 , 809.00          176.40 , 184.00            1233.37 , 1126.00      208.26
   9.55            5.64                  0.95% , 0.86          826.88 , 809.00          144.48 , 184.00            1018.45 , 1126.00        57.4
   9.57            2.28                  0.93% , 0.96          809.47 , 809.00          161.28 , 184.00            1018.25 , 1126.00       23.19
   9.59            2.25                  0.91% , 1.06          792.06 , 809.00          178.08 , 184.00            1018.05 , 1126.00       22.86
   9.59           18.26                  1.17% , 1.00         1018.37 , 809.00          168.00 , 184.00            1233.97 , 1126.00      225.37
   9.61           21.03                  1.19% , 0.90         1035.78 , 809.00          151.20 , 184.00            1234.17 , 1126.00      259.58
   9.62            2.22                  0.92% , 1.01          800.77 , 809.00          169.68 , 184.00            1017.65 , 1126.00       22.55
   9.63           15.75                  1.15% , 1.11         1000.96 , 809.00          186.48 , 184.00            1234.45 , 1126.00      194.44
   9.64            2.76                  0.90% , 1.11          783.36 , 809.00          186.48 , 184.00            1017.45 , 1126.00       28.12
   9.64           19.64                  1.18% , 0.95         1027.07 , 809.00          159.60 , 184.00            1234.57 , 1126.00      242.47
   9.65            7.49                  0.96% , 0.80          835.58 , 809.00          134.40 , 184.00            1017.37 , 1126.00       76.18
   9.67            4.13                  0.94% , 0.90          818.18 , 809.00          151.20 , 184.00            1017.17 , 1126.00       41.98
   9.67           15.72                  1.14% , 1.16          992.26 , 809.00          194.88 , 184.00            1234.85 , 1126.00      194.14
   9.68           16.73                  1.16% , 1.06         1009.66 , 809.00          178.08 , 184.00            1235.05 , 1126.00      206.58
   9.69            4.45                  0.89% , 1.16          774.66 , 809.00          194.88 , 184.00            1016.85 , 1126.00       45.22
    9.7            5.81                  0.95% , 0.85          826.88 , 809.00          142.80 , 184.00            1016.77 , 1126.00       59.08
   9.72            2.45                  0.93% , 0.95          809.47 , 809.00          159.60 , 184.00            1016.57 , 1126.00       24.87
   9.74            2.41                  0.91% , 1.05          792.06 , 809.00          176.40 , 184.00            1016.37 , 1126.00       24.54
   9.74            18.1                  1.17% , 1.01         1018.37 , 809.00          169.68 , 184.00            1235.65 , 1126.00      223.69
   9.76           20.87                  1.19% , 0.91         1035.78 , 809.00          152.88 , 184.00            1235.85 , 1126.00       257.9
   9.77            2.39                  0.92% , 1.00          800.77 , 809.00          168.00 , 184.00            1015.97 , 1126.00       24.23
   9.78           15.87                  1.15% , 1.12         1000.96 , 809.00          188.16 , 184.00            1236.13 , 1126.00      196.12
