Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    6.6            9.97                  1.07% , 0.96          931.33 , 821.00          322.56 , 342.00            1301.55 , 1221.00      129.77
   6.61            6.13                  0.92% , 0.87          800.77 , 821.00          292.32 , 342.00            1140.31 , 1221.00       69.91
   6.61            12.6                  1.09% , 0.91          948.74 , 821.00          305.76 , 342.00            1301.75 , 1221.00      163.98
   6.62            6.19                  0.90% , 0.92          783.36 , 821.00          309.12 , 342.00            1140.11 , 1221.00       70.52
   6.64            7.05                  0.99% , 1.17          861.70 , 821.00          393.12 , 342.00            1302.11 , 1221.00       91.82
   6.65            8.07                  0.85% , 1.05          739.84 , 821.00          352.80 , 342.00            1139.79 , 1221.00       91.96
   6.67           11.07                  0.83% , 1.10          722.43 , 821.00          369.60 , 342.00            1139.59 , 1221.00      126.17
   6.67            7.04                  1.04% , 1.04          905.22 , 821.00          349.44 , 342.00            1302.43 , 1221.00       91.66
   6.69            8.52                  1.06% , 0.99          922.62 , 821.00          332.64 , 342.00            1302.63 , 1221.00      110.98
    6.7            6.26                  0.93% , 0.84          809.47 , 821.00          282.24 , 342.00            1139.23 , 1221.00       71.29
    6.7           11.14                  1.08% , 0.94          940.03 , 821.00          315.84 , 342.00            1302.83 , 1221.00      145.19
   6.71            6.31                  0.91% , 0.89          792.06 , 821.00          299.04 , 342.00            1139.03 , 1221.00        71.9
   6.71           15.21                  1.11% , 0.86          966.14 , 821.00          288.96 , 342.00            1302.95 , 1221.00      198.18
   6.72            6.25                  0.88% , 0.97          765.95 , 821.00          325.92 , 342.00            1138.91 , 1221.00       71.13
   6.73           17.83                  1.13% , 0.81          983.55 , 821.00          272.16 , 342.00            1303.15 , 1221.00      232.39
   6.74            6.43                  0.86% , 1.02          748.54 , 821.00          342.72 , 342.00            1138.71 , 1221.00       73.18
   6.74            7.09                  1.01% , 1.12          879.10 , 821.00          376.32 , 342.00            1303.31 , 1221.00       92.42
   6.76            9.43                  0.84% , 1.07          731.14 , 821.00          359.52 , 342.00            1138.51 , 1221.00      107.38
   6.76            7.14                  1.03% , 1.07          896.51 , 821.00          359.52 , 342.00            1303.51 , 1221.00       93.03
   6.77           14.09                  0.81% , 1.15          705.02 , 821.00          386.40 , 342.00            1138.39 , 1221.00      160.38
   6.77            7.18                  1.05% , 1.02          913.92 , 821.00          342.72 , 342.00            1303.71 , 1221.00       93.64
   6.79            6.38                  0.94% , 0.81          818.18 , 821.00          272.16 , 342.00            1138.15 , 1221.00       72.66
    6.8           13.76                  1.10% , 0.89          957.44 , 821.00          299.04 , 342.00            1304.03 , 1221.00       179.4
   6.81            6.37                  0.89% , 0.94          774.66 , 821.00          315.84 , 342.00            1137.83 , 1221.00        72.5
   6.82           16.38                  1.12% , 0.84          974.85 , 821.00          282.24 , 342.00            1304.23 , 1221.00      213.61
   6.83            6.43                  0.87% , 0.99          757.25 , 821.00          332.64 , 342.00            1137.63 , 1221.00       73.11
   6.83            7.19                  1.00% , 1.15          870.40 , 821.00          386.40 , 342.00            1304.39 , 1221.00        93.8
   6.85           12.45                  0.82% , 1.12          713.73 , 821.00          376.32 , 342.00            1137.31 , 1221.00      141.59
   6.85            7.24                  1.02% , 1.10          887.81 , 821.00          369.60 , 342.00            1304.59 , 1221.00       94.41
   6.87           15.46                  0.80% , 1.17          696.32 , 821.00          393.12 , 342.00            1137.11 , 1221.00       175.8
   6.87            9.69                  1.07% , 0.97          931.33 , 821.00          325.92 , 342.00            1304.91 , 1221.00      126.41
   6.88            6.44                  0.92% , 0.86          800.77 , 821.00          288.96 , 342.00            1136.95 , 1221.00       73.27
   6.89           12.31                  1.09% , 0.92          948.74 , 821.00          309.12 , 342.00            1305.11 , 1221.00      160.62
    6.9             6.5                  0.90% , 0.91          783.36 , 821.00          305.76 , 342.00            1136.75 , 1221.00       73.88
   6.92            7.29                  0.99% , 1.18          861.70 , 821.00          396.48 , 342.00            1305.47 , 1221.00       95.18
   6.93             7.8                  0.85% , 1.04          739.84 , 821.00          349.44 , 342.00            1136.43 , 1221.00        88.6
   6.94           10.81                  0.83% , 1.09          722.43 , 821.00          366.24 , 342.00            1136.23 , 1221.00      122.81
   6.94            7.28                  1.04% , 1.05          905.22 , 821.00          352.80 , 342.00            1305.79 , 1221.00       95.02
   6.96            8.24                  1.06% , 1.00          922.62 , 821.00          336.00 , 342.00            1305.99 , 1221.00      107.62
   6.97            6.57                  0.93% , 0.83          809.47 , 821.00          278.88 , 342.00            1135.87 , 1221.00       74.65
   6.98           10.86                  1.08% , 0.95          940.03 , 821.00          319.20 , 342.00            1306.19 , 1221.00      141.83
   6.99            6.63                  0.91% , 0.88          792.06 , 821.00          295.68 , 342.00            1135.67 , 1221.00       75.26
   6.99           14.91                  1.11% , 0.87          966.14 , 821.00          292.32 , 342.00            1306.31 , 1221.00      194.82
    7.0            6.56                  0.88% , 0.96          765.95 , 821.00          322.56 , 342.00            1135.55 , 1221.00       74.49
    7.0           17.53                  1.13% , 0.82          983.55 , 821.00          275.52 , 342.00            1306.51 , 1221.00      229.03
   7.01            6.61                  0.86% , 1.01          748.54 , 821.00          339.36 , 342.00            1135.35 , 1221.00        75.1
   7.02            7.33                  1.01% , 1.13          879.10 , 821.00          379.68 , 342.00            1306.67 , 1221.00       95.78
   7.03            9.16                  0.84% , 1.06          731.14 , 821.00          356.16 , 342.00            1135.15 , 1221.00      104.02
   7.03            7.38                  1.03% , 1.08          896.51 , 821.00          362.88 , 342.00            1306.87 , 1221.00       96.39
   7.04           13.83                  0.81% , 1.14          705.02 , 821.00          383.04 , 342.00            1135.03 , 1221.00      157.02
   7.05            7.42                  1.05% , 1.03          913.92 , 821.00          346.08 , 342.00            1307.07 , 1221.00        97.0
   7.06             6.7                  0.94% , 0.80          818.18 , 821.00          268.80 , 342.00            1134.79 , 1221.00       76.02
   7.08           13.46                  1.10% , 0.90          957.44 , 821.00          302.40 , 342.00            1307.39 , 1221.00      176.04
   7.09            6.69                  0.89% , 0.93          774.66 , 821.00          312.48 , 342.00            1134.47 , 1221.00       75.86
   7.09           16.08                  1.12% , 0.85          974.85 , 821.00          285.60 , 342.00            1307.59 , 1221.00      210.25
    7.1            6.74                  0.87% , 0.98          757.25 , 821.00          329.28 , 342.00            1134.27 , 1221.00       76.47
    7.1            7.43                  1.00% , 1.16          870.40 , 821.00          389.76 , 342.00            1307.75 , 1221.00       97.16
   7.12            7.47                  1.02% , 1.11          887.81 , 821.00          372.96 , 342.00            1307.95 , 1221.00       97.77
   7.13           12.19                  0.82% , 1.11          713.73 , 821.00          372.96 , 342.00            1133.95 , 1221.00      138.23
   7.15           15.21                  0.80% , 1.16          696.32 , 821.00          389.76 , 342.00            1133.75 , 1221.00      172.44
   7.15            9.41                  1.07% , 0.98          931.33 , 821.00          329.28 , 342.00            1308.27 , 1221.00      123.05
   7.16            6.76                  0.92% , 0.85          800.77 , 821.00          285.60 , 342.00            1133.59 , 1221.00       76.63
   7.16           12.02                  1.09% , 0.93          948.74 , 821.00          312.48 , 342.00            1308.47 , 1221.00      157.26
   7.18            6.81                  0.90% , 0.90          783.36 , 821.00          302.40 , 342.00            1133.39 , 1221.00       77.24
   7.19            7.53                  0.99% , 1.19          861.70 , 821.00          399.84 , 342.00            1308.83 , 1221.00       98.54
   7.19           18.68                  1.14% , 0.80          992.26 , 821.00          268.80 , 342.00            1308.79 , 1221.00      244.46
    7.2            7.52                  0.85% , 1.03          739.84 , 821.00          346.08 , 342.00            1133.07 , 1221.00       85.24
   7.22           10.54                  0.83% , 1.08          722.43 , 821.00          362.88 , 342.00            1132.87 , 1221.00      119.45
   7.22            7.51                  1.04% , 1.06          905.22 , 821.00          356.16 , 342.00            1309.15 , 1221.00       98.38
   7.24            7.96                  1.06% , 1.01          922.62 , 821.00          339.36 , 342.00            1309.35 , 1221.00      104.26
   7.25            6.89                  0.93% , 0.82          809.47 , 821.00          275.52 , 342.00            1132.51 , 1221.00       78.01
   7.25           10.57                  1.08% , 0.96          940.03 , 821.00          322.56 , 342.00            1309.55 , 1221.00      138.47
   7.26            6.94                  0.91% , 0.87          792.06 , 821.00          292.32 , 342.00            1132.31 , 1221.00       78.62
   7.26           14.62                  1.11% , 0.88          966.14 , 821.00          295.68 , 342.00            1309.67 , 1221.00      191.46
   7.27            6.88                  0.88% , 0.95          765.95 , 821.00          319.20 , 342.00            1132.19 , 1221.00       77.85
   7.28           17.23                  1.13% , 0.83          983.55 , 821.00          278.88 , 342.00            1309.87 , 1221.00      225.67
   7.29            6.93                  0.86% , 1.00          748.54 , 821.00          336.00 , 342.00            1131.99 , 1221.00       78.46
   7.29            7.57                  1.01% , 1.14          879.10 , 821.00          383.04 , 342.00            1310.03 , 1221.00       99.14
   7.31            8.89                  0.84% , 1.05          731.14 , 821.00          352.80 , 342.00            1131.79 , 1221.00      100.66
   7.31            7.61                  1.03% , 1.09          896.51 , 821.00          366.24 , 342.00            1310.23 , 1221.00       99.75
   7.32           13.58                  0.81% , 1.13          705.02 , 821.00          379.68 , 342.00            1131.67 , 1221.00      153.66
   7.32            7.66                  1.05% , 1.04          913.92 , 821.00          349.44 , 342.00            1310.43 , 1221.00      100.36
   7.35           13.17                  1.10% , 0.91          957.44 , 821.00          305.76 , 342.00            1310.75 , 1221.00      172.68
   7.36             7.0                  0.89% , 0.92          774.66 , 821.00          309.12 , 342.00            1131.11 , 1221.00       79.22
   7.37           15.78                  1.12% , 0.86          974.85 , 821.00          288.96 , 342.00            1310.95 , 1221.00      206.89
   7.38            7.06                  0.87% , 0.97          757.25 , 821.00          325.92 , 342.00            1130.91 , 1221.00       79.83
   7.38            7.67                  1.00% , 1.17          870.40 , 821.00          393.12 , 342.00            1311.11 , 1221.00      100.52
    7.4           11.93                  0.82% , 1.10          713.73 , 821.00          369.60 , 342.00            1130.59 , 1221.00      134.87
    7.4            7.71                  1.02% , 1.12          887.81 , 821.00          376.32 , 342.00            1311.31 , 1221.00      101.13
   7.42           14.96                  0.80% , 1.15          696.32 , 821.00          386.40 , 342.00            1130.39 , 1221.00      169.08
   7.42            9.13                  1.07% , 0.99          931.33 , 821.00          332.64 , 342.00            1311.63 , 1221.00      119.69
   7.43            7.08                  0.92% , 0.84          800.77 , 821.00          282.24 , 342.00            1130.23 , 1221.00       79.99
   7.44           11.73                  1.09% , 0.94          948.74 , 821.00          315.84 , 342.00            1311.83 , 1221.00       153.9
   7.45            7.13                  0.90% , 0.89          783.36 , 821.00          299.04 , 342.00            1130.03 , 1221.00        80.6
   7.47           18.37                  1.14% , 0.81          992.26 , 821.00          272.16 , 342.00            1312.15 , 1221.00       241.1
   7.48            7.25                  0.85% , 1.02          739.84 , 821.00          342.72 , 342.00            1129.71 , 1221.00       81.88
   7.49           10.28                  0.83% , 1.07          722.43 , 821.00          359.52 , 342.00            1129.51 , 1221.00      116.09
   7.49            7.75                  1.04% , 1.07          905.22 , 821.00          359.52 , 342.00            1312.51 , 1221.00      101.74
   7.51             7.8                  1.06% , 1.02          922.62 , 821.00          342.72 , 342.00            1312.71 , 1221.00      102.34
   7.52            7.21                  0.93% , 0.81          809.47 , 821.00          272.16 , 342.00            1129.15 , 1221.00       81.37
   7.53           10.29                  1.08% , 0.97          940.03 , 821.00          325.92 , 342.00            1312.91 , 1221.00      135.11
   7.54            7.26                  0.91% , 0.86          792.06 , 821.00          288.96 , 342.00            1128.95 , 1221.00       81.98
   7.54           14.33                  1.11% , 0.89          966.14 , 821.00          299.04 , 342.00            1313.03 , 1221.00       188.1
   7.55            7.19                  0.88% , 0.94          765.95 , 821.00          315.84 , 342.00            1128.83 , 1221.00       81.21
   7.55           16.93                  1.13% , 0.84          983.55 , 821.00          282.24 , 342.00            1313.23 , 1221.00      222.31
   7.56            7.25                  0.86% , 0.99          748.54 , 821.00          332.64 , 342.00            1128.63 , 1221.00       81.82
   7.57             7.8                  1.01% , 1.15          879.10 , 821.00          386.40 , 342.00            1313.39 , 1221.00       102.5
   7.58            8.62                  0.84% , 1.04          731.14 , 821.00          349.44 , 342.00            1128.43 , 1221.00        97.3
   7.58            7.85                  1.03% , 1.10          896.51 , 821.00          369.60 , 342.00            1313.59 , 1221.00      103.11
   7.59           13.32                  0.81% , 1.12          705.02 , 821.00          376.32 , 342.00            1128.31 , 1221.00       150.3
    7.6            7.89                  1.05% , 1.05          913.92 , 821.00          352.80 , 342.00            1313.79 , 1221.00      103.72
   7.63           12.88                  1.10% , 0.92          957.44 , 821.00          309.12 , 342.00            1314.11 , 1221.00      169.32
   7.64            7.32                  0.89% , 0.91          774.66 , 821.00          305.76 , 342.00            1127.75 , 1221.00       82.58
   7.64           15.49                  1.12% , 0.87          974.85 , 821.00          292.32 , 342.00            1314.31 , 1221.00      203.53
   7.65            7.38                  0.87% , 0.96          757.25 , 821.00          322.56 , 342.00            1127.55 , 1221.00       83.19
   7.66             7.9                  1.00% , 1.18          870.40 , 821.00          396.48 , 342.00            1314.47 , 1221.00      103.88
   7.67            7.95                  1.02% , 1.13          887.81 , 821.00          379.68 , 342.00            1314.67 , 1221.00      104.49
   7.68           11.67                  0.82% , 1.09          713.73 , 821.00          366.24 , 342.00            1127.23 , 1221.00      131.51
    7.7            14.7                  0.80% , 1.14          696.32 , 821.00          383.04 , 342.00            1127.03 , 1221.00      165.72
    7.7            8.85                  1.07% , 1.00          931.33 , 821.00          336.00 , 342.00            1314.99 , 1221.00      116.33
   7.71             7.4                  0.92% , 0.83          800.77 , 821.00          278.88 , 342.00            1126.87 , 1221.00       83.35
   7.71           11.45                  1.09% , 0.95          948.74 , 821.00          319.20 , 342.00            1315.19 , 1221.00      150.54
   7.73            7.45                  0.90% , 0.88          783.36 , 821.00          295.68 , 342.00            1126.67 , 1221.00       83.96
   7.74           18.07                  1.14% , 0.82          992.26 , 821.00          275.52 , 342.00            1315.51 , 1221.00      237.74
   7.75            7.44                  0.85% , 1.01          739.84 , 821.00          339.36 , 342.00            1126.35 , 1221.00        83.8
   7.77           10.01                  0.83% , 1.06          722.43 , 821.00          356.16 , 342.00            1126.15 , 1221.00      112.73
   7.77            7.99                  1.04% , 1.08          905.22 , 821.00          362.88 , 342.00            1315.87 , 1221.00       105.1
   7.79            8.03                  1.06% , 1.03          922.62 , 821.00          346.08 , 342.00            1316.07 , 1221.00       105.7
    7.8            7.53                  0.93% , 0.80          809.47 , 821.00          268.80 , 342.00            1125.79 , 1221.00       84.73
    7.8           10.01                  1.08% , 0.98          940.03 , 821.00          329.28 , 342.00            1316.27 , 1221.00      131.75
   7.81            7.58                  0.91% , 0.85          792.06 , 821.00          285.60 , 342.00            1125.59 , 1221.00       85.34
   7.81           14.03                  1.11% , 0.90          966.14 , 821.00          302.40 , 342.00            1316.39 , 1221.00      184.74
   7.82            7.51                  0.88% , 0.93          765.95 , 821.00          312.48 , 342.00            1125.47 , 1221.00       84.57
   7.83           16.63                  1.13% , 0.85          983.55 , 821.00          285.60 , 342.00            1316.59 , 1221.00      218.95
   7.84            7.57                  0.86% , 0.98          748.54 , 821.00          329.28 , 342.00            1125.27 , 1221.00       85.18
   7.84            8.04                  1.01% , 1.16          879.10 , 821.00          389.76 , 342.00            1316.75 , 1221.00      105.86
   7.85           19.23                  1.15% , 0.80         1000.96 , 821.00          268.80 , 342.00            1316.79 , 1221.00      253.16
   7.86            8.35                  0.84% , 1.03          731.14 , 821.00          346.08 , 342.00            1125.07 , 1221.00       93.94
   7.86            8.08                  1.03% , 1.11          896.51 , 821.00          372.96 , 342.00            1316.95 , 1221.00      106.47
   7.87           13.06                  0.81% , 1.11          705.02 , 821.00          372.96 , 342.00            1124.95 , 1221.00      146.94
   7.87            8.13                  1.05% , 1.06          913.92 , 821.00          356.16 , 342.00            1317.15 , 1221.00      107.08
    7.9            12.6                  1.10% , 0.93          957.44 , 821.00          312.48 , 342.00            1317.47 , 1221.00      165.96
   7.91            7.64                  0.89% , 0.90          774.66 , 821.00          302.40 , 342.00            1124.39 , 1221.00       85.94
   7.92           15.19                  1.12% , 0.88          974.85 , 821.00          295.68 , 342.00            1317.67 , 1221.00      200.17
   7.93             7.7                  0.87% , 0.95          757.25 , 821.00          319.20 , 342.00            1124.19 , 1221.00       86.55
   7.93            8.14                  1.00% , 1.19          870.40 , 821.00          399.84 , 342.00            1317.83 , 1221.00      107.24
   7.95            11.4                  0.82% , 1.08          713.73 , 821.00          362.88 , 342.00            1123.87 , 1221.00      128.15
   7.95            8.18                  1.02% , 1.14          887.81 , 821.00          383.04 , 342.00            1318.03 , 1221.00      107.85
   7.97           14.45                  0.80% , 1.13          696.32 , 821.00          379.68 , 342.00            1123.67 , 1221.00      162.36
   7.97            8.57                  1.07% , 1.01          931.33 , 821.00          339.36 , 342.00            1318.35 , 1221.00      112.97
   7.98            7.72                  0.92% , 0.82          800.77 , 821.00          275.52 , 342.00            1123.51 , 1221.00       86.71
   7.99           11.16                  1.09% , 0.96          948.74 , 821.00          322.56 , 342.00            1318.55 , 1221.00      147.18
    8.0            7.77                  0.90% , 0.87          783.36 , 821.00          292.32 , 342.00            1123.31 , 1221.00       87.32
   8.02           17.77                  1.14% , 0.83          992.26 , 821.00          278.88 , 342.00            1318.87 , 1221.00      234.38
   8.03            7.76                  0.85% , 1.00          739.84 , 821.00          336.00 , 342.00            1122.99 , 1221.00       87.16
   8.04            9.74                  0.83% , 1.05          722.43 , 821.00          352.80 , 342.00            1122.79 , 1221.00      109.37
   8.05            8.22                  1.04% , 1.09          905.22 , 821.00          366.24 , 342.00            1319.23 , 1221.00      108.46
   8.06            8.27                  1.06% , 1.04          922.62 , 821.00          349.44 , 342.00            1319.43 , 1221.00      109.06
   8.08            9.73                  1.08% , 0.99          940.03 , 821.00          332.64 , 342.00            1319.63 , 1221.00      128.39
   8.09             7.9                  0.91% , 0.84          792.06 , 821.00          282.24 , 342.00            1122.23 , 1221.00        88.7
   8.09           13.74                  1.11% , 0.91          966.14 , 821.00          305.76 , 342.00            1319.75 , 1221.00      181.38
    8.1            7.84                  0.88% , 0.92          765.95 , 821.00          309.12 , 342.00            1122.11 , 1221.00       87.93
    8.1           16.33                  1.13% , 0.86          983.55 , 821.00          288.96 , 342.00            1319.95 , 1221.00      215.59
   8.12            7.89                  0.86% , 0.97          748.54 , 821.00          325.92 , 342.00            1121.91 , 1221.00       88.54
   8.12            8.27                  1.01% , 1.17          879.10 , 821.00          393.12 , 342.00            1320.11 , 1221.00      109.22
   8.12           18.92                  1.15% , 0.81         1000.96 , 821.00          272.16 , 342.00            1320.15 , 1221.00       249.8
   8.13            8.08                  0.84% , 1.02          731.14 , 821.00          342.72 , 342.00            1121.71 , 1221.00       90.58
   8.13            8.32                  1.03% , 1.12          896.51 , 821.00          376.32 , 342.00            1320.31 , 1221.00      109.83
   8.14            12.8                  0.81% , 1.10          705.02 , 821.00          369.60 , 342.00            1121.59 , 1221.00      143.58
   8.15            8.36                  1.05% , 1.07          913.92 , 821.00          359.52 , 342.00            1320.51 , 1221.00      110.44
   8.18           12.31                  1.10% , 0.94          957.44 , 821.00          315.84 , 342.00            1320.83 , 1221.00       162.6
   8.19            7.97                  0.89% , 0.89          774.66 , 821.00          299.04 , 342.00            1121.03 , 1221.00        89.3
   8.19            14.9                  1.12% , 0.89          974.85 , 821.00          299.04 , 342.00            1321.03 , 1221.00      196.81
    8.2            8.02                  0.87% , 0.94          757.25 , 821.00          315.84 , 342.00            1120.83 , 1221.00       89.91
   8.22            8.42                  1.02% , 1.15          887.81 , 821.00          386.40 , 342.00            1321.39 , 1221.00      111.21
   8.23           11.14                  0.82% , 1.07          713.73 , 821.00          359.52 , 342.00            1120.51 , 1221.00      124.79
   8.25           14.19                  0.80% , 1.12          696.32 , 821.00          376.32 , 342.00            1120.31 , 1221.00       159.0
   8.25             8.4                  1.07% , 1.02          931.33 , 821.00          342.72 , 342.00            1321.71 , 1221.00      111.05
   8.26            8.04                  0.92% , 0.81          800.77 , 821.00          272.16 , 342.00            1120.15 , 1221.00       90.07
   8.26           10.88                  1.09% , 0.97          948.74 , 821.00          325.92 , 342.00            1321.91 , 1221.00      143.82
   8.28             8.1                  0.90% , 0.86          783.36 , 821.00          288.96 , 342.00            1119.95 , 1221.00       90.68
   8.29           17.47                  1.14% , 0.84          992.26 , 821.00          282.24 , 342.00            1322.23 , 1221.00      231.02
    8.3            8.08                  0.85% , 0.99          739.84 , 821.00          332.64 , 342.00            1119.63 , 1221.00       90.52
   8.32            9.47                  0.83% , 1.04          722.43 , 821.00          349.44 , 342.00            1119.43 , 1221.00      106.01
   8.32            8.45                  1.04% , 1.10          905.22 , 821.00          369.60 , 342.00            1322.59 , 1221.00      111.82
   8.34             8.5                  1.06% , 1.05          922.62 , 821.00          352.80 , 342.00            1322.79 , 1221.00      112.42
   8.35            9.45                  1.08% , 1.00          940.03 , 821.00          336.00 , 342.00            1322.99 , 1221.00      125.03
   8.36            8.23                  0.91% , 0.83          792.06 , 821.00          278.88 , 342.00            1118.87 , 1221.00       92.06
   8.36           13.45                  1.11% , 0.92          966.14 , 821.00          309.12 , 342.00            1323.11 , 1221.00      178.02
   8.37            8.16                  0.88% , 0.91          765.95 , 821.00          305.76 , 342.00            1118.75 , 1221.00       91.29
   8.38           16.04                  1.13% , 0.87          983.55 , 821.00          292.32 , 342.00            1323.31 , 1221.00      212.23
   8.39            8.22                  0.86% , 0.96          748.54 , 821.00          322.56 , 342.00            1118.55 , 1221.00        91.9
   8.39            8.51                  1.01% , 1.18          879.10 , 821.00          396.48 , 342.00            1323.47 , 1221.00      112.58
    8.4           18.62                  1.15% , 0.82         1000.96 , 821.00          275.52 , 342.00            1323.51 , 1221.00      246.44
   8.41            8.27                  0.84% , 1.01          731.14 , 821.00          339.36 , 342.00            1118.35 , 1221.00        92.5
   8.41            8.55                  1.03% , 1.13          896.51 , 821.00          379.68 , 342.00            1323.67 , 1221.00      113.19
   8.42           12.54                  0.81% , 1.09          705.02 , 821.00          366.24 , 342.00            1118.23 , 1221.00      140.22
   8.43             8.6                  1.05% , 1.08          913.92 , 821.00          362.88 , 342.00            1323.87 , 1221.00       113.8
   8.45           12.03                  1.10% , 0.95          957.44 , 821.00          319.20 , 342.00            1324.19 , 1221.00      159.24
   8.46            8.29                  0.89% , 0.88          774.66 , 821.00          295.68 , 342.00            1117.67 , 1221.00       92.66
   8.47           14.61                  1.12% , 0.90          974.85 , 821.00          302.40 , 342.00            1324.39 , 1221.00      193.45
   8.48            8.35                  0.87% , 0.93          757.25 , 821.00          312.48 , 342.00            1117.47 , 1221.00       93.27
    8.5            8.65                  1.02% , 1.16          887.81 , 821.00          389.76 , 342.00            1324.75 , 1221.00      114.57
   8.51           10.87                  0.82% , 1.06          713.73 , 821.00          356.16 , 342.00            1117.15 , 1221.00      121.43
   8.52           13.93                  0.80% , 1.11          696.32 , 821.00          372.96 , 342.00            1116.95 , 1221.00      155.64
   8.52            8.63                  1.07% , 1.03          931.33 , 821.00          346.08 , 342.00            1325.07 , 1221.00      114.41
   8.53            8.37                  0.92% , 0.80          800.77 , 821.00          268.80 , 342.00            1116.79 , 1221.00       93.43
   8.54            10.6                  1.09% , 0.98          948.74 , 821.00          329.28 , 342.00            1325.27 , 1221.00      140.46
   8.55            8.42                  0.90% , 0.85          783.36 , 821.00          285.60 , 342.00            1116.59 , 1221.00       94.04
   8.57           17.17                  1.14% , 0.85          992.26 , 821.00          285.60 , 342.00            1325.59 , 1221.00      227.66
   8.58            8.41                  0.85% , 0.98          739.84 , 821.00          329.28 , 342.00            1116.27 , 1221.00       93.88
   8.58           19.75                  1.16% , 0.80         1009.66 , 821.00          268.80 , 342.00            1325.79 , 1221.00      261.86
   8.59             9.2                  0.83% , 1.03          722.43 , 821.00          346.08 , 342.00            1116.07 , 1221.00      102.65
    8.6            8.69                  1.04% , 1.11          905.22 , 821.00          372.96 , 342.00            1325.95 , 1221.00      115.18
   8.61            8.73                  1.06% , 1.06          922.62 , 821.00          356.16 , 342.00            1326.15 , 1221.00      115.78
   8.63            9.17                  1.08% , 1.01          940.03 , 821.00          339.36 , 342.00            1326.35 , 1221.00      121.67
   8.64            8.55                  0.91% , 0.82          792.06 , 821.00          275.52 , 342.00            1115.51 , 1221.00       95.42
   8.64           13.17                  1.11% , 0.93          966.14 , 821.00          312.48 , 342.00            1326.47 , 1221.00      174.66
   8.65            8.49                  0.88% , 0.90          765.95 , 821.00          302.40 , 342.00            1115.39 , 1221.00       94.65
   8.65           15.74                  1.13% , 0.88          983.55 , 821.00          295.68 , 342.00            1326.67 , 1221.00      208.87
   8.67            8.54                  0.86% , 0.95          748.54 , 821.00          319.20 , 342.00            1115.19 , 1221.00       95.26
   8.67            8.74                  1.01% , 1.19          879.10 , 821.00          399.84 , 342.00            1326.83 , 1221.00      115.94
   8.67           18.32                  1.15% , 0.83         1000.96 , 821.00          278.88 , 342.00            1326.87 , 1221.00      243.08
   8.68             8.6                  0.84% , 1.00          731.14 , 821.00          336.00 , 342.00            1114.99 , 1221.00       95.86
   8.68            8.78                  1.03% , 1.14          896.51 , 821.00          383.04 , 342.00            1327.03 , 1221.00      116.55
   8.69           12.28                  0.81% , 1.08          705.02 , 821.00          362.88 , 342.00            1114.87 , 1221.00      136.86
    8.7            8.83                  1.05% , 1.09          913.92 , 821.00          366.24 , 342.00            1327.23 , 1221.00      117.16
   8.73           11.74                  1.10% , 0.96          957.44 , 821.00          322.56 , 342.00            1327.55 , 1221.00      155.88
   8.74            8.62                  0.89% , 0.87          774.66 , 821.00          292.32 , 342.00            1114.31 , 1221.00       96.02
   8.74           14.32                  1.12% , 0.91          974.85 , 821.00          305.76 , 342.00            1327.75 , 1221.00      190.09
   8.75            8.67                  0.87% , 0.92          757.25 , 821.00          309.12 , 342.00            1114.11 , 1221.00       96.63
   8.77            8.88                  1.02% , 1.17          887.81 , 821.00          393.12 , 342.00            1328.11 , 1221.00      117.93
   8.78            10.6                  0.82% , 1.05          713.73 , 821.00          352.80 , 342.00            1113.79 , 1221.00      118.07
    8.8           13.67                  0.80% , 1.10          696.32 , 821.00          369.60 , 342.00            1113.59 , 1221.00      152.28
    8.8            8.87                  1.07% , 1.04          931.33 , 821.00          349.44 , 342.00            1328.43 , 1221.00      117.77
   8.82           10.32                  1.09% , 0.99          948.74 , 821.00          332.64 , 342.00            1328.63 , 1221.00       137.1
   8.83            8.75                  0.90% , 0.84          783.36 , 821.00          282.24 , 342.00            1113.23 , 1221.00        97.4
   8.84           16.88                  1.14% , 0.86          992.26 , 821.00          288.96 , 342.00            1328.95 , 1221.00       224.3
   8.85            8.74                  0.85% , 0.97          739.84 , 821.00          325.92 , 342.00            1112.91 , 1221.00       97.24
   8.86           19.45                  1.16% , 0.81         1009.66 , 821.00          272.16 , 342.00            1329.15 , 1221.00       258.5
   8.87            8.92                  0.83% , 1.02          722.43 , 821.00          342.72 , 342.00            1112.71 , 1221.00       99.29
   8.87            8.92                  1.04% , 1.12          905.22 , 821.00          376.32 , 342.00            1329.31 , 1221.00      118.54
   8.89            8.96                  1.06% , 1.07          922.62 , 821.00          359.52 , 342.00            1329.51 , 1221.00      119.14
    8.9            9.01                  1.08% , 1.02          940.03 , 821.00          342.72 , 342.00            1329.71 , 1221.00      119.75
   8.91            8.88                  0.91% , 0.81          792.06 , 821.00          272.16 , 342.00            1112.15 , 1221.00       98.78
   8.91           12.88                  1.11% , 0.94          966.14 , 821.00          315.84 , 342.00            1329.83 , 1221.00       171.3
   8.92            8.81                  0.88% , 0.89          765.95 , 821.00          299.04 , 342.00            1112.03 , 1221.00       98.01
