Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   6.66           10.77                  1.14% , 1.07          496.13 , 425.00          179.76 , 187.00              727.39 , 682.00       78.37
   6.68             5.0                  0.91% , 1.13          396.03 , 425.00          189.84 , 187.00              636.47 , 682.00       31.81
   6.68            4.21                  0.92% , 1.10          400.38 , 425.00          184.80 , 187.00              636.43 , 682.00       26.82
   6.69           15.47                  1.18% , 0.97          513.54 , 425.00          162.96 , 187.00              727.59 , 682.00      112.58
   6.72            6.02                  0.99% , 0.92          430.85 , 425.00          154.56 , 187.00              636.19 , 682.00       38.29
   6.72             7.5                  1.00% , 0.89          435.20 , 425.00          149.52 , 187.00              636.15 , 682.00       47.68
   6.72            8.83                  1.11% , 1.15          483.07 , 425.00          193.20 , 187.00              727.83 , 682.00       64.27
   6.73            8.92                  1.10% , 1.18          478.72 , 425.00          198.24 , 187.00              727.87 , 682.00       64.96
   6.75            4.28                  0.95% , 1.02          413.44 , 425.00          171.36 , 187.00              635.99 , 682.00        27.2
   6.75           11.82                  1.15% , 1.05          500.48 , 425.00          176.40 , 187.00              728.03 , 682.00       86.08
   6.77            6.22                  0.90% , 1.15          391.68 , 425.00          193.20 , 187.00              635.83 , 682.00       39.52
   6.78           10.19                  1.02% , 0.84          443.90 , 425.00          141.12 , 187.00              635.75 , 682.00       64.78
   6.78           16.52                  1.19% , 0.95          517.89 , 425.00          159.60 , 187.00              728.23 , 682.00      120.29
   6.79           11.67                  1.03% , 0.81          448.26 , 425.00          136.08 , 187.00              635.71 , 682.00       74.18
   6.81            4.81                  0.98% , 0.94          426.50 , 425.00          157.92 , 187.00              635.55 , 682.00       30.58
   6.81            8.96                  1.12% , 1.13          487.42 , 425.00          189.84 , 187.00              728.47 , 682.00       65.26
   6.83            4.33                  0.93% , 1.07          404.74 , 425.00          179.76 , 187.00              635.39 , 682.00        27.5
   6.84            4.44                  0.94% , 1.04          409.09 , 425.00          174.72 , 187.00              635.35 , 682.00       28.19
   6.84           12.87                  1.16% , 1.03          504.83 , 425.00          173.04 , 187.00              728.67 , 682.00       93.79
   6.84           14.16                  1.17% , 1.00          509.18 , 425.00          168.00 , 187.00              728.63 , 682.00      103.18
   6.86            7.44                  0.89% , 1.17          387.33 , 425.00          196.56 , 187.00              635.19 , 682.00       47.23
   6.87            8.99                  1.01% , 0.86          439.55 , 425.00          144.48 , 187.00              635.11 , 682.00       57.07
    6.9            4.39                  0.96% , 0.99          417.79 , 425.00          166.32 , 187.00              634.95 , 682.00       27.89
    6.9             4.5                  0.97% , 0.96          422.14 , 425.00          161.28 , 187.00              634.91 , 682.00       28.58
    6.9           10.52                  1.14% , 1.08          496.13 , 425.00          181.44 , 187.00              729.07 , 682.00       76.69
   6.91            9.23                  1.13% , 1.11          491.78 , 425.00          186.48 , 187.00              729.11 , 682.00        67.3
   6.92            4.75                  0.91% , 1.12          396.03 , 425.00          188.16 , 187.00              634.79 , 682.00       30.13
   6.93            4.49                  0.92% , 1.09          400.38 , 425.00          183.12 , 187.00              634.75 , 682.00        28.5
   6.93           15.21                  1.18% , 0.98          513.54 , 425.00          164.64 , 187.00              729.27 , 682.00       110.9
   6.96             6.3                  0.99% , 0.91          430.85 , 425.00          152.88 , 187.00              634.51 , 682.00       39.97
   6.97            7.78                  1.00% , 0.88          435.20 , 425.00          147.84 , 187.00              634.47 , 682.00       49.36
   6.97            9.13                  1.10% , 1.19          478.72 , 425.00          199.92 , 187.00              729.55 , 682.00       66.64
   6.97            9.04                  1.11% , 1.16          483.07 , 425.00          194.88 , 187.00              729.51 , 682.00       65.95
   6.99            4.55                  0.95% , 1.01          413.44 , 425.00          169.68 , 187.00              634.31 , 682.00       28.88
    7.0           11.57                  1.15% , 1.06          500.48 , 425.00          178.08 , 187.00              729.71 , 682.00        84.4
   7.02            5.97                  0.90% , 1.14          391.68 , 425.00          191.52 , 187.00              634.15 , 682.00       37.84
   7.03           10.48                  1.02% , 0.83          443.90 , 425.00          139.44 , 187.00              634.07 , 682.00       66.46
   7.03           11.96                  1.03% , 0.80          448.26 , 425.00          134.40 , 187.00              634.03 , 682.00       75.86
   7.03           16.25                  1.19% , 0.96          517.89 , 425.00          161.28 , 187.00              729.91 , 682.00      118.61
   7.06            5.09                  0.98% , 0.93          426.50 , 425.00          156.24 , 187.00              633.87 , 682.00       32.26
   7.06            9.17                  1.12% , 1.14          487.42 , 425.00          191.52 , 187.00              730.15 , 682.00       66.94
   7.08            4.61                  0.93% , 1.06          404.74 , 425.00          178.08 , 187.00              633.71 , 682.00       29.18
   7.08            13.9                  1.17% , 1.01          509.18 , 425.00          169.68 , 187.00              730.31 , 682.00       101.5
   7.09            4.71                  0.94% , 1.03          409.09 , 425.00          173.04 , 187.00              633.67 , 682.00       29.87
   7.09           12.61                  1.16% , 1.04          504.83 , 425.00          174.72 , 187.00              730.35 , 682.00       92.11
    7.1            8.67                  0.88% , 1.19          382.98 , 425.00          199.92 , 187.00              633.55 , 682.00       54.94
   7.11            7.19                  0.89% , 1.16          387.33 , 425.00          194.88 , 187.00              633.51 , 682.00       45.55
   7.12            9.28                  1.01% , 0.85          439.55 , 425.00          142.80 , 187.00              633.43 , 682.00       58.75
   7.14            4.67                  0.96% , 0.98          417.79 , 425.00          164.64 , 187.00              633.27 , 682.00       29.57
   7.15            4.78                  0.97% , 0.95          422.14 , 425.00          159.60 , 187.00              633.23 , 682.00       30.26
   7.15             9.3                  1.13% , 1.12          491.78 , 425.00          188.16 , 187.00              730.79 , 682.00       67.94
   7.15           10.26                  1.14% , 1.09          496.13 , 425.00          183.12 , 187.00              730.75 , 682.00       75.01
   7.17            4.66                  0.91% , 1.11          396.03 , 425.00          186.48 , 187.00              633.11 , 682.00       29.49
   7.17            4.77                  0.92% , 1.08          400.38 , 425.00          181.44 , 187.00              633.07 , 682.00       30.18
   7.18           14.94                  1.18% , 0.99          513.54 , 425.00          166.32 , 187.00              730.95 , 682.00      109.22
   7.21            6.58                  0.99% , 0.90          430.85 , 425.00          151.20 , 187.00              632.83 , 682.00       41.65
   7.21            9.25                  1.11% , 1.17          483.07 , 425.00          196.56 , 187.00              731.19 , 682.00       67.63
   7.22            8.07                  1.00% , 0.87          435.20 , 425.00          146.16 , 187.00              632.79 , 682.00       51.04
   7.24            4.83                  0.95% , 1.00          413.44 , 425.00          168.00 , 187.00              632.63 , 682.00       30.56
   7.24           11.31                  1.15% , 1.07          500.48 , 425.00          179.76 , 187.00              731.39 , 682.00       82.72
   7.26            5.72                  0.90% , 1.13          391.68 , 425.00          189.84 , 187.00              632.47 , 682.00       36.16
   7.27           10.78                  1.02% , 0.82          443.90 , 425.00          137.76 , 187.00              632.39 , 682.00       68.14
   7.27           15.98                  1.19% , 0.97          517.89 , 425.00          162.96 , 187.00              731.59 , 682.00      116.93
    7.3            5.37                  0.98% , 0.92          426.50 , 425.00          154.56 , 187.00              632.19 , 682.00       33.94
   7.31            9.38                  1.12% , 1.15          487.42 , 425.00          193.20 , 187.00              731.83 , 682.00       68.62
   7.33            4.88                  0.93% , 1.05          404.74 , 425.00          176.40 , 187.00              632.03 , 682.00       30.86
   7.33            4.99                  0.94% , 1.02          409.09 , 425.00          171.36 , 187.00              631.99 , 682.00       31.55
   7.33           13.64                  1.17% , 1.02          509.18 , 425.00          171.36 , 187.00              731.99 , 682.00       99.82
   7.34           12.35                  1.16% , 1.05          504.83 , 425.00          176.40 , 187.00              732.03 , 682.00       90.43
   7.35            8.43                  0.88% , 1.18          382.98 , 425.00          198.24 , 187.00              631.87 , 682.00       53.26
   7.36            6.94                  0.89% , 1.15          387.33 , 425.00          193.20 , 187.00              631.83 , 682.00       43.87
   7.37            9.57                  1.01% , 0.84          439.55 , 425.00          141.12 , 187.00              631.75 , 682.00       60.43
   7.39            4.95                  0.96% , 0.97          417.79 , 425.00          162.96 , 187.00              631.59 , 682.00       31.25
   7.39           10.01                  1.14% , 1.10          496.13 , 425.00          184.80 , 187.00              732.43 , 682.00       73.33
    7.4            5.06                  0.97% , 0.94          422.14 , 425.00          157.92 , 187.00              631.55 , 682.00       31.94
    7.4             9.5                  1.13% , 1.13          491.78 , 425.00          189.84 , 187.00              732.47 , 682.00       69.62
   7.41            4.94                  0.91% , 1.10          396.03 , 425.00          184.80 , 187.00              631.43 , 682.00       31.17
   7.42            5.05                  0.92% , 1.07          400.38 , 425.00          179.76 , 187.00              631.39 , 682.00       31.86
   7.42           14.68                  1.18% , 1.00          513.54 , 425.00          168.00 , 187.00              732.63 , 682.00      107.54
   7.46            6.86                  0.99% , 0.89          430.85 , 425.00          149.52 , 187.00              631.15 , 682.00       43.33
   7.46            8.35                  1.00% , 0.86          435.20 , 425.00          144.48 , 187.00              631.11 , 682.00       52.72
   7.46            9.46                  1.11% , 1.18          483.07 , 425.00          198.24 , 187.00              732.87 , 682.00       69.31
   7.48            5.11                  0.95% , 0.99          413.44 , 425.00          166.32 , 187.00              630.95 , 682.00       32.24
   7.49           11.05                  1.15% , 1.08          500.48 , 425.00          181.44 , 187.00              733.07 , 682.00       81.04
   7.51            5.47                  0.90% , 1.12          391.68 , 425.00          188.16 , 187.00              630.79 , 682.00       34.48
   7.52           11.07                  1.02% , 0.81          443.90 , 425.00          136.08 , 187.00              630.71 , 682.00       69.82
   7.52           15.72                  1.19% , 0.98          517.89 , 425.00          164.64 , 187.00              733.27 , 682.00      115.25
   7.55            5.65                  0.98% , 0.91          426.50 , 425.00          152.88 , 187.00              630.51 , 682.00       35.62
   7.55            9.58                  1.12% , 1.16          487.42 , 425.00          194.88 , 187.00              733.51 , 682.00        70.3
   7.57            5.16                  0.93% , 1.04          404.74 , 425.00          174.72 , 187.00              630.35 , 682.00       32.54
   7.58            5.27                  0.94% , 1.01          409.09 , 425.00          169.68 , 187.00              630.31 , 682.00       33.23
   7.58            12.1                  1.16% , 1.06          504.83 , 425.00          178.08 , 187.00              733.71 , 682.00       88.75
   7.58           13.38                  1.17% , 1.03          509.18 , 425.00          173.04 , 187.00              733.67 , 682.00       98.14
    7.6            8.19                  0.88% , 1.17          382.98 , 425.00          196.56 , 187.00              630.19 , 682.00       51.58
    7.6             6.7                  0.89% , 1.14          387.33 , 425.00          191.52 , 187.00              630.15 , 682.00       42.19
   7.61            9.86                  1.01% , 0.83          439.55 , 425.00          139.44 , 187.00              630.07 , 682.00       62.11
   7.64            5.23                  0.96% , 0.96          417.79 , 425.00          161.28 , 187.00              629.91 , 682.00       32.93
   7.64            5.34                  0.97% , 0.93          422.14 , 425.00          156.24 , 187.00              629.87 , 682.00       33.62
   7.64            9.76                  1.14% , 1.11          496.13 , 425.00          186.48 , 187.00              734.11 , 682.00       71.65
   7.65            9.71                  1.13% , 1.14          491.78 , 425.00          191.52 , 187.00              734.15 , 682.00        71.3
   7.66            5.22                  0.91% , 1.09          396.03 , 425.00          183.12 , 187.00              629.75 , 682.00       32.85
   7.67            5.33                  0.92% , 1.06          400.38 , 425.00          178.08 , 187.00              629.71 , 682.00       33.54
   7.67           14.42                  1.18% , 1.01          513.54 , 425.00          169.68 , 187.00              734.31 , 682.00      105.86
   7.69            9.42                  0.87% , 1.19          378.62 , 425.00          199.92 , 187.00              629.55 , 682.00        59.3
    7.7            7.15                  0.99% , 0.88          430.85 , 425.00          147.84 , 187.00              629.47 , 682.00       45.01
   7.71            8.64                  1.00% , 0.85          435.20 , 425.00          142.80 , 187.00              629.43 , 682.00        54.4
   7.71            9.66                  1.11% , 1.19          483.07 , 425.00          199.92 , 187.00              734.55 , 682.00       70.99
   7.73            5.39                  0.95% , 0.98          413.44 , 425.00          164.64 , 187.00              629.27 , 682.00       33.92
   7.74            10.8                  1.15% , 1.09          500.48 , 425.00          183.12 , 187.00              734.75 , 682.00       79.36
   7.75            5.38                  0.90% , 1.11          391.68 , 425.00          186.48 , 187.00              629.11 , 682.00       33.84
   7.76           15.45                  1.19% , 0.99          517.89 , 425.00          166.32 , 187.00              734.95 , 682.00      113.57
   7.77           11.37                  1.02% , 0.80          443.90 , 425.00          134.40 , 187.00              629.03 , 682.00        71.5
    7.8            5.93                  0.98% , 0.90          426.50 , 425.00          151.20 , 187.00              628.83 , 682.00        37.3
    7.8            9.79                  1.12% , 1.17          487.42 , 425.00          196.56 , 187.00              735.19 , 682.00       71.98
   7.82            5.44                  0.93% , 1.03          404.74 , 425.00          173.04 , 187.00              628.67 , 682.00       34.22
   7.82            5.55                  0.94% , 1.00          409.09 , 425.00          168.00 , 187.00              628.63 , 682.00       34.91
   7.82           13.12                  1.17% , 1.04          509.18 , 425.00          174.72 , 187.00              735.35 , 682.00       96.46
   7.83           11.84                  1.16% , 1.07          504.83 , 425.00          179.76 , 187.00              735.39 , 682.00       87.07
   7.84            7.94                  0.88% , 1.16          382.98 , 425.00          194.88 , 187.00              628.51 , 682.00        49.9
   7.85            6.45                  0.89% , 1.13          387.33 , 425.00          189.84 , 187.00              628.47 , 682.00       40.51
   7.86           10.15                  1.01% , 0.82          439.55 , 425.00          137.76 , 187.00              628.39 , 682.00       63.79
   7.88            5.51                  0.96% , 0.95          417.79 , 425.00          159.60 , 187.00              628.23 , 682.00       34.61
   7.89            5.62                  0.97% , 0.92          422.14 , 425.00          154.56 , 187.00              628.19 , 682.00        35.3
   7.89            9.92                  1.13% , 1.15          491.78 , 425.00          193.20 , 187.00              735.83 , 682.00       72.98
   7.89            9.82                  1.14% , 1.12          496.13 , 425.00          188.16 , 187.00              735.79 , 682.00       72.29
   7.91             5.5                  0.91% , 1.08          396.03 , 425.00          181.44 , 187.00              628.07 , 682.00       34.53
   7.91            5.61                  0.92% , 1.05          400.38 , 425.00          176.40 , 187.00              628.03 , 682.00       35.22
   7.92           14.15                  1.18% , 1.02          513.54 , 425.00          171.36 , 187.00              735.99 , 682.00      104.18
   7.94            9.18                  0.87% , 1.18          378.62 , 425.00          198.24 , 187.00              627.87 , 682.00       57.62
   7.95            7.44                  0.99% , 0.87          430.85 , 425.00          146.16 , 187.00              627.79 , 682.00       46.69
   7.95            8.93                  1.00% , 0.84          435.20 , 425.00          141.12 , 187.00              627.75 , 682.00       56.08
   7.98            5.67                  0.95% , 0.97          413.44 , 425.00          162.96 , 187.00              627.59 , 682.00        35.6
   7.98           10.55                  1.15% , 1.10          500.48 , 425.00          184.80 , 187.00              736.43 , 682.00       77.68
    8.0            5.66                  0.90% , 1.10          391.68 , 425.00          184.80 , 187.00              627.43 , 682.00       35.52
   8.01           15.19                  1.19% , 1.00          517.89 , 425.00          168.00 , 187.00              736.63 , 682.00      111.89
   8.04            6.21                  0.98% , 0.89          426.50 , 425.00          149.52 , 187.00              627.15 , 682.00       38.98
   8.05            10.0                  1.12% , 1.18          487.42 , 425.00          198.24 , 187.00              736.87 , 682.00       73.66
   8.07            5.73                  0.93% , 1.02          404.74 , 425.00          171.36 , 187.00              626.99 , 682.00        35.9
   8.07            5.84                  0.94% , 0.99          409.09 , 425.00          166.32 , 187.00              626.95 , 682.00       36.59
   8.07           12.86                  1.17% , 1.05          509.18 , 425.00          176.40 , 187.00              737.03 , 682.00       94.78
   8.08           11.59                  1.16% , 1.08          504.83 , 425.00          181.44 , 187.00              737.07 , 682.00       85.39
   8.09            7.69                  0.88% , 1.15          382.98 , 425.00          193.20 , 187.00              626.83 , 682.00       48.22
   8.09             6.2                  0.89% , 1.12          387.33 , 425.00          188.16 , 187.00              626.79 , 682.00       38.83
   8.11           10.45                  1.01% , 0.81          439.55 , 425.00          136.08 , 187.00              626.71 , 682.00       65.47
   8.13            5.79                  0.96% , 0.94          417.79 , 425.00          157.92 , 187.00              626.55 , 682.00       36.29
   8.13           10.03                  1.14% , 1.13          496.13 , 425.00          189.84 , 187.00              737.47 , 682.00       73.97
   8.14             5.9                  0.97% , 0.91          422.14 , 425.00          152.88 , 187.00              626.51 , 682.00       36.98
   8.14           10.12                  1.13% , 1.16          491.78 , 425.00          194.88 , 187.00              737.51 , 682.00       74.66
   8.15            5.78                  0.91% , 1.07          396.03 , 425.00          179.76 , 187.00              626.39 , 682.00       36.21
   8.16            5.89                  0.92% , 1.04          400.38 , 425.00          174.72 , 187.00              626.35 , 682.00        36.9
   8.16           13.89                  1.18% , 1.03          513.54 , 425.00          173.04 , 187.00              737.67 , 682.00       102.5
   8.18            8.93                  0.87% , 1.17          378.62 , 425.00          196.56 , 187.00              626.19 , 682.00       55.94
   8.19            7.73                  0.99% , 0.86          430.85 , 425.00          144.48 , 187.00              626.11 , 682.00       48.37
    8.2            9.23                  1.00% , 0.83          435.20 , 425.00          139.44 , 187.00              626.07 , 682.00       57.76
   8.22            5.96                  0.95% , 0.96          413.44 , 425.00          161.28 , 187.00              625.91 , 682.00       37.28
   8.23            10.3                  1.15% , 1.11          500.48 , 425.00          186.48 , 187.00              738.11 , 682.00        76.0
   8.25            5.94                  0.90% , 1.09          391.68 , 425.00          183.12 , 187.00              625.75 , 682.00        37.2
   8.26           14.93                  1.19% , 1.01          517.89 , 425.00          169.68 , 187.00              738.31 , 682.00      110.21
   8.28           10.17                  0.86% , 1.19          374.27 , 425.00          199.92 , 187.00              625.55 , 682.00       63.65
   8.29             6.5                  0.98% , 0.88          426.50 , 425.00          147.84 , 187.00              625.47 , 682.00       40.66
   8.29            10.2                  1.12% , 1.19          487.42 , 425.00          199.92 , 187.00              738.55 , 682.00       75.34
   8.31            6.01                  0.93% , 1.01          404.74 , 425.00          169.68 , 187.00              625.31 , 682.00       37.58
   8.32            6.12                  0.94% , 0.98          409.09 , 425.00          164.64 , 187.00              625.27 , 682.00       38.27
   8.32           11.33                  1.16% , 1.09          504.83 , 425.00          183.12 , 187.00              738.75 , 682.00       83.71
   8.32            12.6                  1.17% , 1.06          509.18 , 425.00          178.08 , 187.00              738.71 , 682.00        93.1
   8.34            7.45                  0.88% , 1.14          382.98 , 425.00          191.52 , 187.00              625.15 , 682.00       46.54
   8.34            6.11                  0.89% , 1.11          387.33 , 425.00          186.48 , 187.00              625.11 , 682.00       38.19
   8.35           10.74                  1.01% , 0.80          439.55 , 425.00          134.40 , 187.00              625.03 , 682.00       67.15
   8.38            6.08                  0.96% , 0.93          417.79 , 425.00          156.24 , 187.00              624.87 , 682.00       37.97
   8.38            6.19                  0.97% , 0.90          422.14 , 425.00          151.20 , 187.00              624.83 , 682.00       38.66
   8.38           10.23                  1.14% , 1.14          496.13 , 425.00          191.52 , 187.00              739.15 , 682.00       75.65
   8.39           10.33                  1.13% , 1.17          491.78 , 425.00          196.56 , 187.00              739.19 , 682.00       76.34
    8.4            6.06                  0.91% , 1.06          396.03 , 425.00          178.08 , 187.00              624.71 , 682.00       37.89
   8.41            6.18                  0.92% , 1.03          400.38 , 425.00          173.04 , 187.00              624.67 , 682.00       38.58
   8.41           13.64                  1.18% , 1.04          513.54 , 425.00          174.72 , 187.00              739.35 , 682.00      100.82
   8.43            8.69                  0.87% , 1.16          378.62 , 425.00          194.88 , 187.00              624.51 , 682.00       54.26
   8.44            8.01                  0.99% , 0.85          430.85 , 425.00          142.80 , 187.00              624.43 , 682.00       50.05
   8.45            9.52                  1.00% , 0.82          435.20 , 425.00          137.76 , 187.00              624.39 , 682.00       59.44
   8.47            6.24                  0.95% , 0.95          413.44 , 425.00          159.60 , 187.00              624.23 , 682.00       38.96
   8.47           10.36                  1.15% , 1.12          500.48 , 425.00          188.16 , 187.00              739.79 , 682.00       76.64
   8.49            6.23                  0.90% , 1.08          391.68 , 425.00          181.44 , 187.00              624.07 , 682.00       38.88
    8.5           14.67                  1.19% , 1.02          517.89 , 425.00          171.36 , 187.00              739.99 , 682.00      108.53
   8.52            9.93                  0.86% , 1.18          374.27 , 425.00          198.24 , 187.00              623.87 , 682.00       61.97
   8.53            6.79                  0.98% , 0.87          426.50 , 425.00          146.16 , 187.00              623.79 , 682.00       42.34
   8.56             6.3                  0.93% , 1.00          404.74 , 425.00          168.00 , 187.00              623.63 , 682.00       39.26
   8.56            6.41                  0.94% , 0.97          409.09 , 425.00          162.96 , 187.00              623.59 , 682.00       39.95
   8.56           12.35                  1.17% , 1.07          509.18 , 425.00          179.76 , 187.00              740.39 , 682.00       91.42
   8.57           11.08                  1.16% , 1.10          504.83 , 425.00          184.80 , 187.00              740.43 , 682.00       82.03
   8.58             7.2                  0.88% , 1.13          382.98 , 425.00          189.84 , 187.00              623.47 , 682.00       44.86
   8.59             6.4                  0.89% , 1.10          387.33 , 425.00          184.80 , 187.00              623.43 , 682.00       39.87
   8.62            6.36                  0.96% , 0.92          417.79 , 425.00          154.56 , 187.00              623.19 , 682.00       39.65
   8.63            6.47                  0.97% , 0.89          422.14 , 425.00          149.52 , 187.00              623.15 , 682.00       40.34
   8.63           10.53                  1.13% , 1.18          491.78 , 425.00          198.24 , 187.00              740.87 , 682.00       78.02
   8.63           10.44                  1.14% , 1.15          496.13 , 425.00          193.20 , 187.00              740.83 , 682.00       77.33
   8.65            6.35                  0.91% , 1.05          396.03 , 425.00          176.40 , 187.00              623.03 , 682.00       39.57
   8.65            6.46                  0.92% , 1.02          400.38 , 425.00          171.36 , 187.00              622.99 , 682.00       40.26
   8.66           13.38                  1.18% , 1.05          513.54 , 425.00          176.40 , 187.00              741.03 , 682.00       99.14
   8.68            8.44                  0.87% , 1.15          378.62 , 425.00          193.20 , 187.00              622.83 , 682.00       52.58
   8.69            8.31                  0.99% , 0.84          430.85 , 425.00          141.12 , 187.00              622.75 , 682.00       51.73
   8.69            9.82                  1.00% , 0.81          435.20 , 425.00          136.08 , 187.00              622.71 , 682.00       61.12
   8.72            6.53                  0.95% , 0.94          413.44 , 425.00          157.92 , 187.00              622.55 , 682.00       40.64
   8.72           10.56                  1.15% , 1.13          500.48 , 425.00          189.84 , 187.00              741.47 , 682.00       78.32
   8.74            6.52                  0.90% , 1.07          391.68 , 425.00          179.76 , 187.00              622.39 , 682.00       40.56
   8.75           14.41                  1.19% , 1.03          517.89 , 425.00          173.04 , 187.00              741.67 , 682.00      106.85
   8.77            9.69                  0.86% , 1.17          374.27 , 425.00          196.56 , 187.00              622.19 , 682.00       60.29
   8.78            7.08                  0.98% , 0.86          426.50 , 425.00          144.48 , 187.00              622.11 , 682.00       44.02
    8.8            6.58                  0.93% , 0.99          404.74 , 425.00          166.32 , 187.00              621.95 , 682.00       40.94
   8.81            6.69                  0.94% , 0.96          409.09 , 425.00          161.28 , 187.00              621.91 , 682.00       41.63
   8.81           10.83                  1.16% , 1.11          504.83 , 425.00          186.48 , 187.00              742.11 , 682.00       80.35
   8.81           12.09                  1.17% , 1.08          509.18 , 425.00          181.44 , 187.00              742.07 , 682.00       89.74
   8.83            6.95                  0.88% , 1.12          382.98 , 425.00          188.16 , 187.00              621.79 , 682.00       43.18
   8.83            6.68                  0.89% , 1.09          387.33 , 425.00          183.12 , 187.00              621.75 , 682.00       41.55
   8.87            6.65                  0.96% , 0.91          417.79 , 425.00          152.88 , 187.00              621.51 , 682.00       41.33
   8.87            6.76                  0.97% , 0.88          422.14 , 425.00          147.84 , 187.00              621.47 , 682.00       42.02
   8.87           10.64                  1.14% , 1.16          496.13 , 425.00          194.88 , 187.00              742.51 , 682.00       79.01
   8.88           10.73                  1.13% , 1.19          491.78 , 425.00          199.92 , 187.00              742.55 , 682.00        79.7
   8.89            6.64                  0.91% , 1.04          396.03 , 425.00          174.72 , 187.00              621.35 , 682.00       41.25
    8.9            6.75                  0.92% , 1.01          400.38 , 425.00          169.68 , 187.00              621.31 , 682.00       41.94
    8.9           13.12                  1.18% , 1.06          513.54 , 425.00          178.08 , 187.00              742.71 , 682.00       97.46
   8.92            8.19                  0.87% , 1.14          378.62 , 425.00          191.52 , 187.00              621.15 , 682.00        50.9
   8.93             8.6                  0.99% , 0.83          430.85 , 425.00          139.44 , 187.00              621.07 , 682.00       53.41
   8.94           10.11                  1.00% , 0.80          435.20 , 425.00          134.40 , 187.00              621.03 , 682.00        62.8
   8.96            6.82                  0.95% , 0.93          413.44 , 425.00          156.24 , 187.00              620.87 , 682.00       42.32
   8.97           10.76                  1.15% , 1.14          500.48 , 425.00          191.52 , 187.00              743.15 , 682.00        80.0
   8.99            6.81                  0.90% , 1.06          391.68 , 425.00          178.08 , 187.00              620.71 , 682.00       42.24
    9.0           14.15                  1.19% , 1.04          517.89 , 425.00          174.72 , 187.00              743.35 , 682.00      105.17
   9.01           10.96                  0.85% , 1.19          369.92 , 425.00          199.92 , 187.00              620.55 , 682.00        68.0
   9.02            9.45                  0.86% , 1.16          374.27 , 425.00          194.88 , 187.00              620.51 , 682.00       58.61
   9.03            7.37                  0.98% , 0.85          426.50 , 425.00          142.80 , 187.00              620.43 , 682.00        45.7
   9.05            6.87                  0.93% , 0.98          404.74 , 425.00          164.64 , 187.00              620.27 , 682.00       42.62
   9.05           11.84                  1.17% , 1.09          509.18 , 425.00          183.12 , 187.00              743.75 , 682.00       88.06
   9.06            6.98                  0.94% , 0.95          409.09 , 425.00          159.60 , 187.00              620.23 , 682.00       43.31
   9.06           10.89                  1.16% , 1.12          504.83 , 425.00          188.16 , 187.00              743.79 , 682.00       80.99
   9.07            6.86                  0.88% , 1.11          382.98 , 425.00          186.48 , 187.00              620.11 , 682.00       42.54
   9.08            6.97                  0.89% , 1.08          387.33 , 425.00          181.44 , 187.00              620.07 , 682.00       43.23
   9.12            6.94                  0.96% , 0.90          417.79 , 425.00          151.20 , 187.00              619.83 , 682.00       43.01
   9.12            7.05                  0.97% , 0.87          422.14 , 425.00          146.16 , 187.00              619.79 , 682.00        43.7
   9.12           10.84                  1.14% , 1.17          496.13 , 425.00          196.56 , 187.00              744.19 , 682.00       80.69
   9.14            6.93                  0.91% , 1.03          396.03 , 425.00          173.04 , 187.00              619.67 , 682.00       42.93
   9.14            7.04                  0.92% , 1.00          400.38 , 425.00          168.00 , 187.00              619.63 , 682.00       43.62
   9.15           12.87                  1.18% , 1.07          513.54 , 425.00          179.76 , 187.00              744.39 , 682.00       95.78
   9.17            7.94                  0.87% , 1.13          378.62 , 425.00          189.84 , 187.00              619.47 , 682.00       49.22
   9.18            8.89                  0.99% , 0.82          430.85 , 425.00          137.76 , 187.00              619.39 , 682.00       55.09
   9.21            7.11                  0.95% , 0.92          413.44 , 425.00          154.56 , 187.00              619.19 , 682.00        44.0
   9.21           10.97                  1.15% , 1.15          500.48 , 425.00          193.20 , 187.00              744.83 , 682.00       81.68
   9.23            7.09                  0.90% , 1.05          391.68 , 425.00          176.40 , 187.00              619.03 , 682.00       43.92
   9.24           13.89                  1.19% , 1.05          517.89 , 425.00          176.40 , 187.00              745.03 , 682.00      103.49
   9.26           10.72                  0.85% , 1.18          369.92 , 425.00          198.24 , 187.00              618.87 , 682.00       66.32
   9.26             9.2                  0.86% , 1.15          374.27 , 425.00          193.20 , 187.00              618.83 , 682.00       56.93
   9.27            7.66                  0.98% , 0.84          426.50 , 425.00          141.12 , 187.00              618.75 , 682.00       47.38
    9.3            7.16                  0.93% , 0.97          404.74 , 425.00          162.96 , 187.00              618.59 , 682.00        44.3
    9.3            7.27                  0.94% , 0.94          409.09 , 425.00          157.92 , 187.00              618.55 , 682.00       44.99
    9.3           11.59                  1.17% , 1.10          509.18 , 425.00          184.80 , 187.00              745.43 , 682.00       86.38
   9.31           11.09                  1.16% , 1.13          504.83 , 425.00          189.84 , 187.00              745.47 , 682.00       82.67
   9.32            7.15                  0.88% , 1.10          382.98 , 425.00          184.80 , 187.00              618.43 , 682.00       44.22
   9.33            7.26                  0.89% , 1.07          387.33 , 425.00          179.76 , 187.00              618.39 , 682.00       44.91
   9.36            7.23                  0.96% , 0.89          417.79 , 425.00          149.52 , 187.00              618.15 , 682.00       44.69
