Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   5.65            6.37                  1.03% , 1.05          896.51 , 833.00          705.60 , 664.00            1650.19 , 1562.00      105.11
   5.66            4.84                  0.92% , 0.93          800.77 , 833.00          624.96 , 664.00            1473.55 , 1562.00       71.27
   5.67            9.24                  0.93% , 1.18          809.47 , 833.00          792.96 , 664.00            1650.55 , 1562.00      152.49
   5.68            8.68                  1.10% , 0.96          957.44 , 833.00          645.12 , 664.00            1650.71 , 1562.00      143.32
   5.69            12.3                  1.02% , 0.80          887.81 , 833.00          537.60 , 664.00            1473.19 , 1562.00      181.21
    5.7            7.78                  0.85% , 1.02          739.84 , 833.00          685.44 , 664.00            1473.03 , 1562.00       114.6
    5.7            6.41                  1.00% , 1.09          870.40 , 833.00          732.48 , 664.00            1651.07 , 1562.00      105.88
   5.71           16.03                  1.17% , 0.87         1018.37 , 833.00          584.64 , 664.00            1651.23 , 1562.00      264.73
   5.72            4.89                  0.95% , 0.89          826.88 , 833.00          598.08 , 664.00            1472.67 , 1562.00       72.04
   5.74            4.98                  0.91% , 0.94          792.06 , 833.00          631.68 , 664.00            1472.27 , 1562.00       73.26
   5.74            6.44                  1.07% , 1.00          931.33 , 833.00          672.00 , 664.00            1651.59 , 1562.00      106.33
   5.75            4.92                  0.88% , 0.98          765.95 , 833.00          658.56 , 664.00            1472.15 , 1562.00       72.49
   5.76            6.46                  0.97% , 1.13          844.29 , 833.00          759.36 , 664.00            1651.95 , 1562.00      106.65
   5.77           11.26                  1.01% , 0.81          879.10 , 833.00          544.32 , 664.00            1471.91 , 1562.00      165.78
   5.77           12.82                  1.14% , 0.91          992.26 , 833.00          611.52 , 664.00            1652.11 , 1562.00      211.74
   5.78            8.83                  0.84% , 1.03          731.14 , 833.00          692.16 , 664.00            1471.75 , 1562.00      130.02
   5.78            7.66                  0.98% , 0.85          852.99 , 833.00          571.20 , 664.00            1471.79 , 1562.00      112.79
   5.79           12.44                  0.81% , 1.07          705.02 , 833.00          719.04 , 664.00            1471.63 , 1562.00      183.02
   5.79            6.48                  1.04% , 1.04          905.22 , 833.00          698.88 , 664.00            1652.47 , 1562.00       107.1
    5.8            5.03                  0.94% , 0.90          818.18 , 833.00          604.80 , 664.00            1471.39 , 1562.00       74.02
   5.82            8.29                  0.94% , 1.17          818.18 , 833.00          786.24 , 664.00            1652.83 , 1562.00      137.06
   5.82            6.55                  1.08% , 0.99          940.03 , 833.00          665.28 , 664.00            1652.87 , 1562.00      108.31
   5.83            5.24                  0.87% , 0.99          757.25 , 833.00          665.28 , 664.00            1470.87 , 1562.00       77.03
   5.83             9.6                  1.11% , 0.95          966.14 , 833.00          638.40 , 664.00            1652.99 , 1562.00      158.74
   5.84            6.57                  0.98% , 1.12          852.99 , 833.00          752.64 , 664.00            1653.23 , 1562.00      108.63
   5.85            6.52                  1.01% , 1.08          879.10 , 833.00          725.76 , 664.00            1653.35 , 1562.00      107.86
   5.85           13.74                  1.15% , 0.90         1000.96 , 833.00          604.80 , 664.00            1653.39 , 1562.00      227.16
   5.86            6.62                  0.97% , 0.86          844.29 , 833.00          577.92 , 664.00            1470.51 , 1562.00       97.37
   5.86           16.94                  1.18% , 0.86         1027.07 , 833.00          577.92 , 664.00            1653.51 , 1562.00      280.15
   5.87            13.5                  0.80% , 1.08          696.32 , 833.00          725.76 , 664.00            1470.35 , 1562.00      198.44
   5.87             6.6                  1.05% , 1.03          913.92 , 833.00          692.16 , 664.00            1653.75 , 1562.00      109.08
   5.89            5.12                  0.90% , 0.95          783.36 , 833.00          638.40 , 664.00            1469.99 , 1562.00       75.24
    5.9            7.35                  0.95% , 1.16          826.88 , 833.00          779.52 , 664.00            1654.11 , 1562.00      121.64
   5.91           10.23                  1.00% , 0.82          870.40 , 833.00          551.04 , 664.00            1469.63 , 1562.00      150.36
   5.91           10.53                  1.12% , 0.94          974.85 , 833.00          631.68 , 664.00            1654.27 , 1562.00      174.17
   5.92             9.9                  0.83% , 1.04          722.43 , 833.00          698.88 , 664.00            1469.47 , 1562.00      145.45
   5.93            6.64                  1.02% , 1.07          887.81 , 833.00          719.04 , 664.00            1654.63 , 1562.00      109.85
   5.94           17.86                  1.19% , 0.85         1035.78 , 833.00          571.20 , 664.00            1654.79 , 1562.00      295.58
   5.95            5.17                  0.93% , 0.91          809.47 , 833.00          611.52 , 664.00            1469.11 , 1562.00       76.01
   5.96            7.32                  1.09% , 0.98          948.74 , 833.00          658.56 , 664.00            1655.15 , 1562.00      121.18
   5.98             6.3                  0.86% , 1.00          748.54 , 833.00          672.00 , 664.00            1468.59 , 1562.00       92.46
   5.99            6.68                  0.99% , 1.11          861.70 , 833.00          745.92 , 664.00            1655.51 , 1562.00      110.62
    6.0            5.58                  0.96% , 0.87          835.58 , 833.00          584.64 , 664.00            1468.23 , 1562.00       81.94
    6.0           14.65                  1.16% , 0.89         1009.66 , 833.00          598.08 , 664.00            1655.67 , 1562.00      242.58
   6.02            6.71                  1.06% , 1.02          922.62 , 833.00          685.44 , 664.00            1656.03 , 1562.00      111.06
   6.04            5.26                  0.89% , 0.96          774.66 , 833.00          645.12 , 664.00            1467.71 , 1562.00       77.22
   6.04            6.72                  0.96% , 1.15          835.58 , 833.00          772.80 , 664.00            1656.39 , 1562.00      111.38
   6.05           11.44                  1.13% , 0.93          983.55 , 833.00          624.96 , 664.00            1656.55 , 1562.00      189.59
   6.06             9.2                  0.99% , 0.83          861.70 , 833.00          557.76 , 664.00            1467.35 , 1562.00      134.94
   6.07           10.96                  0.82% , 1.05          713.73 , 833.00          705.60 , 664.00            1467.19 , 1562.00      160.87
   6.08            6.75                  1.03% , 1.06          896.51 , 833.00          712.32 , 664.00            1656.91 , 1562.00      111.83
   6.09            5.32                  0.92% , 0.92          800.77 , 833.00          618.24 , 664.00            1466.83 , 1562.00       77.99
    6.1            9.61                  0.93% , 1.19          809.47 , 833.00          799.68 , 664.00            1657.27 , 1562.00      159.21
   6.11            8.24                  1.10% , 0.97          957.44 , 833.00          651.84 , 664.00            1657.43 , 1562.00       136.6
   6.13            7.36                  0.85% , 1.01          739.84 , 833.00          678.72 , 664.00            1466.31 , 1562.00      107.88
   6.13            6.79                  1.00% , 1.10          870.40 , 833.00          739.20 , 664.00            1657.79 , 1562.00       112.6
   6.14           15.56                  1.17% , 0.88         1018.37 , 833.00          591.36 , 664.00            1657.95 , 1562.00      258.01
   6.15            5.37                  0.95% , 0.88          826.88 , 833.00          591.36 , 664.00            1465.95 , 1562.00       78.76
   6.17            5.46                  0.91% , 0.93          792.06 , 833.00          624.96 , 664.00            1465.55 , 1562.00       79.98
   6.17            6.82                  1.07% , 1.01          931.33 , 833.00          678.72 , 664.00            1658.31 , 1562.00      113.05
   6.18            5.41                  0.88% , 0.97          765.95 , 833.00          651.84 , 664.00            1465.43 , 1562.00       79.21
   6.19            6.83                  0.97% , 1.14          844.29 , 833.00          766.08 , 664.00            1658.67 , 1562.00      113.37
    6.2           11.77                  1.01% , 0.80          879.10 , 833.00          537.60 , 664.00            1465.19 , 1562.00       172.5
    6.2           12.36                  1.14% , 0.92          992.26 , 833.00          618.24 , 664.00            1658.83 , 1562.00      205.02
   6.21            8.42                  0.84% , 1.02          731.14 , 833.00          685.44 , 664.00            1465.03 , 1562.00       123.3
   6.21            8.16                  0.98% , 0.84          852.99 , 833.00          564.48 , 664.00            1465.07 , 1562.00      119.51
   6.22           12.03                  0.81% , 1.06          705.02 , 833.00          712.32 , 664.00            1464.91 , 1562.00       176.3
   6.22            6.86                  1.04% , 1.05          905.22 , 833.00          705.60 , 664.00            1659.19 , 1562.00      113.82
   6.23            5.51                  0.94% , 0.89          818.18 , 833.00          598.08 , 664.00            1464.67 , 1562.00       80.74
   6.25            8.66                  0.94% , 1.18          818.18 , 833.00          792.96 , 664.00            1659.55 , 1562.00      143.78
   6.25            6.93                  1.08% , 1.00          940.03 , 833.00          672.00 , 664.00            1659.59 , 1562.00      115.03
   6.26            5.55                  0.87% , 0.98          757.25 , 833.00          658.56 , 664.00            1464.15 , 1562.00       81.19
   6.26            9.16                  1.11% , 0.96          966.14 , 833.00          645.12 , 664.00            1659.71 , 1562.00      152.02
   6.27            6.95                  0.98% , 1.13          852.99 , 833.00          759.36 , 664.00            1659.95 , 1562.00      115.35
   6.28             6.9                  1.01% , 1.09          879.10 , 833.00          732.48 , 664.00            1660.07 , 1562.00      114.58
   6.28           13.28                  1.15% , 0.91         1000.96 , 833.00          611.52 , 664.00            1660.11 , 1562.00      220.44
   6.29            7.11                  0.97% , 0.85          844.29 , 833.00          571.20 , 664.00            1463.79 , 1562.00      104.09
   6.29           16.47                  1.18% , 0.87         1027.07 , 833.00          584.64 , 664.00            1660.23 , 1562.00      273.43
    6.3            13.1                  0.80% , 1.07          696.32 , 833.00          719.04 , 664.00            1463.63 , 1562.00      191.72
    6.3            6.97                  1.05% , 1.04          913.92 , 833.00          698.88 , 664.00            1660.47 , 1562.00       115.8
   6.32             5.6                  0.90% , 0.94          783.36 , 833.00          631.68 , 664.00            1463.27 , 1562.00       81.96
   6.33            7.73                  0.95% , 1.17          826.88 , 833.00          786.24 , 664.00            1660.83 , 1562.00      128.36
   6.34           10.74                  1.00% , 0.81          870.40 , 833.00          544.32 , 664.00            1462.91 , 1562.00      157.08
   6.34           10.08                  1.12% , 0.95          974.85 , 833.00          638.40 , 664.00            1660.99 , 1562.00      167.45
   6.35            9.48                  0.83% , 1.03          722.43 , 833.00          692.16 , 664.00            1462.75 , 1562.00      138.73
   6.36            7.02                  1.02% , 1.08          887.81 , 833.00          725.76 , 664.00            1661.35 , 1562.00      116.57
   6.37           17.39                  1.19% , 0.86         1035.78 , 833.00          577.92 , 664.00            1661.51 , 1562.00      288.86
   6.38            5.66                  0.93% , 0.90          809.47 , 833.00          604.80 , 664.00            1462.39 , 1562.00       82.73
   6.39            7.04                  1.09% , 0.99          948.74 , 833.00          665.28 , 664.00            1661.87 , 1562.00      117.02
   6.41            5.86                  0.86% , 0.99          748.54 , 833.00          665.28 , 664.00            1461.87 , 1562.00       85.74
   6.42            7.06                  0.99% , 1.12          861.70 , 833.00          752.64 , 664.00            1662.23 , 1562.00      117.34
   6.43            6.07                  0.96% , 0.86          835.58 , 833.00          577.92 , 664.00            1461.51 , 1562.00       88.66
   6.43           14.19                  1.16% , 0.90         1009.66 , 833.00          604.80 , 664.00            1662.39 , 1562.00      235.86
   6.45            7.08                  1.06% , 1.03          922.62 , 833.00          692.16 , 664.00            1662.75 , 1562.00      117.78
   6.47            5.75                  0.89% , 0.95          774.66 , 833.00          638.40 , 664.00            1460.99 , 1562.00       83.94
   6.47             7.1                  0.96% , 1.16          835.58 , 833.00          779.52 , 664.00            1663.11 , 1562.00       118.1
   6.48           10.99                  1.13% , 0.94          983.55 , 833.00          631.68 , 664.00            1663.27 , 1562.00      182.87
   6.49             9.7                  0.99% , 0.82          861.70 , 833.00          551.04 , 664.00            1460.63 , 1562.00      141.66
    6.5           10.55                  0.82% , 1.04          713.73 , 833.00          698.88 , 664.00            1460.47 , 1562.00      154.15
   6.51            7.13                  1.03% , 1.07          896.51 , 833.00          719.04 , 664.00            1663.63 , 1562.00      118.55
   6.52             5.8                  0.92% , 0.91          800.77 , 833.00          611.52 , 664.00            1460.11 , 1562.00       84.71
   6.54             7.8                  1.10% , 0.98          957.44 , 833.00          658.56 , 664.00            1664.15 , 1562.00      129.88
   6.56            6.93                  0.85% , 1.00          739.84 , 833.00          672.00 , 664.00            1459.59 , 1562.00      101.16
   6.56            7.17                  1.00% , 1.11          870.40 , 833.00          745.92 , 664.00            1664.51 , 1562.00      119.32
   6.57            15.1                  1.17% , 0.89         1018.37 , 833.00          598.08 , 664.00            1664.67 , 1562.00      251.29
   6.58            5.86                  0.95% , 0.87          826.88 , 833.00          584.64 , 664.00            1459.23 , 1562.00       85.48
    6.6            5.94                  0.91% , 0.92          792.06 , 833.00          618.24 , 664.00            1458.83 , 1562.00        86.7
    6.6            7.19                  1.07% , 1.02          931.33 , 833.00          685.44 , 664.00            1665.03 , 1562.00      119.77
   6.61            5.89                  0.88% , 0.96          765.95 , 833.00          645.12 , 664.00            1458.71 , 1562.00       85.93
   6.62            7.21                  0.97% , 1.15          844.29 , 833.00          772.80 , 664.00            1665.39 , 1562.00      120.09
   6.63           11.91                  1.14% , 0.93          992.26 , 833.00          624.96 , 664.00            1665.55 , 1562.00       198.3
   6.64            7.99                  0.84% , 1.01          731.14 , 833.00          678.72 , 664.00            1458.31 , 1562.00      116.58
   6.64            8.66                  0.98% , 0.83          852.99 , 833.00          557.76 , 664.00            1458.35 , 1562.00      126.23
   6.65           11.63                  0.81% , 1.05          705.02 , 833.00          705.60 , 664.00            1458.19 , 1562.00      169.58
   6.65            7.24                  1.04% , 1.06          905.22 , 833.00          712.32 , 664.00            1665.91 , 1562.00      120.54
   6.66             6.0                  0.94% , 0.88          818.18 , 833.00          591.36 , 664.00            1457.95 , 1562.00       87.46
   6.68            9.03                  0.94% , 1.19          818.18 , 833.00          799.68 , 664.00            1666.27 , 1562.00       150.5
   6.68            7.31                  1.08% , 1.01          940.03 , 833.00          678.72 , 664.00            1666.31 , 1562.00      121.75
   6.69            6.03                  0.87% , 0.97          757.25 , 833.00          651.84 , 664.00            1457.43 , 1562.00       87.91
   6.69            8.72                  1.11% , 0.97          966.14 , 833.00          651.84 , 664.00            1666.43 , 1562.00       145.3
    6.7            7.32                  0.98% , 1.14          852.99 , 833.00          766.08 , 664.00            1666.67 , 1562.00      122.07
   6.71            7.28                  1.01% , 1.10          879.10 , 833.00          739.20 , 664.00            1666.79 , 1562.00       121.3
   6.71           12.82                  1.15% , 0.92         1000.96 , 833.00          618.24 , 664.00            1666.83 , 1562.00      213.72
   6.72             7.6                  0.97% , 0.84          844.29 , 833.00          564.48 , 664.00            1457.07 , 1562.00      110.81
   6.72            16.0                  1.18% , 0.88         1027.07 , 833.00          591.36 , 664.00            1666.95 , 1562.00      266.71
   6.73            12.7                  0.80% , 1.06          696.32 , 833.00          712.32 , 664.00            1456.91 , 1562.00       185.0
   6.73            7.35                  1.05% , 1.05          913.92 , 833.00          705.60 , 664.00            1667.19 , 1562.00      122.52
   6.75            6.09                  0.90% , 0.93          783.36 , 833.00          624.96 , 664.00            1456.55 , 1562.00       88.68
   6.76             8.1                  0.95% , 1.18          826.88 , 833.00          792.96 , 664.00            1667.55 , 1562.00      135.08
   6.77           11.25                  1.00% , 0.80          870.40 , 833.00          537.60 , 664.00            1456.19 , 1562.00       163.8
   6.77            9.64                  1.12% , 0.96          974.85 , 833.00          645.12 , 664.00            1667.71 , 1562.00      160.73
   6.78            9.07                  0.83% , 1.02          722.43 , 833.00          685.44 , 664.00            1456.03 , 1562.00      132.01
   6.79            7.39                  1.02% , 1.09          887.81 , 833.00          732.48 , 664.00            1668.07 , 1562.00      123.29
    6.8           16.91                  1.19% , 0.87         1035.78 , 833.00          584.64 , 664.00            1668.23 , 1562.00      282.14
   6.81            6.14                  0.93% , 0.89          809.47 , 833.00          598.08 , 664.00            1455.67 , 1562.00       89.45
   6.82            7.42                  1.09% , 1.00          948.74 , 833.00          672.00 , 664.00            1668.59 , 1562.00      123.74
   6.84            6.18                  0.86% , 0.98          748.54 , 833.00          658.56 , 664.00            1455.15 , 1562.00        89.9
   6.85            7.43                  0.99% , 1.13          861.70 , 833.00          759.36 , 664.00            1668.95 , 1562.00      124.06
   6.86            6.56                  0.96% , 0.85          835.58 , 833.00          571.20 , 664.00            1454.79 , 1562.00       95.38
   6.86           13.73                  1.16% , 0.91         1009.66 , 833.00          611.52 , 664.00            1669.11 , 1562.00      229.14
   6.88            7.46                  1.06% , 1.04          922.62 , 833.00          698.88 , 664.00            1669.47 , 1562.00       124.5
    6.9            6.23                  0.89% , 0.94          774.66 , 833.00          631.68 , 664.00            1454.27 , 1562.00       90.66
    6.9            7.48                  0.96% , 1.17          835.58 , 833.00          786.24 , 664.00            1669.83 , 1562.00      124.82
   6.91           10.55                  1.13% , 0.95          983.55 , 833.00          638.40 , 664.00            1669.99 , 1562.00      176.15
   6.92           10.21                  0.99% , 0.81          861.70 , 833.00          544.32 , 664.00            1453.91 , 1562.00      148.38
   6.93           10.14                  0.82% , 1.03          713.73 , 833.00          692.16 , 664.00            1453.75 , 1562.00      147.43
   6.94             7.5                  1.03% , 1.08          896.51 , 833.00          725.76 , 664.00            1670.35 , 1562.00      125.27
   6.95            6.29                  0.92% , 0.90          800.77 , 833.00          604.80 , 664.00            1453.39 , 1562.00       91.43
   6.97            7.52                  1.10% , 0.99          957.44 , 833.00          665.28 , 664.00            1670.87 , 1562.00      125.72
   6.99             6.5                  0.85% , 0.99          739.84 , 833.00          665.28 , 664.00            1452.87 , 1562.00       94.44
   6.99            7.54                  1.00% , 1.12          870.40 , 833.00          752.64 , 664.00            1671.23 , 1562.00      126.04
    7.0           14.63                  1.17% , 0.90         1018.37 , 833.00          604.80 , 664.00            1671.39 , 1562.00      244.57
   7.01            6.35                  0.95% , 0.86          826.88 , 833.00          577.92 , 664.00            1452.51 , 1562.00        92.2
   7.03            7.57                  1.07% , 1.03          931.33 , 833.00          692.16 , 664.00            1671.75 , 1562.00      126.49
   7.04            6.38                  0.88% , 0.95          765.95 , 833.00          638.40 , 664.00            1451.99 , 1562.00       92.65
   7.04            6.43                  0.91% , 0.91          792.06 , 833.00          611.52 , 664.00            1452.11 , 1562.00       93.42
   7.05            7.58                  0.97% , 1.16          844.29 , 833.00          779.52 , 664.00            1672.11 , 1562.00      126.81
   7.06           11.46                  1.14% , 0.94          992.26 , 833.00          631.68 , 664.00            1672.27 , 1562.00      191.58
   7.07            7.57                  0.84% , 1.00          731.14 , 833.00          672.00 , 664.00            1451.59 , 1562.00      109.86
   7.07            9.16                  0.98% , 0.82          852.99 , 833.00          551.04 , 664.00            1451.63 , 1562.00      132.95
   7.08           11.22                  0.81% , 1.04          705.02 , 833.00          698.88 , 664.00            1451.47 , 1562.00      162.86
   7.08            7.61                  1.04% , 1.07          905.22 , 833.00          719.04 , 664.00            1672.63 , 1562.00      127.26
   7.09            6.49                  0.94% , 0.87          818.18 , 833.00          584.64 , 664.00            1451.23 , 1562.00       94.18
   7.11            7.68                  1.08% , 1.02          940.03 , 833.00          685.44 , 664.00            1673.03 , 1562.00      128.47
   7.12            6.52                  0.87% , 0.96          757.25 , 833.00          645.12 , 664.00            1450.71 , 1562.00       94.63
   7.12            8.28                  1.11% , 0.98          966.14 , 833.00          658.56 , 664.00            1673.15 , 1562.00      138.58
   7.13             7.7                  0.98% , 1.15          852.99 , 833.00          772.80 , 664.00            1673.39 , 1562.00      128.79
   7.14            7.65                  1.01% , 1.11          879.10 , 833.00          745.92 , 664.00            1673.51 , 1562.00      128.02
   7.14           12.37                  1.15% , 0.93         1000.96 , 833.00          624.96 , 664.00            1673.55 , 1562.00       207.0
   7.15             8.1                  0.97% , 0.83          844.29 , 833.00          557.76 , 664.00            1450.35 , 1562.00      117.53
   7.15           15.53                  1.18% , 0.89         1027.07 , 833.00          598.08 , 664.00            1673.67 , 1562.00      259.99
   7.16           12.29                  0.80% , 1.05          696.32 , 833.00          705.60 , 664.00            1450.19 , 1562.00      178.28
   7.16            7.72                  1.05% , 1.06          913.92 , 833.00          712.32 , 664.00            1673.91 , 1562.00      129.24
   7.18            6.58                  0.90% , 0.92          783.36 , 833.00          618.24 , 664.00            1449.83 , 1562.00        95.4
   7.19            8.47                  0.95% , 1.19          826.88 , 833.00          799.68 , 664.00            1674.27 , 1562.00       141.8
    7.2             9.2                  1.12% , 0.97          974.85 , 833.00          651.84 , 664.00            1674.43 , 1562.00      154.01
   7.21            8.64                  0.83% , 1.01          722.43 , 833.00          678.72 , 664.00            1449.31 , 1562.00      125.29
   7.22            7.76                  1.02% , 1.10          887.81 , 833.00          739.20 , 664.00            1674.79 , 1562.00      130.01
   7.23           16.44                  1.19% , 0.88         1035.78 , 833.00          591.36 , 664.00            1674.95 , 1562.00      275.42
   7.24            6.64                  0.93% , 0.88          809.47 , 833.00          591.36 , 664.00            1448.95 , 1562.00       96.17
   7.25            7.79                  1.09% , 1.01          948.74 , 833.00          678.72 , 664.00            1675.31 , 1562.00      130.46
   7.27            6.67                  0.86% , 0.97          748.54 , 833.00          651.84 , 664.00            1448.43 , 1562.00       96.62
   7.28             7.8                  0.99% , 1.14          861.70 , 833.00          766.08 , 664.00            1675.67 , 1562.00      130.78
   7.29            7.05                  0.96% , 0.84          835.58 , 833.00          564.48 , 664.00            1448.07 , 1562.00       102.1
   7.29           13.27                  1.16% , 0.92         1009.66 , 833.00          618.24 , 664.00            1675.83 , 1562.00      222.42
   7.31            7.83                  1.06% , 1.05          922.62 , 833.00          705.60 , 664.00            1676.19 , 1562.00      131.22
   7.33            6.73                  0.89% , 0.93          774.66 , 833.00          624.96 , 664.00            1447.55 , 1562.00       97.38
   7.33            7.85                  0.96% , 1.18          835.58 , 833.00          792.96 , 664.00            1676.55 , 1562.00      131.54
   7.34           10.11                  1.13% , 0.96          983.55 , 833.00          645.12 , 664.00            1676.71 , 1562.00      169.43
   7.35           10.72                  0.99% , 0.80          861.70 , 833.00          537.60 , 664.00            1447.19 , 1562.00       155.1
   7.36            9.72                  0.82% , 1.02          713.73 , 833.00          685.44 , 664.00            1447.03 , 1562.00      140.71
   7.37            7.87                  1.03% , 1.09          896.51 , 833.00          732.48 , 664.00            1677.07 , 1562.00      131.99
   7.38            6.78                  0.92% , 0.89          800.77 , 833.00          598.08 , 664.00            1446.67 , 1562.00       98.15
    7.4            7.89                  1.10% , 1.00          957.44 , 833.00          672.00 , 664.00            1677.59 , 1562.00      132.44
   7.42            6.82                  0.85% , 0.98          739.84 , 833.00          658.56 , 664.00            1446.15 , 1562.00        98.6
   7.42            7.91                  1.00% , 1.13          870.40 , 833.00          759.36 , 664.00            1677.95 , 1562.00      132.76
   7.43           14.17                  1.17% , 0.91         1018.37 , 833.00          611.52 , 664.00            1678.11 , 1562.00      237.85
   7.44            6.84                  0.95% , 0.85          826.88 , 833.00          571.20 , 664.00            1445.79 , 1562.00       98.92
   7.46            7.94                  1.07% , 1.04          931.33 , 833.00          698.88 , 664.00            1678.47 , 1562.00      133.21
   7.47            6.88                  0.88% , 0.94          765.95 , 833.00          631.68 , 664.00            1445.27 , 1562.00       99.37
   7.47            6.93                  0.91% , 0.90          792.06 , 833.00          604.80 , 664.00            1445.39 , 1562.00      100.14
   7.48            7.95                  0.97% , 1.17          844.29 , 833.00          786.24 , 664.00            1678.83 , 1562.00      133.53
   7.49           11.01                  1.14% , 0.95          992.26 , 833.00          638.40 , 664.00            1678.99 , 1562.00      184.86
    7.5            7.14                  0.84% , 0.99          731.14 , 833.00          665.28 , 664.00            1444.87 , 1562.00      103.14
    7.5            9.67                  0.98% , 0.81          852.99 , 833.00          544.32 , 664.00            1444.91 , 1562.00      139.67
   7.51           10.81                  0.81% , 1.03          705.02 , 833.00          692.16 , 664.00            1444.75 , 1562.00      156.14
   7.51            7.98                  1.04% , 1.08          905.22 , 833.00          725.76 , 664.00            1679.35 , 1562.00      133.98
   7.52            6.99                  0.94% , 0.86          818.18 , 833.00          577.92 , 664.00            1444.51 , 1562.00       100.9
   7.54            8.05                  1.08% , 1.03          940.03 , 833.00          692.16 , 664.00            1679.75 , 1562.00      135.19
   7.55            7.02                  0.87% , 0.95          757.25 , 833.00          638.40 , 664.00            1443.99 , 1562.00      101.35
   7.55             8.0                  1.11% , 0.99          966.14 , 833.00          665.28 , 664.00            1679.87 , 1562.00      134.42
   7.56            8.07                  0.98% , 1.16          852.99 , 833.00          779.52 , 664.00            1680.11 , 1562.00      135.51
   7.57            8.02                  1.01% , 1.12          879.10 , 833.00          752.64 , 664.00            1680.23 , 1562.00      134.74
   7.57           11.92                  1.15% , 0.94         1000.96 , 833.00          631.68 , 664.00            1680.27 , 1562.00      200.28
   7.58            8.61                  0.97% , 0.82          844.29 , 833.00          551.04 , 664.00            1443.63 , 1562.00      124.25
   7.58           15.07                  1.18% , 0.90         1027.07 , 833.00          604.80 , 664.00            1680.39 , 1562.00      253.27
   7.59           11.89                  0.80% , 1.04          696.32 , 833.00          698.88 , 664.00            1443.47 , 1562.00      171.56
   7.59            8.09                  1.05% , 1.07          913.92 , 833.00          719.04 , 664.00            1680.63 , 1562.00      135.96
   7.61            7.08                  0.90% , 0.91          783.36 , 833.00          611.52 , 664.00            1443.11 , 1562.00      102.12
   7.63            8.76                  1.12% , 0.98          974.85 , 833.00          658.56 , 664.00            1681.15 , 1562.00      147.29
   7.64            8.22                  0.83% , 1.00          722.43 , 833.00          672.00 , 664.00            1442.59 , 1562.00      118.57
   7.65            8.13                  1.02% , 1.11          887.81 , 833.00          745.92 , 664.00            1681.51 , 1562.00      136.73
   7.66           15.98                  1.19% , 0.89         1035.78 , 833.00          598.08 , 664.00            1681.67 , 1562.00       268.7
   7.67            7.13                  0.93% , 0.87          809.47 , 833.00          584.64 , 664.00            1442.23 , 1562.00      102.89
   7.68            8.16                  1.09% , 1.02          948.74 , 833.00          685.44 , 664.00            1682.03 , 1562.00      137.18
    7.7            7.17                  0.86% , 0.96          748.54 , 833.00          645.12 , 664.00            1441.71 , 1562.00      103.34
   7.71            8.17                  0.99% , 1.15          861.70 , 833.00          772.80 , 664.00            1682.39 , 1562.00       137.5
   7.72            7.55                  0.96% , 0.83          835.58 , 833.00          557.76 , 664.00            1441.35 , 1562.00      108.82
   7.72           12.82                  1.16% , 0.93         1009.66 , 833.00          624.96 , 664.00            1682.55 , 1562.00       215.7
   7.74             8.2                  1.06% , 1.06          922.62 , 833.00          712.32 , 664.00            1682.91 , 1562.00      137.94
   7.76            7.23                  0.89% , 0.92          774.66 , 833.00          618.24 , 664.00            1440.83 , 1562.00       104.1
   7.76            8.21                  0.96% , 1.19          835.58 , 833.00          799.68 , 664.00            1683.27 , 1562.00      138.26
   7.77            9.67                  1.13% , 0.97          983.55 , 833.00          651.84 , 664.00            1683.43 , 1562.00      162.71
   7.79             9.3                  0.82% , 1.01          713.73 , 833.00          678.72 , 664.00            1440.31 , 1562.00      133.99
    7.8            8.24                  1.03% , 1.10          896.51 , 833.00          739.20 , 664.00            1683.79 , 1562.00      138.71
   7.81            7.28                  0.92% , 0.88          800.77 , 833.00          591.36 , 664.00            1439.95 , 1562.00      104.87
   7.83            8.26                  1.10% , 1.01          957.44 , 833.00          678.72 , 664.00            1684.31 , 1562.00      139.16
   7.85            7.32                  0.85% , 0.97          739.84 , 833.00          651.84 , 664.00            1439.43 , 1562.00      105.32
   7.85            8.28                  1.00% , 1.14          870.40 , 833.00          766.08 , 664.00            1684.67 , 1562.00      139.48
   7.86           13.72                  1.17% , 0.92         1018.37 , 833.00          618.24 , 664.00            1684.83 , 1562.00      231.13
   7.87            7.34                  0.95% , 0.84          826.88 , 833.00          564.48 , 664.00            1439.07 , 1562.00      105.64
   7.89             8.3                  1.07% , 1.05          931.33 , 833.00          705.60 , 664.00            1685.19 , 1562.00      139.93
    7.9            7.37                  0.88% , 0.93          765.95 , 833.00          624.96 , 664.00            1438.55 , 1562.00      106.09
    7.9            7.43                  0.91% , 0.89          792.06 , 833.00          598.08 , 664.00            1438.67 , 1562.00      106.86
   7.91            8.32                  0.97% , 1.18          844.29 , 833.00          792.96 , 664.00            1685.55 , 1562.00      140.25
   7.92           10.57                  1.14% , 0.96          992.26 , 833.00          645.12 , 664.00            1685.71 , 1562.00      178.14
   7.93            7.46                  0.84% , 0.98          731.14 , 833.00          658.56 , 664.00            1438.15 , 1562.00       107.3
