Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.8           10.58                  0.83% , 1.08        1444.86 , 1616.00          362.88 , 338.00            1852.35 , 2031.00      196.02
    8.8           11.23                  1.06% , 0.95        1845.25 , 1616.00          319.20 , 338.00            2209.67 , 2031.00      248.05
   8.81           12.43                  0.82% , 1.13        1427.46 , 1616.00          379.68 , 338.00            1852.15 , 2031.00      230.22
   8.81            7.91                  0.88% , 0.82        1531.90 , 1616.00          275.52 , 338.00            1851.99 , 2031.00      146.58
   8.81           12.77                  1.07% , 0.90        1862.66 , 1616.00          302.40 , 338.00            2209.87 , 2031.00      282.26
   8.82            7.95                  0.87% , 0.87        1514.50 , 1616.00          292.32 , 338.00            1851.79 , 2031.00      147.18
   8.82            9.56                  1.02% , 1.16        1775.62 , 1616.00          389.76 , 338.00            2210.23 , 2031.00      211.38
   8.83            7.98                  0.86% , 0.92        1497.09 , 1616.00          309.12 , 338.00            1851.59 , 2031.00      147.79
   8.83            9.59                  1.03% , 1.11        1793.02 , 1616.00          372.96 , 338.00            2210.43 , 2031.00      211.98
   8.87           14.29                  0.81% , 1.18        1410.05 , 1616.00          396.48 , 338.00            1850.95 , 2031.00      264.43
   8.87           14.31                  1.08% , 0.85        1880.06 , 1616.00          285.60 , 338.00            2211.07 , 2031.00      316.46
   8.88           15.86                  1.09% , 0.80        1897.47 , 1616.00          268.80 , 338.00            2211.27 , 2031.00      350.67
   8.89            8.02                  0.85% , 0.97        1479.68 , 1616.00          325.92 , 338.00            1850.39 , 2031.00       148.4
   8.89            9.61                  1.04% , 1.06        1810.43 , 1616.00          356.16 , 338.00            2211.63 , 2031.00      212.59
    8.9            8.56                  0.84% , 1.02        1462.27 , 1616.00          342.72 , 338.00            1850.19 , 2031.00      158.45
    8.9            9.64                  1.05% , 1.01        1827.84 , 1616.00          339.36 , 338.00            2211.83 , 2031.00       213.2
   8.96           10.42                  0.83% , 1.07        1444.86 , 1616.00          359.52 , 338.00            1848.99 , 2031.00      192.66
   8.96           11.06                  1.06% , 0.96        1845.25 , 1616.00          322.56 , 338.00            2213.03 , 2031.00      244.69
   8.97           12.27                  0.82% , 1.12        1427.46 , 1616.00          376.32 , 338.00            1848.79 , 2031.00      226.86
   8.97            12.6                  1.07% , 0.91        1862.66 , 1616.00          305.76 , 338.00            2213.23 , 2031.00       278.9
   8.98            8.11                  0.88% , 0.81        1531.90 , 1616.00          272.16 , 338.00            1848.63 , 2031.00      149.94
   8.99            8.14                  0.87% , 0.86        1514.50 , 1616.00          288.96 , 338.00            1848.43 , 2031.00      150.54
   8.99             9.7                  1.02% , 1.17        1775.62 , 1616.00          393.12 , 338.00            2213.59 , 2031.00      214.74
    9.0            8.18                  0.86% , 0.91        1497.09 , 1616.00          305.76 , 338.00            1848.23 , 2031.00      151.15
    9.0            9.73                  1.03% , 1.12        1793.02 , 1616.00          376.32 , 338.00            2213.79 , 2031.00      215.34
   9.03           14.13                  0.81% , 1.17        1410.05 , 1616.00          393.12 , 338.00            1847.59 , 2031.00      261.07
   9.03           14.14                  1.08% , 0.86        1880.06 , 1616.00          288.96 , 338.00            2214.43 , 2031.00       313.1
   9.04           15.68                  1.09% , 0.81        1897.47 , 1616.00          272.16 , 338.00            2214.63 , 2031.00      347.31
   9.06            8.22                  0.85% , 0.96        1479.68 , 1616.00          322.56 , 338.00            1847.03 , 2031.00      151.76
   9.06            9.75                  1.04% , 1.07        1810.43 , 1616.00          359.52 , 338.00            2214.99 , 2031.00      215.95
   9.07             8.4                  0.84% , 1.01        1462.27 , 1616.00          339.36 , 338.00            1846.83 , 2031.00      155.09
   9.07            9.78                  1.05% , 1.02        1827.84 , 1616.00          342.72 , 338.00            2215.19 , 2031.00      216.56
   9.13           10.26                  0.83% , 1.06        1444.86 , 1616.00          356.16 , 338.00            1845.63 , 2031.00       189.3
   9.13           10.89                  1.06% , 0.97        1845.25 , 1616.00          325.92 , 338.00            2216.39 , 2031.00      241.33
   9.14           12.11                  0.82% , 1.11        1427.46 , 1616.00          372.96 , 338.00            1845.43 , 2031.00       223.5
   9.14            8.31                  0.88% , 0.80        1531.90 , 1616.00          268.80 , 338.00            1845.27 , 2031.00       153.3
   9.14           12.43                  1.07% , 0.92        1862.66 , 1616.00          309.12 , 338.00            2216.59 , 2031.00      275.54
   9.15            8.34                  0.87% , 0.85        1514.50 , 1616.00          285.60 , 338.00            1845.07 , 2031.00       153.9
   9.16            8.38                  0.86% , 0.90        1497.09 , 1616.00          302.40 , 338.00            1844.87 , 2031.00      154.51
   9.16            9.84                  1.02% , 1.18        1775.62 , 1616.00          396.48 , 338.00            2216.95 , 2031.00       218.1
   9.17            9.86                  1.03% , 1.13        1793.02 , 1616.00          379.68 , 338.00            2217.15 , 2031.00       218.7
    9.2           13.97                  0.81% , 1.16        1410.05 , 1616.00          389.76 , 338.00            1844.23 , 2031.00      257.71
    9.2           13.97                  1.08% , 0.87        1880.06 , 1616.00          292.32 , 338.00            2217.79 , 2031.00      309.74
   9.21           15.51                  1.09% , 0.82        1897.47 , 1616.00          275.52 , 338.00            2217.99 , 2031.00      343.95
   9.22            8.41                  0.85% , 0.95        1479.68 , 1616.00          319.20 , 338.00            1843.67 , 2031.00      155.12
   9.22            9.89                  1.04% , 1.08        1810.43 , 1616.00          362.88 , 338.00            2218.35 , 2031.00      219.31
   9.23            8.45                  0.84% , 1.00        1462.27 , 1616.00          336.00 , 338.00            1843.47 , 2031.00      155.73
   9.23            9.91                  1.05% , 1.03        1827.84 , 1616.00          346.08 , 338.00            2218.55 , 2031.00      219.92
   9.29           10.09                  0.83% , 1.05        1444.86 , 1616.00          352.80 , 338.00            1842.27 , 2031.00      185.94
   9.29           10.72                  1.06% , 0.98        1845.25 , 1616.00          329.28 , 338.00            2219.75 , 2031.00      237.97
    9.3           11.95                  0.82% , 1.10        1427.46 , 1616.00          369.60 , 338.00            1842.07 , 2031.00      220.14
    9.3           12.26                  1.07% , 0.93        1862.66 , 1616.00          312.48 , 338.00            2219.95 , 2031.00      272.18
   9.32            8.54                  0.87% , 0.84        1514.50 , 1616.00          282.24 , 338.00            1841.71 , 2031.00      157.26
   9.32            9.97                  1.02% , 1.19        1775.62 , 1616.00          399.84 , 338.00            2220.31 , 2031.00      221.46
   9.33            8.57                  0.86% , 0.89        1497.09 , 1616.00          299.04 , 338.00            1841.51 , 2031.00      157.87
   9.33            10.0                  1.03% , 1.14        1793.02 , 1616.00          383.04 , 338.00            2220.51 , 2031.00      222.06
   9.36           13.82                  0.81% , 1.15        1410.05 , 1616.00          386.40 , 338.00            1840.87 , 2031.00      254.35
   9.36           13.79                  1.08% , 0.88        1880.06 , 1616.00          295.68 , 338.00            2221.15 , 2031.00      306.38
   9.37           15.33                  1.09% , 0.83        1897.47 , 1616.00          278.88 , 338.00            2221.35 , 2031.00      340.59
   9.39            8.61                  0.85% , 0.94        1479.68 , 1616.00          315.84 , 338.00            1840.31 , 2031.00      158.48
   9.39           10.02                  1.04% , 1.09        1810.43 , 1616.00          366.24 , 338.00            2221.71 , 2031.00      222.67
    9.4            8.65                  0.84% , 0.99        1462.27 , 1616.00          332.64 , 338.00            1840.11 , 2031.00      159.09
    9.4           10.05                  1.05% , 1.04        1827.84 , 1616.00          349.44 , 338.00            2221.91 , 2031.00      223.28
   9.46            9.93                  0.83% , 1.04        1444.86 , 1616.00          349.44 , 338.00            1838.91 , 2031.00      182.58
   9.46           10.55                  1.06% , 0.99        1845.25 , 1616.00          332.64 , 338.00            2223.11 , 2031.00      234.61
   9.47           11.79                  0.82% , 1.09        1427.46 , 1616.00          366.24 , 338.00            1838.71 , 2031.00      216.78
   9.47           12.09                  1.07% , 0.94        1862.66 , 1616.00          315.84 , 338.00            2223.31 , 2031.00      268.82
   9.49            8.74                  0.87% , 0.83        1514.50 , 1616.00          278.88 , 338.00            1838.35 , 2031.00      160.62
    9.5            8.77                  0.86% , 0.88        1497.09 , 1616.00          295.68 , 338.00            1838.15 , 2031.00      161.23
    9.5           10.14                  1.03% , 1.15        1793.02 , 1616.00          386.40 , 338.00            2223.87 , 2031.00      225.42
   9.53           13.66                  0.81% , 1.14        1410.05 , 1616.00          383.04 , 338.00            1837.51 , 2031.00      250.99
   9.53           13.62                  1.08% , 0.89        1880.06 , 1616.00          299.04 , 338.00            2224.51 , 2031.00      303.02
   9.54           15.52                  0.80% , 1.19        1392.64 , 1616.00          399.84 , 338.00            1837.31 , 2031.00       285.2
   9.54           15.16                  1.09% , 0.84        1897.47 , 1616.00          282.24 , 338.00            2224.71 , 2031.00      337.23
   9.55            8.81                  0.85% , 0.93        1479.68 , 1616.00          312.48 , 338.00            1836.95 , 2031.00      161.84
   9.56            8.84                  0.84% , 0.98        1462.27 , 1616.00          329.28 , 338.00            1836.75 , 2031.00      162.45
   9.56           10.16                  1.04% , 1.10        1810.43 , 1616.00          369.60 , 338.00            2225.07 , 2031.00      226.03
   9.57           10.18                  1.05% , 1.05        1827.84 , 1616.00          352.80 , 338.00            2225.27 , 2031.00      226.64
   9.62            9.76                  0.83% , 1.03        1444.86 , 1616.00          346.08 , 338.00            1835.55 , 2031.00      179.22
   9.62           10.39                  1.06% , 1.00        1845.25 , 1616.00          336.00 , 338.00            2226.47 , 2031.00      231.25
   9.63           11.63                  0.82% , 1.08        1427.46 , 1616.00          362.88 , 338.00            1835.35 , 2031.00      213.42
   9.63           11.92                  1.07% , 0.95        1862.66 , 1616.00          319.20 , 338.00            2226.67 , 2031.00      265.46
   9.65            8.94                  0.87% , 0.82        1514.50 , 1616.00          275.52 , 338.00            1834.99 , 2031.00      163.98
   9.66            8.97                  0.86% , 0.87        1497.09 , 1616.00          292.32 , 338.00            1834.79 , 2031.00      164.59
   9.66           10.27                  1.03% , 1.16        1793.02 , 1616.00          389.76 , 338.00            2227.23 , 2031.00      228.78
   9.69            13.5                  0.81% , 1.13        1410.05 , 1616.00          379.68 , 338.00            1834.15 , 2031.00      247.63
   9.69           13.45                  1.08% , 0.90        1880.06 , 1616.00          302.40 , 338.00            2227.87 , 2031.00      299.66
    9.7           15.37                  0.80% , 1.18        1392.64 , 1616.00          396.48 , 338.00            1833.95 , 2031.00      281.84
    9.7           14.98                  1.09% , 0.85        1897.47 , 1616.00          285.60 , 338.00            2228.07 , 2031.00      333.87
   9.71           16.52                  1.10% , 0.80        1914.88 , 1616.00          268.80 , 338.00            2228.27 , 2031.00      368.08
   9.72            9.01                  0.85% , 0.92        1479.68 , 1616.00          309.12 , 338.00            1833.59 , 2031.00       165.2
   9.72           10.29                  1.04% , 1.11        1810.43 , 1616.00          372.96 , 338.00            2228.43 , 2031.00      229.39
   9.73            9.04                  0.84% , 0.97        1462.27 , 1616.00          325.92 , 338.00            1833.39 , 2031.00      165.81
   9.73           10.32                  1.05% , 1.06        1827.84 , 1616.00          356.16 , 338.00            2228.63 , 2031.00       230.0
   9.79             9.6                  0.83% , 1.02        1444.86 , 1616.00          342.72 , 338.00            1832.19 , 2031.00      175.86
   9.79           10.34                  1.06% , 1.01        1845.25 , 1616.00          339.36 , 338.00            2229.83 , 2031.00      230.61
    9.8           11.47                  0.82% , 1.07        1427.46 , 1616.00          359.52 , 338.00            1831.99 , 2031.00      210.06
    9.8           11.75                  1.07% , 0.96        1862.66 , 1616.00          322.56 , 338.00            2230.03 , 2031.00       262.1
   9.82            9.14                  0.87% , 0.81        1514.50 , 1616.00          272.16 , 338.00            1831.63 , 2031.00      167.34
   9.83            9.17                  0.86% , 0.86        1497.09 , 1616.00          288.96 , 338.00            1831.43 , 2031.00      167.95
   9.83           10.41                  1.03% , 1.17        1793.02 , 1616.00          393.12 , 338.00            2230.59 , 2031.00      232.14
   9.86           13.34                  0.81% , 1.12        1410.05 , 1616.00          376.32 , 338.00            1830.79 , 2031.00      244.27
   9.86           13.28                  1.08% , 0.91        1880.06 , 1616.00          305.76 , 338.00            2231.23 , 2031.00       296.3
   9.87           15.21                  0.80% , 1.17        1392.64 , 1616.00          393.12 , 338.00            1830.59 , 2031.00      278.48
   9.87           14.81                  1.09% , 0.86        1897.47 , 1616.00          288.96 , 338.00            2231.43 , 2031.00      330.51
   9.88           16.34                  1.10% , 0.81        1914.88 , 1616.00          272.16 , 338.00            2231.63 , 2031.00      364.72
   9.89            9.21                  0.85% , 0.91        1479.68 , 1616.00          305.76 , 338.00            1830.23 , 2031.00      168.56
   9.89           10.43                  1.04% , 1.12        1810.43 , 1616.00          376.32 , 338.00            2231.79 , 2031.00      232.75
    9.9            9.24                  0.84% , 0.96        1462.27 , 1616.00          322.56 , 338.00            1830.03 , 2031.00      169.17
    9.9           10.46                  1.05% , 1.07        1827.84 , 1616.00          359.52 , 338.00            2231.99 , 2031.00      233.36
   9.95            9.43                  0.83% , 1.01        1444.86 , 1616.00          339.36 , 338.00            1828.83 , 2031.00       172.5
   9.96            11.3                  0.82% , 1.06        1427.46 , 1616.00          356.16 , 338.00            1828.63 , 2031.00       206.7
   9.96           10.48                  1.06% , 1.02        1845.25 , 1616.00          342.72 , 338.00            2233.19 , 2031.00      233.97
   9.96           11.58                  1.07% , 0.97        1862.66 , 1616.00          325.92 , 338.00            2233.39 , 2031.00      258.74
   9.98            9.34                  0.87% , 0.80        1514.50 , 1616.00          268.80 , 338.00            1828.27 , 2031.00       170.7
   9.99            9.37                  0.86% , 0.85        1497.09 , 1616.00          285.60 , 338.00            1828.07 , 2031.00      171.31
   9.99           10.54                  1.03% , 1.18        1793.02 , 1616.00          396.48 , 338.00            2233.95 , 2031.00       235.5
  10.02           13.18                  0.81% , 1.11        1410.05 , 1616.00          372.96 , 338.00            1827.43 , 2031.00      240.91
  10.02           13.11                  1.08% , 0.92        1880.06 , 1616.00          309.12 , 338.00            2234.59 , 2031.00      292.94
  10.03           15.06                  0.80% , 1.16        1392.64 , 1616.00          389.76 , 338.00            1827.23 , 2031.00      275.12
  10.03           14.64                  1.09% , 0.87        1897.47 , 1616.00          292.32 , 338.00            2234.79 , 2031.00      327.15
  10.04           16.17                  1.10% , 0.82        1914.88 , 1616.00          275.52 , 338.00            2234.99 , 2031.00      361.36
  10.05            9.41                  0.85% , 0.90        1479.68 , 1616.00          302.40 , 338.00            1826.87 , 2031.00      171.92
  10.05           10.56                  1.04% , 1.13        1810.43 , 1616.00          379.68 , 338.00            2235.15 , 2031.00      236.11
  10.06            9.44                  0.84% , 0.95        1462.27 , 1616.00          319.20 , 338.00            1826.67 , 2031.00      172.53
  10.06           10.59                  1.05% , 1.08        1827.84 , 1616.00          362.88 , 338.00            2235.35 , 2031.00      236.72
  10.12            9.48                  0.83% , 1.00        1444.86 , 1616.00          336.00 , 338.00            1825.47 , 2031.00      173.14
  10.12           10.61                  1.06% , 1.03        1845.25 , 1616.00          346.08 , 338.00            2236.55 , 2031.00      237.33
  10.13           11.14                  0.82% , 1.05        1427.46 , 1616.00          352.80 , 338.00            1825.27 , 2031.00      203.34
  10.13           11.42                  1.07% , 0.98        1862.66 , 1616.00          329.28 , 338.00            2236.75 , 2031.00      255.38
  10.16            9.57                  0.86% , 0.84        1497.09 , 1616.00          282.24 , 338.00            1824.71 , 2031.00      174.67
  10.16           10.68                  1.03% , 1.19        1793.02 , 1616.00          399.84 , 338.00            2237.31 , 2031.00      238.86
  10.19           13.02                  0.81% , 1.10        1410.05 , 1616.00          369.60 , 338.00            1824.07 , 2031.00      237.55
  10.19           12.94                  1.08% , 0.93        1880.06 , 1616.00          312.48 , 338.00            2237.95 , 2031.00      289.58
   10.2            14.9                  0.80% , 1.15        1392.64 , 1616.00          386.40 , 338.00            1823.87 , 2031.00      271.76
   10.2           14.47                  1.09% , 0.88        1897.47 , 1616.00          295.68 , 338.00            2238.15 , 2031.00      323.79
  10.21           15.99                  1.10% , 0.83        1914.88 , 1616.00          278.88 , 338.00            2238.35 , 2031.00       358.0
  10.22            9.61                  0.85% , 0.89        1479.68 , 1616.00          299.04 , 338.00            1823.51 , 2031.00      175.28
  10.22            10.7                  1.04% , 1.14        1810.43 , 1616.00          383.04 , 338.00            2238.51 , 2031.00      239.47
  10.23            9.65                  0.84% , 0.94        1462.27 , 1616.00          315.84 , 338.00            1823.31 , 2031.00      175.89
  10.23           10.72                  1.05% , 1.09        1827.84 , 1616.00          366.24 , 338.00            2238.71 , 2031.00      240.08
  10.29           10.98                  0.82% , 1.04        1427.46 , 1616.00          349.44 , 338.00            1821.91 , 2031.00      199.98
  10.29            9.69                  0.83% , 0.99        1444.86 , 1616.00          332.64 , 338.00            1822.11 , 2031.00       176.5
  10.29           10.75                  1.06% , 1.04        1845.25 , 1616.00          349.44 , 338.00            2239.91 , 2031.00      240.69
   10.3           11.25                  1.07% , 0.99        1862.66 , 1616.00          332.64 , 338.00            2240.11 , 2031.00      252.02
  10.32            9.77                  0.86% , 0.83        1497.09 , 1616.00          278.88 , 338.00            1821.35 , 2031.00      178.03
  10.35           12.86                  0.81% , 1.09        1410.05 , 1616.00          366.24 , 338.00            1820.71 , 2031.00      234.19
  10.35           12.77                  1.08% , 0.94        1880.06 , 1616.00          315.84 , 338.00            2241.31 , 2031.00      286.22
  10.36           14.74                  0.80% , 1.14        1392.64 , 1616.00          383.04 , 338.00            1820.51 , 2031.00       268.4
  10.36            14.3                  1.09% , 0.89        1897.47 , 1616.00          299.04 , 338.00            2241.51 , 2031.00      320.43
  10.37           15.82                  1.10% , 0.84        1914.88 , 1616.00          282.24 , 338.00            2241.71 , 2031.00      354.64
  10.38            9.81                  0.85% , 0.88        1479.68 , 1616.00          295.68 , 338.00            1820.15 , 2031.00      178.64
  10.38           10.83                  1.04% , 1.15        1810.43 , 1616.00          386.40 , 338.00            2241.87 , 2031.00      242.83
  10.39            9.85                  0.84% , 0.93        1462.27 , 1616.00          312.48 , 338.00            1819.95 , 2031.00      179.25
  10.39           10.86                  1.05% , 1.10        1827.84 , 1616.00          369.60 , 338.00            2242.07 , 2031.00      243.44
  10.45            9.89                  0.83% , 0.98        1444.86 , 1616.00          329.28 , 338.00            1818.75 , 2031.00      179.86
  10.45           10.88                  1.06% , 1.05        1845.25 , 1616.00          352.80 , 338.00            2243.27 , 2031.00      244.05
  10.46           10.81                  0.82% , 1.03        1427.46 , 1616.00          346.08 , 338.00            1818.55 , 2031.00      196.62
  10.46           11.08                  1.07% , 1.00        1862.66 , 1616.00          336.00 , 338.00            2243.47 , 2031.00      248.66
  10.49            9.98                  0.86% , 0.82        1497.09 , 1616.00          275.52 , 338.00            1817.99 , 2031.00      181.39
  10.52            12.7                  0.81% , 1.08        1410.05 , 1616.00          362.88 , 338.00            1817.35 , 2031.00      230.83
  10.52            12.6                  1.08% , 0.95        1880.06 , 1616.00          319.20 , 338.00            2244.67 , 2031.00      282.86
  10.53           14.59                  0.80% , 1.13        1392.64 , 1616.00          379.68 , 338.00            1817.15 , 2031.00      265.04
  10.53           14.12                  1.09% , 0.90        1897.47 , 1616.00          302.40 , 338.00            2244.87 , 2031.00      317.07
  10.54           15.65                  1.10% , 0.85        1914.88 , 1616.00          285.60 , 338.00            2245.07 , 2031.00      351.28
  10.55           10.02                  0.85% , 0.87        1479.68 , 1616.00          292.32 , 338.00            1816.79 , 2031.00       182.0
  10.55           10.97                  1.04% , 1.16        1810.43 , 1616.00          389.76 , 338.00            2245.23 , 2031.00      246.19
  10.56           10.05                  0.84% , 0.92        1462.27 , 1616.00          309.12 , 338.00            1816.59 , 2031.00      182.61
  10.56           10.99                  1.05% , 1.11        1827.84 , 1616.00          372.96 , 338.00            2245.43 , 2031.00       246.8
   10.6           17.16                  1.11% , 0.80        1932.29 , 1616.00          268.80 , 338.00            2246.27 , 2031.00      385.49
  10.62           10.09                  0.83% , 0.97        1444.86 , 1616.00          325.92 , 338.00            1815.39 , 2031.00      183.22
  10.62           11.01                  1.06% , 1.06        1845.25 , 1616.00          356.16 , 338.00            2246.63 , 2031.00      247.41
  10.63           10.65                  0.82% , 1.02        1427.46 , 1616.00          342.72 , 338.00            1815.19 , 2031.00      193.26
  10.63           11.04                  1.07% , 1.01        1862.66 , 1616.00          339.36 , 338.00            2246.83 , 2031.00      248.02
  10.65           10.18                  0.86% , 0.81        1497.09 , 1616.00          272.16 , 338.00            1814.63 , 2031.00      184.75
  10.68           12.54                  0.81% , 1.07        1410.05 , 1616.00          359.52 , 338.00            1813.99 , 2031.00      227.47
  10.69           14.43                  0.80% , 1.12        1392.64 , 1616.00          376.32 , 338.00            1813.79 , 2031.00      261.68
  10.69           12.43                  1.08% , 0.96        1880.06 , 1616.00          322.56 , 338.00            2248.03 , 2031.00       279.5
   10.7           13.95                  1.09% , 0.91        1897.47 , 1616.00          305.76 , 338.00            2248.23 , 2031.00      313.71
  10.71           10.22                  0.85% , 0.86        1479.68 , 1616.00          288.96 , 338.00            1813.43 , 2031.00      185.36
  10.71            11.1                  1.04% , 1.17        1810.43 , 1616.00          393.12 , 338.00            2248.59 , 2031.00      249.55
  10.71           15.47                  1.10% , 0.86        1914.88 , 1616.00          288.96 , 338.00            2248.43 , 2031.00      347.92
  10.72           10.26                  0.84% , 0.91        1462.27 , 1616.00          305.76 , 338.00            1813.23 , 2031.00      185.97
  10.72           11.12                  1.05% , 1.12        1827.84 , 1616.00          376.32 , 338.00            2248.79 , 2031.00      250.16
  10.76           16.99                  1.11% , 0.81        1932.29 , 1616.00          272.16 , 338.00            2249.63 , 2031.00      382.13
  10.78            10.3                  0.83% , 0.96        1444.86 , 1616.00          322.56 , 338.00            1812.03 , 2031.00      186.58
  10.78           11.15                  1.06% , 1.07        1845.25 , 1616.00          359.52 , 338.00            2249.99 , 2031.00      250.77
  10.79           10.48                  0.82% , 1.01        1427.46 , 1616.00          339.36 , 338.00            1811.83 , 2031.00       189.9
  10.79           11.17                  1.07% , 1.02        1862.66 , 1616.00          342.72 , 338.00            2250.19 , 2031.00      251.38
  10.82           10.39                  0.86% , 0.80        1497.09 , 1616.00          268.80 , 338.00            1811.27 , 2031.00      188.11
  10.85           12.38                  0.81% , 1.06        1410.05 , 1616.00          356.16 , 338.00            1810.63 , 2031.00      224.11
  10.85           12.27                  1.08% , 0.97        1880.06 , 1616.00          325.92 , 338.00            2251.39 , 2031.00      276.14
  10.86           14.27                  0.80% , 1.11        1392.64 , 1616.00          372.96 , 338.00            1810.43 , 2031.00      258.32
  10.86           13.78                  1.09% , 0.92        1897.47 , 1616.00          309.12 , 338.00            2251.59 , 2031.00      310.35
  10.87            15.3                  1.10% , 0.87        1914.88 , 1616.00          292.32 , 338.00            2251.79 , 2031.00      344.56
  10.88           10.43                  0.85% , 0.85        1479.68 , 1616.00          285.60 , 338.00            1810.07 , 2031.00      188.72
  10.88           11.23                  1.04% , 1.18        1810.43 , 1616.00          396.48 , 338.00            2251.95 , 2031.00      252.91
  10.89           10.46                  0.84% , 0.90        1462.27 , 1616.00          302.40 , 338.00            1809.87 , 2031.00      189.33
  10.89           11.26                  1.05% , 1.13        1827.84 , 1616.00          379.68 , 338.00            2252.15 , 2031.00      253.52
  10.93           16.81                  1.11% , 0.82        1932.29 , 1616.00          275.52 , 338.00            2252.99 , 2031.00      378.77
  10.95            10.5                  0.83% , 0.95        1444.86 , 1616.00          319.20 , 338.00            1808.67 , 2031.00      189.94
  10.95           11.28                  1.06% , 1.08        1845.25 , 1616.00          362.88 , 338.00            2253.35 , 2031.00      254.13
  10.96           10.54                  0.82% , 1.00        1427.46 , 1616.00          336.00 , 338.00            1808.47 , 2031.00      190.54
  10.96            11.3                  1.07% , 1.03        1862.66 , 1616.00          346.08 , 338.00            2253.55 , 2031.00      254.74
  11.02           12.21                  0.81% , 1.05        1410.05 , 1616.00          352.80 , 338.00            1807.27 , 2031.00      220.75
  11.02            12.1                  1.08% , 0.98        1880.06 , 1616.00          329.28 , 338.00            2254.75 , 2031.00      272.78
  11.03           14.11                  0.80% , 1.10        1392.64 , 1616.00          369.60 , 338.00            1807.07 , 2031.00      254.96
  11.03           13.61                  1.09% , 0.93        1897.47 , 1616.00          312.48 , 338.00            2254.95 , 2031.00      306.99
  11.04           10.63                  0.85% , 0.84        1479.68 , 1616.00          282.24 , 338.00            1806.71 , 2031.00      192.08
  11.04           11.36                  1.04% , 1.19        1810.43 , 1616.00          399.84 , 338.00            2255.31 , 2031.00      256.27
  11.04           15.13                  1.10% , 0.88        1914.88 , 1616.00          295.68 , 338.00            2255.15 , 2031.00       341.2
  11.05           10.67                  0.84% , 0.89        1462.27 , 1616.00          299.04 , 338.00            1806.51 , 2031.00      192.69
  11.05           11.39                  1.05% , 1.14        1827.84 , 1616.00          383.04 , 338.00            2255.51 , 2031.00      256.88
   11.1           16.64                  1.11% , 0.83        1932.29 , 1616.00          278.88 , 338.00            2256.35 , 2031.00      375.41
  11.11           10.71                  0.83% , 0.94        1444.86 , 1616.00          315.84 , 338.00            1805.31 , 2031.00       193.3
  11.11           11.41                  1.06% , 1.09        1845.25 , 1616.00          366.24 , 338.00            2256.71 , 2031.00      257.49
  11.12           10.74                  0.82% , 0.99        1427.46 , 1616.00          332.64 , 338.00            1805.11 , 2031.00       193.9
  11.12           11.44                  1.07% , 1.04        1862.66 , 1616.00          349.44 , 338.00            2256.91 , 2031.00       258.1
  11.18           12.05                  0.81% , 1.04        1410.05 , 1616.00          349.44 , 338.00            1803.91 , 2031.00      217.39
  11.18           11.93                  1.08% , 0.99        1880.06 , 1616.00          332.64 , 338.00            2258.11 , 2031.00      269.42
  11.19           13.95                  0.80% , 1.09        1392.64 , 1616.00          366.24 , 338.00            1803.71 , 2031.00       251.6
  11.19           13.45                  1.09% , 0.94        1897.47 , 1616.00          315.84 , 338.00            2258.31 , 2031.00      303.63
   11.2           14.96                  1.10% , 0.89        1914.88 , 1616.00          299.04 , 338.00            2258.51 , 2031.00      337.84
  11.21           10.84                  0.85% , 0.83        1479.68 , 1616.00          278.88 , 338.00            1803.35 , 2031.00      195.44
  11.22           10.87                  0.84% , 0.88        1462.27 , 1616.00          295.68 , 338.00            1803.15 , 2031.00      196.05
  11.22           11.52                  1.05% , 1.15        1827.84 , 1616.00          386.40 , 338.00            2258.87 , 2031.00      260.24
  11.26           16.46                  1.11% , 0.84        1932.29 , 1616.00          282.24 , 338.00            2259.71 , 2031.00      372.05
  11.28           10.91                  0.83% , 0.93        1444.86 , 1616.00          312.48 , 338.00            1801.95 , 2031.00      196.66
  11.28           11.54                  1.06% , 1.10        1845.25 , 1616.00          369.60 , 338.00            2260.07 , 2031.00      260.85
  11.29           10.95                  0.82% , 0.98        1427.46 , 1616.00          329.28 , 338.00            1801.75 , 2031.00      197.26
  11.29           11.57                  1.07% , 1.05        1862.66 , 1616.00          352.80 , 338.00            2260.27 , 2031.00      261.46
  11.35           11.89                  0.81% , 1.03        1410.05 , 1616.00          346.08 , 338.00            1800.55 , 2031.00      214.03
  11.35           11.77                  1.08% , 1.00        1880.06 , 1616.00          336.00 , 338.00            2261.47 , 2031.00      266.06
  11.36           13.79                  0.80% , 1.08        1392.64 , 1616.00          362.88 , 338.00            1800.35 , 2031.00      248.24
  11.36           13.28                  1.09% , 0.95        1897.47 , 1616.00          319.20 , 338.00            2261.67 , 2031.00      300.27
  11.37           11.04                  0.85% , 0.82        1479.68 , 1616.00          275.52 , 338.00            1799.99 , 2031.00       198.8
  11.37           14.79                  1.10% , 0.90        1914.88 , 1616.00          302.40 , 338.00            2261.87 , 2031.00      334.48
  11.38           11.08                  0.84% , 0.87        1462.27 , 1616.00          292.32 , 338.00            1799.79 , 2031.00      199.41
  11.38           11.65                  1.05% , 1.16        1827.84 , 1616.00          389.76 , 338.00            2262.23 , 2031.00       263.6
