Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.85             10.39          0.84% , 0.93        1462.27 , 1616.00           312.48 , 338.00            1819.95 , 2031.00     179.25
    9.85              2.36          1.01% , 0.82        1758.21 , 1616.00           275.52 , 338.00            2078.99 , 2031.00     204.69
    9.85              8.57          1.05% , 0.99        1827.84 , 1616.00           332.64 , 338.00            2205.11 , 2031.00      217.2
    9.86              9.17          1.03% , 1.13        1793.02 , 1616.00           379.68 , 338.00            2217.15 , 2031.00      218.7
    9.87              7.58          0.84% , 1.10        1462.27 , 1616.00           369.60 , 338.00            1877.07 , 2031.00     185.33
    9.89             10.45          0.83% , 0.98        1444.86 , 1616.00           329.28 , 338.00            1818.75 , 2031.00     179.86
    9.89              3.86          1.02% , 0.86        1775.62 , 1616.00           288.96 , 338.00            2109.43 , 2031.00     208.66
    9.89              9.22          1.04% , 1.08        1810.43 , 1616.00           362.88 , 338.00            2218.35 , 2031.00     219.31
    9.91              9.23          1.05% , 1.03        1827.84 , 1616.00           346.08 , 338.00            2218.55 , 2031.00     219.92
    9.93              9.46          0.83% , 1.04        1444.86 , 1616.00           349.44 , 338.00            1838.91 , 2031.00     182.58
    9.94              5.36          1.03% , 0.90        1793.02 , 1616.00           302.40 , 338.00            2139.87 , 2031.00     212.62
    9.97              9.32          1.02% , 1.19        1775.62 , 1616.00           399.84 , 338.00            2220.31 , 2031.00     221.46
    9.98              5.58          0.85% , 1.17        1479.68 , 1616.00           393.12 , 338.00            1917.59 , 2031.00     191.44
    9.98             10.49          0.86% , 0.82        1497.09 , 1616.00           275.52 , 338.00            1817.99 , 2031.00     181.39
    9.98              6.91          1.04% , 0.94        1810.43 , 1616.00           315.84 , 338.00            2171.31 , 2031.00     216.59
    10.0              9.33          1.03% , 1.14        1793.02 , 1616.00           383.04 , 338.00            2220.51 , 2031.00     222.06
   10.02             10.55          0.85% , 0.87        1479.68 , 1616.00           292.32 , 338.00            1816.79 , 2031.00      182.0
   10.02               2.2          1.01% , 0.81        1758.21 , 1616.00           272.16 , 338.00            2075.63 , 2031.00     208.05
   10.02              9.39          1.04% , 1.09        1810.43 , 1616.00           366.24 , 338.00            2221.71 , 2031.00     222.67
   10.02              8.41          1.05% , 0.98        1827.84 , 1616.00           329.28 , 338.00            2201.75 , 2031.00     220.56
   10.03              7.41          0.84% , 1.11        1462.27 , 1616.00           372.96 , 338.00            1880.43 , 2031.00     188.69
   10.05             10.56          0.84% , 0.92        1462.27 , 1616.00           309.12 , 338.00            1816.59 , 2031.00     182.61
   10.05               9.4          1.05% , 1.04        1827.84 , 1616.00           349.44 , 338.00            2221.91 , 2031.00     223.28
   10.07               3.7          1.02% , 0.85        1775.62 , 1616.00           285.60 , 338.00            2106.07 , 2031.00     212.02
   10.09             10.62          0.83% , 0.97        1444.86 , 1616.00           325.92 , 338.00            1815.39 , 2031.00     183.22
   10.09              9.29          0.83% , 1.05        1444.86 , 1616.00           352.80 , 338.00            1842.27 , 2031.00     185.94
   10.11              5.19          1.03% , 0.89        1793.02 , 1616.00           299.04 , 338.00            2136.51 , 2031.00     215.98
   10.14              5.42          0.85% , 1.18        1479.68 , 1616.00           396.48 , 338.00            1920.95 , 2031.00      194.8
   10.14               9.5          1.03% , 1.15        1793.02 , 1616.00           386.40 , 338.00            2223.87 , 2031.00     225.42
   10.15              6.74          1.04% , 0.93        1810.43 , 1616.00           312.48 , 338.00            2167.95 , 2031.00     219.95
   10.16              9.56          1.04% , 1.10        1810.43 , 1616.00           369.60 , 338.00            2225.07 , 2031.00     226.03
   10.18             10.65          0.86% , 0.81        1497.09 , 1616.00           272.16 , 338.00            1814.63 , 2031.00     184.75
   10.18              9.57          1.05% , 1.05        1827.84 , 1616.00           352.80 , 338.00            2225.27 , 2031.00     226.64
   10.19              7.25          0.84% , 1.12        1462.27 , 1616.00           376.32 , 338.00            1883.79 , 2031.00     192.05
   10.19              8.24          1.05% , 0.97        1827.84 , 1616.00           325.92 , 338.00            2198.39 , 2031.00     223.92
    10.2              2.03          1.01% , 0.80        1758.21 , 1616.00           268.80 , 338.00            2072.27 , 2031.00     211.41
   10.22             10.71          0.85% , 0.86        1479.68 , 1616.00           288.96 , 338.00            1813.43 , 2031.00     185.36
   10.24              3.53          1.02% , 0.84        1775.62 , 1616.00           282.24 , 338.00            2102.71 , 2031.00     215.38
   10.26              9.13          0.83% , 1.06        1444.86 , 1616.00           356.16 , 338.00            1845.63 , 2031.00      189.3
   10.26             10.72          0.84% , 0.91        1462.27 , 1616.00           305.76 , 338.00            1813.23 , 2031.00     185.97
   10.27              9.66          1.03% , 1.16        1793.02 , 1616.00           389.76 , 338.00            2227.23 , 2031.00     228.78
   10.28              5.03          1.03% , 0.88        1793.02 , 1616.00           295.68 , 338.00            2133.15 , 2031.00     219.34
   10.29              9.72          1.04% , 1.11        1810.43 , 1616.00           372.96 , 338.00            2228.43 , 2031.00     229.39
    10.3             10.78          0.83% , 0.96        1444.86 , 1616.00           322.56 , 338.00            1812.03 , 2031.00     186.58
    10.3              5.25          0.85% , 1.19        1479.68 , 1616.00           399.84 , 338.00            1924.31 , 2031.00     198.16
   10.32              6.58          1.04% , 0.92        1810.43 , 1616.00           309.12 , 338.00            2164.59 , 2031.00     223.31
   10.32              9.73          1.05% , 1.06        1827.84 , 1616.00           356.16 , 338.00            2228.63 , 2031.00      230.0
   10.34              9.79          1.06% , 1.01        1845.25 , 1616.00           339.36 , 338.00            2229.83 , 2031.00     230.61
   10.35              7.08          0.84% , 1.13        1462.27 , 1616.00           379.68 , 338.00            1887.15 , 2031.00     195.41
   10.35              8.08          1.05% , 0.96        1827.84 , 1616.00           322.56 , 338.00            2195.03 , 2031.00     227.28
   10.39             10.82          0.86% , 0.80        1497.09 , 1616.00           268.80 , 338.00            1811.27 , 2031.00     188.11
   10.39              9.62          1.06% , 1.00        1845.25 , 1616.00           336.00 , 338.00            2226.47 , 2031.00     231.25
   10.41              9.83          1.03% , 1.17        1793.02 , 1616.00           393.12 , 338.00            2230.59 , 2031.00     232.14
   10.42              8.96          0.83% , 1.07        1444.86 , 1616.00           359.52 , 338.00            1848.99 , 2031.00     192.66
   10.42              3.37          1.02% , 0.83        1775.62 , 1616.00           278.88 , 338.00            2099.35 , 2031.00     218.74
   10.43             10.88          0.85% , 0.85        1479.68 , 1616.00           285.60 , 338.00            1810.07 , 2031.00     188.72
   10.43              9.89          1.04% , 1.12        1810.43 , 1616.00           376.32 , 338.00            2231.79 , 2031.00     232.75
   10.46             10.89          0.84% , 0.90        1462.27 , 1616.00           302.40 , 338.00            1809.87 , 2031.00     189.33
   10.46              4.86          1.03% , 0.87        1793.02 , 1616.00           292.32 , 338.00            2129.79 , 2031.00      222.7
   10.46               9.9          1.05% , 1.07        1827.84 , 1616.00           359.52 , 338.00            2231.99 , 2031.00     233.36
   10.48             10.79          0.82% , 1.01        1427.46 , 1616.00           339.36 , 338.00            1811.83 , 2031.00      189.9
   10.48              9.96          1.06% , 1.02        1845.25 , 1616.00           342.72 , 338.00            2233.19 , 2031.00     233.97
   10.49              6.41          1.04% , 0.91        1810.43 , 1616.00           305.76 , 338.00            2161.23 , 2031.00     226.67
    10.5             10.95          0.83% , 0.95        1444.86 , 1616.00           319.20 , 338.00            1808.67 , 2031.00     189.94
   10.51              6.92          0.84% , 1.14        1462.27 , 1616.00           383.04 , 338.00            1890.51 , 2031.00     198.77
   10.52              7.91          1.05% , 0.95        1827.84 , 1616.00           319.20 , 338.00            2191.67 , 2031.00     230.64
   10.54             10.96          0.82% , 1.00        1427.46 , 1616.00           336.00 , 338.00            1808.47 , 2031.00     190.54
   10.54              9.99          1.03% , 1.18        1793.02 , 1616.00           396.48 , 338.00            2233.95 , 2031.00      235.5
   10.55              9.46          1.06% , 0.99        1845.25 , 1616.00           332.64 , 338.00            2223.11 , 2031.00     234.61
   10.56             10.05          1.04% , 1.13        1810.43 , 1616.00           379.68 , 338.00            2235.15 , 2031.00     236.11
   10.58               8.8          0.83% , 1.08        1444.86 , 1616.00           362.88 , 338.00            1852.35 , 2031.00     196.02
   10.59             10.06          1.05% , 1.08        1827.84 , 1616.00           362.88 , 338.00            2235.35 , 2031.00     236.72
    10.6               3.2          1.02% , 0.82        1775.62 , 1616.00           275.52 , 338.00            2095.99 , 2031.00      222.1
   10.61             10.12          1.06% , 1.03        1845.25 , 1616.00           346.08 , 338.00            2236.55 , 2031.00     237.33
   10.63             11.04          0.85% , 0.84        1479.68 , 1616.00           282.24 , 338.00            1806.71 , 2031.00     192.08
   10.63               4.7          1.03% , 0.86        1793.02 , 1616.00           288.96 , 338.00            2126.43 , 2031.00     226.06
   10.65             10.63          0.82% , 1.02        1427.46 , 1616.00           342.72 , 338.00            1815.19 , 2031.00     193.26
   10.66              6.25          1.04% , 0.90        1810.43 , 1616.00           302.40 , 338.00            2157.87 , 2031.00     230.03
   10.67             11.05          0.84% , 0.89        1462.27 , 1616.00           299.04 , 338.00            1806.51 , 2031.00     192.69
   10.67              6.75          0.84% , 1.15        1462.27 , 1616.00           386.40 , 338.00            1893.87 , 2031.00     202.13
   10.68             10.16          1.03% , 1.19        1793.02 , 1616.00           399.84 , 338.00            2237.31 , 2031.00     238.86
   10.69              7.75          1.05% , 0.94        1827.84 , 1616.00           315.84 , 338.00            2188.31 , 2031.00      234.0
    10.7             10.22          1.04% , 1.14        1810.43 , 1616.00           383.04 , 338.00            2238.51 , 2031.00     239.47
   10.71             11.11          0.83% , 0.94        1444.86 , 1616.00           315.84 , 338.00            1805.31 , 2031.00      193.3
   10.72             10.23          1.05% , 1.09        1827.84 , 1616.00           366.24 , 338.00            2238.71 , 2031.00     240.08
   10.72              9.29          1.06% , 0.98        1845.25 , 1616.00           329.28 , 338.00            2219.75 , 2031.00     237.97
   10.74             11.12          0.82% , 0.99        1427.46 , 1616.00           332.64 , 338.00            1805.11 , 2031.00      193.9
   10.74              8.63          0.83% , 1.09        1444.86 , 1616.00           366.24 , 338.00            1855.71 , 2031.00     199.38
   10.75             10.29          1.06% , 1.04        1845.25 , 1616.00           349.44 , 338.00            2239.91 , 2031.00     240.69
   10.77              3.03          1.02% , 0.81        1775.62 , 1616.00           272.16 , 338.00            2092.63 , 2031.00     225.46
   10.81             10.46          0.82% , 1.03        1427.46 , 1616.00           346.08 , 338.00            1818.55 , 2031.00     196.62
   10.81              4.53          1.03% , 0.85        1793.02 , 1616.00           285.60 , 338.00            2123.07 , 2031.00     229.42
   10.83              6.59          0.84% , 1.16        1462.27 , 1616.00           389.76 , 338.00            1897.23 , 2031.00     205.49
   10.83              6.08          1.04% , 0.89        1810.43 , 1616.00           299.04 , 338.00            2154.51 , 2031.00     233.39
   10.83             10.38          1.04% , 1.15        1810.43 , 1616.00           386.40 , 338.00            2241.87 , 2031.00     242.83
   10.84             11.21          0.85% , 0.83        1479.68 , 1616.00           278.88 , 338.00            1803.35 , 2031.00     195.44
   10.86              7.58          1.05% , 0.93        1827.84 , 1616.00           312.48 , 338.00            2184.95 , 2031.00     237.36
   10.86             10.39          1.05% , 1.10        1827.84 , 1616.00           369.60 , 338.00            2242.07 , 2031.00     243.44
   10.87             11.22          0.84% , 0.88        1462.27 , 1616.00           295.68 , 338.00            1803.15 , 2031.00     196.05
   10.88             10.45          1.06% , 1.05        1845.25 , 1616.00           352.80 , 338.00            2243.27 , 2031.00     244.05
   10.89              9.13          1.06% , 0.97        1845.25 , 1616.00           325.92 , 338.00            2216.39 , 2031.00     241.33
   10.91             11.28          0.83% , 0.93        1444.86 , 1616.00           312.48 , 338.00            1801.95 , 2031.00     196.66
   10.91              8.47          0.83% , 1.10        1444.86 , 1616.00           369.60 , 338.00            1859.07 , 2031.00     202.74
   10.95             11.29          0.82% , 0.98        1427.46 , 1616.00           329.28 , 338.00            1801.75 , 2031.00     197.26
   10.95              2.87          1.02% , 0.80        1775.62 , 1616.00           268.80 , 338.00            2089.27 , 2031.00     228.82
   10.97             10.55          1.04% , 1.16        1810.43 , 1616.00           389.76 , 338.00            2245.23 , 2031.00     246.19
   10.98             10.29          0.82% , 1.04        1427.46 , 1616.00           349.44 , 338.00            1821.91 , 2031.00     199.98
   10.98              4.37          1.03% , 0.84        1793.02 , 1616.00           282.24 , 338.00            2119.71 , 2031.00     232.78
   10.99              6.42          0.84% , 1.17        1462.27 , 1616.00           393.12 , 338.00            1900.59 , 2031.00     208.85
   10.99             10.56          1.05% , 1.11        1827.84 , 1616.00           372.96 , 338.00            2245.43 , 2031.00      246.8
   11.01              5.92          1.04% , 0.88        1810.43 , 1616.00           295.68 , 338.00            2151.15 , 2031.00     236.75
   11.01             10.62          1.06% , 1.06        1845.25 , 1616.00           356.16 , 338.00            2246.63 , 2031.00     247.41
   11.03              7.41          1.05% , 0.92        1827.84 , 1616.00           309.12 , 338.00            2181.59 , 2031.00     240.72
   11.04             11.37          0.85% , 0.82        1479.68 , 1616.00           275.52 , 338.00            1799.99 , 2031.00      198.8
   11.04             10.63          1.07% , 1.01        1862.66 , 1616.00           339.36 , 338.00            2246.83 , 2031.00     248.02
   11.06              8.96          1.06% , 0.96        1845.25 , 1616.00           322.56 , 338.00            2213.03 , 2031.00     244.69
   11.07               8.3          0.83% , 1.11        1444.86 , 1616.00           372.96 , 338.00            1862.43 , 2031.00      206.1
   11.08             11.38          0.84% , 0.87        1462.27 , 1616.00           292.32 , 338.00            1799.79 , 2031.00     199.41
   11.08             10.46          1.07% , 1.00        1862.66 , 1616.00           336.00 , 338.00            2243.47 , 2031.00     248.66
    11.1             10.71          1.04% , 1.17        1810.43 , 1616.00           393.12 , 338.00            2248.59 , 2031.00     249.55
   11.12             11.44          0.83% , 0.92        1444.86 , 1616.00           309.12 , 338.00            1798.59 , 2031.00     200.02
   11.12             10.72          1.05% , 1.12        1827.84 , 1616.00           376.32 , 338.00            2248.79 , 2031.00     250.16
   11.14             10.13          0.82% , 1.05        1427.46 , 1616.00           352.80 , 338.00            1825.27 , 2031.00     203.34
   11.15              6.26          0.84% , 1.18        1462.27 , 1616.00           396.48 , 338.00            1903.95 , 2031.00     212.21
   11.15             10.78          1.06% , 1.07        1845.25 , 1616.00           359.52 , 338.00            2249.99 , 2031.00     250.77
   11.16             11.45          0.82% , 0.97        1427.46 , 1616.00           325.92 , 338.00            1798.39 , 2031.00     200.62
   11.16               4.2          1.03% , 0.83        1793.02 , 1616.00           278.88 , 338.00            2116.35 , 2031.00     236.14
   11.17             10.79          1.07% , 1.02        1862.66 , 1616.00           342.72 , 338.00            2250.19 , 2031.00     251.38
   11.18              5.75          1.04% , 0.87        1810.43 , 1616.00           292.32 , 338.00            2147.79 , 2031.00     240.11
   11.21              7.25          1.05% , 0.91        1827.84 , 1616.00           305.76 , 338.00            2178.23 , 2031.00     244.08
   11.23              8.13          0.83% , 1.12        1444.86 , 1616.00           376.32 , 338.00            1865.79 , 2031.00     209.46
   11.23             10.88          1.04% , 1.18        1810.43 , 1616.00           396.48 , 338.00            2251.95 , 2031.00     252.91
   11.23               8.8          1.06% , 0.95        1845.25 , 1616.00           319.20 , 338.00            2209.67 , 2031.00     248.05
   11.25             11.54          0.85% , 0.81        1479.68 , 1616.00           272.16 , 338.00            1796.63 , 2031.00     202.16
   11.25              10.3          1.07% , 0.99        1862.66 , 1616.00           332.64 , 338.00            2240.11 , 2031.00     252.02
   11.26             10.89          1.05% , 1.13        1827.84 , 1616.00           379.68 , 338.00            2252.15 , 2031.00     253.52
   11.28             10.95          1.06% , 1.08        1845.25 , 1616.00           362.88 , 338.00            2253.35 , 2031.00     254.13
   11.29             11.55          0.84% , 0.86        1462.27 , 1616.00           288.96 , 338.00            1796.43 , 2031.00     202.77
    11.3              9.96          0.82% , 1.06        1427.46 , 1616.00           356.16 , 338.00            1828.63 , 2031.00      206.7
    11.3              6.09          0.84% , 1.19        1462.27 , 1616.00           399.84 , 338.00            1907.31 , 2031.00     215.57
    11.3             10.96          1.07% , 1.03        1862.66 , 1616.00           346.08 , 338.00            2253.55 , 2031.00     254.74
   11.33             11.61          0.83% , 0.91        1444.86 , 1616.00           305.76 , 338.00            1795.23 , 2031.00     203.38
   11.33              4.04          1.03% , 0.82        1793.02 , 1616.00           275.52 , 338.00            2112.99 , 2031.00      239.5
   11.35              5.58          1.04% , 0.86        1810.43 , 1616.00           288.96 , 338.00            2144.43 , 2031.00     243.47
   11.36             11.62          0.82% , 0.96        1427.46 , 1616.00           322.56 , 338.00            1795.03 , 2031.00     203.98
   11.36             11.04          1.04% , 1.19        1810.43 , 1616.00           399.84 , 338.00            2255.31 , 2031.00     256.27
   11.38              7.08          1.05% , 0.90        1827.84 , 1616.00           302.40 , 338.00            2174.87 , 2031.00     247.44
   11.39              7.97          0.83% , 1.13        1444.86 , 1616.00           379.68 , 338.00            1869.15 , 2031.00     212.82
   11.39             11.05          1.05% , 1.14        1827.84 , 1616.00           383.04 , 338.00            2255.51 , 2031.00     256.88
   11.39              8.63          1.06% , 0.94        1845.25 , 1616.00           315.84 , 338.00            2206.31 , 2031.00     251.41
   11.41             11.11          1.06% , 1.09        1845.25 , 1616.00           366.24 , 338.00            2256.71 , 2031.00     257.49
   11.42             10.13          1.07% , 0.98        1862.66 , 1616.00           329.28 , 338.00            2236.75 , 2031.00     255.38
   11.44             11.12          1.07% , 1.04        1862.66 , 1616.00           349.44 , 338.00            2256.91 , 2031.00      258.1
   11.46             11.71          0.85% , 0.80        1479.68 , 1616.00           268.80 , 338.00            1793.27 , 2031.00     205.52
   11.47               9.8          0.82% , 1.07        1427.46 , 1616.00           359.52 , 338.00            1831.99 , 2031.00     210.06
    11.5             11.71          0.84% , 0.85        1462.27 , 1616.00           285.60 , 338.00            1793.07 , 2031.00     206.13
   11.51              3.87          1.03% , 0.81        1793.02 , 1616.00           272.16 , 338.00            2109.63 , 2031.00     242.86
   11.52             11.22          1.05% , 1.15        1827.84 , 1616.00           386.40 , 338.00            2258.87 , 2031.00     260.24
   11.53              5.42          1.04% , 0.85        1810.43 , 1616.00           285.60 , 338.00            2141.07 , 2031.00     246.83
   11.54             11.77          0.83% , 0.90        1444.86 , 1616.00           302.40 , 338.00            1791.87 , 2031.00     206.74
   11.54               7.8          0.83% , 1.14        1444.86 , 1616.00           383.04 , 338.00            1872.51 , 2031.00     216.18
   11.54             11.28          1.06% , 1.10        1845.25 , 1616.00           369.60 , 338.00            2260.07 , 2031.00     260.85
   11.55              6.92          1.05% , 0.89        1827.84 , 1616.00           299.04 , 338.00            2171.51 , 2031.00      250.8
   11.56             11.68          0.81% , 1.01        1410.05 , 1616.00           339.36 , 338.00            1793.83 , 2031.00     207.31
   11.56              8.47          1.06% , 0.93        1845.25 , 1616.00           312.48 , 338.00            2202.95 , 2031.00     254.77
   11.57             11.78          0.82% , 0.95        1427.46 , 1616.00           319.20 , 338.00            1791.67 , 2031.00     207.34
   11.57             11.29          1.07% , 1.05        1862.66 , 1616.00           352.80 , 338.00            2260.27 , 2031.00     261.46
   11.58              9.96          1.07% , 0.97        1862.66 , 1616.00           325.92 , 338.00            2233.39 , 2031.00     258.74
   11.61             11.84          0.81% , 1.00        1410.05 , 1616.00           336.00 , 338.00            1790.47 , 2031.00     207.95
   11.63              9.63          0.82% , 1.08        1427.46 , 1616.00           362.88 , 338.00            1835.35 , 2031.00     213.42
   11.65             11.38          1.05% , 1.16        1827.84 , 1616.00           389.76 , 338.00            2262.23 , 2031.00      263.6
   11.67             11.44          1.06% , 1.11        1845.25 , 1616.00           372.96 , 338.00            2263.43 , 2031.00     264.21
   11.69              3.71          1.03% , 0.80        1793.02 , 1616.00           268.80 , 338.00            2106.27 , 2031.00     246.22
    11.7              7.64          0.83% , 1.15        1444.86 , 1616.00           386.40 , 338.00            1875.87 , 2031.00     219.54
    11.7              5.25          1.04% , 0.84        1810.43 , 1616.00           282.24 , 338.00            2137.71 , 2031.00     250.19
    11.7             11.45          1.07% , 1.06        1862.66 , 1616.00           356.16 , 338.00            2263.63 , 2031.00     264.82
   11.71             11.88          0.84% , 0.84        1462.27 , 1616.00           282.24 , 338.00            1789.71 , 2031.00     209.49
   11.72             11.51          0.81% , 1.02        1410.05 , 1616.00           342.72 , 338.00            1797.19 , 2031.00     210.67
   11.72              6.75          1.05% , 0.88        1827.84 , 1616.00           295.68 , 338.00            2168.15 , 2031.00     254.16
   11.72             11.51          1.08% , 1.01        1880.06 , 1616.00           339.36 , 338.00            2264.83 , 2031.00     265.42
   11.74               8.3          1.06% , 0.92        1845.25 , 1616.00           309.12 , 338.00            2199.59 , 2031.00     258.13
   11.75             11.94          0.83% , 0.89        1444.86 , 1616.00           299.04 , 338.00            1788.51 , 2031.00      210.1
   11.75               9.8          1.07% , 0.96        1862.66 , 1616.00           322.56 , 338.00            2230.03 , 2031.00      262.1
   11.77             11.35          1.08% , 1.00        1880.06 , 1616.00           336.00 , 338.00            2261.47 , 2031.00     266.06
   11.78             11.95          0.82% , 0.94        1427.46 , 1616.00           315.84 , 338.00            1788.31 , 2031.00      210.7
   11.78             11.55          1.05% , 1.17        1827.84 , 1616.00           393.12 , 338.00            2265.59 , 2031.00     266.96
   11.79              9.47          0.82% , 1.09        1427.46 , 1616.00           366.24 , 338.00            1838.71 , 2031.00     216.78
    11.8             11.61          1.06% , 1.12        1845.25 , 1616.00           376.32 , 338.00            2266.79 , 2031.00     267.57
   11.82             12.01          0.81% , 0.99        1410.05 , 1616.00           332.64 , 338.00            1787.11 , 2031.00     211.31
   11.83             11.62          1.07% , 1.07        1862.66 , 1616.00           359.52 , 338.00            2266.99 , 2031.00     268.18
   11.85             11.68          1.08% , 1.02        1880.06 , 1616.00           342.72 , 338.00            2268.19 , 2031.00     268.78
   11.86              7.47          0.83% , 1.16        1444.86 , 1616.00           389.76 , 338.00            1879.23 , 2031.00      222.9
   11.88              5.09          1.04% , 0.83        1810.43 , 1616.00           278.88 , 338.00            2134.35 , 2031.00     253.55
   11.89             11.35          0.81% , 1.03        1410.05 , 1616.00           346.08 , 338.00            1800.55 , 2031.00     214.03
    11.9              6.59          1.05% , 0.87        1827.84 , 1616.00           292.32 , 338.00            2164.79 , 2031.00     257.52
   11.91             11.72          1.05% , 1.18        1827.84 , 1616.00           396.48 , 338.00            2268.95 , 2031.00     270.32
   11.91              8.14          1.06% , 0.91        1845.25 , 1616.00           305.76 , 338.00            2196.23 , 2031.00     261.49
   11.92             12.05          0.84% , 0.83        1462.27 , 1616.00           278.88 , 338.00            1786.35 , 2031.00     212.85
   11.92              9.63          1.07% , 0.95        1862.66 , 1616.00           319.20 , 338.00            2226.67 , 2031.00     265.46
   11.93             11.77          1.06% , 1.13        1845.25 , 1616.00           379.68 , 338.00            2270.15 , 2031.00     270.93
   11.93             11.18          1.08% , 0.99        1880.06 , 1616.00           332.64 , 338.00            2258.11 , 2031.00     269.42
   11.95               9.3          0.82% , 1.10        1427.46 , 1616.00           369.60 , 338.00            1842.07 , 2031.00     220.14
   11.96              12.1          0.83% , 0.88        1444.86 , 1616.00           295.68 , 338.00            1785.15 , 2031.00     213.46
   11.96             11.78          1.07% , 1.08        1862.66 , 1616.00           362.88 , 338.00            2270.35 , 2031.00     271.54
   11.98             11.84          1.08% , 1.03        1880.06 , 1616.00           346.08 , 338.00            2271.55 , 2031.00     272.14
   11.99             12.11          0.82% , 0.93        1427.46 , 1616.00           312.48 , 338.00            1784.95 , 2031.00     214.06
   12.02              7.31          0.83% , 1.17        1444.86 , 1616.00           393.12 , 338.00            1882.59 , 2031.00     226.26
   12.03             12.17          0.81% , 0.98        1410.05 , 1616.00           329.28 , 338.00            1783.75 , 2031.00     214.67
   12.04             11.88          1.05% , 1.19        1827.84 , 1616.00           399.84 , 338.00            2272.31 , 2031.00     273.68
   12.05             11.18          0.81% , 1.04        1410.05 , 1616.00           349.44 , 338.00            1803.91 , 2031.00     217.39
   12.06              4.92          1.04% , 0.82        1810.43 , 1616.00           275.52 , 338.00            2130.99 , 2031.00     256.91
   12.06             11.94          1.06% , 1.14        1845.25 , 1616.00           383.04 , 338.00            2273.51 , 2031.00     274.29
   12.07              6.42          1.05% , 0.86        1827.84 , 1616.00           288.96 , 338.00            2161.43 , 2031.00     260.88
   12.08              7.97          1.06% , 0.90        1845.25 , 1616.00           302.40 , 338.00            2192.87 , 2031.00     264.85
   12.09              9.47          1.07% , 0.94        1862.66 , 1616.00           315.84 , 338.00            2223.31 , 2031.00     268.82
   12.09             11.95          1.07% , 1.09        1862.66 , 1616.00           366.24 , 338.00            2273.71 , 2031.00      274.9
    12.1             11.02          1.08% , 0.98        1880.06 , 1616.00           329.28 , 338.00            2254.75 , 2031.00     272.78
   12.11              9.14          0.82% , 1.11        1427.46 , 1616.00           372.96 , 338.00            1845.43 , 2031.00      223.5
   12.11             12.01          1.08% , 1.04        1880.06 , 1616.00           349.44 , 338.00            2274.91 , 2031.00      275.5
   12.13             12.21          0.84% , 0.82        1462.27 , 1616.00           275.52 , 338.00            1782.99 , 2031.00     216.21
   12.17             12.27          0.83% , 0.87        1444.86 , 1616.00           292.32 , 338.00            1781.79 , 2031.00     216.82
   12.18              7.14          0.83% , 1.18        1444.86 , 1616.00           396.48 , 338.00            1885.95 , 2031.00     229.62
   12.19             12.11          1.06% , 1.15        1845.25 , 1616.00           386.40 , 338.00            2276.87 , 2031.00     277.65
    12.2             12.28          0.82% , 0.92        1427.46 , 1616.00           309.12 , 338.00            1781.59 , 2031.00     217.42
   12.21             11.02          0.81% , 1.05        1410.05 , 1616.00           352.80 , 338.00            1807.27 , 2031.00     220.75
   12.22             12.12          1.07% , 1.10        1862.66 , 1616.00           369.60 , 338.00            2277.07 , 2031.00     278.26
   12.23              4.76          1.04% , 0.81        1810.43 , 1616.00           272.16 , 338.00            2127.63 , 2031.00     260.27
   12.24              6.26          1.05% , 0.85        1827.84 , 1616.00           285.60 , 338.00            2158.07 , 2031.00     264.24
   12.24             12.17          1.08% , 1.05        1880.06 , 1616.00           352.80 , 338.00            2278.27 , 2031.00     278.86
   12.25             12.34          0.81% , 0.97        1410.05 , 1616.00           325.92 , 338.00            1780.39 , 2031.00     218.03
   12.25               7.8          1.06% , 0.89        1845.25 , 1616.00           299.04 , 338.00            2189.51 , 2031.00     268.21
   12.26               9.3          1.07% , 0.93        1862.66 , 1616.00           312.48 , 338.00            2219.95 , 2031.00     272.18
   12.27              8.97          0.82% , 1.12        1427.46 , 1616.00           376.32 , 338.00            1848.79 , 2031.00     226.86
   12.27             10.85          1.08% , 0.97        1880.06 , 1616.00           325.92 , 338.00            2251.39 , 2031.00     276.14
   12.32             12.27          1.06% , 1.16        1845.25 , 1616.00           389.76 , 338.00            2280.23 , 2031.00     281.01
   12.33              6.98          0.83% , 1.19        1444.86 , 1616.00           399.84 , 338.00            1889.31 , 2031.00     232.98
   12.34             12.38          0.84% , 0.81        1462.27 , 1616.00           272.16 , 338.00            1779.63 , 2031.00     219.57
   12.35             12.28          1.07% , 1.11        1862.66 , 1616.00           372.96 , 338.00            2280.43 , 2031.00     281.62
   12.37             12.34          1.08% , 1.06        1880.06 , 1616.00           356.16 , 338.00            2281.63 , 2031.00     282.22
   12.38             10.85          0.81% , 1.06        1410.05 , 1616.00           356.16 , 338.00            1810.63 , 2031.00     224.11
   12.38             12.44          0.83% , 0.86        1444.86 , 1616.00           288.96 , 338.00            1778.43 , 2031.00     220.18
   12.39             12.35          1.09% , 1.01        1897.47 , 1616.00           339.36 , 338.00            2281.83 , 2031.00     282.83
   12.41              4.59          1.04% , 0.80        1810.43 , 1616.00           268.80 , 338.00            2124.27 , 2031.00     263.63
