Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   10.19              4.45          0.85% , 1.13          739.84 , 821.00           379.68 , 342.00            1166.67 , 1221.00     118.84
   10.19             10.35          1.05% , 1.15          913.92 , 821.00           386.40 , 342.00            1347.39 , 1221.00     137.32
    10.2             10.04          0.86% , 0.90          748.54 , 821.00           302.40 , 342.00            1098.39 , 1221.00     112.06
    10.2              3.75          1.05% , 0.91          913.92 , 821.00           305.76 , 342.00            1266.75 , 1221.00     129.16
   10.23              5.93          0.84% , 1.10          731.14 , 821.00           369.60 , 342.00            1148.59 , 1221.00     117.46
   10.23              5.03          1.06% , 0.93          922.62 , 821.00           312.48 , 342.00            1282.47 , 1221.00     131.14
   10.23             10.45          1.07% , 1.10          931.33 , 821.00           369.60 , 342.00            1348.59 , 1221.00     137.93
   10.25              6.32          1.07% , 0.95          931.33 , 821.00           319.20 , 342.00            1298.19 , 1221.00     133.13
   10.26             10.06          0.84% , 0.95          731.14 , 821.00           319.20 , 342.00            1098.19 , 1221.00     112.66
   10.27             10.47          1.09% , 1.05          948.74 , 821.00           352.80 , 342.00            1348.79 , 1221.00     138.54
   10.28              7.49          0.83% , 1.07          722.43 , 821.00           359.52 , 342.00            1129.51 , 1221.00     116.09
   10.28             10.11          0.89% , 0.82          774.66 , 821.00           275.52 , 342.00            1097.51 , 1221.00     112.82
   10.28             10.52          1.04% , 1.18          905.22 , 821.00           396.48 , 342.00            1349.47 , 1221.00      138.7
   10.29              7.53          1.08% , 0.97          940.03 , 821.00           325.92 , 342.00            1312.91 , 1221.00     135.11
   10.32             10.54          1.06% , 1.13          922.62 , 821.00           379.68 , 342.00            1349.67 , 1221.00      139.3
   10.32              8.82          1.09% , 0.99          948.74 , 821.00           332.64 , 342.00            1328.63 , 1221.00      137.1
   10.33             10.16          0.82% , 1.00          713.73 , 821.00           336.00 , 342.00            1096.99 , 1221.00     113.27
   10.33              9.06          0.82% , 1.04          713.73 , 821.00           349.44 , 342.00            1110.43 , 1221.00     114.71
   10.33               2.8          1.00% , 0.80          870.40 , 821.00           268.80 , 342.00            1186.79 , 1221.00      122.6
   10.34             10.13          0.87% , 0.87          757.25 , 821.00           292.32 , 342.00            1097.31 , 1221.00     113.43
   10.35              10.1          1.10% , 1.01          957.44 , 821.00           339.36 , 342.00            1344.35 , 1221.00     139.08
   10.36              1.51          1.01% , 0.82          879.10 , 821.00           275.52 , 342.00            1202.51 , 1221.00     124.58
   10.36             10.55          1.08% , 1.08          940.03 , 821.00           362.88 , 342.00            1349.87 , 1221.00     139.91
   10.39              2.61          0.86% , 1.17          748.54 , 821.00           393.12 , 342.00            1189.11 , 1221.00     123.58
    10.4             10.23          0.85% , 0.92          739.84 , 821.00           309.12 , 342.00            1096.11 , 1221.00     114.04
    10.4              0.31          1.02% , 0.84          887.81 , 821.00           282.24 , 342.00            1217.23 , 1221.00     126.57
    10.4             10.65          1.10% , 1.03          957.44 , 821.00           346.08 , 342.00            1351.07 , 1221.00     140.52
   10.41             10.63          1.05% , 1.16          913.92 , 821.00           389.76 , 342.00            1350.75 , 1221.00     140.68
   10.43              0.98          1.03% , 0.86          896.51 , 821.00           288.96 , 342.00            1232.95 , 1221.00     128.55
   10.44              4.17          0.85% , 1.14          739.84 , 821.00           383.04 , 342.00            1170.03 , 1221.00      122.2
   10.45              2.27          1.04% , 0.88          905.22 , 821.00           295.68 , 342.00            1248.67 , 1221.00     130.54
   10.45             10.72          1.07% , 1.11          931.33 , 821.00           372.96 , 342.00            1351.95 , 1221.00     141.29
   10.46             10.24          0.83% , 0.97          722.43 , 821.00           325.92 , 342.00            1095.91 , 1221.00     114.65
   10.48              10.3          0.88% , 0.84          765.95 , 821.00           282.24 , 342.00            1095.23 , 1221.00     114.81
   10.49              5.66          0.84% , 1.11          731.14 , 821.00           372.96 , 342.00            1151.95 , 1221.00     120.82
   10.49              3.47          1.05% , 0.90          913.92 , 821.00           302.40 , 342.00            1263.39 , 1221.00     132.52
   10.49             10.74          1.09% , 1.06          948.74 , 821.00           356.16 , 342.00            1352.15 , 1221.00      141.9
    10.5              10.8          1.04% , 1.19          905.22 , 821.00           399.84 , 342.00            1352.83 , 1221.00     142.06
   10.52              4.76          1.06% , 0.92          922.62 , 821.00           309.12 , 342.00            1279.11 , 1221.00      134.5
   10.54              7.22          0.83% , 1.08          722.43 , 821.00           362.88 , 342.00            1132.87 , 1221.00     119.45
   10.54             10.32          0.86% , 0.89          748.54 , 821.00           299.04 , 342.00            1095.03 , 1221.00     115.42
   10.54             10.81          1.06% , 1.14          922.62 , 821.00           383.04 , 342.00            1353.03 , 1221.00     142.66
   10.54              6.05          1.07% , 0.94          931.33 , 821.00           315.84 , 342.00            1294.83 , 1221.00     136.49
   10.57              7.25          1.08% , 0.96          940.03 , 821.00           322.56 , 342.00            1309.55 , 1221.00     138.47
   10.59             10.83          1.08% , 1.09          940.03 , 821.00           366.24 , 342.00            1353.23 , 1221.00     143.27
    10.6              8.78          0.82% , 1.05          713.73 , 821.00           352.80 , 342.00            1113.79 , 1221.00     118.07
    10.6             10.33          0.84% , 0.94          731.14 , 821.00           315.84 , 342.00            1094.83 , 1221.00     116.02
    10.6              8.54          1.09% , 0.98          948.74 , 821.00           329.28 , 342.00            1325.27 , 1221.00     140.46
   10.62             10.39          0.89% , 0.81          774.66 , 821.00           272.16 , 342.00            1094.15 , 1221.00     116.18
   10.62              9.83          1.10% , 1.00          957.44 , 821.00           336.00 , 342.00            1340.99 , 1221.00     142.44
   10.62             10.93          1.10% , 1.04          957.44 , 821.00           349.44 , 342.00            1354.43 , 1221.00     143.88
   10.64              2.34          0.86% , 1.18          748.54 , 821.00           396.48 , 342.00            1192.47 , 1221.00     126.94
   10.64              10.9          1.05% , 1.17          913.92 , 821.00           393.12 , 342.00            1354.11 , 1221.00     144.04
   10.66             10.34          0.81% , 1.02          705.02 , 821.00           342.72 , 342.00            1094.71 , 1221.00      116.7
   10.66             10.43          0.82% , 0.99          713.73 , 821.00           332.64 , 342.00            1093.63 , 1221.00     116.63
   10.67              1.79          1.01% , 0.81          879.10 , 821.00           272.16 , 342.00            1199.15 , 1221.00     127.94
   10.67              11.0          1.07% , 1.12          931.33 , 821.00           376.32 , 342.00            1355.31 , 1221.00     144.65
   10.68             10.41          0.87% , 0.86          757.25 , 821.00           288.96 , 342.00            1093.95 , 1221.00     116.79
    10.7               3.9          0.85% , 1.15          739.84 , 821.00           386.40 , 342.00            1173.39 , 1221.00     125.56
    10.7              0.58          1.02% , 0.83          887.81 , 821.00           278.88 , 342.00            1213.87 , 1221.00     129.93
   10.72             11.02          1.09% , 1.07          948.74 , 821.00           359.52 , 342.00            1355.51 , 1221.00     145.26
   10.73               0.7          1.03% , 0.85          896.51 , 821.00           285.60 , 342.00            1229.59 , 1221.00     131.91
   10.74              10.5          0.85% , 0.91          739.84 , 821.00           305.76 , 342.00            1092.75 , 1221.00      117.4
   10.75              5.38          0.84% , 1.12          731.14 , 821.00           376.32 , 342.00            1155.31 , 1221.00     124.18
   10.75              1.99          1.04% , 0.87          905.22 , 821.00           292.32 , 342.00            1245.31 , 1221.00      133.9
   10.75             11.11          1.11% , 1.02          966.14 , 821.00           342.72 , 342.00            1356.71 , 1221.00     145.86
   10.77             11.09          1.06% , 1.15          922.62 , 821.00           386.40 , 342.00            1356.39 , 1221.00     146.02
   10.78               3.2          1.05% , 0.89          913.92 , 821.00           299.04 , 342.00            1260.03 , 1221.00     135.88
    10.8             10.52          0.83% , 0.96          722.43 , 821.00           322.56 , 342.00            1092.55 , 1221.00     118.01
   10.81              6.94          0.83% , 1.09          722.43 , 821.00           366.24 , 342.00            1136.23 , 1221.00     122.81
   10.81              4.48          1.06% , 0.91          922.62 , 821.00           305.76 , 342.00            1275.75 , 1221.00     137.86
   10.81              11.1          1.08% , 1.10          940.03 , 821.00           369.60 , 342.00            1356.59 , 1221.00     146.63
   10.82             10.58          0.88% , 0.83          765.95 , 821.00           278.88 , 342.00            1091.87 , 1221.00     118.17
   10.83              5.77          1.07% , 0.93          931.33 , 821.00           312.48 , 342.00            1291.47 , 1221.00     139.85
   10.84              11.2          1.10% , 1.05          957.44 , 821.00           352.80 , 342.00            1357.79 , 1221.00     147.24
   10.86             11.18          1.05% , 1.18          913.92 , 821.00           396.48 , 342.00            1357.47 , 1221.00      147.4
   10.86              6.98          1.08% , 0.95          940.03 , 821.00           319.20 , 342.00            1306.19 , 1221.00     141.83
   10.87             10.62          0.81% , 1.01          705.02 , 821.00           339.36 , 342.00            1091.35 , 1221.00     118.62
   10.87              8.51          0.82% , 1.06          713.73 , 821.00           356.16 , 342.00            1117.15 , 1221.00     121.43
   10.88             10.59          0.86% , 0.88          748.54 , 821.00           295.68 , 342.00            1091.67 , 1221.00     118.78
   10.88              8.26          1.09% , 0.97          948.74 , 821.00           325.92 , 342.00            1321.91 , 1221.00     143.82
   10.89             11.28          1.07% , 1.13          931.33 , 821.00           379.68 , 342.00            1358.67 , 1221.00     148.01
    10.9              2.06          0.86% , 1.19          748.54 , 821.00           399.84 , 342.00            1195.83 , 1221.00      130.3
    10.9              9.55          1.10% , 0.99          957.44 , 821.00           332.64 , 342.00            1337.63 , 1221.00      145.8
   10.92             10.84          1.11% , 1.01          966.14 , 821.00           339.36 , 342.00            1353.35 , 1221.00     147.78
   10.93             10.07          0.81% , 1.03          705.02 , 821.00           346.08 , 342.00            1098.07 , 1221.00     120.06
   10.94             10.61          0.84% , 0.93          731.14 , 821.00           312.48 , 342.00            1091.47 , 1221.00     119.38
   10.94             11.29          1.09% , 1.08          948.74 , 821.00           362.88 , 342.00            1358.87 , 1221.00     148.62
   10.96              3.62          0.85% , 1.16          739.84 , 821.00           389.76 , 342.00            1176.75 , 1221.00     128.92
   10.96             10.66          0.89% , 0.80          774.66 , 821.00           268.80 , 342.00            1090.79 , 1221.00     119.54
   10.97             11.39          1.11% , 1.03          966.14 , 821.00           346.08 , 342.00            1360.07 , 1221.00     149.22
   10.98              2.06          1.01% , 0.80          879.10 , 821.00           268.80 , 342.00            1195.79 , 1221.00      131.3
   10.99             11.36          1.06% , 1.16          922.62 , 821.00           389.76 , 342.00            1359.75 , 1221.00     149.38
   11.01             10.71          0.82% , 0.98          713.73 , 821.00           329.28 , 342.00            1090.27 , 1221.00     119.99
   11.01               5.1          0.84% , 1.13          731.14 , 821.00           379.68 , 342.00            1158.67 , 1221.00     127.54
   11.01              0.86          1.02% , 0.82          887.81 , 821.00           275.52 , 342.00            1210.51 , 1221.00     133.29
   11.02             10.68          0.87% , 0.85          757.25 , 821.00           285.60 , 342.00            1090.59 , 1221.00     120.15
   11.03              0.43          1.03% , 0.84          896.51 , 821.00           282.24 , 342.00            1226.23 , 1221.00     135.27
   11.03             11.38          1.08% , 1.11          940.03 , 821.00           372.96 , 342.00            1359.95 , 1221.00     149.99
   11.05              1.72          1.04% , 0.86          905.22 , 821.00           288.96 , 342.00            1241.95 , 1221.00     137.26
   11.06             11.48          1.10% , 1.06          957.44 , 821.00           356.16 , 342.00            1361.15 , 1221.00      150.6
   11.07              6.67          0.83% , 1.10          722.43 , 821.00           369.60 , 342.00            1139.59 , 1221.00     126.17
   11.08              2.92          1.05% , 0.88          913.92 , 821.00           295.68 , 342.00            1256.67 , 1221.00     139.24
   11.08             11.45          1.05% , 1.19          913.92 , 821.00           399.84 , 342.00            1360.83 , 1221.00     150.76
   11.09             10.78          0.85% , 0.90          739.84 , 821.00           302.40 , 342.00            1089.39 , 1221.00     120.76
    11.1              4.21          1.06% , 0.90          922.62 , 821.00           302.40 , 342.00            1272.39 , 1221.00     141.22
   11.11             11.55          1.07% , 1.14          931.33 , 821.00           383.04 , 342.00            1362.03 , 1221.00     151.37
   11.12               5.5          1.07% , 0.92          931.33 , 821.00           309.12 , 342.00            1288.11 , 1221.00     143.21
   11.14              8.23          0.82% , 1.07          713.73 , 821.00           359.52 , 342.00            1120.51 , 1221.00     124.79
   11.14              10.8          0.83% , 0.95          722.43 , 821.00           319.20 , 342.00            1089.19 , 1221.00     121.37
   11.14               6.7          1.08% , 0.94          940.03 , 821.00           315.84 , 342.00            1302.83 , 1221.00     145.19
   11.16             10.85          0.88% , 0.82          765.95 , 821.00           275.52 , 342.00            1088.51 , 1221.00     121.53
   11.16              7.99          1.09% , 0.96          948.74 , 821.00           322.56 , 342.00            1318.55 , 1221.00     147.18
   11.16             11.57          1.09% , 1.09          948.74 , 821.00           366.24 , 342.00            1362.23 , 1221.00     151.98
   11.18              9.28          1.10% , 0.98          957.44 , 821.00           329.28 , 342.00            1334.27 , 1221.00     149.16
   11.19             11.67          1.11% , 1.04          966.14 , 821.00           349.44 , 342.00            1363.43 , 1221.00     152.58
    11.2             10.56          1.11% , 1.00          966.14 , 821.00           336.00 , 342.00            1349.99 , 1221.00     151.14
   11.21             10.89          0.81% , 1.00          705.02 , 821.00           336.00 , 342.00            1087.99 , 1221.00     121.98
   11.21              9.79          0.81% , 1.04          705.02 , 821.00           349.44 , 342.00            1101.43 , 1221.00     123.42
   11.21              3.35          0.85% , 1.17          739.84 , 821.00           393.12 , 342.00            1180.11 , 1221.00     132.28
   11.21             11.64          1.06% , 1.17          922.62 , 821.00           393.12 , 342.00            1363.11 , 1221.00     152.74
   11.22             10.87          0.86% , 0.87          748.54 , 821.00           292.32 , 342.00            1088.31 , 1221.00     122.14
   11.25             11.66          1.08% , 1.12          940.03 , 821.00           376.32 , 342.00            1363.31 , 1221.00     153.35
   11.27              4.83          0.84% , 1.14          731.14 , 821.00           383.04 , 342.00            1162.03 , 1221.00      130.9
   11.28             10.88          0.84% , 0.92          731.14 , 821.00           309.12 , 342.00            1088.11 , 1221.00     122.74
   11.28             11.75          1.10% , 1.07          957.44 , 821.00           359.52 , 342.00            1364.51 , 1221.00     153.96
   11.32              1.13          1.02% , 0.81          887.81 , 821.00           272.16 , 342.00            1207.15 , 1221.00     136.65
   11.33              6.39          0.83% , 1.11          722.43 , 821.00           372.96 , 342.00            1142.95 , 1221.00     129.53
   11.33             11.83          1.07% , 1.15          931.33 , 821.00           386.40 , 342.00            1365.39 , 1221.00     154.73
   11.33             11.77          1.12% , 1.02          974.85 , 821.00           342.72 , 342.00            1364.71 , 1221.00     154.57
   11.34              0.15          1.03% , 0.83          896.51 , 821.00           278.88 , 342.00            1222.87 , 1221.00     138.63
   11.35             10.98          0.82% , 0.97          713.73 , 821.00           325.92 , 342.00            1086.91 , 1221.00     123.35
   11.35              1.44          1.04% , 0.85          905.22 , 821.00           285.60 , 342.00            1238.59 , 1221.00     140.62
   11.36             10.96          0.87% , 0.84          757.25 , 821.00           282.24 , 342.00            1087.23 , 1221.00     123.51
   11.37             11.84          1.09% , 1.10          948.74 , 821.00           369.60 , 342.00            1365.59 , 1221.00     155.34
   11.38              2.65          1.05% , 0.87          913.92 , 821.00           292.32 , 342.00            1253.31 , 1221.00      142.6
   11.39              3.93          1.06% , 0.89          922.62 , 821.00           299.04 , 342.00            1269.03 , 1221.00     144.58
    11.4              7.95          0.82% , 1.08          713.73 , 821.00           362.88 , 342.00            1123.87 , 1221.00     128.15
   11.41              5.22          1.07% , 0.91          931.33 , 821.00           305.76 , 342.00            1284.75 , 1221.00     146.57
   11.41             11.94          1.11% , 1.05          966.14 , 821.00           352.80 , 342.00            1366.79 , 1221.00     155.94
   11.42             11.91          1.06% , 1.18          922.62 , 821.00           396.48 , 342.00            1366.47 , 1221.00      156.1
   11.43             11.05          0.85% , 0.89          739.84 , 821.00           299.04 , 342.00            1086.03 , 1221.00     124.12
   11.43              6.43          1.08% , 0.93          940.03 , 821.00           312.48 , 342.00            1299.47 , 1221.00     148.55
   11.45              7.71          1.09% , 0.95          948.74 , 821.00           319.20 , 342.00            1315.19 , 1221.00     150.54
   11.46              3.07          0.85% , 1.18          739.84 , 821.00           396.48 , 342.00            1183.47 , 1221.00     135.64
   11.46               9.0          1.10% , 0.97          957.44 , 821.00           325.92 , 342.00            1330.91 , 1221.00     152.52
   11.47             11.93          1.08% , 1.13          940.03 , 821.00           379.68 , 342.00            1366.67 , 1221.00     156.71
   11.47             10.29          1.11% , 0.99          966.14 , 821.00           332.64 , 342.00            1346.63 , 1221.00      154.5
   11.48              9.52          0.81% , 1.05          705.02 , 821.00           352.80 , 342.00            1104.79 , 1221.00     126.78
   11.49             11.07          0.83% , 0.94          722.43 , 821.00           315.84 , 342.00            1085.83 , 1221.00     124.73
    11.5             12.03          1.10% , 1.08          957.44 , 821.00           362.88 , 342.00            1367.87 , 1221.00     157.32
    11.5             11.49          1.12% , 1.01          974.85 , 821.00           339.36 , 342.00            1361.35 , 1221.00     156.49
   11.51             11.13          0.88% , 0.81          765.95 , 821.00           272.16 , 342.00            1085.15 , 1221.00     124.89
   11.52              4.55          0.84% , 1.15          731.14 , 821.00           386.40 , 342.00            1165.39 , 1221.00     134.26
   11.54              11.0          0.80% , 1.02          696.32 , 821.00           342.72 , 342.00            1086.71 , 1221.00      125.4
   11.54             12.05          1.12% , 1.03          974.85 , 821.00           346.08 , 342.00            1368.07 , 1221.00     157.93
   11.55              12.1          1.07% , 1.16          931.33 , 821.00           389.76 , 342.00            1368.75 , 1221.00     158.09
   11.56             11.17          0.81% , 0.99          705.02 , 821.00           332.64 , 342.00            1084.63 , 1221.00     125.34
   11.57             11.14          0.86% , 0.86          748.54 , 821.00           288.96 , 342.00            1084.95 , 1221.00      125.5
   11.59              6.12          0.83% , 1.12          722.43 , 821.00           376.32 , 342.00            1146.31 , 1221.00     132.89
   11.59             12.12          1.09% , 1.11          948.74 , 821.00           372.96 , 342.00            1368.95 , 1221.00      158.7
   11.63             11.16          0.84% , 0.91          731.14 , 821.00           305.76 , 342.00            1084.75 , 1221.00      126.1
   11.63              1.41          1.02% , 0.80          887.81 , 821.00           268.80 , 342.00            1203.79 , 1221.00     140.01
   11.63             12.22          1.11% , 1.06          966.14 , 821.00           356.16 , 342.00            1370.15 , 1221.00      159.3
   11.64              0.12          1.03% , 0.82          896.51 , 821.00           275.52 , 342.00            1219.51 , 1221.00     141.99
   11.64             12.19          1.06% , 1.19          922.62 , 821.00           399.84 , 342.00            1369.83 , 1221.00     159.46
   11.66              1.17          1.04% , 0.84          905.22 , 821.00           282.24 , 342.00            1235.23 , 1221.00     143.98
   11.67              7.68          0.82% , 1.09          713.73 , 821.00           366.24 , 342.00            1127.23 , 1221.00     131.51
   11.68              2.37          1.05% , 0.86          913.92 , 821.00           288.96 , 342.00            1249.95 , 1221.00     145.96
   11.68             12.21          1.08% , 1.14          940.03 , 821.00           383.04 , 342.00            1370.03 , 1221.00     160.07
   11.69             11.26          0.82% , 0.96          713.73 , 821.00           322.56 , 342.00            1083.55 , 1221.00     126.71
   11.69              3.66          1.06% , 0.88          922.62 , 821.00           295.68 , 342.00            1265.67 , 1221.00     147.94
    11.7              4.95          1.07% , 0.90          931.33 , 821.00           302.40 , 342.00            1281.39 , 1221.00     149.93
   11.71               2.8          0.85% , 1.19          739.84 , 821.00           399.84 , 342.00            1186.83 , 1221.00      139.0
   11.71             11.23          0.87% , 0.83          757.25 , 821.00           278.88 , 342.00            1083.87 , 1221.00     126.87
   11.72              6.15          1.08% , 0.92          940.03 , 821.00           309.12 , 342.00            1296.11 , 1221.00     151.91
   11.72              12.3          1.10% , 1.09          957.44 , 821.00           366.24 , 342.00            1371.23 , 1221.00     160.68
   11.73              7.44          1.09% , 0.94          948.74 , 821.00           315.84 , 342.00            1311.83 , 1221.00      153.9
   11.74              9.24          0.81% , 1.06          705.02 , 821.00           356.16 , 342.00            1108.15 , 1221.00     130.14
   11.74              8.73          1.10% , 0.96          957.44 , 821.00           322.56 , 342.00            1327.55 , 1221.00     155.88
   11.75             11.27          0.80% , 1.01          696.32 , 821.00           339.36 , 342.00            1083.35 , 1221.00     127.32
   11.75             10.01          1.11% , 0.98          966.14 , 821.00           329.28 , 342.00            1343.27 , 1221.00     157.86
   11.76             12.32          1.12% , 1.04          974.85 , 821.00           349.44 , 342.00            1371.43 , 1221.00     161.29
   11.77             11.33          0.85% , 0.88          739.84 , 821.00           295.68 , 342.00            1082.67 , 1221.00     127.48
   11.77             12.38          1.07% , 1.17          931.33 , 821.00           393.12 , 342.00            1372.11 , 1221.00     161.45
   11.77             11.22          1.12% , 1.00          974.85 , 821.00           336.00 , 342.00            1357.99 , 1221.00     159.85
   11.78              4.28          0.84% , 1.16          731.14 , 821.00           389.76 , 342.00            1168.75 , 1221.00     137.62
   11.81             10.72          0.80% , 1.03          696.32 , 821.00           346.08 , 342.00            1090.07 , 1221.00     128.76
   11.81             12.39          1.09% , 1.12          948.74 , 821.00           376.32 , 342.00            1372.31 , 1221.00     162.06
   11.83             11.35          0.83% , 0.93          722.43 , 821.00           312.48 , 342.00            1082.47 , 1221.00     128.09
   11.84             12.49          1.11% , 1.07          966.14 , 821.00           359.52 , 342.00            1373.51 , 1221.00     162.66
   11.85              5.84          0.83% , 1.13          722.43 , 821.00           379.68 , 342.00            1149.67 , 1221.00     136.25
   11.86              11.4          0.88% , 0.80          765.95 , 821.00           268.80 , 342.00            1081.79 , 1221.00     128.25
   11.89             12.51          1.13% , 1.02          983.55 , 821.00           342.72 , 342.00            1373.71 , 1221.00     163.27
    11.9             11.44          0.81% , 0.98          705.02 , 821.00           329.28 , 342.00            1081.27 , 1221.00      128.7
    11.9             12.48          1.08% , 1.15          940.03 , 821.00           386.40 , 342.00            1373.39 , 1221.00     163.43
   11.91             11.42          0.86% , 0.85          748.54 , 821.00           285.60 , 342.00            1081.59 , 1221.00     128.86
   11.93               7.4          0.82% , 1.10          713.73 , 821.00           369.60 , 342.00            1130.59 , 1221.00     134.87
   11.93             12.58          1.10% , 1.10          957.44 , 821.00           369.60 , 342.00            1374.59 , 1221.00     164.04
   11.95               0.4          1.03% , 0.81          896.51 , 821.00           272.16 , 342.00            1216.15 , 1221.00     145.35
   11.96              0.89          1.04% , 0.83          905.22 , 821.00           278.88 , 342.00            1231.87 , 1221.00     147.34
   11.97             11.43          0.84% , 0.90          731.14 , 821.00           302.40 , 342.00            1081.39 , 1221.00     129.46
   11.98               2.1          1.05% , 0.85          913.92 , 821.00           285.60 , 342.00            1246.59 , 1221.00     149.32
   11.98             12.65          1.07% , 1.18          931.33 , 821.00           396.48 , 342.00            1375.47 , 1221.00     164.81
   11.98              12.6          1.12% , 1.05          974.85 , 821.00           352.80 , 342.00            1374.79 , 1221.00     164.65
   11.99              3.38          1.06% , 0.87          922.62 , 821.00           292.32 , 342.00            1262.31 , 1221.00      151.3
   11.99              4.67          1.07% , 0.89          931.33 , 821.00           299.04 , 342.00            1278.03 , 1221.00     153.29
   12.01              8.97          0.81% , 1.07          705.02 , 821.00           359.52 , 342.00            1111.51 , 1221.00      133.5
   12.01              5.88          1.08% , 0.91          940.03 , 821.00           305.76 , 342.00            1292.75 , 1221.00     155.27
   12.02              7.16          1.09% , 0.93          948.74 , 821.00           312.48 , 342.00            1308.47 , 1221.00     157.26
   12.02             12.67          1.09% , 1.13          948.74 , 821.00           379.68 , 342.00            1375.67 , 1221.00     165.42
   12.03               4.0          0.84% , 1.17          731.14 , 821.00           393.12 , 342.00            1172.11 , 1221.00     140.98
   12.03              8.45          1.10% , 0.95          957.44 , 821.00           319.20 , 342.00            1324.19 , 1221.00     159.24
   12.03              9.74          1.11% , 0.97          966.14 , 821.00           325.92 , 342.00            1339.91 , 1221.00     161.22
   12.04             11.53          0.82% , 0.95          713.73 , 821.00           319.20 , 342.00            1080.19 , 1221.00     130.07
   12.05             11.51          0.87% , 0.82          757.25 , 821.00           275.52 , 342.00            1080.51 , 1221.00     130.23
   12.05             10.94          1.12% , 0.99          974.85 , 821.00           332.64 , 342.00            1354.63 , 1221.00     163.21
   12.05             12.23          1.13% , 1.01          983.55 , 821.00           339.36 , 342.00            1370.35 , 1221.00     165.19
   12.06             12.77          1.11% , 1.08          966.14 , 821.00           362.88 , 342.00            1376.87 , 1221.00     166.02
   12.08             10.45          0.80% , 1.04          696.32 , 821.00           349.44 , 342.00            1093.43 , 1221.00     132.12
    12.1             11.55          0.80% , 1.00          696.32 , 821.00           336.00 , 342.00            1079.99 , 1221.00     130.68
    12.1             12.78          1.13% , 1.03          983.55 , 821.00           346.08 , 342.00            1377.07 , 1221.00     166.63
   12.11              5.57          0.83% , 1.14          722.43 , 821.00           383.04 , 342.00            1153.03 , 1221.00     139.61
   12.11             12.76          1.08% , 1.16          940.03 , 821.00           389.76 , 342.00            1376.75 , 1221.00     166.79
   12.12              11.6          0.85% , 0.87          739.84 , 821.00           292.32 , 342.00            1079.31 , 1221.00     130.84
   12.15             12.85          1.10% , 1.11          957.44 , 821.00           372.96 , 342.00            1377.95 , 1221.00      167.4
   12.18             11.62          0.83% , 0.92          722.43 , 821.00           309.12 , 342.00            1079.11 , 1221.00     131.45
   12.19              7.13          0.82% , 1.11          713.73 , 821.00           372.96 , 342.00            1133.95 , 1221.00     138.23
   12.19             12.87          1.12% , 1.06          974.85 , 821.00           356.16 , 342.00            1378.15 , 1221.00     168.01
    12.2             12.93          1.07% , 1.19          931.33 , 821.00           399.84 , 342.00            1378.83 , 1221.00     168.17
   12.24             12.94          1.09% , 1.14          948.74 , 821.00           383.04 , 342.00            1379.03 , 1221.00     168.78
   12.25             11.72          0.81% , 0.97          705.02 , 821.00           325.92 , 342.00            1077.91 , 1221.00     132.06
   12.26             11.69          0.86% , 0.84          748.54 , 821.00           282.24 , 342.00            1078.23 , 1221.00     132.22
   12.26              0.67          1.03% , 0.80          896.51 , 821.00           268.80 , 342.00            1212.79 , 1221.00     148.71
   12.27              0.62          1.04% , 0.82          905.22 , 821.00           275.52 , 342.00            1228.51 , 1221.00      150.7
   12.27             13.04          1.11% , 1.09          966.14 , 821.00           366.24 , 342.00            1380.23 , 1221.00     169.38
   12.28              8.69          0.81% , 1.08          705.02 , 821.00           362.88 , 342.00            1114.87 , 1221.00     136.86
   12.28              3.73          0.84% , 1.18          731.14 , 821.00           396.48 , 342.00            1175.47 , 1221.00     144.34
   12.28              1.82          1.05% , 0.84          913.92 , 821.00           282.24 , 342.00            1243.23 , 1221.00     152.68
   12.29              3.11          1.06% , 0.86          922.62 , 821.00           288.96 , 342.00            1258.95 , 1221.00     154.66
   12.29               4.4          1.07% , 0.88          931.33 , 821.00           295.68 , 342.00            1274.67 , 1221.00     156.65
    12.3               5.6          1.08% , 0.90          940.03 , 821.00           302.40 , 342.00            1289.39 , 1221.00     158.63
   12.31              6.89          1.09% , 0.92          948.74 , 821.00           309.12 , 342.00            1305.11 , 1221.00     160.62
   12.31              8.18          1.10% , 0.94          957.44 , 821.00           315.84 , 342.00            1320.83 , 1221.00      162.6
   12.31              9.46          1.11% , 0.96          966.14 , 821.00           322.56 , 342.00            1336.55 , 1221.00     164.58
   12.31             13.06          1.13% , 1.04          983.55 , 821.00           349.44 , 342.00            1380.43 , 1221.00     169.99
   12.32             11.71          0.84% , 0.89          731.14 , 821.00           299.04 , 342.00            1078.03 , 1221.00     132.82
   12.33             13.03          1.08% , 1.17          940.03 , 821.00           393.12 , 342.00            1380.11 , 1221.00     170.15
   12.33             10.67          1.12% , 0.98          974.85 , 821.00           329.28 , 342.00            1351.27 , 1221.00     166.57
   12.33             11.96          1.13% , 1.00          983.55 , 821.00           336.00 , 342.00            1366.99 , 1221.00     168.55
   12.35             10.17          0.80% , 1.05          696.32 , 821.00           352.80 , 342.00            1096.79 , 1221.00     135.48
