Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    39.0              0.01          0.96% , 0.80         1671.17 , 998.00           134.40 , 183.00            1850.87 , 1851.00     721.77
   39.02              2.65          0.98% , 0.89         1705.98 , 998.00           149.52 , 183.00            1899.99 , 1851.00     741.46
   39.02              8.61          1.02% , 1.13         1775.62 , 998.00           189.84 , 183.00            2010.31 , 1851.00     784.46
   39.03              5.35          1.00% , 0.98         1740.80 , 998.00           164.64 , 183.00            1950.11 , 1851.00     761.16
   39.04              8.06          1.02% , 1.07         1775.62 , 998.00           179.76 , 183.00            2000.23 , 1851.00     780.86
   39.07              1.27          0.97% , 0.84         1688.58 , 998.00           141.12 , 183.00            1874.59 , 1851.00     732.46
   39.07               8.7          1.02% , 1.14         1775.62 , 998.00           191.52 , 183.00            2011.99 , 1851.00     786.14
   39.08              3.98          0.99% , 0.93         1723.39 , 998.00           156.24 , 183.00            1924.71 , 1851.00     752.15
   39.08              6.69          1.01% , 1.02         1758.21 , 998.00           171.36 , 183.00            1974.83 , 1851.00     771.85
   39.12              8.79          1.02% , 1.15         1775.62 , 998.00           193.20 , 183.00            2013.67 , 1851.00     787.82
   39.15              2.56          0.98% , 0.88         1705.98 , 998.00           147.84 , 183.00            1898.31 , 1851.00     743.14
   39.15              5.26          1.00% , 0.97         1740.80 , 998.00           162.96 , 183.00            1948.43 , 1851.00     762.84
   39.16              7.97          1.02% , 1.06         1775.62 , 998.00           178.08 , 183.00            1998.55 , 1851.00     782.54
   39.17              8.88          1.02% , 1.16         1775.62 , 998.00           194.88 , 183.00            2015.35 , 1851.00      789.5
    39.2              1.18          0.97% , 0.83         1688.58 , 998.00           139.44 , 183.00            1872.91 , 1851.00     734.14
    39.2              3.89          0.99% , 0.92         1723.39 , 998.00           154.56 , 183.00            1923.03 , 1851.00     753.83
    39.2               6.6          1.01% , 1.01         1758.21 , 998.00           169.68 , 183.00            1973.15 , 1851.00     773.53
   39.22              8.97          1.02% , 1.17         1775.62 , 998.00           196.56 , 183.00            2017.03 , 1851.00     791.18
   39.27              2.47          0.98% , 0.87         1705.98 , 998.00           146.16 , 183.00            1896.63 , 1851.00     744.82
   39.27              5.17          1.00% , 0.96         1740.80 , 998.00           161.28 , 183.00            1946.75 , 1851.00     764.52
   39.27              7.88          1.02% , 1.05         1775.62 , 998.00           176.40 , 183.00            1996.87 , 1851.00     784.22
   39.28              9.06          1.02% , 1.18         1775.62 , 998.00           198.24 , 183.00            2018.71 , 1851.00     792.86
   39.32              1.09          0.97% , 0.82         1688.58 , 998.00           137.76 , 183.00            1871.23 , 1851.00     735.82
   39.32               3.8          0.99% , 0.91         1723.39 , 998.00           152.88 , 183.00            1921.35 , 1851.00     755.51
   39.32              6.51          1.01% , 1.00         1758.21 , 998.00           168.00 , 183.00            1971.47 , 1851.00     775.21
   39.33              9.15          1.02% , 1.19         1775.62 , 998.00           199.92 , 183.00            2020.39 , 1851.00     794.54
   39.35              9.16          1.03% , 1.09         1793.02 , 998.00           183.12 , 183.00            2020.59 , 1851.00     795.14
   39.39              2.37          0.98% , 0.86         1705.98 , 998.00           144.48 , 183.00            1894.95 , 1851.00      746.5
   39.39              5.08          1.00% , 0.95         1740.80 , 998.00           159.60 , 183.00            1945.07 , 1851.00      766.2
   39.39              7.79          1.02% , 1.04         1775.62 , 998.00           174.72 , 183.00            1995.19 , 1851.00      785.9
    39.4              9.25          1.03% , 1.10         1793.02 , 998.00           184.80 , 183.00            2022.27 , 1851.00     796.82
   39.44              3.71          0.99% , 0.90         1723.39 , 998.00           151.20 , 183.00            1919.67 , 1851.00     757.19
   39.44              6.42          1.01% , 0.99         1758.21 , 998.00           166.32 , 183.00            1969.79 , 1851.00     776.89
   39.45               1.0          0.97% , 0.81         1688.58 , 998.00           136.08 , 183.00            1869.55 , 1851.00      737.5
   39.45              9.34          1.03% , 1.11         1793.02 , 998.00           186.48 , 183.00            2023.95 , 1851.00      798.5
   39.46              9.07          1.03% , 1.08         1793.02 , 998.00           181.44 , 183.00            2018.91 , 1851.00     796.58
    39.5              9.43          1.03% , 1.12         1793.02 , 998.00           188.16 , 183.00            2025.63 , 1851.00     800.18
   39.51              4.99          1.00% , 0.94         1740.80 , 998.00           157.92 , 183.00            1943.39 , 1851.00     767.88
   39.51               7.7          1.02% , 1.03         1775.62 , 998.00           173.04 , 183.00            1993.51 , 1851.00     787.58
   39.52              2.28          0.98% , 0.85         1705.98 , 998.00           142.80 , 183.00            1893.27 , 1851.00     748.18
   39.55              9.53          1.03% , 1.13         1793.02 , 998.00           189.84 , 183.00            2027.31 , 1851.00     801.86
   39.56              6.33          1.01% , 0.98         1758.21 , 998.00           164.64 , 183.00            1968.11 , 1851.00     778.57
   39.57              0.91          0.97% , 0.80         1688.58 , 998.00           134.40 , 183.00            1867.87 , 1851.00     739.18
   39.57              3.62          0.99% , 0.89         1723.39 , 998.00           149.52 , 183.00            1917.99 , 1851.00     758.87
   39.57              8.98          1.03% , 1.07         1793.02 , 998.00           179.76 , 183.00            2017.23 , 1851.00     798.26
    39.6              9.62          1.03% , 1.14         1793.02 , 998.00           191.52 , 183.00            2028.99 , 1851.00     803.54
   39.62              7.61          1.02% , 1.02         1775.62 , 998.00           171.36 , 183.00            1991.83 , 1851.00     789.26
   39.63               4.9          1.00% , 0.93         1740.80 , 998.00           156.24 , 183.00            1941.71 , 1851.00     769.56
   39.64              2.19          0.98% , 0.84         1705.98 , 998.00           141.12 , 183.00            1891.59 , 1851.00     749.86
   39.65              9.71          1.03% , 1.15         1793.02 , 998.00           193.20 , 183.00            2030.67 , 1851.00     805.22
   39.68              6.24          1.01% , 0.97         1758.21 , 998.00           162.96 , 183.00            1966.43 , 1851.00     780.25
   39.69              3.53          0.99% , 0.88         1723.39 , 998.00           147.84 , 183.00            1916.31 , 1851.00     760.55
   39.69              8.89          1.03% , 1.06         1793.02 , 998.00           178.08 , 183.00            2015.55 , 1851.00     799.94
    39.7               9.8          1.03% , 1.16         1793.02 , 998.00           194.88 , 183.00            2032.35 , 1851.00      806.9
   39.74              7.52          1.02% , 1.01         1775.62 , 998.00           169.68 , 183.00            1990.15 , 1851.00     790.94
   39.75              4.81          1.00% , 0.92         1740.80 , 998.00           154.56 , 183.00            1940.03 , 1851.00     771.24
   39.75              9.89          1.03% , 1.17         1793.02 , 998.00           196.56 , 183.00            2034.03 , 1851.00     808.58
   39.77               2.1          0.98% , 0.83         1705.98 , 998.00           139.44 , 183.00            1889.91 , 1851.00     751.54
    39.8              6.15          1.01% , 0.96         1758.21 , 998.00           161.28 , 183.00            1964.75 , 1851.00     781.93
    39.8              9.98          1.03% , 1.18         1793.02 , 998.00           198.24 , 183.00            2035.71 , 1851.00     810.26
   39.81              3.44          0.99% , 0.87         1723.39 , 998.00           146.16 , 183.00            1914.63 , 1851.00     762.23
   39.81               8.8          1.03% , 1.05         1793.02 , 998.00           176.40 , 183.00            2013.87 , 1851.00     801.62
   39.85             10.07          1.03% , 1.19         1793.02 , 998.00           199.92 , 183.00            2037.39 , 1851.00     811.94
   39.86              7.43          1.02% , 1.00         1775.62 , 998.00           168.00 , 183.00            1988.47 , 1851.00     792.62
   39.86             10.13          1.04% , 1.09         1810.43 , 998.00           183.12 , 183.00            2038.59 , 1851.00     812.55
   39.88              4.72          1.00% , 0.91         1740.80 , 998.00           152.88 , 183.00            1938.35 , 1851.00     772.92
   39.89              2.01          0.98% , 0.82         1705.98 , 998.00           137.76 , 183.00            1888.23 , 1851.00     753.22
   39.91             10.23          1.04% , 1.10         1810.43 , 998.00           184.80 , 183.00            2040.27 , 1851.00     814.23
   39.92              6.05          1.01% , 0.95         1758.21 , 998.00           159.60 , 183.00            1963.07 , 1851.00     783.61
   39.92              8.71          1.03% , 1.04         1793.02 , 998.00           174.72 , 183.00            2012.19 , 1851.00      803.3
   39.93              3.35          0.99% , 0.86         1723.39 , 998.00           144.48 , 183.00            1912.95 , 1851.00     763.91
   39.96             10.04          1.04% , 1.08         1810.43 , 998.00           181.44 , 183.00            2036.91 , 1851.00     813.99
   39.96             10.32          1.04% , 1.11         1810.43 , 998.00           186.48 , 183.00            2041.95 , 1851.00     815.91
   39.98              7.34          1.02% , 0.99         1775.62 , 998.00           166.32 , 183.00            1986.79 , 1851.00      794.3
    40.0              4.63          1.00% , 0.90         1740.80 , 998.00           151.20 , 183.00            1936.67 , 1851.00      774.6
   40.01             10.41          1.04% , 1.12         1810.43 , 998.00           188.16 , 183.00            2043.63 , 1851.00     817.59
   40.02              1.92          0.98% , 0.81         1705.98 , 998.00           136.08 , 183.00            1886.55 , 1851.00      754.9
   40.04              5.96          1.01% , 0.94         1758.21 , 998.00           157.92 , 183.00            1961.39 , 1851.00     785.29
   40.04              8.62          1.03% , 1.03         1793.02 , 998.00           173.04 , 183.00            2010.51 , 1851.00     804.98
   40.06              3.26          0.99% , 0.85         1723.39 , 998.00           142.80 , 183.00            1911.27 , 1851.00     765.59
   40.06              10.5          1.04% , 1.13         1810.43 , 998.00           189.84 , 183.00            2045.31 , 1851.00     819.27
   40.08              9.95          1.04% , 1.07         1810.43 , 998.00           179.76 , 183.00            2035.23 , 1851.00     815.67
    40.1              7.25          1.02% , 0.98         1775.62 , 998.00           164.64 , 183.00            1985.11 , 1851.00     795.98
   40.11             10.59          1.04% , 1.14         1810.43 , 998.00           191.52 , 183.00            2046.99 , 1851.00     820.95
   40.12              4.54          1.00% , 0.89         1740.80 , 998.00           149.52 , 183.00            1934.99 , 1851.00     776.28
   40.14              1.83          0.98% , 0.80         1705.98 , 998.00           134.40 , 183.00            1884.87 , 1851.00     756.58
   40.15             10.68          1.04% , 1.15         1810.43 , 998.00           193.20 , 183.00            2048.67 , 1851.00     822.63
   40.16              5.87          1.01% , 0.93         1758.21 , 998.00           156.24 , 183.00            1959.71 , 1851.00     786.97
   40.16              8.53          1.03% , 1.02         1793.02 , 998.00           171.36 , 183.00            2008.83 , 1851.00     806.66
   40.18              3.17          0.99% , 0.84         1723.39 , 998.00           141.12 , 183.00            1909.59 , 1851.00     767.27
   40.19              9.86          1.04% , 1.06         1810.43 , 998.00           178.08 , 183.00            2033.55 , 1851.00     817.35
    40.2             10.77          1.04% , 1.16         1810.43 , 998.00           194.88 , 183.00            2050.35 , 1851.00     824.31
   40.22              7.15          1.02% , 0.97         1775.62 , 998.00           162.96 , 183.00            1983.43 , 1851.00     797.66
   40.24              4.45          1.00% , 0.88         1740.80 , 998.00           147.84 , 183.00            1933.31 , 1851.00     777.96
   40.25             10.86          1.04% , 1.17         1810.43 , 998.00           196.56 , 183.00            2052.03 , 1851.00     825.99
   40.27              8.44          1.03% , 1.01         1793.02 , 998.00           169.68 , 183.00            2007.15 , 1851.00     808.34
   40.28              5.78          1.01% , 0.92         1758.21 , 998.00           154.56 , 183.00            1958.03 , 1851.00     788.65
    40.3              3.07          0.99% , 0.83         1723.39 , 998.00           139.44 , 183.00            1907.91 , 1851.00     768.95
    40.3             10.95          1.04% , 1.18         1810.43 , 998.00           198.24 , 183.00            2053.71 , 1851.00     827.67
   40.31              9.77          1.04% , 1.05         1810.43 , 998.00           176.40 , 183.00            2031.87 , 1851.00     819.03
   40.33              7.06          1.02% , 0.96         1775.62 , 998.00           161.28 , 183.00            1981.75 , 1851.00     799.34
   40.35             11.04          1.04% , 1.19         1810.43 , 998.00           199.92 , 183.00            2055.39 , 1851.00     829.35
   40.36              4.36          1.00% , 0.87         1740.80 , 998.00           146.16 , 183.00            1931.63 , 1851.00     779.64
   40.38             11.05          1.05% , 1.09         1827.84 , 998.00           183.12 , 183.00            2055.59 , 1851.00     829.96
   40.39              8.35          1.03% , 1.00         1793.02 , 998.00           168.00 , 183.00            2005.47 , 1851.00     810.02
    40.4              5.69          1.01% , 0.91         1758.21 , 998.00           152.88 , 183.00            1956.35 , 1851.00     790.33
   40.42             11.14          1.05% , 1.10         1827.84 , 998.00           184.80 , 183.00            2057.27 , 1851.00     831.64
   40.43              2.98          0.99% , 0.82         1723.39 , 998.00           137.76 , 183.00            1906.23 , 1851.00     770.63
   40.43              9.68          1.04% , 1.04         1810.43 , 998.00           174.72 , 183.00            2030.19 , 1851.00     820.71
   40.45              6.97          1.02% , 0.95         1775.62 , 998.00           159.60 , 183.00            1980.07 , 1851.00     801.02
   40.47             11.23          1.05% , 1.11         1827.84 , 998.00           186.48 , 183.00            2058.95 , 1851.00     833.32
   40.48              4.27          1.00% , 0.86         1740.80 , 998.00           144.48 , 183.00            1929.95 , 1851.00     781.32
   40.48             10.96          1.05% , 1.08         1827.84 , 998.00           181.44 , 183.00            2053.91 , 1851.00      831.4
   40.51              8.25          1.03% , 0.99         1793.02 , 998.00           166.32 , 183.00            2003.79 , 1851.00      811.7
   40.52               5.6          1.01% , 0.90         1758.21 , 998.00           151.20 , 183.00            1954.67 , 1851.00     792.01
   40.52             11.33          1.05% , 1.12         1827.84 , 998.00           188.16 , 183.00            2060.63 , 1851.00      835.0
   40.54              9.59          1.04% , 1.03         1810.43 , 998.00           173.04 , 183.00            2028.51 , 1851.00     822.39
   40.55              2.89          0.99% , 0.81         1723.39 , 998.00           136.08 , 183.00            1904.55 , 1851.00     772.31
   40.57              6.88          1.02% , 0.94         1775.62 , 998.00           157.92 , 183.00            1978.39 , 1851.00      802.7
   40.57             11.42          1.05% , 1.13         1827.84 , 998.00           189.84 , 183.00            2062.31 , 1851.00     836.68
   40.59             10.87          1.05% , 1.07         1827.84 , 998.00           179.76 , 183.00            2052.23 , 1851.00     833.08
   40.61              4.17          1.00% , 0.85         1740.80 , 998.00           142.80 , 183.00            1928.27 , 1851.00      783.0
   40.62             11.51          1.05% , 1.14         1827.84 , 998.00           191.52 , 183.00            2063.99 , 1851.00     838.36
   40.63              8.16          1.03% , 0.98         1793.02 , 998.00           164.64 , 183.00            2002.11 , 1851.00     813.38
   40.64              5.51          1.01% , 0.89         1758.21 , 998.00           149.52 , 183.00            1952.99 , 1851.00     793.69
   40.66               9.5          1.04% , 1.02         1810.43 , 998.00           171.36 , 183.00            2026.83 , 1851.00     824.07
   40.67              11.6          1.05% , 1.15         1827.84 , 998.00           193.20 , 183.00            2065.67 , 1851.00     840.04
   40.68               2.8          0.99% , 0.80         1723.39 , 998.00           134.40 , 183.00            1902.87 , 1851.00     773.99
   40.69              6.79          1.02% , 0.93         1775.62 , 998.00           156.24 , 183.00            1976.71 , 1851.00     804.38
   40.71             10.78          1.05% , 1.06         1827.84 , 998.00           178.08 , 183.00            2050.55 , 1851.00     834.76
   40.71             11.69          1.05% , 1.16         1827.84 , 998.00           194.88 , 183.00            2067.35 , 1851.00     841.72
   40.73              4.08          1.00% , 0.84         1740.80 , 998.00           141.12 , 183.00            1926.59 , 1851.00     784.68
   40.74              8.07          1.03% , 0.97         1793.02 , 998.00           162.96 , 183.00            2000.43 , 1851.00     815.06
   40.76              5.42          1.01% , 0.88         1758.21 , 998.00           147.84 , 183.00            1951.31 , 1851.00     795.37
   40.76             11.78          1.05% , 1.17         1827.84 , 998.00           196.56 , 183.00            2069.03 , 1851.00      843.4
   40.77              9.41          1.04% , 1.01         1810.43 , 998.00           169.68 , 183.00            2025.15 , 1851.00     825.75
   40.81               6.7          1.02% , 0.92         1775.62 , 998.00           154.56 , 183.00            1975.03 , 1851.00     806.06
   40.81             11.87          1.05% , 1.18         1827.84 , 998.00           198.24 , 183.00            2070.71 , 1851.00     845.08
   40.82             10.69          1.05% , 1.05         1827.84 , 998.00           176.40 , 183.00            2048.87 , 1851.00     836.44
   40.85              3.99          1.00% , 0.83         1740.80 , 998.00           139.44 , 183.00            1924.91 , 1851.00     786.36
   40.86              7.98          1.03% , 0.96         1793.02 , 998.00           161.28 , 183.00            1998.75 , 1851.00     816.74
   40.86             11.96          1.05% , 1.19         1827.84 , 998.00           199.92 , 183.00            2072.39 , 1851.00     846.76
   40.86             12.03          1.06% , 1.09         1845.25 , 998.00           183.12 , 183.00            2073.59 , 1851.00     847.37
   40.88              5.33          1.01% , 0.87         1758.21 , 998.00           146.16 , 183.00            1949.63 , 1851.00     797.05
   40.89              9.32          1.04% , 1.00         1810.43 , 998.00           168.00 , 183.00            2023.47 , 1851.00     827.43
   40.91             12.12          1.06% , 1.10         1845.25 , 998.00           184.80 , 183.00            2075.27 , 1851.00     849.05
   40.93              6.61          1.02% , 0.91         1775.62 , 998.00           152.88 , 183.00            1973.35 , 1851.00     807.74
   40.94              10.6          1.05% , 1.04         1827.84 , 998.00           174.72 , 183.00            2047.19 , 1851.00     838.12
   40.96             12.21          1.06% , 1.11         1845.25 , 998.00           186.48 , 183.00            2076.95 , 1851.00     850.73
   40.97               3.9          1.00% , 0.82         1740.80 , 998.00           137.76 , 183.00            1923.23 , 1851.00     788.04
   40.97             11.93          1.06% , 1.08         1845.25 , 998.00           181.44 , 183.00            2071.91 , 1851.00     848.81
   40.98              7.89          1.03% , 0.95         1793.02 , 998.00           159.60 , 183.00            1997.07 , 1851.00     818.42
    41.0              5.24          1.01% , 0.86         1758.21 , 998.00           144.48 , 183.00            1947.95 , 1851.00     798.73
   41.01              9.23          1.04% , 0.99         1810.43 , 998.00           166.32 , 183.00            2021.79 , 1851.00     829.11
   41.01              12.3          1.06% , 1.12         1845.25 , 998.00           188.16 , 183.00            2078.63 , 1851.00     852.41
   41.05              6.52          1.02% , 0.90         1775.62 , 998.00           151.20 , 183.00            1971.67 , 1851.00     809.42
   41.06             10.51          1.05% , 1.03         1827.84 , 998.00           173.04 , 183.00            2045.51 , 1851.00      839.8
   41.06             12.39          1.06% , 1.13         1845.25 , 998.00           189.84 , 183.00            2080.31 , 1851.00     854.09
   41.08             11.84          1.06% , 1.07         1845.25 , 998.00           179.76 , 183.00            2070.23 , 1851.00     850.49
    41.1              3.81          1.00% , 0.81         1740.80 , 998.00           136.08 , 183.00            1921.55 , 1851.00     789.72
    41.1               7.8          1.03% , 0.94         1793.02 , 998.00           157.92 , 183.00            1995.39 , 1851.00      820.1
    41.1             12.48          1.06% , 1.14         1845.25 , 998.00           191.52 , 183.00            2081.99 , 1851.00     855.77
   41.13              5.15          1.01% , 0.85         1758.21 , 998.00           142.80 , 183.00            1946.27 , 1851.00     800.41
   41.13              9.14          1.04% , 0.98         1810.43 , 998.00           164.64 , 183.00            2020.11 , 1851.00     830.79
   41.15             12.57          1.06% , 1.15         1845.25 , 998.00           193.20 , 183.00            2083.67 , 1851.00     857.45
   41.17              6.43          1.02% , 0.89         1775.62 , 998.00           149.52 , 183.00            1969.99 , 1851.00      811.1
   41.17             10.42          1.05% , 1.02         1827.84 , 998.00           171.36 , 183.00            2043.83 , 1851.00     841.48
    41.2             11.75          1.06% , 1.06         1845.25 , 998.00           178.08 , 183.00            2068.55 , 1851.00     852.17
    41.2             12.66          1.06% , 1.16         1845.25 , 998.00           194.88 , 183.00            2085.35 , 1851.00     859.13
   41.22              3.72          1.00% , 0.80         1740.80 , 998.00           134.40 , 183.00            1919.87 , 1851.00      791.4
   41.22              7.71          1.03% , 0.93         1793.02 , 998.00           156.24 , 183.00            1993.71 , 1851.00     821.78
   41.24              9.05          1.04% , 0.97         1810.43 , 998.00           162.96 , 183.00            2018.43 , 1851.00     832.47
   41.25              5.06          1.01% , 0.84         1758.21 , 998.00           141.12 , 183.00            1944.59 , 1851.00     802.09
   41.25             12.75          1.06% , 1.17         1845.25 , 998.00           196.56 , 183.00            2087.03 , 1851.00     860.81
   41.29              6.34          1.02% , 0.88         1775.62 , 998.00           147.84 , 183.00            1968.31 , 1851.00     812.78
   41.29             10.33          1.05% , 1.01         1827.84 , 998.00           169.68 , 183.00            2042.15 , 1851.00     843.16
   41.29             12.84          1.06% , 1.18         1845.25 , 998.00           198.24 , 183.00            2088.71 , 1851.00     862.49
   41.31             11.66          1.06% , 1.05         1845.25 , 998.00           176.40 , 183.00            2066.87 , 1851.00     853.85
   41.34              7.62          1.03% , 0.92         1793.02 , 998.00           154.56 , 183.00            1992.03 , 1851.00     823.46
   41.34             12.93          1.06% , 1.19         1845.25 , 998.00           199.92 , 183.00            2090.39 , 1851.00     864.17
   41.36              8.95          1.04% , 0.96         1810.43 , 998.00           161.28 , 183.00            2016.75 , 1851.00     834.15
   41.37              4.97          1.01% , 0.83         1758.21 , 998.00           139.44 , 183.00            1942.91 , 1851.00     803.77
   41.37             12.94          1.07% , 1.09         1862.66 , 998.00           183.12 , 183.00            2090.59 , 1851.00     864.78
    41.4             10.24          1.05% , 1.00         1827.84 , 998.00           168.00 , 183.00            2040.47 , 1851.00     844.84
   41.41              6.25          1.02% , 0.87         1775.62 , 998.00           146.16 , 183.00            1966.63 , 1851.00     814.46
   41.41             13.03          1.07% , 1.10         1862.66 , 998.00           184.80 , 183.00            2092.27 , 1851.00     866.46
   41.43             11.57          1.06% , 1.04         1845.25 , 998.00           174.72 , 183.00            2065.19 , 1851.00     855.53
   41.46              7.53          1.03% , 0.91         1793.02 , 998.00           152.88 , 183.00            1990.35 , 1851.00     825.14
   41.46             13.13          1.07% , 1.11         1862.66 , 998.00           186.48 , 183.00            2093.95 , 1851.00     868.14
   41.47             12.85          1.07% , 1.08         1862.66 , 998.00           181.44 , 183.00            2088.91 , 1851.00     866.22
   41.48              8.86          1.04% , 0.95         1810.43 , 998.00           159.60 , 183.00            2015.07 , 1851.00     835.83
   41.49              4.87          1.01% , 0.82         1758.21 , 998.00           137.76 , 183.00            1941.23 , 1851.00     805.45
   41.51             13.22          1.07% , 1.12         1862.66 , 998.00           188.16 , 183.00            2095.63 , 1851.00     869.82
   41.52             10.15          1.05% , 0.99         1827.84 , 998.00           166.32 , 183.00            2038.79 , 1851.00     846.52
   41.53              6.16          1.02% , 0.86         1775.62 , 998.00           144.48 , 183.00            1964.95 , 1851.00     816.14
   41.54             11.48          1.06% , 1.03         1845.25 , 998.00           173.04 , 183.00            2063.51 , 1851.00     857.21
   41.55             13.31          1.07% , 1.13         1862.66 , 998.00           189.84 , 183.00            2097.31 , 1851.00      871.5
   41.58              7.44          1.03% , 0.90         1793.02 , 998.00           151.20 , 183.00            1988.67 , 1851.00     826.82
   41.58             12.76          1.07% , 1.07         1862.66 , 998.00           179.76 , 183.00            2087.23 , 1851.00      867.9
    41.6              8.77          1.04% , 0.94         1810.43 , 998.00           157.92 , 183.00            2013.39 , 1851.00     837.51
    41.6              13.4          1.07% , 1.14         1862.66 , 998.00           191.52 , 183.00            2098.99 , 1851.00     873.18
   41.61              4.78          1.01% , 0.81         1758.21 , 998.00           136.08 , 183.00            1939.55 , 1851.00     807.13
   41.64             10.05          1.05% , 0.98         1827.84 , 998.00           164.64 , 183.00            2037.11 , 1851.00      848.2
   41.65             13.49          1.07% , 1.15         1862.66 , 998.00           193.20 , 183.00            2100.67 , 1851.00     874.86
   41.66              6.07          1.02% , 0.85         1775.62 , 998.00           142.80 , 183.00            1963.27 , 1851.00     817.82
   41.66             11.39          1.06% , 1.02         1845.25 , 998.00           171.36 , 183.00            2061.83 , 1851.00     858.89
   41.69             13.58          1.07% , 1.16         1862.66 , 998.00           194.88 , 183.00            2102.35 , 1851.00     876.54
    41.7              7.35          1.03% , 0.89         1793.02 , 998.00           149.52 , 183.00            1986.99 , 1851.00      828.5
    41.7             12.67          1.07% , 1.06         1862.66 , 998.00           178.08 , 183.00            2085.55 , 1851.00     869.58
   41.72              8.68          1.04% , 0.93         1810.43 , 998.00           156.24 , 183.00            2011.71 , 1851.00     839.19
   41.74              4.69          1.01% , 0.80         1758.21 , 998.00           134.40 , 183.00            1937.87 , 1851.00     808.81
   41.74             13.67          1.07% , 1.17         1862.66 , 998.00           196.56 , 183.00            2104.03 , 1851.00     878.22
   41.75              9.96          1.05% , 0.97         1827.84 , 998.00           162.96 , 183.00            2035.43 , 1851.00     849.88
   41.77              11.3          1.06% , 1.01         1845.25 , 998.00           169.68 , 183.00            2060.15 , 1851.00     860.57
   41.78              5.97          1.02% , 0.84         1775.62 , 998.00           141.12 , 183.00            1961.59 , 1851.00      819.5
   41.79             13.76          1.07% , 1.18         1862.66 , 998.00           198.24 , 183.00            2105.71 , 1851.00      879.9
   41.81             12.58          1.07% , 1.05         1862.66 , 998.00           176.40 , 183.00            2083.87 , 1851.00     871.26
   41.82              7.26          1.03% , 0.88         1793.02 , 998.00           147.84 , 183.00            1985.31 , 1851.00     830.18
   41.83              8.59          1.04% , 0.92         1810.43 , 998.00           154.56 , 183.00            2010.03 , 1851.00     840.87
   41.83             13.85          1.07% , 1.19         1862.66 , 998.00           199.92 , 183.00            2107.39 , 1851.00     881.58
   41.84             13.92          1.08% , 1.09         1880.06 , 998.00           183.12 , 183.00            2108.59 , 1851.00     882.18
   41.87              9.87          1.05% , 0.96         1827.84 , 998.00           161.28 , 183.00            2033.75 , 1851.00     851.56
   41.88             14.01          1.08% , 1.10         1880.06 , 998.00           184.80 , 183.00            2110.27 , 1851.00     883.86
   41.89             11.21          1.06% , 1.00         1845.25 , 998.00           168.00 , 183.00            2058.47 , 1851.00     862.25
    41.9              5.88          1.02% , 0.83         1775.62 , 998.00           139.44 , 183.00            1959.91 , 1851.00     821.18
   41.92             12.49          1.07% , 1.04         1862.66 , 998.00           174.72 , 183.00            2082.19 , 1851.00     872.94
   41.93              14.1          1.08% , 1.11         1880.06 , 998.00           186.48 , 183.00            2111.95 , 1851.00     885.54
   41.94              7.17          1.03% , 0.87         1793.02 , 998.00           146.16 , 183.00            1983.63 , 1851.00     831.86
   41.94             13.83          1.08% , 1.08         1880.06 , 998.00           181.44 , 183.00            2106.91 , 1851.00     883.62
   41.95               8.5          1.04% , 0.91         1810.43 , 998.00           152.88 , 183.00            2008.35 , 1851.00     842.55
   41.98             14.19          1.08% , 1.12         1880.06 , 998.00           188.16 , 183.00            2113.63 , 1851.00     887.22
   41.99              9.78          1.05% , 0.95         1827.84 , 998.00           159.60 , 183.00            2032.07 , 1851.00     853.24
    42.0             11.12          1.06% , 0.99         1845.25 , 998.00           166.32 , 183.00            2056.79 , 1851.00     863.93
   42.02              5.79          1.02% , 0.82         1775.62 , 998.00           137.76 , 183.00            1958.23 , 1851.00     822.86
   42.02             14.28          1.08% , 1.13         1880.06 , 998.00           189.84 , 183.00            2115.31 , 1851.00      888.9
   42.04              12.4          1.07% , 1.03         1862.66 , 998.00           173.04 , 183.00            2080.51 , 1851.00     874.62
   42.05             13.73          1.08% , 1.07         1880.06 , 998.00           179.76 , 183.00            2105.23 , 1851.00      885.3
   42.06              7.07          1.03% , 0.86         1793.02 , 998.00           144.48 , 183.00            1981.95 , 1851.00     833.54
   42.07              8.41          1.04% , 0.90         1810.43 , 998.00           151.20 , 183.00            2006.67 , 1851.00     844.23
   42.07             14.37          1.08% , 1.14         1880.06 , 998.00           191.52 , 183.00            2116.99 , 1851.00     890.58
   42.11              9.69          1.05% , 0.94         1827.84 , 998.00           157.92 , 183.00            2030.39 , 1851.00     854.92
   42.11             14.46          1.08% , 1.15         1880.06 , 998.00           193.20 , 183.00            2118.67 , 1851.00     892.26
   42.12             11.03          1.06% , 0.98         1845.25 , 998.00           164.64 , 183.00            2055.11 , 1851.00     865.61
   42.14               5.7          1.02% , 0.81         1775.62 , 998.00           136.08 , 183.00            1956.55 , 1851.00     824.54
   42.15             12.31          1.07% , 1.02         1862.66 , 998.00           171.36 , 183.00            2078.83 , 1851.00      876.3
   42.16             14.55          1.08% , 1.16         1880.06 , 998.00           194.88 , 183.00            2120.35 , 1851.00     893.94
   42.17             13.64          1.08% , 1.06         1880.06 , 998.00           178.08 , 183.00            2103.55 , 1851.00     886.98
