Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   15.49              9.37          1.14% , 1.14          992.26 , 809.00           191.52 , 184.00            1231.49 , 1126.00     190.78
   15.51              2.83          1.10% , 0.91          957.44 , 809.00           152.88 , 184.00            1157.85 , 1126.00     179.56
   15.53             20.03          0.82% , 0.83          713.73 , 809.00           139.44 , 184.00             900.41 , 1126.00     139.83
   15.53              8.17          1.14% , 1.06          992.26 , 809.00           178.08 , 184.00            1218.05 , 1126.00     189.18
   15.55              1.43          1.09% , 0.87          948.74 , 809.00           146.16 , 184.00            1142.13 , 1126.00     177.58
   15.57             20.09          0.81% , 0.88          705.02 , 809.00           147.84 , 184.00             899.81 , 1126.00     140.14
   15.57              6.78          1.13% , 1.02          983.55 , 809.00           171.36 , 184.00            1202.33 , 1126.00     187.19
   15.59              0.04          1.08% , 0.83          940.03 , 809.00           139.44 , 184.00            1126.41 , 1126.00     175.59
    15.6             20.05          0.80% , 0.93          696.32 , 809.00           156.24 , 184.00             900.21 , 1126.00     140.44
   15.61              5.38          1.12% , 0.98          974.85 , 809.00           164.64 , 184.00            1186.61 , 1126.00     185.21
   15.61              9.52          1.14% , 1.15          992.26 , 809.00           193.20 , 184.00            1233.17 , 1126.00     192.46
   15.63              4.08          1.11% , 0.94          966.14 , 809.00           157.92 , 184.00            1171.89 , 1126.00     183.22
   15.64              9.48          1.15% , 1.10         1000.96 , 809.00           184.80 , 184.00            1232.77 , 1126.00     192.76
   15.66              9.33          1.15% , 1.09         1000.96 , 809.00           183.12 , 184.00            1231.09 , 1126.00     192.84
   15.68              2.68          1.10% , 0.90          957.44 , 809.00           151.20 , 184.00            1156.17 , 1126.00     181.24
   15.69              8.03          1.14% , 1.05          992.26 , 809.00           176.40 , 184.00            1216.37 , 1126.00     190.86
   15.72              1.28          1.09% , 0.86          948.74 , 809.00           144.48 , 184.00            1140.45 , 1126.00     179.26
   15.72              9.67          1.14% , 1.16          992.26 , 809.00           194.88 , 184.00            1234.85 , 1126.00     194.14
   15.73              6.63          1.13% , 1.01          983.55 , 809.00           169.68 , 184.00            1200.65 , 1126.00     188.87
   15.75             20.18          0.82% , 0.82          713.73 , 809.00           137.76 , 184.00             898.73 , 1126.00     141.51
   15.75              9.63          1.15% , 1.11         1000.96 , 809.00           186.48 , 184.00            1234.45 , 1126.00     194.44
   15.76              0.11          1.08% , 0.82          940.03 , 809.00           137.76 , 184.00            1124.73 , 1126.00     177.27
   15.77              5.23          1.12% , 0.97          974.85 , 809.00           162.96 , 184.00            1184.93 , 1126.00     186.89
   15.79             20.24          0.81% , 0.87          705.02 , 809.00           146.16 , 184.00             898.13 , 1126.00     141.82
    15.8              3.93          1.11% , 0.93          966.14 , 809.00           156.24 , 184.00            1170.21 , 1126.00      184.9
   15.82              20.2          0.80% , 0.92          696.32 , 809.00           154.56 , 184.00             898.53 , 1126.00     142.12
   15.82              9.18          1.15% , 1.08         1000.96 , 809.00           181.44 , 184.00            1229.41 , 1126.00     194.52
   15.84              2.53          1.10% , 0.89          957.44 , 809.00           149.52 , 184.00            1154.49 , 1126.00     182.92
   15.84              9.82          1.14% , 1.17          992.26 , 809.00           196.56 , 184.00            1236.53 , 1126.00     195.82
   15.85              7.88          1.14% , 1.04          992.26 , 809.00           174.72 , 184.00            1214.69 , 1126.00     192.54
   15.87              9.78          1.15% , 1.12         1000.96 , 809.00           188.16 , 184.00            1236.13 , 1126.00     196.12
   15.89              1.13          1.09% , 0.85          948.74 , 809.00           142.80 , 184.00            1138.77 , 1126.00     180.94
   15.89              6.48          1.13% , 1.00          983.55 , 809.00           168.00 , 184.00            1198.97 , 1126.00     190.55
   15.93              0.26          1.08% , 0.81          940.03 , 809.00           136.08 , 184.00            1123.05 , 1126.00     178.95
   15.94              5.08          1.12% , 0.96          974.85 , 809.00           161.28 , 184.00            1183.25 , 1126.00     188.57
   15.95              9.97          1.14% , 1.18          992.26 , 809.00           198.24 , 184.00            1238.21 , 1126.00      197.5
   15.96             20.33          0.82% , 0.81          713.73 , 809.00           136.08 , 184.00             897.05 , 1126.00     143.19
   15.97              3.78          1.11% , 0.92          966.14 , 809.00           154.56 , 184.00            1168.53 , 1126.00     186.58
   15.98              9.03          1.15% , 1.07         1000.96 , 809.00           179.76 , 184.00            1227.73 , 1126.00      196.2
   15.98              9.93          1.15% , 1.13         1000.96 , 809.00           189.84 , 184.00            1237.81 , 1126.00      197.8
   16.01             20.39          0.81% , 0.86          705.02 , 809.00           144.48 , 184.00             896.45 , 1126.00      143.5
   16.01              2.38          1.10% , 0.88          957.44 , 809.00           147.84 , 184.00            1152.81 , 1126.00      184.6
   16.01              7.73          1.14% , 1.03          992.26 , 809.00           173.04 , 184.00            1213.01 , 1126.00     194.22
   16.03             20.35          0.80% , 0.91          696.32 , 809.00           152.88 , 184.00             896.85 , 1126.00      143.8
   16.06              0.98          1.09% , 0.84          948.74 , 809.00           141.12 , 184.00            1137.09 , 1126.00     182.62
   16.06              6.33          1.13% , 0.99          983.55 , 809.00           166.32 , 184.00            1197.29 , 1126.00     192.23
   16.06             10.11          1.14% , 1.19          992.26 , 809.00           199.92 , 184.00            1239.89 , 1126.00     199.18
   16.09             10.08          1.15% , 1.14         1000.96 , 809.00           191.52 , 184.00            1239.49 , 1126.00     199.48
    16.1              4.93          1.12% , 0.95          974.85 , 809.00           159.60 , 184.00            1181.57 , 1126.00     190.25
   16.11              0.41          1.08% , 0.80          940.03 , 809.00           134.40 , 184.00            1121.37 , 1126.00     180.63
   16.13              3.63          1.11% , 0.91          966.14 , 809.00           152.88 , 184.00            1166.85 , 1126.00     188.26
   16.14              8.89          1.15% , 1.06         1000.96 , 809.00           178.08 , 184.00            1226.05 , 1126.00     197.88
   16.17              7.58          1.14% , 1.02          992.26 , 809.00           171.36 , 184.00            1211.33 , 1126.00      195.9
   16.18             20.48          0.82% , 0.80          713.73 , 809.00           134.40 , 184.00             895.37 , 1126.00     144.87
   16.18              2.23          1.10% , 0.87          957.44 , 809.00           146.16 , 184.00            1151.13 , 1126.00     186.28
   16.21             10.23          1.15% , 1.15         1000.96 , 809.00           193.20 , 184.00            1241.17 , 1126.00     201.16
   16.22             20.54          0.81% , 0.85          705.02 , 809.00           142.80 , 184.00             894.77 , 1126.00     145.18
   16.22              6.18          1.13% , 0.98          983.55 , 809.00           164.64 , 184.00            1195.61 , 1126.00     193.91
   16.22             10.28          1.16% , 1.10         1009.66 , 809.00           184.80 , 184.00            1241.77 , 1126.00     201.46
   16.23              0.84          1.09% , 0.83          948.74 , 809.00           139.44 , 184.00            1135.41 , 1126.00      184.3
   16.25              20.5          0.80% , 0.90          696.32 , 809.00           151.20 , 184.00             895.17 , 1126.00     145.48
   16.25             10.13          1.16% , 1.09         1009.66 , 809.00           183.12 , 184.00            1240.09 , 1126.00     201.54
   16.27              4.79          1.12% , 0.94          974.85 , 809.00           157.92 , 184.00            1179.89 , 1126.00     191.93
    16.3              3.48          1.11% , 0.90          966.14 , 809.00           151.20 , 184.00            1165.17 , 1126.00     189.94
    16.3              8.74          1.15% , 1.05         1000.96 , 809.00           176.40 , 184.00            1224.37 , 1126.00     199.56
   16.32             10.38          1.15% , 1.16         1000.96 , 809.00           194.88 , 184.00            1242.85 , 1126.00     202.84
   16.33              7.43          1.14% , 1.01          992.26 , 809.00           169.68 , 184.00            1209.65 , 1126.00     197.58
   16.34             10.43          1.16% , 1.11         1009.66 , 809.00           186.48 , 184.00            1243.45 , 1126.00     203.14
   16.35              2.08          1.10% , 0.86          957.44 , 809.00           144.48 , 184.00            1149.45 , 1126.00     187.96
   16.38              6.03          1.13% , 0.97          983.55 , 809.00           162.96 , 184.00            1193.93 , 1126.00     195.59
    16.4              0.69          1.09% , 0.82          948.74 , 809.00           137.76 , 184.00            1133.73 , 1126.00     185.98
   16.41              9.98          1.16% , 1.08         1009.66 , 809.00           181.44 , 184.00            1238.41 , 1126.00     203.22
   16.43              4.64          1.12% , 0.93          974.85 , 809.00           156.24 , 184.00            1178.21 , 1126.00     193.61
   16.43             10.53          1.15% , 1.17         1000.96 , 809.00           196.56 , 184.00            1244.53 , 1126.00     204.52
   16.44             20.68          0.81% , 0.84          705.02 , 809.00           141.12 , 184.00             893.09 , 1126.00     146.86
   16.45             10.58          1.16% , 1.12         1009.66 , 809.00           188.16 , 184.00            1245.13 , 1126.00     204.82
   16.46              8.59          1.15% , 1.04         1000.96 , 809.00           174.72 , 184.00            1222.69 , 1126.00     201.24
   16.47             20.65          0.80% , 0.89          696.32 , 809.00           149.52 , 184.00             893.49 , 1126.00     147.16
   16.47              3.33          1.11% , 0.89          966.14 , 809.00           149.52 , 184.00            1163.49 , 1126.00     191.62
    16.5              7.28          1.14% , 1.00          992.26 , 809.00           168.00 , 184.00            1207.97 , 1126.00     199.26
   16.52              1.93          1.10% , 0.85          957.44 , 809.00           142.80 , 184.00            1147.77 , 1126.00     189.64
   16.55              5.88          1.13% , 0.96          983.55 , 809.00           161.28 , 184.00            1192.25 , 1126.00     197.27
   16.55             10.68          1.15% , 1.18         1000.96 , 809.00           198.24 , 184.00            1246.21 , 1126.00      206.2
   16.56             10.73          1.16% , 1.13         1009.66 , 809.00           189.84 , 184.00            1246.81 , 1126.00      206.5
   16.57              9.83          1.16% , 1.07         1009.66 , 809.00           179.76 , 184.00            1236.73 , 1126.00      204.9
   16.58              0.54          1.09% , 0.81          948.74 , 809.00           136.08 , 184.00            1132.05 , 1126.00     187.66
    16.6              4.49          1.12% , 0.92          974.85 , 809.00           154.56 , 184.00            1176.53 , 1126.00     195.29
   16.62              8.44          1.15% , 1.03         1000.96 , 809.00           173.04 , 184.00            1221.01 , 1126.00     202.92
   16.64              3.18          1.11% , 0.88          966.14 , 809.00           147.84 , 184.00            1161.81 , 1126.00      193.3
   16.66             20.83          0.81% , 0.83          705.02 , 809.00           139.44 , 184.00             891.41 , 1126.00     148.54
   16.66              7.13          1.14% , 0.99          992.26 , 809.00           166.32 , 184.00            1206.29 , 1126.00     200.94
   16.66             10.82          1.15% , 1.19         1000.96 , 809.00           199.92 , 184.00            1247.89 , 1126.00     207.88
   16.67             10.88          1.16% , 1.14         1009.66 , 809.00           191.52 , 184.00            1248.49 , 1126.00     208.18
   16.69              20.8          0.80% , 0.88          696.32 , 809.00           147.84 , 184.00             891.81 , 1126.00     148.84
   16.69              1.78          1.10% , 0.84          957.44 , 809.00           141.12 , 184.00            1146.09 , 1126.00     191.32
   16.71              5.73          1.13% , 0.95          983.55 , 809.00           159.60 , 184.00            1190.57 , 1126.00     198.95
   16.73              9.68          1.16% , 1.06         1009.66 , 809.00           178.08 , 184.00            1235.05 , 1126.00     206.58
   16.75              0.39          1.09% , 0.80          948.74 , 809.00           134.40 , 184.00            1130.37 , 1126.00     189.34
   16.77              4.34          1.12% , 0.91          974.85 , 809.00           152.88 , 184.00            1174.85 , 1126.00     196.97
   16.78              8.29          1.15% , 1.02         1000.96 , 809.00           171.36 , 184.00            1219.33 , 1126.00      204.6
   16.79             11.03          1.16% , 1.15         1009.66 , 809.00           193.20 , 184.00            1250.17 , 1126.00     209.86
    16.8             11.08          1.17% , 1.10         1018.37 , 809.00           184.80 , 184.00            1250.77 , 1126.00     210.17
   16.81              3.03          1.11% , 0.87          966.14 , 809.00           146.16 , 184.00            1160.13 , 1126.00     194.98
   16.82              6.98          1.14% , 0.98          992.26 , 809.00           164.64 , 184.00            1204.61 , 1126.00     202.62
   16.83             10.93          1.17% , 1.09         1018.37 , 809.00           183.12 , 184.00            1249.09 , 1126.00     210.25
   16.86              1.63          1.10% , 0.83          957.44 , 809.00           139.44 , 184.00            1144.41 , 1126.00      193.0
   16.88             20.98          0.81% , 0.82          705.02 , 809.00           137.76 , 184.00             889.73 , 1126.00     150.22
   16.88              5.59          1.13% , 0.94          983.55 , 809.00           157.92 , 184.00            1188.89 , 1126.00     200.63
   16.89              9.54          1.16% , 1.05         1009.66 , 809.00           176.40 , 184.00            1233.37 , 1126.00     208.26
    16.9             11.18          1.16% , 1.16         1009.66 , 809.00           194.88 , 184.00            1251.85 , 1126.00     211.54
   16.91             20.95          0.80% , 0.87          696.32 , 809.00           146.16 , 184.00             890.13 , 1126.00     150.52
   16.91             11.23          1.17% , 1.11         1018.37 , 809.00           186.48 , 184.00            1252.45 , 1126.00     211.85
   16.93              4.19          1.12% , 0.90          974.85 , 809.00           151.20 , 184.00            1173.17 , 1126.00     198.65
   16.94              8.14          1.15% , 1.01         1000.96 , 809.00           169.68 , 184.00            1217.65 , 1126.00     206.28
   16.98              2.88          1.11% , 0.86          966.14 , 809.00           144.48 , 184.00            1158.45 , 1126.00     196.66
   16.98              6.83          1.14% , 0.97          992.26 , 809.00           162.96 , 184.00            1202.93 , 1126.00      204.3
   16.99             10.78          1.17% , 1.08         1018.37 , 809.00           181.44 , 184.00            1247.41 , 1126.00     211.93
   17.01             11.33          1.16% , 1.17         1009.66 , 809.00           196.56 , 184.00            1253.53 , 1126.00     213.22
   17.03             11.38          1.17% , 1.12         1018.37 , 809.00           188.16 , 184.00            1254.13 , 1126.00     213.53
   17.04              1.49          1.10% , 0.82          957.44 , 809.00           137.76 , 184.00            1142.73 , 1126.00     194.68
   17.04              5.44          1.13% , 0.93          983.55 , 809.00           156.24 , 184.00            1187.21 , 1126.00     202.31
   17.05              9.39          1.16% , 1.04         1009.66 , 809.00           174.72 , 184.00            1231.69 , 1126.00     209.94
    17.1             21.13          0.81% , 0.81          705.02 , 809.00           136.08 , 184.00             888.05 , 1126.00      151.9
    17.1              4.04          1.12% , 0.89          974.85 , 809.00           149.52 , 184.00            1171.49 , 1126.00     200.33
    17.1              7.99          1.15% , 1.00         1000.96 , 809.00           168.00 , 184.00            1215.97 , 1126.00     207.96
   17.12             11.47          1.16% , 1.18         1009.66 , 809.00           198.24 , 184.00            1255.21 , 1126.00      214.9
   17.13              21.1          0.80% , 0.86          696.32 , 809.00           144.48 , 184.00             888.45 , 1126.00      152.2
   17.14             11.53          1.17% , 1.13         1018.37 , 809.00           189.84 , 184.00            1255.81 , 1126.00     215.21
   17.15              2.73          1.11% , 0.85          966.14 , 809.00           142.80 , 184.00            1156.77 , 1126.00     198.34
   17.15              6.68          1.14% , 0.96          992.26 , 809.00           161.28 , 184.00            1201.25 , 1126.00     205.98
   17.15             10.63          1.17% , 1.07         1018.37 , 809.00           179.76 , 184.00            1245.73 , 1126.00     213.61
   17.21              1.34          1.10% , 0.81          957.44 , 809.00           136.08 , 184.00            1141.05 , 1126.00     196.36
   17.21              5.29          1.13% , 0.92          983.55 , 809.00           154.56 , 184.00            1185.53 , 1126.00     203.99
   17.21              9.24          1.16% , 1.03         1009.66 , 809.00           173.04 , 184.00            1230.01 , 1126.00     211.62
   17.23             11.62          1.16% , 1.19         1009.66 , 809.00           199.92 , 184.00            1256.89 , 1126.00     216.58
   17.25             11.68          1.17% , 1.14         1018.37 , 809.00           191.52 , 184.00            1257.49 , 1126.00     216.89
   17.26              7.84          1.15% , 0.99         1000.96 , 809.00           166.32 , 184.00            1214.29 , 1126.00     209.64
   17.27              3.89          1.12% , 0.88          974.85 , 809.00           147.84 , 184.00            1169.81 , 1126.00     202.01
   17.31              6.53          1.14% , 0.95          992.26 , 809.00           159.60 , 184.00            1199.57 , 1126.00     207.66
   17.31             10.48          1.17% , 1.06         1018.37 , 809.00           178.08 , 184.00            1244.05 , 1126.00     215.29
   17.32              2.58          1.11% , 0.84          966.14 , 809.00           141.12 , 184.00            1155.09 , 1126.00     200.02
   17.33             21.28          0.81% , 0.80          705.02 , 809.00           134.40 , 184.00             886.37 , 1126.00     153.58
   17.35             21.25          0.80% , 0.85          696.32 , 809.00           142.80 , 184.00             886.77 , 1126.00     153.88
   17.36             11.83          1.17% , 1.15         1018.37 , 809.00           193.20 , 184.00            1259.17 , 1126.00     218.57
   17.37              5.14          1.13% , 0.91          983.55 , 809.00           152.88 , 184.00            1183.85 , 1126.00     205.67
   17.37              9.09          1.16% , 1.02         1009.66 , 809.00           171.36 , 184.00            1228.33 , 1126.00      213.3
   17.37             11.88          1.18% , 1.10         1027.07 , 809.00           184.80 , 184.00            1259.77 , 1126.00     218.87
   17.38              1.19          1.10% , 0.80          957.44 , 809.00           134.40 , 184.00            1139.37 , 1126.00     198.04
    17.4             11.73          1.18% , 1.09         1027.07 , 809.00           183.12 , 184.00            1258.09 , 1126.00     218.95
   17.43              7.69          1.15% , 0.98         1000.96 , 809.00           164.64 , 184.00            1212.61 , 1126.00     211.32
   17.44              3.74          1.12% , 0.87          974.85 , 809.00           146.16 , 184.00            1168.13 , 1126.00     203.69
   17.46             10.33          1.17% , 1.05         1018.37 , 809.00           176.40 , 184.00            1242.37 , 1126.00     216.97
   17.47             11.98          1.17% , 1.16         1018.37 , 809.00           194.88 , 184.00            1260.85 , 1126.00     220.25
   17.48              6.38          1.14% , 0.94          992.26 , 809.00           157.92 , 184.00            1197.89 , 1126.00     209.34
   17.48             12.03          1.18% , 1.11         1027.07 , 809.00           186.48 , 184.00            1261.45 , 1126.00     220.55
   17.49              2.43          1.11% , 0.83          966.14 , 809.00           139.44 , 184.00            1153.41 , 1126.00      201.7
   17.53              8.94          1.16% , 1.01         1009.66 , 809.00           169.68 , 184.00            1226.65 , 1126.00     214.98
   17.54              4.99          1.13% , 0.90          983.55 , 809.00           151.20 , 184.00            1182.17 , 1126.00     207.35
   17.56             11.58          1.18% , 1.08         1027.07 , 809.00           181.44 , 184.00            1256.41 , 1126.00     220.63
   17.58              21.4          0.80% , 0.84          696.32 , 809.00           141.12 , 184.00             885.09 , 1126.00     155.56
   17.58             12.13          1.17% , 1.17         1018.37 , 809.00           196.56 , 184.00            1262.53 , 1126.00     221.93
   17.59              7.54          1.15% , 0.97         1000.96 , 809.00           162.96 , 184.00            1210.93 , 1126.00      213.0
   17.59             12.18          1.18% , 1.12         1027.07 , 809.00           188.16 , 184.00            1263.13 , 1126.00     222.23
   17.61              3.59          1.12% , 0.86          974.85 , 809.00           144.48 , 184.00            1166.45 , 1126.00     205.37
   17.62             10.19          1.17% , 1.04         1018.37 , 809.00           174.72 , 184.00            1240.69 , 1126.00     218.65
   17.64              6.24          1.14% , 0.93          992.26 , 809.00           156.24 , 184.00            1196.21 , 1126.00     211.02
   17.66              2.28          1.11% , 0.82          966.14 , 809.00           137.76 , 184.00            1151.73 , 1126.00     203.38
   17.69              8.79          1.16% , 1.00         1009.66 , 809.00           168.00 , 184.00            1224.97 , 1126.00     216.66
   17.69             12.27          1.17% , 1.18         1018.37 , 809.00           198.24 , 184.00            1264.21 , 1126.00     223.61
    17.7             12.33          1.18% , 1.13         1027.07 , 809.00           189.84 , 184.00            1264.81 , 1126.00     223.91
   17.71              4.84          1.13% , 0.89          983.55 , 809.00           149.52 , 184.00            1180.49 , 1126.00     209.03
   17.72             11.43          1.18% , 1.07         1027.07 , 809.00           179.76 , 184.00            1254.73 , 1126.00     222.31
   17.75              7.39          1.15% , 0.96         1000.96 , 809.00           161.28 , 184.00            1209.25 , 1126.00     214.68
   17.78              3.44          1.12% , 0.85          974.85 , 809.00           142.80 , 184.00            1164.77 , 1126.00     207.05
   17.78             10.04          1.17% , 1.03         1018.37 , 809.00           173.04 , 184.00            1239.01 , 1126.00     220.33
    17.8             21.54          0.80% , 0.83          696.32 , 809.00           139.44 , 184.00             883.41 , 1126.00     157.24
    17.8             12.42          1.17% , 1.19         1018.37 , 809.00           199.92 , 184.00            1265.89 , 1126.00     225.29
   17.81              6.09          1.14% , 0.92          992.26 , 809.00           154.56 , 184.00            1194.53 , 1126.00      212.7
   17.81             12.48          1.18% , 1.14         1027.07 , 809.00           191.52 , 184.00            1266.49 , 1126.00     225.59
   17.83              2.14          1.11% , 0.81          966.14 , 809.00           136.08 , 184.00            1150.05 , 1126.00     205.06
   17.85              8.64          1.16% , 0.99         1009.66 , 809.00           166.32 , 184.00            1223.29 , 1126.00     218.34
   17.88              4.69          1.13% , 0.88          983.55 , 809.00           147.84 , 184.00            1178.81 , 1126.00     210.71
   17.88             11.28          1.18% , 1.06         1027.07 , 809.00           178.08 , 184.00            1253.05 , 1126.00     223.99
   17.92              7.24          1.15% , 0.95         1000.96 , 809.00           159.60 , 184.00            1207.57 , 1126.00     216.36
   17.92             12.63          1.18% , 1.15         1027.07 , 809.00           193.20 , 184.00            1268.17 , 1126.00     227.27
   17.94              9.89          1.17% , 1.02         1018.37 , 809.00           171.36 , 184.00            1237.33 , 1126.00     222.01
   17.95              3.29          1.12% , 0.84          974.85 , 809.00           141.12 , 184.00            1163.09 , 1126.00     208.73
   17.95             12.59          1.19% , 1.10         1035.78 , 809.00           184.80 , 184.00            1267.77 , 1126.00     227.58
   17.97              5.94          1.14% , 0.91          992.26 , 809.00           152.88 , 184.00            1192.85 , 1126.00     214.38
   17.98             12.44          1.19% , 1.09         1035.78 , 809.00           183.12 , 184.00            1266.09 , 1126.00     227.66
    18.0              1.99          1.11% , 0.80          966.14 , 809.00           134.40 , 184.00            1148.37 , 1126.00     206.74
   18.01              8.49          1.16% , 0.98         1009.66 , 809.00           164.64 , 184.00            1221.61 , 1126.00     220.02
   18.02             21.69          0.80% , 0.82          696.32 , 809.00           137.76 , 184.00             881.73 , 1126.00     158.92
   18.03             11.13          1.18% , 1.05         1027.07 , 809.00           176.40 , 184.00            1251.37 , 1126.00     225.67
   18.03             12.78          1.18% , 1.16         1027.07 , 809.00           194.88 , 184.00            1269.85 , 1126.00     228.95
   18.04              4.54          1.13% , 0.87          983.55 , 809.00           146.16 , 184.00            1177.13 , 1126.00     212.39
   18.06             12.74          1.19% , 1.11         1035.78 , 809.00           186.48 , 184.00            1269.45 , 1126.00     229.26
   18.08              7.09          1.15% , 0.94         1000.96 , 809.00           157.92 , 184.00            1205.89 , 1126.00     218.04
    18.1              9.74          1.17% , 1.01         1018.37 , 809.00           169.68 , 184.00            1235.65 , 1126.00     223.69
   18.12              3.14          1.12% , 0.83          974.85 , 809.00           139.44 , 184.00            1161.41 , 1126.00     210.41
   18.14              5.79          1.14% , 0.90          992.26 , 809.00           151.20 , 184.00            1191.17 , 1126.00     216.06
   18.14             12.92          1.18% , 1.17         1027.07 , 809.00           196.56 , 184.00            1271.53 , 1126.00     230.63
   18.14             12.29          1.19% , 1.08         1035.78 , 809.00           181.44 , 184.00            1264.41 , 1126.00     229.34
   18.17              8.34          1.16% , 0.97         1009.66 , 809.00           162.96 , 184.00            1219.93 , 1126.00      221.7
   18.17             12.89          1.19% , 1.12         1035.78 , 809.00           188.16 , 184.00            1271.13 , 1126.00     230.94
   18.19             10.98          1.18% , 1.04         1027.07 , 809.00           174.72 , 184.00            1249.69 , 1126.00     227.35
   18.21              4.39          1.13% , 0.86          983.55 , 809.00           144.48 , 184.00            1175.45 , 1126.00     214.07
   18.25             21.84          0.80% , 0.81          696.32 , 809.00           136.08 , 184.00             880.05 , 1126.00      160.6
   18.25              6.95          1.15% , 0.93         1000.96 , 809.00           156.24 , 184.00            1204.21 , 1126.00     219.72
   18.25             13.07          1.18% , 1.18         1027.07 , 809.00           198.24 , 184.00            1273.21 , 1126.00     232.31
   18.26              9.59          1.17% , 1.00         1018.37 , 809.00           168.00 , 184.00            1233.97 , 1126.00     225.37
   18.28             13.04          1.19% , 1.13         1035.78 , 809.00           189.84 , 184.00            1272.81 , 1126.00     232.62
   18.29               3.0          1.12% , 0.82          974.85 , 809.00           137.76 , 184.00            1159.73 , 1126.00     212.09
   18.29             12.14          1.19% , 1.07         1035.78 , 809.00           179.76 , 184.00            1262.73 , 1126.00     231.02
   18.31              5.64          1.14% , 0.89          992.26 , 809.00           149.52 , 184.00            1189.49 , 1126.00     217.74
   18.34              8.19          1.16% , 0.96         1009.66 , 809.00           161.28 , 184.00            1218.25 , 1126.00     223.38
   18.35             10.84          1.18% , 1.03         1027.07 , 809.00           173.04 , 184.00            1248.01 , 1126.00     229.03
   18.35             13.22          1.18% , 1.19         1027.07 , 809.00           199.92 , 184.00            1274.89 , 1126.00     233.99
   18.38              4.24          1.13% , 0.85          983.55 , 809.00           142.80 , 184.00            1173.77 , 1126.00     215.75
   18.38             13.19          1.19% , 1.14         1035.78 , 809.00           191.52 , 184.00            1274.49 , 1126.00      234.3
   18.41               6.8          1.15% , 0.92         1000.96 , 809.00           154.56 , 184.00            1202.53 , 1126.00      221.4
   18.42              9.44          1.17% , 0.99         1018.37 , 809.00           166.32 , 184.00            1232.29 , 1126.00     227.05
   18.45             11.99          1.19% , 1.06         1035.78 , 809.00           178.08 , 184.00            1261.05 , 1126.00      232.7
   18.46              2.85          1.12% , 0.81          974.85 , 809.00           136.08 , 184.00            1158.05 , 1126.00     213.77
   18.47              5.49          1.14% , 0.88          992.26 , 809.00           147.84 , 184.00            1187.81 , 1126.00     219.42
   18.48             21.99          0.80% , 0.80          696.32 , 809.00           134.40 , 184.00             878.37 , 1126.00     162.28
   18.49             13.34          1.19% , 1.15         1035.78 , 809.00           193.20 , 184.00            1276.17 , 1126.00     235.98
    18.5              8.04          1.16% , 0.95         1009.66 , 809.00           159.60 , 184.00            1216.57 , 1126.00     225.06
   18.51             10.69          1.18% , 1.02         1027.07 , 809.00           171.36 , 184.00            1246.33 , 1126.00     230.71
   18.55              4.09          1.13% , 0.84          983.55 , 809.00           141.12 , 184.00            1172.09 , 1126.00     217.43
   18.58              6.65          1.15% , 0.91         1000.96 , 809.00           152.88 , 184.00            1200.85 , 1126.00     223.08
   18.59              9.29          1.17% , 0.98         1018.37 , 809.00           164.64 , 184.00            1230.61 , 1126.00     228.73
    18.6             13.49          1.19% , 1.16         1035.78 , 809.00           194.88 , 184.00            1277.85 , 1126.00     237.66
   18.61             11.84          1.19% , 1.05         1035.78 , 809.00           176.40 , 184.00            1259.37 , 1126.00     234.38
   18.63               2.7          1.12% , 0.80          974.85 , 809.00           134.40 , 184.00            1156.37 , 1126.00     215.45
   18.64              5.34          1.14% , 0.87          992.26 , 809.00           146.16 , 184.00            1186.13 , 1126.00      221.1
   18.66              7.89          1.16% , 0.94         1009.66 , 809.00           157.92 , 184.00            1214.89 , 1126.00     226.74
   18.67             10.54          1.18% , 1.01         1027.07 , 809.00           169.68 , 184.00            1244.65 , 1126.00     232.39
   18.71             13.63          1.19% , 1.17         1035.78 , 809.00           196.56 , 184.00            1279.53 , 1126.00     239.34
   18.72              3.94          1.13% , 0.83          983.55 , 809.00           139.44 , 184.00            1170.41 , 1126.00     219.11
   18.74               6.5          1.15% , 0.90         1000.96 , 809.00           151.20 , 184.00            1199.17 , 1126.00     224.76
   18.75              9.14          1.17% , 0.97         1018.37 , 809.00           162.96 , 184.00            1228.93 , 1126.00     230.41
   18.77              11.7          1.19% , 1.04         1035.78 , 809.00           174.72 , 184.00            1257.69 , 1126.00     236.06
   18.81              5.19          1.14% , 0.86          992.26 , 809.00           144.48 , 184.00            1184.45 , 1126.00     222.78
   18.81             13.78          1.19% , 1.18         1035.78 , 809.00           198.24 , 184.00            1281.21 , 1126.00     241.02
   18.83              7.74          1.16% , 0.93         1009.66 , 809.00           156.24 , 184.00            1213.21 , 1126.00     228.42
   18.83             10.39          1.18% , 1.00         1027.07 , 809.00           168.00 , 184.00            1242.97 , 1126.00     234.07
   18.89              3.79          1.13% , 0.82          983.55 , 809.00           137.76 , 184.00            1168.73 , 1126.00     220.79
   18.91              6.35          1.15% , 0.89         1000.96 , 809.00           149.52 , 184.00            1197.49 , 1126.00     226.44
   18.91              8.99          1.17% , 0.96         1018.37 , 809.00           161.28 , 184.00            1227.25 , 1126.00     232.09
