Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   10.16              2.54          1.10% , 1.01          478.72 , 425.00           169.68 , 187.00              699.31 , 682.00      71.04
   10.17              8.28          0.86% , 1.19          374.27 , 425.00           199.92 , 187.00              625.55 , 682.00      63.65
   10.18              3.76          1.11% , 1.03          483.07 , 425.00           173.04 , 187.00              707.67 , 682.00      72.03
   10.19             11.73          0.86% , 1.05          374.27 , 425.00           176.40 , 187.00              602.03 , 682.00      61.33
   10.19              6.78          1.02% , 0.84          443.90 , 425.00           141.12 , 187.00              635.75 , 682.00      64.78
    10.2              8.29          1.12% , 1.19          487.42 , 425.00           199.92 , 187.00              738.55 , 682.00      75.34
   10.21             11.85          0.91% , 0.92          396.03 , 425.00           154.56 , 187.00              601.19 , 682.00      61.41
   10.21              5.56          1.03% , 0.86          448.26 , 425.00           144.48 , 187.00              644.11 , 682.00      65.78
   10.21              4.84          1.12% , 1.05          487.42 , 425.00           176.40 , 187.00              715.03 , 682.00      73.02
   10.23              9.75          0.85% , 1.16          369.92 , 425.00           194.88 , 187.00              615.51 , 682.00      62.96
   10.23              8.38          1.14% , 1.14          496.13 , 425.00           191.52 , 187.00              739.15 , 682.00      75.65
   10.25             11.81          0.84% , 1.10          365.57 , 425.00           184.80 , 187.00              601.43 , 682.00      61.63
   10.25              4.48          1.04% , 0.88          452.61 , 425.00           147.84 , 187.00              651.47 , 682.00      66.77
   10.25              5.92          1.13% , 1.07          491.78 , 425.00           179.76 , 187.00              722.39 , 682.00      74.02
   10.26             11.79          0.89% , 0.97          387.33 , 425.00           162.96 , 187.00              601.59 , 682.00      61.71
   10.26              7.15          1.14% , 1.09          496.13 , 425.00           183.12 , 187.00              730.75 , 682.00      75.01
   10.27             11.07          0.84% , 1.13          365.57 , 425.00           189.84 , 187.00              606.47 , 682.00      62.27
   10.27             11.77          0.94% , 0.84          409.09 , 425.00           141.12 , 187.00              601.75 , 682.00      61.79
   10.28               3.4          1.05% , 0.90          456.96 , 425.00           151.20 , 187.00              658.83 , 682.00      67.76
    10.3              2.17          1.06% , 0.92          461.31 , 425.00           154.56 , 187.00              667.19 , 682.00      68.75
    10.3              8.23          1.15% , 1.11          500.48 , 425.00           186.48 , 187.00              738.11 , 682.00       76.0
   10.32             11.88          0.87% , 1.02          378.62 , 425.00           171.36 , 187.00              600.99 , 682.00      62.02
   10.33             11.85          0.92% , 0.89          400.38 , 425.00           149.52 , 187.00              601.15 , 682.00       62.1
   10.33              8.39          1.13% , 1.17          491.78 , 425.00           196.56 , 187.00              739.19 , 682.00      76.34
   10.34              1.09          1.07% , 0.94          465.66 , 425.00           157.92 , 187.00              674.55 , 682.00      69.74
   10.36              8.47          1.15% , 1.12          500.48 , 425.00           188.16 , 187.00              739.79 , 682.00      76.64
   10.37              0.01          1.08% , 0.96          470.02 , 425.00           161.28 , 187.00              681.91 , 682.00      70.74
   10.38             11.97          0.85% , 1.07          369.92 , 425.00           179.76 , 187.00              600.39 , 682.00      62.32
   10.39             11.94          0.90% , 0.94          391.68 , 425.00           157.92 , 187.00              600.55 , 682.00       62.4
   10.39              1.21          1.09% , 0.98          474.37 , 425.00           164.64 , 187.00              690.27 , 682.00      71.73
    10.4             11.92          0.95% , 0.81          413.44 , 425.00           136.08 , 187.00              600.71 , 682.00      62.48
   10.42              2.29          1.10% , 1.00          478.72 , 425.00           168.00 , 187.00              697.63 , 682.00      72.72
   10.44              3.52          1.11% , 1.02          483.07 , 425.00           171.36 , 187.00              705.99 , 682.00      73.71
   10.44              8.63          1.14% , 1.15          496.13 , 425.00           193.20 , 187.00              740.83 , 682.00      77.33
   10.45             12.03          0.88% , 0.99          382.98 , 425.00           166.32 , 187.00              599.95 , 682.00       62.7
   10.45              8.11          1.01% , 0.81          439.55 , 425.00           136.08 , 187.00              626.71 , 682.00      65.47
   10.46             12.01          0.93% , 0.86          404.74 , 425.00           144.48 , 187.00              600.11 , 682.00      62.78
   10.47               9.5          0.85% , 1.17          369.92 , 425.00           196.56 , 187.00              617.19 , 682.00      64.64
   10.47               4.6          1.12% , 1.04          487.42 , 425.00           174.72 , 187.00              713.35 , 682.00       74.7
   10.48              7.03          1.02% , 0.83          443.90 , 425.00           139.44 , 187.00              634.07 , 682.00      66.46
    10.5             11.97          0.86% , 1.04          374.27 , 425.00           174.72 , 187.00              600.35 , 682.00      63.01
    10.5               5.8          1.03% , 0.85          448.26 , 425.00           142.80 , 187.00              642.43 , 682.00      67.46
    10.5              5.68          1.13% , 1.06          491.78 , 425.00           178.08 , 187.00              720.71 , 682.00       75.7
   10.52             10.83          0.84% , 1.14          365.57 , 425.00           191.52 , 187.00              608.15 , 682.00      63.95
   10.52             12.09          0.91% , 0.91          396.03 , 425.00           152.88 , 187.00              599.51 , 682.00      63.09
   10.52               6.9          1.14% , 1.08          496.13 , 425.00           181.44 , 187.00              729.07 , 682.00      76.69
   10.53              4.72          1.04% , 0.87          452.61 , 425.00           146.16 , 187.00              649.79 , 682.00      68.45
   10.53              8.63          1.13% , 1.18          491.78 , 425.00           198.24 , 187.00              740.87 , 682.00      78.02
   10.55              7.98          1.15% , 1.10          500.48 , 425.00           184.80 , 187.00              736.43 , 682.00      77.68
   10.56             12.06          0.84% , 1.09          365.57 , 425.00           183.12 , 187.00              599.75 , 682.00      63.31
   10.56              8.72          1.15% , 1.13          500.48 , 425.00           189.84 , 187.00              741.47 , 682.00      78.32
   10.57             12.04          0.89% , 0.96          387.33 , 425.00           161.28 , 187.00              599.91 , 682.00      63.39
   10.57              3.64          1.05% , 0.89          456.96 , 425.00           149.52 , 187.00              657.15 , 682.00      69.44
   10.58             12.01          0.94% , 0.83          409.09 , 425.00           139.44 , 187.00              600.07 , 682.00      63.47
   10.58              2.42          1.06% , 0.91          461.31 , 425.00           152.88 , 187.00              665.51 , 682.00      70.43
   10.61              1.34          1.07% , 0.93          465.66 , 425.00           156.24 , 187.00              672.87 , 682.00      71.42
   10.63             12.12          0.87% , 1.01          378.62 , 425.00           169.68 , 187.00              599.31 , 682.00       63.7
   10.64              12.1          0.92% , 0.88          400.38 , 425.00           147.84 , 187.00              599.47 , 682.00      63.78
   10.64              8.87          1.14% , 1.16          496.13 , 425.00           194.88 , 187.00              742.51 , 682.00      79.01
   10.65              0.26          1.08% , 0.95          470.02 , 425.00           159.60 , 187.00              680.23 , 682.00      72.42
   10.66              0.97          1.09% , 0.97          474.37 , 425.00           162.96 , 187.00              688.59 , 682.00      73.41
   10.69             12.21          0.85% , 1.06          369.92 , 425.00           178.08 , 187.00              598.71 , 682.00       64.0
   10.69              2.05          1.10% , 0.99          478.72 , 425.00           166.32 , 187.00              695.95 , 682.00       74.4
    10.7             12.19          0.90% , 0.93          391.68 , 425.00           156.24 , 187.00              598.87 , 682.00      64.08
    10.7              3.27          1.11% , 1.01          483.07 , 425.00           169.68 , 187.00              704.31 , 682.00      75.39
   10.71             12.17          0.95% , 0.80          413.44 , 425.00           134.40 , 187.00              599.03 , 682.00      64.16
   10.72              9.26          0.85% , 1.18          369.92 , 425.00           198.24 , 187.00              618.87 , 682.00      66.32
   10.73             12.15          0.83% , 1.11          361.22 , 425.00           186.48 , 187.00              599.11 , 682.00       64.3
   10.73              4.35          1.12% , 1.03          487.42 , 425.00           173.04 , 187.00              711.67 , 682.00      76.38
   10.73              8.88          1.13% , 1.19          491.78 , 425.00           199.92 , 187.00              742.55 , 682.00       79.7
   10.74              8.35          1.01% , 0.80          439.55 , 425.00           134.40 , 187.00              625.03 , 682.00      67.15
   10.76             10.58          0.84% , 1.15          365.57 , 425.00           193.20 , 187.00              609.83 , 682.00      65.63
   10.76             12.28          0.88% , 0.98          382.98 , 425.00           164.64 , 187.00              598.27 , 682.00      64.38
   10.76              5.43          1.13% , 1.05          491.78 , 425.00           176.40 , 187.00              719.03 , 682.00      77.38
   10.76              8.97          1.15% , 1.14          500.48 , 425.00           191.52 , 187.00              743.15 , 682.00       80.0
   10.77             12.25          0.93% , 0.85          404.74 , 425.00           142.80 , 187.00              598.43 , 682.00      64.46
   10.77              6.66          1.14% , 1.07          496.13 , 425.00           179.76 , 187.00              727.39 , 682.00      78.37
   10.78              7.27          1.02% , 0.82          443.90 , 425.00           137.76 , 187.00              632.39 , 682.00      68.14
   10.79              6.05          1.03% , 0.84          448.26 , 425.00           141.12 , 187.00              640.75 , 682.00      69.14
    10.8              7.74          1.15% , 1.09          500.48 , 425.00           183.12 , 187.00              734.75 , 682.00      79.36
   10.81             11.91          0.83% , 1.12          361.22 , 425.00           188.16 , 187.00              600.79 , 682.00      64.94
   10.81             12.22          0.86% , 1.03          374.27 , 425.00           173.04 , 187.00              598.67 , 682.00      64.69
   10.82              4.97          1.04% , 0.86          452.61 , 425.00           144.48 , 187.00              648.11 , 682.00      70.13
   10.83             12.34          0.91% , 0.90          396.03 , 425.00           151.20 , 187.00              597.83 , 682.00      64.77
   10.83              8.81          1.16% , 1.11          504.83 , 425.00           186.48 , 187.00              742.11 , 682.00      80.35
   10.84              9.12          1.14% , 1.17          496.13 , 425.00           196.56 , 187.00              744.19 , 682.00      80.69
   10.85              3.89          1.05% , 0.88          456.96 , 425.00           147.84 , 187.00              655.47 , 682.00      71.12
   10.86              2.66          1.06% , 0.90          461.31 , 425.00           151.20 , 187.00              663.83 , 682.00      72.11
   10.87             12.31          0.84% , 1.08          365.57 , 425.00           181.44 , 187.00              598.07 , 682.00      64.99
   10.88             12.28          0.89% , 0.95          387.33 , 425.00           159.60 , 187.00              598.23 , 682.00      65.07
   10.89             12.26          0.94% , 0.82          409.09 , 425.00           137.76 , 187.00              598.39 , 682.00      65.15
   10.89              1.58          1.07% , 0.92          465.66 , 425.00           154.56 , 187.00              671.19 , 682.00       73.1
   10.89              9.06          1.16% , 1.12          504.83 , 425.00           188.16 , 187.00              743.79 , 682.00      80.99
   10.92              0.51          1.08% , 0.94          470.02 , 425.00           157.92 , 187.00              678.55 , 682.00       74.1
   10.93              0.72          1.09% , 0.96          474.37 , 425.00           161.28 , 187.00              686.91 , 682.00      75.09
   10.94             12.37          0.87% , 1.00          378.62 , 425.00           168.00 , 187.00              597.63 , 682.00      65.38
   10.95             12.35          0.92% , 0.87          400.38 , 425.00           146.16 , 187.00              597.79 , 682.00      65.46
   10.96              9.01          0.85% , 1.19          369.92 , 425.00           199.92 , 187.00              620.55 , 682.00       68.0
   10.96               1.8          1.10% , 0.98          478.72 , 425.00           164.64 , 187.00              694.27 , 682.00      76.08
   10.97              3.03          1.11% , 1.00          483.07 , 425.00           168.00 , 187.00              702.63 , 682.00      77.07
   10.97              9.21          1.15% , 1.15          500.48 , 425.00           193.20 , 187.00              744.83 , 682.00      81.68
    11.0             12.46          0.85% , 1.05          369.92 , 425.00           176.40 , 187.00              597.03 , 682.00      65.68
    11.0               4.1          1.12% , 1.02          487.42 , 425.00           171.36 , 187.00              709.99 , 682.00      78.06
   11.01             10.34          0.84% , 1.16          365.57 , 425.00           194.88 , 187.00              611.51 , 682.00      67.31
   11.01             12.43          0.90% , 0.92          391.68 , 425.00           154.56 , 187.00              597.19 , 682.00      65.76
   11.02              5.18          1.13% , 1.04          491.78 , 425.00           174.72 , 187.00              717.35 , 682.00      79.06
   11.03              6.41          1.14% , 1.06          496.13 , 425.00           178.08 , 187.00              725.71 , 682.00      80.05
   11.04              12.4          0.83% , 1.10          361.22 , 425.00           184.80 , 187.00              597.43 , 682.00      65.98
   11.04              9.37          1.14% , 1.18          496.13 , 425.00           198.24 , 187.00              745.87 , 682.00      82.37
   11.05              7.49          1.15% , 1.08          500.48 , 425.00           181.44 , 187.00              733.07 , 682.00      81.04
   11.06             11.66          0.83% , 1.13          361.22 , 425.00           189.84 , 187.00              602.47 , 682.00      66.62
   11.07             12.52          0.88% , 0.97          382.98 , 425.00           162.96 , 187.00              596.59 , 682.00      66.06
   11.07              7.52          1.02% , 0.81          443.90 , 425.00           136.08 , 187.00              630.71 , 682.00      69.82
   11.08              12.5          0.93% , 0.84          404.74 , 425.00           141.12 , 187.00              596.75 , 682.00      66.14
   11.08              6.29          1.03% , 0.83          448.26 , 425.00           139.44 , 187.00              639.07 , 682.00      70.82
   11.08              8.57          1.16% , 1.10          504.83 , 425.00           184.80 , 187.00              740.43 , 682.00      82.03
   11.09              9.31          1.16% , 1.13          504.83 , 425.00           189.84 , 187.00              745.47 , 682.00      82.67
   11.11              5.22          1.04% , 0.85          452.61 , 425.00           142.80 , 187.00              646.43 , 682.00      71.81
   11.12             12.46          0.86% , 1.02          374.27 , 425.00           171.36 , 187.00              596.99 , 682.00      66.37
   11.14              4.14          1.05% , 0.87          456.96 , 425.00           146.16 , 187.00              653.79 , 682.00       72.8
   11.14              2.91          1.06% , 0.89          461.31 , 425.00           149.52 , 187.00              662.15 , 682.00      73.79
   11.15             12.59          0.91% , 0.89          396.03 , 425.00           149.52 , 187.00              596.15 , 682.00      66.45
   11.17              1.83          1.07% , 0.91          465.66 , 425.00           152.88 , 187.00              669.51 , 682.00      74.78
   11.17              9.46          1.15% , 1.16          500.48 , 425.00           194.88 , 187.00              746.51 , 682.00      83.36
   11.18             12.55          0.84% , 1.07          365.57 , 425.00           179.76 , 187.00              596.39 , 682.00      66.67
   11.19             12.53          0.89% , 0.94          387.33 , 425.00           157.92 , 187.00              596.55 , 682.00      66.75
   11.19              0.75          1.08% , 0.93          470.02 , 425.00           156.24 , 187.00              676.87 , 682.00      75.78
    11.2             12.51          0.94% , 0.81          409.09 , 425.00           136.08 , 187.00              596.71 , 682.00      66.83
    11.2              0.47          1.09% , 0.95          474.37 , 425.00           159.60 , 187.00              685.23 , 682.00      76.77
   11.23              1.55          1.10% , 0.97          478.72 , 425.00           162.96 , 187.00              692.59 , 682.00      77.76
   11.23              2.78          1.11% , 0.99          483.07 , 425.00           166.32 , 187.00              700.95 , 682.00      78.75
   11.24              9.61          1.14% , 1.19          496.13 , 425.00           199.92 , 187.00              747.55 , 682.00      84.05
   11.25             10.09          0.84% , 1.17          365.57 , 425.00           196.56 , 187.00              613.19 , 682.00      68.99
   11.25             12.62          0.87% , 0.99          378.62 , 425.00           166.32 , 187.00              595.95 , 682.00      67.06
   11.26             12.59          0.92% , 0.86          400.38 , 425.00           144.48 , 187.00              596.11 , 682.00      67.14
   11.26              3.86          1.12% , 1.01          487.42 , 425.00           169.68 , 187.00              708.31 , 682.00      79.74
   11.28              4.94          1.13% , 1.03          491.78 , 425.00           173.04 , 187.00              715.67 , 682.00      80.74
   11.29              6.16          1.14% , 1.05          496.13 , 425.00           176.40 , 187.00              724.03 , 682.00      81.73
   11.29              9.55          1.16% , 1.14          504.83 , 425.00           191.52 , 187.00              747.15 , 682.00      84.35
   11.31             11.41          0.83% , 1.14          361.22 , 425.00           191.52 , 187.00              604.15 , 682.00       68.3
   11.31              12.7          0.85% , 1.04          369.92 , 425.00           174.72 , 187.00              595.35 , 682.00      67.36
   11.31              7.24          1.15% , 1.07          500.48 , 425.00           179.76 , 187.00              731.39 , 682.00      82.72
   11.32             12.68          0.90% , 0.91          391.68 , 425.00           152.88 , 187.00              595.51 , 682.00      67.44
   11.33              8.32          1.16% , 1.09          504.83 , 425.00           183.12 , 187.00              738.75 , 682.00      83.71
   11.34              9.55          1.17% , 1.11          509.18 , 425.00           186.48 , 187.00              747.11 , 682.00       84.7
   11.36             12.65          0.83% , 1.09          361.22 , 425.00           183.12 , 187.00              595.75 , 682.00      67.66
   11.37              7.77          1.02% , 0.80          443.90 , 425.00           134.40 , 187.00              629.03 , 682.00       71.5
   11.37              6.54          1.03% , 0.82          448.26 , 425.00           137.76 , 187.00              637.39 , 682.00       72.5
   11.37              9.71          1.15% , 1.17          500.48 , 425.00           196.56 , 187.00              748.19 , 682.00      85.04
   11.39             12.77          0.88% , 0.96          382.98 , 425.00           161.28 , 187.00              594.91 , 682.00      67.74
    11.4             12.75          0.93% , 0.83          404.74 , 425.00           139.44 , 187.00              595.07 , 682.00      67.82
    11.4              5.46          1.04% , 0.84          452.61 , 425.00           141.12 , 187.00              644.75 , 682.00      73.49
    11.4              9.79          1.17% , 1.12          509.18 , 425.00           188.16 , 187.00              748.79 , 682.00      85.34
   11.42              4.38          1.05% , 0.86          456.96 , 425.00           144.48 , 187.00              652.11 , 682.00      74.48
   11.43             12.71          0.86% , 1.01          374.27 , 425.00           169.68 , 187.00              595.31 , 682.00      68.05
   11.43              3.16          1.06% , 0.88          461.31 , 425.00           147.84 , 187.00              660.47 , 682.00      75.47
   11.45              2.08          1.07% , 0.90          465.66 , 425.00           151.20 , 187.00              667.83 , 682.00      76.46
   11.46             12.83          0.91% , 0.88          396.03 , 425.00           147.84 , 187.00              594.47 , 682.00      68.13
   11.47               1.0          1.08% , 0.92          470.02 , 425.00           154.56 , 187.00              675.19 , 682.00      77.46
   11.48              0.23          1.09% , 0.94          474.37 , 425.00           157.92 , 187.00              683.55 , 682.00      78.45
   11.49              12.8          0.84% , 1.06          365.57 , 425.00           178.08 , 187.00              594.71 , 682.00      68.35
   11.49              9.84          0.84% , 1.18          365.57 , 425.00           198.24 , 187.00              614.87 , 682.00      70.67
   11.49               9.8          1.16% , 1.15          504.83 , 425.00           193.20 , 187.00              748.83 , 682.00      86.03
    11.5             12.78          0.89% , 0.93          387.33 , 425.00           156.24 , 187.00              594.87 , 682.00      68.43
    11.5              1.31          1.10% , 0.96          478.72 , 425.00           161.28 , 187.00              690.91 , 682.00      79.44
    11.5              2.53          1.11% , 0.98          483.07 , 425.00           164.64 , 187.00              699.27 , 682.00      80.43
   11.51             12.75          0.94% , 0.80          409.09 , 425.00           134.40 , 187.00              595.03 , 682.00      68.51
   11.52              3.61          1.12% , 1.00          487.42 , 425.00           168.00 , 187.00              706.63 , 682.00      81.42
   11.54              4.69          1.13% , 1.02          491.78 , 425.00           171.36 , 187.00              713.99 , 682.00      82.42
   11.55             11.17          0.83% , 1.15          361.22 , 425.00           193.20 , 187.00              605.83 , 682.00      69.98
   11.55              5.92          1.14% , 1.04          496.13 , 425.00           174.72 , 187.00              722.35 , 682.00      83.41
   11.56             12.89          0.82% , 1.11          356.86 , 425.00           186.48 , 187.00              594.11 , 682.00      68.66
   11.56              9.95          1.15% , 1.18          500.48 , 425.00           198.24 , 187.00              749.87 , 682.00      86.72
   11.57             12.86          0.87% , 0.98          378.62 , 425.00           164.64 , 187.00              594.27 , 682.00      68.74
   11.57               7.0          1.15% , 1.06          500.48 , 425.00           178.08 , 187.00              729.71 , 682.00       84.4
   11.58             12.84          0.92% , 0.85          400.38 , 425.00           142.80 , 187.00              594.43 , 682.00      68.82
   11.59              8.08          1.16% , 1.08          504.83 , 425.00           181.44 , 187.00              737.07 , 682.00      85.39
   11.59               9.3          1.17% , 1.10          509.18 , 425.00           184.80 , 187.00              745.43 , 682.00      86.38
    11.6             10.04          1.17% , 1.13          509.18 , 425.00           189.84 , 187.00              750.47 , 682.00      87.02
   11.63             12.64          0.82% , 1.12          356.86 , 425.00           188.16 , 187.00              595.79 , 682.00       69.3
   11.63             12.95          0.85% , 1.03          369.92 , 425.00           173.04 , 187.00              593.67 , 682.00      69.04
   11.64             12.93          0.90% , 0.90          391.68 , 425.00           151.20 , 187.00              593.83 , 682.00      69.12
   11.67             12.89          0.83% , 1.08          361.22 , 425.00           181.44 , 187.00              594.07 , 682.00      69.34
   11.67              6.79          1.03% , 0.81          448.26 , 425.00           136.08 , 187.00              635.71 , 682.00      74.18
   11.69              5.71          1.04% , 0.83          452.61 , 425.00           139.44 , 187.00              643.07 , 682.00      75.17
   11.69             10.05          1.16% , 1.16          504.83 , 425.00           194.88 , 187.00              750.51 , 682.00      87.71
    11.7             13.02          0.88% , 0.95          382.98 , 425.00           159.60 , 187.00              593.23 , 682.00      69.42
   11.71             12.99          0.93% , 0.82          404.74 , 425.00           137.76 , 187.00              593.39 , 682.00       69.5
   11.71              4.63          1.05% , 0.85          456.96 , 425.00           142.80 , 187.00              650.43 , 682.00      76.16
   11.71               3.4          1.06% , 0.87          461.31 , 425.00           146.16 , 187.00              658.79 , 682.00      77.15
   11.73               9.6          0.84% , 1.19          365.57 , 425.00           199.92 , 187.00              616.55 , 682.00      72.35
   11.73              2.32          1.07% , 0.89          465.66 , 425.00           149.52 , 187.00              666.15 , 682.00      78.14
   11.75             12.96          0.86% , 1.00          374.27 , 425.00           168.00 , 187.00              593.63 , 682.00      69.73
   11.75              1.24          1.08% , 0.91          470.02 , 425.00           152.88 , 187.00              673.51 , 682.00      79.14
   11.75              0.02          1.09% , 0.93          474.37 , 425.00           156.24 , 187.00              681.87 , 682.00      80.13
   11.76              10.2          1.15% , 1.19          500.48 , 425.00           199.92 , 187.00              751.55 , 682.00       88.4
   11.77              1.06          1.10% , 0.95          478.72 , 425.00           159.60 , 187.00              689.23 , 682.00      81.12
   11.77              2.29          1.11% , 0.97          483.07 , 425.00           162.96 , 187.00              697.59 , 682.00      82.11
   11.78             13.08          0.91% , 0.87          396.03 , 425.00           146.16 , 187.00              592.79 , 682.00      69.81
   11.79              3.37          1.12% , 0.99          487.42 , 425.00           166.32 , 187.00              704.95 , 682.00       83.1
   11.79             10.29          1.17% , 1.14          509.18 , 425.00           191.52 , 187.00              752.15 , 682.00       88.7
    11.8             10.92          0.83% , 1.16          361.22 , 425.00           194.88 , 187.00              607.51 , 682.00      71.66
   11.81             13.04          0.84% , 1.05          365.57 , 425.00           176.40 , 187.00              593.03 , 682.00      70.03
   11.81              4.44          1.13% , 1.01          491.78 , 425.00           169.68 , 187.00              712.31 , 682.00       84.1
   11.81              5.67          1.14% , 1.03          496.13 , 425.00           173.04 , 187.00              720.67 , 682.00      85.09
   11.82             13.02          0.89% , 0.92          387.33 , 425.00           154.56 , 187.00              593.19 , 682.00      70.11
   11.82              6.75          1.15% , 1.05          500.48 , 425.00           176.40 , 187.00              728.03 , 682.00      86.08
   11.84              7.83          1.16% , 1.07          504.83 , 425.00           179.76 , 187.00              735.39 , 682.00      87.07
   11.84              9.05          1.17% , 1.09          509.18 , 425.00           183.12 , 187.00              743.75 , 682.00      88.06
   11.86             10.13          1.18% , 1.11          513.54 , 425.00           186.48 , 187.00              751.11 , 682.00      89.06
   11.87             13.13          0.82% , 1.10          356.86 , 425.00           184.80 , 187.00              592.43 , 682.00      70.34
   11.88             12.39          0.82% , 1.13          356.86 , 425.00           189.84 , 187.00              597.47 , 682.00      70.98
   11.88             13.11          0.87% , 0.97          378.62 , 425.00           162.96 , 187.00              592.59 , 682.00      70.42
   11.88             10.29          1.16% , 1.17          504.83 , 425.00           196.56 , 187.00              752.19 , 682.00      89.39
   11.89             13.09          0.92% , 0.84          400.38 , 425.00           141.12 , 187.00              592.75 , 682.00       70.5
   11.92             10.38          1.18% , 1.12          513.54 , 425.00           188.16 , 187.00              752.79 , 682.00       89.7
   11.95              13.2          0.85% , 1.02          369.92 , 425.00           171.36 , 187.00              591.99 , 682.00      70.72
   11.96             13.17          0.90% , 0.89          391.68 , 425.00           149.52 , 187.00              592.15 , 682.00       70.8
   11.96              7.03          1.03% , 0.80          448.26 , 425.00           134.40 , 187.00              634.03 , 682.00      75.86
   11.98              5.95          1.04% , 0.82          452.61 , 425.00           137.76 , 187.00              641.39 , 682.00      76.85
   11.99             13.14          0.83% , 1.07          361.22 , 425.00           179.76 , 187.00              592.39 , 682.00      71.02
   11.99             10.53          1.17% , 1.15          509.18 , 425.00           193.20 , 187.00              753.83 , 682.00      90.38
    12.0              4.87          1.05% , 0.84          456.96 , 425.00           141.12 , 187.00              648.75 , 682.00      77.84
    12.0              3.65          1.06% , 0.86          461.31 , 425.00           144.48 , 187.00              657.11 , 682.00      78.83
   12.01              2.57          1.07% , 0.88          465.66 , 425.00           147.84 , 187.00              664.47 , 682.00      79.82
   12.02             13.26          0.88% , 0.94          382.98 , 425.00           157.92 , 187.00              591.55 , 682.00       71.1
   12.03             13.24          0.93% , 0.81          404.74 , 425.00           136.08 , 187.00              591.71 , 682.00      71.18
   12.03              1.49          1.08% , 0.90          470.02 , 425.00           151.20 , 187.00              671.83 , 682.00      80.82
   12.03              0.26          1.09% , 0.92          474.37 , 425.00           154.56 , 187.00              680.19 , 682.00      81.81
   12.04             10.68          0.83% , 1.17          361.22 , 425.00           196.56 , 187.00              609.19 , 682.00      73.34
   12.04              0.81          1.10% , 0.94          478.72 , 425.00           157.92 , 187.00              687.55 , 682.00       82.8
   12.04              2.04          1.11% , 0.96          483.07 , 425.00           161.28 , 187.00              695.91 , 682.00      83.79
   12.06              13.2          0.86% , 0.99          374.27 , 425.00           166.32 , 187.00              591.95 , 682.00      71.41
   12.06              3.12          1.12% , 0.98          487.42 , 425.00           164.64 , 187.00              703.27 , 682.00      84.78
   12.07               4.2          1.13% , 1.00          491.78 , 425.00           168.00 , 187.00              710.63 , 682.00      85.78
   12.07              5.42          1.14% , 1.02          496.13 , 425.00           171.36 , 187.00              718.99 , 682.00      86.77
   12.08               6.5          1.15% , 1.04          500.48 , 425.00           174.72 , 187.00              726.35 , 682.00      87.76
   12.08             10.54          1.16% , 1.18          504.83 , 425.00           198.24 , 187.00              753.87 , 682.00      91.07
   12.09             13.33          0.91% , 0.86          396.03 , 425.00           144.48 , 187.00              591.11 , 682.00      71.49
   12.09              8.81          1.17% , 1.08          509.18 , 425.00           181.44 , 187.00              742.07 , 682.00      89.74
    12.1              7.58          1.16% , 1.06          504.83 , 425.00           178.08 , 187.00              733.71 , 682.00      88.75
   12.11              9.89          1.18% , 1.10          513.54 , 425.00           184.80 , 187.00              749.43 , 682.00      90.74
   12.11             10.63          1.18% , 1.13          513.54 , 425.00           189.84 , 187.00              754.47 , 682.00      91.38
   12.13             12.15          0.82% , 1.14          356.86 , 425.00           191.52 , 187.00              599.15 , 682.00      72.66
   12.13             13.29          0.84% , 1.04          365.57 , 425.00           174.72 , 187.00              591.35 , 682.00      71.71
   12.14             13.27          0.89% , 0.91          387.33 , 425.00           152.88 , 187.00              591.51 , 682.00      71.79
   12.19             13.38          0.82% , 1.09          356.86 , 425.00           183.12 , 187.00              590.75 , 682.00      72.02
   12.19             10.78          1.17% , 1.16          509.18 , 425.00           194.88 , 187.00              755.51 , 682.00      92.06
    12.2             13.36          0.87% , 0.96          378.62 , 425.00           161.28 , 187.00              590.91 , 682.00       72.1
   12.21             13.33          0.92% , 0.83          400.38 , 425.00           139.44 , 187.00              591.07 , 682.00      72.18
   12.26             13.44          0.85% , 1.01          369.92 , 425.00           169.68 , 187.00              590.31 , 682.00       72.4
   12.27             13.42          0.90% , 0.88          391.68 , 425.00           147.84 , 187.00              590.47 , 682.00      72.48
   12.28             10.43          0.83% , 1.18          361.22 , 425.00           198.24 , 187.00              610.87 , 682.00      75.02
   12.28               6.2          1.04% , 0.81          452.61 , 425.00           136.08 , 187.00              639.71 , 682.00      78.53
   12.28               3.9          1.06% , 0.85          461.31 , 425.00           142.80 , 187.00              655.43 , 682.00      80.51
   12.28             10.78          1.16% , 1.19          504.83 , 425.00           199.92 , 187.00              755.55 , 682.00      92.75
   12.29              5.12          1.05% , 0.83          456.96 , 425.00           139.44 , 187.00              647.07 , 682.00      79.52
    12.3              2.82          1.07% , 0.87          465.66 , 425.00           146.16 , 187.00              662.79 , 682.00       81.5
    12.3              0.51          1.09% , 0.91          474.37 , 425.00           152.88 , 187.00              678.51 , 682.00      83.49
   12.31             13.39          0.83% , 1.06          361.22 , 425.00           178.08 , 187.00              590.71 , 682.00       72.7
   12.31              1.74          1.08% , 0.89          470.02 , 425.00           149.52 , 187.00              670.15 , 682.00       82.5
