Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.68              6.52          1.03% , 0.83          448.26 , 432.00           278.88 , 338.00              778.66 , 833.00      75.38
    9.68              9.13          1.13% , 1.09          491.78 , 432.00           366.24 , 338.00              909.02 , 833.00      88.02
    9.68              7.73          1.18% , 0.99          513.54 , 432.00           332.64 , 338.00              897.42 , 833.00       86.9
    9.69             10.14          0.90% , 0.91          391.68 , 432.00           305.76 , 338.00              748.54 , 833.00      72.56
     9.7              1.91          0.93% , 1.17          404.74 , 432.00           393.12 , 338.00              848.90 , 833.00      82.38
    9.71              6.13          0.86% , 1.06          374.27 , 432.00           356.16 , 338.00              781.94 , 833.00      75.89
    9.71              8.62          1.19% , 1.00          517.89 , 432.00           336.00 , 338.00              904.78 , 833.00      87.89
    9.72             10.11          0.83% , 1.00          361.22 , 432.00           336.00 , 338.00              748.78 , 833.00      72.78
    9.72              5.64          1.04% , 0.84          452.61 , 432.00           282.24 , 338.00              786.02 , 833.00      76.37
    9.72              9.18          1.10% , 1.13          478.72 , 432.00           379.68 , 338.00              909.46 , 833.00       88.4
    9.74              9.27          1.17% , 1.04          509.18 , 432.00           349.44 , 338.00              910.22 , 833.00      88.62
    9.75             10.19          0.93% , 0.87          404.74 , 432.00           292.32 , 338.00              748.10 , 833.00      72.94
    9.75              4.76          1.05% , 0.85          456.96 , 432.00           285.60 , 338.00              793.38 , 833.00      77.36
    9.76              0.38          0.91% , 1.14          396.03 , 432.00           383.04 , 338.00              829.82 , 833.00      81.01
    9.76              9.23          1.07% , 1.17          465.66 , 432.00           393.12 , 338.00              909.90 , 833.00      88.78
    9.77              8.42          0.84% , 1.03          365.57 , 432.00           346.08 , 338.00              762.86 , 833.00      74.51
    9.77              3.75          1.06% , 0.86          461.31 , 432.00           288.96 , 338.00              801.74 , 833.00      78.35
    9.77              9.32          1.14% , 1.08          496.13 , 432.00           362.88 , 338.00              910.66 , 833.00      89.01
    9.78             10.16          0.86% , 0.96          374.27 , 432.00           322.56 , 338.00              748.34 , 833.00      73.17
    9.81              2.55          0.89% , 1.11          387.33 , 432.00           372.96 , 338.00              811.74 , 833.00      79.63
    9.81             10.24          0.96% , 0.83          417.79 , 432.00           278.88 , 338.00              747.66 , 833.00      73.33
    9.81              2.87          1.07% , 0.87          465.66 , 432.00           292.32 , 338.00              809.10 , 833.00      79.34
    9.81              9.38          1.11% , 1.12          483.07 , 432.00           376.32 , 338.00              911.10 , 833.00      89.39
    9.83             10.22          0.89% , 0.92          387.33 , 432.00           309.12 , 338.00              747.90 , 833.00      73.55
    9.84              1.99          1.08% , 0.88          470.02 , 432.00           295.68 , 338.00              816.46 , 833.00      80.34
    9.84              9.35          1.18% , 1.03          513.54 , 432.00           346.08 , 338.00              910.86 , 833.00      89.62
    9.85              3.32          0.94% , 1.19          409.09 , 432.00           399.84 , 338.00              860.62 , 833.00      84.75
    9.86              9.31          1.08% , 1.16          470.02 , 432.00           389.76 , 338.00              910.54 , 833.00      89.78
    9.86              0.98          1.09% , 0.89          474.37 , 432.00           299.04 , 338.00              824.82 , 833.00      81.33
    9.87              4.84          0.87% , 1.08          378.62 , 432.00           362.88 , 338.00              792.66 , 833.00      78.26
    9.88               9.4          1.15% , 1.07          500.48 , 432.00           359.52 , 338.00              911.30 , 833.00       90.0
    9.89             10.27          0.92% , 0.88          400.38 , 432.00           295.68 , 338.00              747.46 , 833.00      73.94
    9.89               0.1          1.10% , 0.90          478.72 , 432.00           302.40 , 338.00              832.18 , 833.00      82.32
    9.91              1.03          0.92% , 1.16          400.38 , 432.00           389.76 , 338.00              841.54 , 833.00      83.38
    9.91              0.91          1.11% , 0.91          483.07 , 432.00           305.76 , 338.00              840.54 , 833.00      83.31
    9.91              9.45          1.12% , 1.11          487.42 , 432.00           372.96 , 338.00              911.74 , 833.00      90.38
    9.93             10.36          0.85% , 0.97          369.92 , 432.00           325.92 , 338.00              746.70 , 833.00      74.16
    9.94              7.13          0.85% , 1.05          369.92 , 432.00           352.80 , 338.00              773.58 , 833.00      76.88
    9.94              1.79          1.12% , 0.92          487.42 , 432.00           309.12 , 338.00              847.90 , 833.00       84.3
    9.94              9.42          1.19% , 1.02          517.89 , 432.00           342.72 , 338.00              911.50 , 833.00      90.61
    9.95             10.32          0.95% , 0.84          413.44 , 432.00           282.24 , 338.00              747.02 , 833.00      74.32
    9.95              9.51          1.09% , 1.15          474.37 , 432.00           386.40 , 338.00              912.18 , 833.00      90.77
    9.97              1.26          0.90% , 1.13          391.68 , 432.00           379.68 , 338.00              822.46 , 833.00       82.0
    9.97              2.67          1.13% , 0.93          491.78 , 432.00           312.48 , 338.00              855.26 , 833.00       85.3
    9.98              9.48          1.16% , 1.06          504.83 , 432.00           356.16 , 338.00              911.94 , 833.00      90.99
    9.99               9.3          0.83% , 1.02          361.22 , 432.00           342.72 , 338.00              755.50 , 833.00       75.5
    9.99             10.41          0.88% , 0.93          382.98 , 432.00           312.48 , 338.00              746.26 , 833.00      74.54
    9.99              9.56          1.06% , 1.19          461.31 , 432.00           399.84 , 338.00              912.62 , 833.00      91.15
    9.99              3.68          1.14% , 0.94          496.13 , 432.00           315.84 , 338.00              863.62 , 833.00      86.29
   10.01             10.37          0.98% , 0.80          426.50 , 432.00           268.80 , 338.00              746.58 , 833.00       74.7
   10.02              9.53          1.13% , 1.10          491.78 , 432.00           369.60 , 338.00              912.38 , 833.00      91.38
   10.02              4.56          1.15% , 0.95          500.48 , 432.00           319.20 , 338.00              870.98 , 833.00      87.28
   10.04              3.56          0.88% , 1.10          382.98 , 432.00           369.60 , 338.00              803.38 , 833.00      80.62
   10.05             10.47          0.91% , 0.89          396.03 , 432.00           299.04 , 338.00              745.82 , 833.00      74.93
   10.05              9.58          1.10% , 1.14          478.72 , 432.00           383.04 , 338.00              912.82 , 833.00      91.76
   10.05              5.44          1.16% , 0.96          504.83 , 432.00           322.56 , 338.00              878.34 , 833.00      88.27
   10.06              2.31          0.93% , 1.18          404.74 , 432.00           396.48 , 338.00              852.26 , 833.00      85.74
   10.07             10.44          0.84% , 0.98          365.57 , 432.00           329.28 , 338.00              746.06 , 833.00      75.15
   10.07              6.45          1.17% , 0.97          509.18 , 432.00           325.92 , 338.00              886.70 , 833.00      89.26
   10.07              9.67          1.17% , 1.05          509.18 , 432.00           352.80 , 338.00              913.58 , 833.00      91.98
   10.09              5.73          0.86% , 1.07          374.27 , 432.00           359.52 , 338.00              785.30 , 833.00      79.25
   10.09              10.4          0.94% , 0.85          409.09 , 432.00           285.60 , 338.00              746.38 , 833.00      75.31
   10.09              9.64          1.07% , 1.18          465.66 , 432.00           396.48 , 338.00              913.26 , 833.00      92.14
    10.1              8.81          1.01% , 0.80          439.55 , 432.00           268.80 , 338.00              759.58 , 833.00      76.75
    10.1              7.33          1.18% , 0.98          513.54 , 432.00           329.28 , 338.00              894.06 , 833.00      90.26
   10.11              9.73          1.14% , 1.09          496.13 , 432.00           366.24 , 338.00              914.02 , 833.00      92.37
   10.12              8.21          1.19% , 0.99          517.89 , 432.00           332.64 , 338.00              901.42 , 833.00      91.25
   10.13             10.49          0.87% , 0.94          378.62 , 432.00           315.84 , 338.00              745.62 , 833.00      75.54
   10.13              0.02          0.91% , 1.15          396.03 , 432.00           386.40 , 338.00              833.18 , 833.00      84.37
   10.14              7.93          1.02% , 0.81          443.90 , 432.00           272.16 , 338.00              766.94 , 833.00      77.74
   10.14              9.78          1.11% , 1.13          483.07 , 432.00           379.68 , 338.00              914.46 , 833.00      92.75
   10.15             10.45          0.97% , 0.81          422.14 , 432.00           272.16 , 338.00              745.94 , 833.00       75.7
   10.16              8.02          0.84% , 1.04          365.57 , 432.00           349.44 , 338.00              766.22 , 833.00      77.87
   10.16              6.93          1.03% , 0.82          448.26 , 432.00           275.52 , 338.00              775.30 , 833.00      78.74
   10.17              9.75          1.18% , 1.04          513.54 , 432.00           349.44 , 338.00              914.22 , 833.00      92.98
   10.18              2.15          0.89% , 1.12          387.33 , 432.00           376.32 , 338.00              815.10 , 833.00      82.99
   10.19             10.54          0.90% , 0.90          391.68 , 432.00           302.40 , 338.00              745.18 , 833.00      75.92
   10.19              6.04          1.04% , 0.83          452.61 , 432.00           278.88 , 338.00              782.66 , 833.00      79.73
   10.19              9.71          1.08% , 1.17          470.02 , 432.00           393.12 , 338.00              913.90 , 833.00      93.14
   10.21             10.51          0.83% , 0.99          361.22 , 432.00           332.64 , 338.00              745.42 , 833.00      76.14
   10.21               9.8          1.15% , 1.08          500.48 , 432.00           362.88 , 338.00              914.66 , 833.00      93.36
   10.22              5.16          1.05% , 0.84          456.96 , 432.00           282.24 , 338.00              790.02 , 833.00      80.72
   10.23              4.16          1.06% , 0.85          461.31 , 432.00           285.60 , 338.00              798.38 , 833.00      81.71
   10.24             10.31          0.82% , 1.01          356.86 , 432.00           339.36 , 338.00              747.14 , 833.00       76.5
   10.24              9.86          1.12% , 1.12          487.42 , 432.00           376.32 , 338.00              915.10 , 833.00      93.74
   10.25              4.44          0.87% , 1.09          378.62 , 432.00           366.24 , 338.00              796.02 , 833.00      81.62
   10.25             10.59          0.93% , 0.86          404.74 , 432.00           288.96 , 338.00              744.74 , 833.00       76.3
   10.26              3.27          1.07% , 0.86          465.66 , 432.00           288.96 , 338.00              805.74 , 833.00       82.7
   10.27             10.57          0.86% , 0.95          374.27 , 432.00           319.20 , 338.00              744.98 , 833.00      76.53
   10.27              1.43          0.92% , 1.17          400.38 , 432.00           393.12 , 338.00              844.90 , 833.00      86.74
   10.27              9.83          1.19% , 1.03          517.89 , 432.00           346.08 , 338.00              914.86 , 833.00      93.97
   10.28              9.91          1.09% , 1.16          474.37 , 432.00           389.76 , 338.00              915.54 , 833.00      94.13
   10.29              2.39          1.08% , 0.87          470.02 , 432.00           292.32 , 338.00              813.10 , 833.00       83.7
    10.3             10.65          0.96% , 0.82          417.79 , 432.00           275.52 , 338.00              744.30 , 833.00      76.69
   10.31              1.38          1.09% , 0.88          474.37 , 432.00           295.68 , 338.00              821.46 , 833.00      84.69
   10.31              9.88          1.16% , 1.07          504.83 , 432.00           359.52 , 338.00              915.30 , 833.00      94.35
   10.33              6.73          0.85% , 1.06          369.92 , 432.00           356.16 , 338.00              776.94 , 833.00      80.24
   10.33             10.62          0.89% , 0.91          387.33 , 432.00           305.76 , 338.00              744.54 , 833.00      76.91
   10.34              0.86          0.90% , 1.14          391.68 , 432.00           383.04 , 338.00              825.82 , 833.00      85.36
   10.34               0.5          1.10% , 0.89          478.72 , 432.00           299.04 , 338.00              828.82 , 833.00      85.68
   10.35               0.5          1.11% , 0.90          483.07 , 432.00           302.40 , 338.00              837.18 , 833.00      86.67
   10.35              9.93          1.13% , 1.11          491.78 , 432.00           372.96 , 338.00              915.74 , 833.00      94.74
   10.37             10.71          0.82% , 1.00          356.86 , 432.00           336.00 , 338.00              743.78 , 833.00      77.14
   10.38              9.99          1.10% , 1.15          478.72 , 432.00           386.40 , 338.00              916.18 , 833.00      95.12
   10.38              1.39          1.12% , 0.91          487.42 , 432.00           305.76 , 338.00              844.54 , 833.00      87.66
   10.39               8.9          0.83% , 1.03          361.22 , 432.00           346.08 , 338.00              758.86 , 833.00      78.86
   10.39             10.67          0.92% , 0.87          400.38 , 432.00           292.32 , 338.00              744.10 , 833.00       77.3
    10.4             10.08          1.17% , 1.06          509.18 , 432.00           356.16 , 338.00              916.94 , 833.00      95.34
   10.41              3.15          0.88% , 1.11          382.98 , 432.00           372.96 , 338.00              806.74 , 833.00      83.98
   10.41              2.72          0.93% , 1.19          404.74 , 432.00           399.84 , 338.00              855.62 , 833.00       89.1
   10.41              2.27          1.13% , 0.92          491.78 , 432.00           309.12 , 338.00              851.90 , 833.00      88.66
   10.42             10.04          1.07% , 1.19          465.66 , 432.00           399.84 , 338.00              916.62 , 833.00       95.5
   10.42              3.27          1.14% , 0.93          496.13 , 432.00           312.48 , 338.00              860.26 , 833.00      89.65
   10.43             10.76          0.85% , 0.96          369.92 , 432.00           322.56 , 338.00              743.34 , 833.00      77.52
   10.43             10.13          1.14% , 1.10          496.13 , 432.00           369.60 , 338.00              917.38 , 833.00      95.73
   10.45             10.72          0.95% , 0.83          413.44 , 432.00           278.88 , 338.00              743.66 , 833.00      77.68
   10.45              4.16          1.15% , 0.94          500.48 , 432.00           315.84 , 338.00              867.62 , 833.00      90.64
   10.47              5.32          0.86% , 1.08          374.27 , 432.00           362.88 , 338.00              788.66 , 833.00      82.61
   10.47             10.18          1.11% , 1.14          483.07 , 432.00           383.04 , 338.00              917.82 , 833.00      96.11
   10.47              5.04          1.16% , 0.95          504.83 , 432.00           319.20 , 338.00              874.98 , 833.00      91.63
   10.49             10.82          0.88% , 0.92          382.98 , 432.00           309.12 , 338.00              742.90 , 833.00       77.9
   10.49              0.43          0.91% , 1.16          396.03 , 432.00           389.76 , 338.00              836.54 , 833.00      87.73
   10.49              6.04          1.17% , 0.96          509.18 , 432.00           322.56 , 338.00              883.34 , 833.00      92.62
    10.5             10.15          1.18% , 1.05          513.54 , 432.00           352.80 , 338.00              917.58 , 833.00      96.34
   10.51              6.93          1.18% , 0.97          513.54 , 432.00           325.92 , 338.00              890.70 , 833.00      93.62
   10.52             10.12          1.08% , 1.18          470.02 , 432.00           396.48 , 338.00              917.26 , 833.00       96.5
   10.53              7.81          1.19% , 0.98          517.89 , 432.00           329.28 , 338.00              898.06 , 833.00      94.61
   10.54             10.87          0.91% , 0.88          396.03 , 432.00           295.68 , 338.00              742.46 , 833.00      78.29
   10.54             10.21          1.15% , 1.09          500.48 , 432.00           366.24 , 338.00              918.02 , 833.00      96.72
   10.55              1.75          0.89% , 1.13          387.33 , 432.00           379.68 , 338.00              818.46 , 833.00      86.35
   10.56              7.61          0.84% , 1.05          365.57 , 432.00           352.80 , 338.00              769.58 , 833.00      81.23
   10.57             10.84          0.84% , 0.97          365.57 , 432.00           325.92 , 338.00              742.70 , 833.00      78.51
   10.57             10.26          1.12% , 1.13          487.42 , 432.00           379.68 , 338.00              918.46 , 833.00       97.1
   10.59              10.8          0.94% , 0.84          409.09 , 432.00           282.24 , 338.00              743.02 , 833.00      78.67
    10.6             10.23          1.19% , 1.04          517.89 , 432.00           349.44 , 338.00              918.22 , 833.00      97.33
   10.61             10.31          1.09% , 1.17          474.37 , 432.00           393.12 , 338.00              918.90 , 833.00      97.49
   10.62              1.83          0.92% , 1.18          400.38 , 432.00           396.48 , 338.00              848.26 , 833.00       90.1
   10.62              8.33          1.02% , 0.80          443.90 , 432.00           268.80 , 338.00              763.58 , 833.00       81.1
   10.63             10.89          0.87% , 0.93          378.62 , 432.00           312.48 , 338.00              742.26 , 833.00       78.9
   10.63              4.04          0.87% , 1.10          378.62 , 432.00           369.60 , 338.00              799.38 , 833.00      84.98
   10.63              7.33          1.03% , 0.81          448.26 , 432.00           272.16 , 338.00              771.94 , 833.00       82.1
   10.64               9.9          0.82% , 1.02          356.86 , 432.00           342.72 , 338.00              750.50 , 833.00      79.86
   10.64             10.28          1.16% , 1.08          504.83 , 432.00           362.88 , 338.00              918.66 , 833.00      97.71
   10.65             10.85          0.97% , 0.80          422.14 , 432.00           268.80 , 338.00              742.58 , 833.00      79.06
   10.66              6.45          1.04% , 0.82          452.61 , 432.00           275.52 , 338.00              779.30 , 833.00      83.09
   10.67             10.34          1.13% , 1.12          491.78 , 432.00           376.32 , 338.00              919.10 , 833.00       98.1
   10.69             10.95          0.90% , 0.89          391.68 , 432.00           299.04 , 338.00              741.82 , 833.00      79.28
   10.69              5.56          1.05% , 0.83          456.96 , 432.00           278.88 , 338.00              786.66 , 833.00      84.08
    10.7              0.46          0.90% , 1.15          391.68 , 432.00           386.40 , 338.00              829.18 , 833.00      88.72
    10.7              4.56          1.06% , 0.84          461.31 , 432.00           282.24 , 338.00              795.02 , 833.00      85.07
   10.71             10.92          0.83% , 0.98          361.22 , 432.00           329.28 , 338.00              742.06 , 833.00       79.5
   10.71              6.33          0.85% , 1.07          369.92 , 432.00           359.52 , 338.00              780.30 , 833.00       83.6
   10.71             10.39          1.10% , 1.16          478.72 , 432.00           389.76 , 338.00              919.54 , 833.00      98.48
   10.73              3.68          1.07% , 0.85          465.66 , 432.00           285.60 , 338.00              802.38 , 833.00      86.06
   10.73             10.48          1.17% , 1.07          509.18 , 432.00           359.52 , 338.00              920.30 , 833.00       98.7
   10.75              11.0          0.93% , 0.85          404.74 , 432.00           285.60 , 338.00              741.38 , 833.00      79.66
   10.75              2.79          1.08% , 0.86          470.02 , 432.00           288.96 , 338.00              809.74 , 833.00      87.06
   10.76              1.79          1.09% , 0.87          474.37 , 432.00           292.32 , 338.00              818.10 , 833.00      88.05
   10.76             10.53          1.14% , 1.11          496.13 , 432.00           372.96 , 338.00              920.74 , 833.00      99.09
   10.77             10.97          0.86% , 0.94          374.27 , 432.00           315.84 , 338.00              741.62 , 833.00      79.89
   10.78              2.75          0.88% , 1.12          382.98 , 432.00           376.32 , 338.00              810.10 , 833.00      87.34
   10.79               8.5          0.83% , 1.04          361.22 , 432.00           349.44 , 338.00              762.22 , 833.00      82.22
   10.79               0.9          1.10% , 0.88          478.72 , 432.00           295.68 , 338.00              825.46 , 833.00      89.04
    10.8             11.05          0.96% , 0.81          417.79 , 432.00           272.16 , 338.00              740.94 , 833.00      80.05
    10.8               0.1          1.11% , 0.89          483.07 , 432.00           299.04 , 338.00              833.82 , 833.00      90.03
    10.8             10.59          1.11% , 1.15          483.07 , 432.00           386.40 , 338.00              921.18 , 833.00      99.47
   10.82              0.98          1.12% , 0.90          487.42 , 432.00           302.40 , 338.00              841.18 , 833.00      91.02
   10.83             11.02          0.89% , 0.90          387.33 , 432.00           302.40 , 338.00              741.18 , 833.00      80.27
   10.83             10.56          1.18% , 1.06          513.54 , 432.00           356.16 , 338.00              920.94 , 833.00       99.7
   10.84              1.87          1.13% , 0.91          491.78 , 432.00           305.76 , 338.00              848.54 , 833.00      92.02
   10.85              4.92          0.86% , 1.09          374.27 , 432.00           366.24 , 338.00              792.02 , 833.00      85.97
   10.85              0.83          0.91% , 1.17          396.03 , 432.00           393.12 , 338.00              839.90 , 833.00      91.09
   10.85             10.52          1.08% , 1.19          470.02 , 432.00           399.84 , 338.00              920.62 , 833.00      99.86
   10.85              2.87          1.14% , 0.92          496.13 , 432.00           309.12 , 338.00              856.90 , 833.00      93.01
   10.86             10.61          1.15% , 1.10          500.48 , 432.00           369.60 , 338.00              921.38 , 833.00     100.08
   10.87             11.11          0.82% , 0.99          356.86 , 432.00           332.64 , 338.00              740.42 , 833.00       80.5
   10.88             10.79          0.81% , 1.01          352.51 , 432.00           339.36 , 338.00              743.14 , 833.00      80.85
   10.88              3.75          1.15% , 0.93          500.48 , 432.00           312.48 , 338.00              864.26 , 833.00       94.0
   10.89             11.08          0.92% , 0.86          400.38 , 432.00           288.96 , 338.00              740.74 , 833.00      80.66
    10.9             10.66          1.12% , 1.14          487.42 , 432.00           383.04 , 338.00              921.82 , 833.00     100.46
    10.9              4.64          1.16% , 0.94          504.83 , 432.00           315.84 , 338.00              871.62 , 833.00      94.99
   10.91              5.64          1.17% , 0.95          509.18 , 432.00           319.20 , 338.00              879.98 , 833.00      95.98
   10.92              1.34          0.89% , 1.14          387.33 , 432.00           383.04 , 338.00              821.82 , 833.00      89.71
   10.93             11.17          0.85% , 0.95          369.92 , 432.00           319.20 , 338.00              739.98 , 833.00      80.88
   10.93             10.72          1.09% , 1.18          474.37 , 432.00           396.48 , 338.00              922.26 , 833.00     100.85
   10.93              6.52          1.18% , 0.96          513.54 , 432.00           322.56 , 338.00              887.34 , 833.00      96.98
   10.93             10.63          1.19% , 1.05          517.89 , 432.00           352.80 , 338.00              921.58 , 833.00     100.69
   10.94              7.21          0.84% , 1.06          365.57 , 432.00           356.16 , 338.00              772.94 , 833.00      84.59
   10.95             11.13          0.95% , 0.82          413.44 , 432.00           275.52 , 338.00              740.30 , 833.00      81.04
   10.95              7.41          1.19% , 0.97          517.89 , 432.00           325.92 , 338.00              894.70 , 833.00      97.97
   10.96             10.69          1.16% , 1.09          504.83 , 432.00           366.24 , 338.00              922.02 , 833.00     101.07
   10.97              2.24          0.92% , 1.19          400.38 , 432.00           399.84 , 338.00              851.62 , 833.00      93.46
   10.99             11.22          0.88% , 0.91          382.98 , 432.00           305.76 , 338.00              739.54 , 833.00      81.26
    11.0              3.63          0.87% , 1.11          378.62 , 432.00           372.96 , 338.00              802.74 , 833.00      88.34
    11.0             10.74          1.13% , 1.13          491.78 , 432.00           379.68 , 338.00              922.46 , 833.00     101.46
   11.02             11.19          0.81% , 1.00          352.51 , 432.00           336.00 , 338.00              739.78 , 833.00      81.49
   11.03             10.79          1.10% , 1.17          478.72 , 432.00           393.12 , 338.00              922.90 , 833.00     101.84
   11.04               9.5          0.82% , 1.03          356.86 , 432.00           346.08 , 338.00              753.86 , 833.00      83.22
   11.05             11.27          0.91% , 0.87          396.03 , 432.00           292.32 , 338.00              739.10 , 833.00      81.65
   11.05             10.88          1.17% , 1.08          509.18 , 432.00           362.88 , 338.00              923.66 , 833.00     102.06
   11.06              0.05          0.90% , 1.16          391.68 , 432.00           389.76 , 338.00              832.54 , 833.00      92.08
   11.07             11.24          0.84% , 0.96          365.57 , 432.00           322.56 , 338.00              739.34 , 833.00      81.87
   11.09              11.2          0.94% , 0.83          409.09 , 432.00           278.88 , 338.00              739.66 , 833.00      82.03
   11.09             10.94          1.14% , 1.12          496.13 , 432.00           376.32 , 338.00              924.10 , 833.00     102.45
    11.1              5.92          0.85% , 1.08          369.92 , 432.00           362.88 , 338.00              783.66 , 833.00      86.96
   11.12              7.73          1.03% , 0.80          448.26 , 432.00           268.80 , 338.00              768.58 , 833.00      85.46
   11.12             10.99          1.11% , 1.16          483.07 , 432.00           389.76 , 338.00              924.54 , 833.00     102.83
   11.13              11.3          0.87% , 0.92          378.62 , 432.00           309.12 , 338.00              738.90 , 833.00      82.26
   11.14              6.85          1.04% , 0.81          452.61 , 432.00           272.16 , 338.00              775.94 , 833.00      86.45
   11.15              2.35          0.88% , 1.13          382.98 , 432.00           379.68 , 338.00              813.46 , 833.00       90.7
   11.15             10.96          1.18% , 1.07          513.54 , 432.00           359.52 , 338.00              924.30 , 833.00     103.06
   11.16              5.97          1.05% , 0.82          456.96 , 432.00           275.52 , 338.00              783.30 , 833.00      87.44
   11.17              4.96          1.06% , 0.83          461.31 , 432.00           278.88 , 338.00              791.66 , 833.00      88.43
   11.18              8.09          0.83% , 1.05          361.22 , 432.00           352.80 , 338.00              765.58 , 833.00      85.58
   11.19             11.35          0.90% , 0.88          391.68 , 432.00           295.68 , 338.00              738.46 , 833.00      82.64
   11.19              4.08          1.07% , 0.84          465.66 , 432.00           282.24 , 338.00              799.02 , 833.00      89.42
   11.19             11.01          1.15% , 1.11          500.48 , 432.00           372.96 , 338.00              924.74 , 833.00     103.44
    11.2              1.23          0.91% , 1.18          396.03 , 432.00           396.48 , 338.00              843.26 , 833.00      94.45
   11.21               3.2          1.08% , 0.85          470.02 , 432.00           285.60 , 338.00              806.38 , 833.00      90.42
   11.22             11.32          0.83% , 0.97          361.22 , 432.00           325.92 , 338.00              738.70 , 833.00      82.86
   11.22              2.19          1.09% , 0.86          474.37 , 432.00           288.96 , 338.00              814.74 , 833.00      91.41
   11.22             11.07          1.12% , 1.15          487.42 , 432.00           386.40 , 338.00              925.18 , 833.00     103.82
   11.23              4.52          0.86% , 1.10          374.27 , 432.00           369.60 , 338.00              795.38 , 833.00      89.33
   11.24              1.31          1.10% , 0.87          478.72 , 432.00           292.32 , 338.00              822.10 , 833.00       92.4
   11.25              11.4          0.93% , 0.84          404.74 , 432.00           282.24 , 338.00              738.02 , 833.00      83.02
   11.25               0.3          1.11% , 0.88          483.07 , 432.00           295.68 , 338.00              830.46 , 833.00      93.39
   11.25             11.04          1.19% , 1.06          517.89 , 432.00           356.16 , 338.00              924.94 , 833.00     104.05
   11.26             11.12          1.09% , 1.19          474.37 , 432.00           399.84 , 338.00              925.62 , 833.00     104.21
   11.27              0.58          1.12% , 0.89          487.42 , 432.00           299.04 , 338.00              837.82 , 833.00      94.38
   11.28             10.38          0.81% , 1.02          352.51 , 432.00           342.72 , 338.00              746.50 , 833.00      84.21
   11.28             11.37          0.86% , 0.93          374.27 , 432.00           312.48 , 338.00              738.26 , 833.00      83.25
   11.28              0.94          0.89% , 1.15          387.33 , 432.00           386.40 , 338.00              825.18 , 833.00      93.07
   11.28              1.46          1.13% , 0.90          491.78 , 432.00           302.40 , 338.00              845.18 , 833.00      95.38
   11.29              2.47          1.14% , 0.91          496.13 , 432.00           305.76 , 338.00              853.54 , 833.00      96.37
   11.29             11.09          1.16% , 1.10          504.83 , 432.00           369.60 , 338.00              925.38 , 833.00     104.43
   11.31             11.45          0.96% , 0.80          417.79 , 432.00           268.80 , 338.00              737.58 , 833.00      83.41
   11.31              3.35          1.15% , 0.92          500.48 , 432.00           309.12 , 338.00              860.90 , 833.00      97.36
   11.32             11.14          1.13% , 1.14          491.78 , 432.00           383.04 , 338.00              925.82 , 833.00     104.82
   11.33              6.81          0.84% , 1.07          365.57 , 432.00           359.52 , 338.00              776.30 , 833.00      87.95
   11.33             11.43          0.89% , 0.89          387.33 , 432.00           299.04 , 338.00              737.82 , 833.00      83.63
   11.33              4.23          1.16% , 0.93          504.83 , 432.00           312.48 , 338.00              868.26 , 833.00      98.35
   11.33              5.24          1.17% , 0.94          509.18 , 432.00           315.84 , 338.00              876.62 , 833.00      99.34
   11.35              6.12          1.18% , 0.95          513.54 , 432.00           319.20 , 338.00              883.98 , 833.00     100.34
   11.36              11.2          1.10% , 1.18          478.72 , 432.00           396.48 , 338.00              926.26 , 833.00      105.2
   11.37             11.29          1.17% , 1.09          509.18 , 432.00           366.24 , 338.00              927.02 , 833.00     105.42
   11.37               7.0          1.19% , 0.96          517.89 , 432.00           322.56 , 338.00              891.34 , 833.00     101.33
   11.38             11.52          0.82% , 0.98          356.86 , 432.00           329.28 , 338.00              737.06 , 833.00      83.86
   11.38              3.23          0.87% , 1.12          378.62 , 432.00           376.32 , 338.00              806.10 , 833.00       91.7
   11.39             11.48          0.92% , 0.85          400.38 , 432.00           285.60 , 338.00              737.38 , 833.00      84.02
   11.41             11.34          1.14% , 1.13          496.13 , 432.00           379.68 , 338.00              927.46 , 833.00     105.81
   11.42              0.35          0.90% , 1.17          391.68 , 432.00           393.12 , 338.00              835.90 , 833.00      95.44
   11.43               9.1          0.82% , 1.04          356.86 , 432.00           349.44 , 338.00              757.22 , 833.00      86.58
   11.44             11.57          0.85% , 0.94          369.92 , 432.00           315.84 , 338.00              736.62 , 833.00      84.24
   11.44             11.39          1.11% , 1.17          483.07 , 432.00           393.12 , 338.00              927.90 , 833.00     106.19
   11.45             11.53          0.95% , 0.81          413.44 , 432.00           272.16 , 338.00              736.94 , 833.00       84.4
   11.47             11.36          1.18% , 1.08          513.54 , 432.00           362.88 , 338.00              927.66 , 833.00     106.42
   11.48              5.52          0.85% , 1.09          369.92 , 432.00           366.24 , 338.00              787.02 , 833.00      90.32
   11.49             11.62          0.88% , 0.90          382.98 , 432.00           302.40 , 338.00              736.18 , 833.00      84.62
   11.51             11.42          1.15% , 1.12          500.48 , 432.00           376.32 , 338.00              928.10 , 833.00      106.8
   11.52             11.59          0.81% , 0.99          352.51 , 432.00           332.64 , 338.00              736.42 , 833.00      84.85
   11.52              1.94          0.88% , 1.14          382.98 , 432.00           383.04 , 338.00              816.82 , 833.00      94.06
