Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.63              5.07          0.95% , 1.14          413.44 , 438.00           766.08 , 672.00            1231.38 , 1172.00     118.64
    9.63              9.34          1.01% , 0.85          439.55 , 438.00           571.20 , 672.00            1062.50 , 1172.00     102.35
    9.64              6.45          0.81% , 1.03          352.51 , 438.00           692.16 , 672.00            1096.46 , 1172.00     105.65
    9.64              9.62          0.88% , 0.93          382.98 , 438.00           624.96 , 672.00            1059.26 , 1172.00     102.06
    9.64              0.79          1.16% , 0.93          504.83 , 438.00           624.96 , 672.00            1181.26 , 1172.00     113.87
    9.65              9.74          1.06% , 1.15          461.31 , 438.00           772.80 , 672.00            1286.10 , 1172.00     124.11
    9.67              2.27          0.86% , 1.07          374.27 , 438.00           719.04 , 672.00            1145.34 , 1172.00     110.77
    9.67              9.24          1.00% , 1.18          435.20 , 438.00           792.96 , 672.00            1280.26 , 1172.00     123.76
    9.68              9.66          0.91% , 0.91          396.03 , 438.00           611.52 , 672.00            1058.82 , 1172.00     102.45
    9.68               8.0          1.03% , 0.86          448.26 , 438.00           577.92 , 672.00            1078.22 , 1172.00     104.34
    9.68              9.77          1.03% , 1.17          448.26 , 438.00           786.24 , 672.00            1286.54 , 1172.00      124.5
    9.68              2.13          1.18% , 0.94          513.54 , 438.00           631.68 , 672.00            1196.98 , 1172.00     115.86
    9.71              1.81          0.91% , 1.11          396.03 , 438.00           745.92 , 672.00            1193.22 , 1172.00     115.89
    9.71              9.61          0.94% , 0.89          409.09 , 438.00           598.08 , 672.00            1059.38 , 1172.00     102.83
    9.71              9.82          1.17% , 1.08          509.18 , 438.00           725.76 , 672.00            1287.06 , 1172.00     124.94
    9.73              6.75          1.05% , 0.87          456.96 , 438.00           584.64 , 672.00            1092.94 , 1172.00     106.32
    9.73              9.86          1.14% , 1.10          496.13 , 438.00           739.20 , 672.00            1287.50 , 1172.00     125.33
    9.74              5.98          0.96% , 1.15          417.79 , 438.00           772.80 , 672.00            1242.10 , 1172.00     121.01
    9.75              9.65          0.80% , 0.98          348.16 , 438.00           658.56 , 672.00            1058.86 , 1172.00     103.28
    9.75              9.65          0.97% , 0.87          422.14 , 438.00           584.64 , 672.00            1058.94 , 1172.00     103.22
    9.76              5.53          0.82% , 1.04          356.86 , 438.00           698.88 , 672.00            1107.18 , 1172.00     108.02
    9.76              9.89          1.11% , 1.12          483.07 , 438.00           752.64 , 672.00            1287.94 , 1172.00     125.71
    9.77               5.4          1.07% , 0.88          465.66 , 438.00           591.36 , 672.00            1108.66 , 1172.00      108.3
    9.79              9.69          0.83% , 0.96          361.22 , 438.00           645.12 , 672.00            1058.42 , 1172.00     103.66
    9.79              1.36          0.87% , 1.08          378.62 , 438.00           725.76 , 672.00            1156.06 , 1172.00     113.14
    9.79              9.68          1.00% , 0.85          435.20 , 438.00           571.20 , 672.00            1058.50 , 1172.00      103.6
    9.79              9.84          1.08% , 1.14          470.02 , 438.00           766.08 , 672.00            1287.38 , 1172.00      126.1
    9.81              2.81          0.92% , 1.12          400.38 , 438.00           752.64 , 672.00            1204.94 , 1172.00     118.26
    9.81              4.06          1.09% , 0.89          474.37 , 438.00           598.08 , 672.00            1124.38 , 1172.00     110.29
    9.82              9.88          1.05% , 1.16          456.96 , 438.00           779.52 , 672.00            1287.82 , 1172.00     126.48
    9.83              9.73          0.86% , 0.94          374.27 , 438.00           631.68 , 672.00            1057.98 , 1172.00     104.05
    9.84              6.98          0.97% , 1.16          422.14 , 438.00           779.52 , 672.00            1253.82 , 1172.00     123.38
    9.85              9.92          1.02% , 1.18          443.90 , 438.00           792.96 , 672.00            1288.26 , 1172.00     126.86
    9.85              2.72          1.11% , 0.90          483.07 , 438.00           604.80 , 672.00            1140.10 , 1172.00     112.27
    9.85              9.93          1.19% , 1.07          517.89 , 438.00           719.04 , 672.00            1288.34 , 1172.00     126.93
    9.87              4.53          0.83% , 1.05          361.22 , 438.00           705.60 , 672.00            1118.90 , 1172.00     110.38
    9.87              9.77          0.89% , 0.92          387.33 , 438.00           618.24 , 672.00            1057.54 , 1172.00     104.43
    9.88              9.96          1.16% , 1.09          504.83 , 438.00           732.48 , 672.00            1288.78 , 1172.00     127.31
    9.89              1.47          1.13% , 0.91          491.78 , 438.00           611.52 , 672.00            1154.82 , 1172.00     114.26
     9.9              0.45          0.88% , 1.09          382.98 , 438.00           732.48 , 672.00            1166.78 , 1172.00      115.5
     9.9              10.0          1.13% , 1.11          491.78 , 438.00           745.92 , 672.00            1289.22 , 1172.00      127.7
    9.92               9.8          0.92% , 0.90          400.38 , 438.00           604.80 , 672.00            1057.10 , 1172.00     104.82
    9.92              3.73          0.93% , 1.13          404.74 , 438.00           759.36 , 672.00            1215.66 , 1172.00     120.62
    9.93             10.04          1.10% , 1.13          478.72 , 438.00           759.36 , 672.00            1289.66 , 1172.00     128.08
    9.93              0.12          1.15% , 0.92          500.48 , 438.00           618.24 , 672.00            1170.54 , 1172.00     116.24
    9.94               7.9          0.98% , 1.17          426.50 , 438.00           786.24 , 672.00            1264.54 , 1172.00     125.74
    9.96              9.84          0.95% , 0.88          413.44 , 438.00           591.36 , 672.00            1056.66 , 1172.00      105.2
    9.96             10.08          1.07% , 1.15          465.66 , 438.00           772.80 , 672.00            1290.10 , 1172.00     128.46
    9.97              1.22          1.17% , 0.93          509.18 , 438.00           624.96 , 672.00            1186.26 , 1172.00     118.22
    9.98              3.62          0.84% , 1.06          365.57 , 438.00           712.32 , 672.00            1129.62 , 1172.00     112.75
    9.98             10.11          1.04% , 1.17          452.61 , 438.00           786.24 , 672.00            1290.54 , 1172.00     128.85
    10.0              9.89          0.81% , 0.97          352.51 , 438.00           651.84 , 672.00            1056.14 , 1172.00     105.65
    10.0              0.55          0.89% , 1.10          387.33 , 438.00           739.20 , 672.00            1178.50 , 1172.00     117.87
    10.0              9.88          0.98% , 0.86          426.50 , 438.00           577.92 , 672.00            1056.22 , 1172.00     105.58
   10.01             10.15          1.01% , 1.19          439.55 , 438.00           799.68 , 672.00            1290.98 , 1172.00     129.23
   10.01               9.0          1.02% , 0.85          443.90 , 438.00           571.20 , 672.00            1066.50 , 1172.00      106.7
   10.01             10.16          1.18% , 1.08          513.54 , 438.00           725.76 , 672.00            1291.06 , 1172.00      129.3
   10.01              2.47          1.19% , 0.94          517.89 , 438.00           631.68 , 672.00            1200.98 , 1172.00     120.21
   10.02              4.73          0.94% , 1.14          409.09 , 438.00           766.08 , 672.00            1227.38 , 1172.00     122.99
   10.04              9.92          0.84% , 0.95          365.57 , 438.00           638.40 , 672.00            1055.70 , 1172.00     106.03
   10.04              7.66          1.04% , 0.86          452.61 , 438.00           577.92 , 672.00            1082.22 , 1172.00     108.69
   10.04              10.2          1.15% , 1.10          500.48 , 438.00           739.20 , 672.00            1291.50 , 1172.00     129.68
   10.05              8.81          0.99% , 1.18          430.85 , 438.00           792.96 , 672.00            1275.26 , 1172.00     128.11
   10.07              6.79          0.80% , 1.03          348.16 , 438.00           692.16 , 672.00            1092.46 , 1172.00      110.0
   10.07             10.23          1.12% , 1.12          487.42 , 438.00           752.64 , 672.00            1291.94 , 1172.00     130.06
   10.08              9.96          0.87% , 0.93          378.62 , 438.00           624.96 , 672.00            1055.26 , 1172.00     106.42
   10.08              6.32          1.06% , 0.87          461.31 , 438.00           584.64 , 672.00            1097.94 , 1172.00     110.67
   10.09             10.27          1.09% , 1.14          474.37 , 438.00           766.08 , 672.00            1292.38 , 1172.00     130.45
    10.1               2.7          0.85% , 1.07          369.92 , 438.00           719.04 , 672.00            1140.34 , 1172.00     115.12
   10.11              1.47          0.90% , 1.11          391.68 , 438.00           745.92 , 672.00            1189.22 , 1172.00     120.24
   10.12              10.0          0.90% , 0.91          391.68 , 438.00           611.52 , 672.00            1054.82 , 1172.00      106.8
   10.12             10.31          1.06% , 1.16          461.31 , 438.00           779.52 , 672.00            1292.82 , 1172.00     130.83
   10.12              5.06          1.08% , 0.88          470.02 , 438.00           591.36 , 672.00            1112.66 , 1172.00     112.66
   10.13              5.64          0.95% , 1.15          413.44 , 438.00           772.80 , 672.00            1238.10 , 1172.00     125.36
   10.14              9.81          1.00% , 1.19          435.20 , 438.00           799.68 , 672.00            1286.98 , 1172.00     130.48
   10.15             10.35          1.03% , 1.18          448.26 , 438.00           792.96 , 672.00            1293.26 , 1172.00     131.22
   10.16              3.72          1.10% , 0.89          478.72 , 438.00           598.08 , 672.00            1128.38 , 1172.00     114.64
   10.17             10.04          0.93% , 0.89          404.74 , 438.00           598.08 , 672.00            1054.38 , 1172.00     107.18
   10.18             10.39          1.17% , 1.09          509.18 , 438.00           732.48 , 672.00            1293.78 , 1172.00     131.66
   10.19              5.87          0.81% , 1.04          352.51 , 438.00           698.88 , 672.00            1103.18 , 1172.00     112.37
   10.19              2.38          1.12% , 0.90          487.42 , 438.00           604.80 , 672.00            1144.10 , 1172.00     116.62
    10.2               1.7          0.86% , 1.08          374.27 , 438.00           725.76 , 672.00            1152.06 , 1172.00     117.49
    10.2             10.43          1.14% , 1.11          496.13 , 438.00           745.92 , 672.00            1294.22 , 1172.00     132.05
   10.21             10.07          0.96% , 0.87          417.79 , 438.00           584.64 , 672.00            1053.94 , 1172.00     107.57
   10.22              2.38          0.91% , 1.12          396.03 , 438.00           752.64 , 672.00            1199.94 , 1172.00     122.61
   10.23              6.55          0.96% , 1.16          417.79 , 438.00           779.52 , 672.00            1248.82 , 1172.00     127.73
   10.23             10.47          1.11% , 1.13          483.07 , 438.00           759.36 , 672.00            1294.66 , 1172.00     132.43
   10.23              1.04          1.14% , 0.91          496.13 , 438.00           611.52 , 672.00            1159.82 , 1172.00     118.61
   10.25             10.12          0.82% , 0.96          356.86 , 438.00           645.12 , 672.00            1053.42 , 1172.00     108.02
   10.25             10.11          0.99% , 0.85          430.85 , 438.00           571.20 , 672.00            1053.50 , 1172.00     107.95
   10.26             10.42          1.08% , 1.15          470.02 , 438.00           772.80 , 672.00            1294.10 , 1172.00     132.82
   10.27              0.22          1.16% , 0.92          504.83 , 438.00           618.24 , 672.00            1174.54 , 1172.00     120.59
   10.29             10.16          0.85% , 0.94          369.92 , 438.00           631.68 , 672.00            1052.98 , 1172.00      108.4
   10.29             10.46          1.05% , 1.17          456.96 , 438.00           786.24 , 672.00            1294.54 , 1172.00      133.2
    10.3              4.96          0.82% , 1.05          356.86 , 438.00           705.60 , 672.00            1113.90 , 1172.00     114.74
    10.3              1.56          1.18% , 0.93          513.54 , 438.00           624.96 , 672.00            1190.26 , 1172.00     122.58
   10.31              0.79          0.87% , 1.09          378.62 , 438.00           732.48 , 672.00            1162.78 , 1172.00     119.86
   10.31              3.38          0.92% , 1.13          400.38 , 438.00           759.36 , 672.00            1211.66 , 1172.00     124.98
   10.32              7.55          0.97% , 1.17          422.14 , 438.00           786.24 , 672.00            1260.54 , 1172.00      130.1
   10.32             10.49          1.02% , 1.19          443.90 , 438.00           799.68 , 672.00            1294.98 , 1172.00     133.58
   10.32              10.5          1.19% , 1.08          517.89 , 438.00           725.76 , 672.00            1295.06 , 1172.00     133.65
   10.33              9.92          1.01% , 0.84          439.55 , 438.00           564.48 , 672.00            1055.78 , 1172.00     109.07
   10.34             10.19          0.88% , 0.92          382.98 , 438.00           618.24 , 672.00            1052.54 , 1172.00     108.78
   10.35             10.54          1.16% , 1.10          504.83 , 438.00           739.20 , 672.00            1295.50 , 1172.00     134.03
   10.36              8.57          1.03% , 0.85          448.26 , 438.00           571.20 , 672.00            1071.50 , 1172.00     111.06
   10.37             10.58          1.13% , 1.12          491.78 , 438.00           752.64 , 672.00            1295.94 , 1172.00     134.42
   10.38             10.23          0.91% , 0.90          396.03 , 438.00           604.80 , 672.00            1052.10 , 1172.00     109.17
    10.4              3.96          0.83% , 1.06          361.22 , 438.00           712.32 , 672.00            1125.62 , 1172.00      117.1
    10.4             10.61          1.10% , 1.14          478.72 , 438.00           766.08 , 672.00            1296.38 , 1172.00      134.8
   10.41             10.18          0.94% , 0.88          409.09 , 438.00           591.36 , 672.00            1052.66 , 1172.00     109.55
   10.41              7.32          1.05% , 0.86          456.96 , 438.00           577.92 , 672.00            1086.22 , 1172.00     113.04
   10.42              0.13          0.88% , 1.10          382.98 , 438.00           739.20 , 672.00            1173.50 , 1172.00     122.22
   10.42               4.3          0.93% , 1.14          404.74 , 438.00           766.08 , 672.00            1222.38 , 1172.00     127.34
   10.42              8.47          0.98% , 1.18          426.50 , 438.00           792.96 , 672.00            1271.26 , 1172.00     132.46
   10.42             10.65          1.07% , 1.16          465.66 , 438.00           779.52 , 672.00            1296.82 , 1172.00     135.18
   10.44              5.98          1.07% , 0.87          465.66 , 438.00           584.64 , 672.00            1101.94 , 1172.00     115.02
   10.45             10.23          0.80% , 0.97          348.16 , 438.00           651.84 , 672.00            1052.14 , 1172.00      110.0
   10.45             10.22          0.97% , 0.86          422.14 , 438.00           577.92 , 672.00            1052.22 , 1172.00     109.94
   10.45             10.69          1.04% , 1.18          452.61 , 438.00           792.96 , 672.00            1297.26 , 1172.00     135.57
   10.47              4.64          1.09% , 0.88          474.37 , 438.00           591.36 , 672.00            1117.66 , 1172.00     117.01
   10.48             10.73          1.18% , 1.09          513.54 , 438.00           732.48 , 672.00            1297.78 , 1172.00     136.02
   10.49             10.26          1.00% , 0.84          435.20 , 438.00           564.48 , 672.00            1051.78 , 1172.00     110.32
    10.5             10.26          0.83% , 0.95          361.22 , 438.00           638.40 , 672.00            1051.70 , 1172.00     110.38
    10.5               3.3          1.11% , 0.89          483.07 , 438.00           598.08 , 672.00            1133.38 , 1172.00     118.99
   10.51              3.04          0.84% , 1.07          365.57 , 438.00           719.04 , 672.00            1136.34 , 1172.00     119.47
   10.51              1.13          0.89% , 1.11          387.33 , 438.00           745.92 , 672.00            1185.22 , 1172.00     124.59
   10.51               5.3          0.94% , 1.15          409.09 , 438.00           772.80 , 672.00            1234.10 , 1172.00     129.71
   10.51             10.77          1.15% , 1.11          500.48 , 438.00           745.92 , 672.00            1298.22 , 1172.00      136.4
   10.52              9.38          0.99% , 1.19          430.85 , 438.00           799.68 , 672.00            1281.98 , 1172.00     134.83
   10.53             10.81          1.12% , 1.13          487.42 , 438.00           759.36 , 672.00            1298.66 , 1172.00     136.78
   10.54              10.3          0.86% , 0.93          374.27 , 438.00           624.96 , 672.00            1051.26 , 1172.00     110.77
   10.54              2.04          1.13% , 0.90          491.78 , 438.00           604.80 , 672.00            1148.10 , 1172.00     120.98
   10.56             10.84          1.09% , 1.15          474.37 , 438.00           772.80 , 672.00            1299.10 , 1172.00     137.17
   10.57               0.7          1.15% , 0.91          500.48 , 438.00           611.52 , 672.00            1163.82 , 1172.00     122.96
   10.58             10.34          0.89% , 0.91          387.33 , 438.00           611.52 , 672.00            1050.82 , 1172.00     111.15
   10.58             10.88          1.06% , 1.17          461.31 , 438.00           786.24 , 672.00            1299.54 , 1172.00     137.55
   10.59              0.64          1.17% , 0.92          509.18 , 438.00           618.24 , 672.00            1179.54 , 1172.00     124.94
   10.61              6.21          0.95% , 1.16          413.44 , 438.00           779.52 , 672.00            1244.82 , 1172.00     132.08
   10.61             10.92          1.03% , 1.19          448.26 , 438.00           799.68 , 672.00            1299.98 , 1172.00     137.94
   10.62              6.21          0.80% , 1.04          348.16 , 438.00           698.88 , 672.00            1099.18 , 1172.00     116.72
   10.62              2.13          0.85% , 1.08          369.92 , 438.00           725.76 , 672.00            1147.06 , 1172.00     121.84
   10.62              2.04          0.90% , 1.12          391.68 , 438.00           752.64 , 672.00            1195.94 , 1172.00     126.96
   10.62             10.38          0.92% , 0.89          400.38 , 438.00           598.08 , 672.00            1050.38 , 1172.00     111.54
   10.63               1.9          1.19% , 0.93          517.89 , 438.00           624.96 , 672.00            1194.26 , 1172.00     126.93
   10.64             10.96          1.17% , 1.10          509.18 , 438.00           739.20 , 672.00            1300.50 , 1172.00     138.38
   10.66             10.41          0.95% , 0.87          413.44 , 438.00           584.64 , 672.00            1049.94 , 1172.00     111.92
   10.67              11.0          1.14% , 1.12          496.13 , 438.00           752.64 , 672.00            1300.94 , 1172.00     138.77
   10.69             11.04          1.11% , 1.14          483.07 , 438.00           766.08 , 672.00            1301.38 , 1172.00     139.15
    10.7             10.45          0.98% , 0.85          426.50 , 438.00           571.20 , 672.00            1049.50 , 1172.00      112.3
    10.7              9.57          1.02% , 0.84          443.90 , 438.00           564.48 , 672.00            1059.78 , 1172.00     113.42
   10.71             10.46          0.81% , 0.96          352.51 , 438.00           645.12 , 672.00            1049.42 , 1172.00     112.37
   10.71              7.13          0.96% , 1.17          417.79 , 438.00           786.24 , 672.00            1255.54 , 1172.00     134.45
   10.72              1.13          0.86% , 1.09          374.27 , 438.00           732.48 , 672.00            1158.78 , 1172.00     124.21
   10.72              2.96          0.91% , 1.13          396.03 , 438.00           759.36 , 672.00            1206.66 , 1172.00     129.33
   10.73               5.3          0.81% , 1.05          352.51 , 438.00           705.60 , 672.00            1109.90 , 1172.00     119.09
   10.73              8.23          1.04% , 0.85          452.61 , 438.00           571.20 , 672.00            1075.50 , 1172.00     115.41
   10.73             10.99          1.08% , 1.16          470.02 , 438.00           779.52 , 672.00            1300.82 , 1172.00     139.54
   10.75              10.5          0.84% , 0.94          365.57 , 438.00           631.68 , 672.00            1048.98 , 1172.00     112.75
   10.75             11.03          1.05% , 1.18          456.96 , 438.00           792.96 , 672.00            1301.26 , 1172.00     139.92
   10.76              6.89          1.06% , 0.86          461.31 , 438.00           577.92 , 672.00            1091.22 , 1172.00     117.39
   10.78             11.07          1.19% , 1.09          517.89 , 438.00           732.48 , 672.00            1301.78 , 1172.00     140.37
   10.79             10.53          0.87% , 0.92          378.62 , 438.00           618.24 , 672.00            1048.54 , 1172.00     113.14
   10.79              5.64          1.08% , 0.87          470.02 , 438.00           584.64 , 672.00            1105.94 , 1172.00     119.38
    10.8              8.13          0.97% , 1.18          422.14 , 438.00           792.96 , 672.00            1267.26 , 1172.00     136.82
   10.81              3.96          0.92% , 1.14          400.38 , 438.00           766.08 , 672.00            1218.38 , 1172.00      131.7
   10.81             11.11          1.16% , 1.11          504.83 , 438.00           745.92 , 672.00            1302.22 , 1172.00     140.75
   10.82              0.21          0.87% , 1.10          378.62 , 438.00           739.20 , 672.00            1169.50 , 1172.00     126.58
   10.82               4.3          1.10% , 0.88          478.72 , 438.00           591.36 , 672.00            1121.66 , 1172.00     121.36
   10.83             10.57          0.90% , 0.90          391.68 , 438.00           604.80 , 672.00            1048.10 , 1172.00     113.52
   10.83             11.15          1.13% , 1.13          491.78 , 438.00           759.36 , 672.00            1302.66 , 1172.00     141.14
   10.84              4.38          0.82% , 1.06          356.86 , 438.00           712.32 , 672.00            1120.62 , 1172.00     121.46
   10.84              2.95          1.12% , 0.89          487.42 , 438.00           598.08 , 672.00            1137.38 , 1172.00     123.34
   10.86             11.19          1.10% , 1.15          478.72 , 438.00           772.80 , 672.00            1303.10 , 1172.00     141.52
   10.87             10.61          0.93% , 0.88          404.74 , 438.00           591.36 , 672.00            1047.66 , 1172.00      113.9
   10.87              1.61          1.14% , 0.90          496.13 , 438.00           604.80 , 672.00            1153.10 , 1172.00     125.33
   10.89              9.04          0.98% , 1.19          426.50 , 438.00           799.68 , 672.00            1277.98 , 1172.00     139.18
   10.89             11.22          1.07% , 1.17          465.66 , 438.00           786.24 , 672.00            1303.54 , 1172.00      141.9
    10.9              0.36          1.16% , 0.91          504.83 , 438.00           611.52 , 672.00            1167.82 , 1172.00     127.31
   10.91              4.87          0.93% , 1.15          404.74 , 438.00           772.80 , 672.00            1229.10 , 1172.00     134.06
   10.91             10.65          0.96% , 0.86          417.79 , 438.00           577.92 , 672.00            1047.22 , 1172.00     114.29
   10.91             11.26          1.04% , 1.19          452.61 , 438.00           799.68 , 672.00            1303.98 , 1172.00     142.29
   10.92              0.98          1.18% , 0.92          513.54 , 438.00           618.24 , 672.00            1183.54 , 1172.00      129.3
   10.93               0.7          0.88% , 1.11          382.98 , 438.00           745.92 , 672.00            1180.22 , 1172.00     128.94
   10.94              3.38          0.83% , 1.07          361.22 , 438.00           719.04 , 672.00            1132.34 , 1172.00     123.82
   10.94             11.31          1.18% , 1.10          513.54 , 438.00           739.20 , 672.00            1304.50 , 1172.00     142.74
   10.95             10.68          0.99% , 0.84          430.85 , 438.00           564.48 , 672.00            1046.78 , 1172.00     114.67
   10.96             10.69          0.82% , 0.95          356.86 , 438.00           638.40 , 672.00            1046.70 , 1172.00     114.74
   10.97             11.34          1.15% , 1.12          500.48 , 438.00           752.64 , 672.00            1304.94 , 1172.00     143.12
   10.99             11.38          1.12% , 1.14          487.42 , 438.00           766.08 , 672.00            1305.38 , 1172.00      143.5
    11.0             10.73          0.85% , 0.93          369.92 , 438.00           624.96 , 672.00            1046.26 , 1172.00     115.12
    11.0              5.87          0.94% , 1.16          409.09 , 438.00           779.52 , 672.00            1240.82 , 1172.00     136.43
   11.02               1.7          0.89% , 1.12          387.33 , 438.00           752.64 , 672.00            1191.94 , 1172.00     131.31
   11.02             11.42          1.09% , 1.16          474.37 , 438.00           779.52 , 672.00            1305.82 , 1172.00     143.89
   11.04              2.47          0.84% , 1.08          365.57 , 438.00           725.76 , 672.00            1143.06 , 1172.00     126.19
   11.04             10.77          0.88% , 0.91          382.98 , 438.00           611.52 , 672.00            1045.82 , 1172.00      115.5
   11.04             10.49          1.01% , 0.83          439.55 , 438.00           557.76 , 672.00            1049.06 , 1172.00     115.79
   11.04             11.46          1.06% , 1.18          461.31 , 438.00           792.96 , 672.00            1306.26 , 1172.00     144.27
   11.06              9.15          1.03% , 0.84          448.26 , 438.00           564.48 , 672.00            1064.78 , 1172.00     117.78
   11.09              10.8          0.91% , 0.89          396.03 , 438.00           598.08 , 672.00            1045.38 , 1172.00     115.89
   11.09              6.79          0.95% , 1.17          413.44 , 438.00           786.24 , 672.00            1251.54 , 1172.00      138.8
   11.09              7.89          1.05% , 0.85          456.96 , 438.00           571.20 , 672.00            1079.50 , 1172.00     119.76
    11.1             11.54          1.17% , 1.11          509.18 , 438.00           745.92 , 672.00            1307.22 , 1172.00      145.1
   11.12              2.62          0.90% , 1.13          391.68 , 438.00           759.36 , 672.00            1202.66 , 1172.00     133.68
   11.12             10.76          0.94% , 0.87          409.09 , 438.00           584.64 , 672.00            1045.94 , 1172.00     116.27
   11.12              6.55          1.07% , 0.86          465.66 , 438.00           577.92 , 672.00            1095.22 , 1172.00     121.74
   11.13             11.58          1.14% , 1.13          496.13 , 438.00           759.36 , 672.00            1307.66 , 1172.00     145.49
   11.14              1.55          0.85% , 1.09          369.92 , 438.00           732.48 , 672.00            1153.78 , 1172.00     128.56
   11.14              5.21          1.09% , 0.87          474.37 , 438.00           584.64 , 672.00            1110.94 , 1172.00     123.73
   11.15             11.61          1.11% , 1.15          483.07 , 438.00           772.80 , 672.00            1308.10 , 1172.00     145.87
   11.16              10.8          0.80% , 0.96          348.16 , 438.00           645.12 , 672.00            1045.42 , 1172.00     116.72
   11.16              5.64          0.80% , 1.05          348.16 , 438.00           705.60 , 672.00            1105.90 , 1172.00     123.44
   11.16             10.79          0.97% , 0.85          422.14 , 438.00           571.20 , 672.00            1045.50 , 1172.00     116.66
   11.16              3.87          1.11% , 0.88          483.07 , 438.00           591.36 , 672.00            1126.66 , 1172.00     125.71
   11.18               7.7          0.96% , 1.18          417.79 , 438.00           792.96 , 672.00            1262.26 , 1172.00     141.17
   11.19             11.56          1.08% , 1.17          470.02 , 438.00           786.24 , 672.00            1307.54 , 1172.00     146.26
   11.19              2.61          1.13% , 0.89          491.78 , 438.00           598.08 , 672.00            1141.38 , 1172.00      127.7
    11.2             10.83          1.00% , 0.83          435.20 , 438.00           557.76 , 672.00            1045.06 , 1172.00     117.04
   11.21             10.84          0.83% , 0.94          361.22 , 438.00           631.68 , 672.00            1044.98 , 1172.00      117.1
   11.21              3.53          0.91% , 1.14          396.03 , 438.00           766.08 , 672.00            1213.38 , 1172.00     136.05
   11.21              11.6          1.05% , 1.19          456.96 , 438.00           799.68 , 672.00            1307.98 , 1172.00     146.64
   11.21              1.27          1.15% , 0.90          500.48 , 438.00           604.80 , 672.00            1157.10 , 1172.00     129.68
   11.23              0.55          0.86% , 1.10          374.27 , 438.00           739.20 , 672.00            1165.50 , 1172.00     130.93
   11.23              0.07          1.17% , 0.91          509.18 , 438.00           611.52 , 672.00            1172.82 , 1172.00     131.66
   11.24             11.65          1.19% , 1.10          517.89 , 438.00           739.20 , 672.00            1308.50 , 1172.00     147.09
   11.25             10.88          0.86% , 0.92          374.27 , 438.00           618.24 , 672.00            1044.54 , 1172.00     117.49
   11.25              1.33          1.19% , 0.92          517.89 , 438.00           618.24 , 672.00            1187.54 , 1172.00     133.65
   11.27              4.73          0.81% , 1.06          352.51 , 438.00           712.32 , 672.00            1116.62 , 1172.00     125.81
   11.27               8.7          0.97% , 1.19          422.14 , 438.00           799.68 , 672.00            1273.98 , 1172.00     143.54
   11.27             11.68          1.16% , 1.12          504.83 , 438.00           752.64 , 672.00            1308.94 , 1172.00     147.47
   11.29             10.91          0.89% , 0.90          387.33 , 438.00           604.80 , 672.00            1044.10 , 1172.00     117.87
   11.29             11.72          1.13% , 1.14          491.78 , 438.00           766.08 , 672.00            1309.38 , 1172.00     147.86
    11.3              4.53          0.92% , 1.15          400.38 , 438.00           772.80 , 672.00            1225.10 , 1172.00     138.42
   11.32             11.76          1.10% , 1.16          478.72 , 438.00           779.52 , 672.00            1309.82 , 1172.00     148.24
   11.33              0.36          0.87% , 1.11          378.62 , 438.00           745.92 , 672.00            1176.22 , 1172.00      133.3
   11.33             10.95          0.92% , 0.88          400.38 , 438.00           591.36 , 672.00            1043.66 , 1172.00     118.26
   11.34              11.8          1.07% , 1.18          465.66 , 438.00           792.96 , 672.00            1310.26 , 1172.00     148.62
   11.37              3.81          0.82% , 1.07          356.86 , 438.00           719.04 , 672.00            1127.34 , 1172.00     128.18
   11.37             10.99          0.95% , 0.86          413.44 , 438.00           577.92 , 672.00            1043.22 , 1172.00     118.64
   11.39              5.45          0.93% , 1.16          404.74 , 438.00           779.52 , 672.00            1235.82 , 1172.00     140.78
    11.4             11.88          1.18% , 1.11          513.54 , 438.00           745.92 , 672.00            1311.22 , 1172.00     149.46
   11.41             11.03          0.98% , 0.84          426.50 , 438.00           564.48 , 672.00            1042.78 , 1172.00     119.02
   11.41             10.15          1.02% , 0.83          443.90 , 438.00           557.76 , 672.00            1053.06 , 1172.00     120.14
   11.42             11.03          0.81% , 0.95          352.51 , 438.00           638.40 , 672.00            1042.70 , 1172.00     119.09
   11.42             11.92          1.15% , 1.13          500.48 , 438.00           759.36 , 672.00            1311.66 , 1172.00     149.84
   11.43              1.27          0.88% , 1.12          382.98 , 438.00           752.64 , 672.00            1186.94 , 1172.00     135.66
   11.43              8.81          1.04% , 0.84          452.61 , 438.00           564.48 , 672.00            1068.78 , 1172.00     122.13
   11.44              7.47          1.06% , 0.85          461.31 , 438.00           571.20 , 672.00            1084.50 , 1172.00     124.11
   11.45             11.95          1.12% , 1.15          487.42 , 438.00           772.80 , 672.00            1312.10 , 1172.00     150.22
   11.46              2.81          0.83% , 1.08          361.22 , 438.00           725.76 , 672.00            1139.06 , 1172.00     130.54
   11.46             11.07          0.84% , 0.93          365.57 , 438.00           624.96 , 672.00            1042.26 , 1172.00     119.47
   11.47              6.45          0.94% , 1.17          409.09 , 438.00           786.24 , 672.00            1247.54 , 1172.00     143.15
