Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.94             13.84          1.07% , 0.95        1862.66 , 1638.00           638.40 , 667.00            2546.65 , 2237.00     253.26
    9.95              0.73          0.84% , 1.06        1462.27 , 1638.00           712.32 , 667.00            2220.57 , 2237.00     221.05
    9.97             16.75          1.08% , 1.02        1880.06 , 1638.00           685.44 , 667.00            2611.69 , 2237.00      260.5
    9.98             15.25          1.08% , 0.97        1880.06 , 1638.00           651.84 , 667.00            2578.09 , 2237.00     257.22
    9.99              3.88          1.00% , 0.80        1740.80 , 1638.00           537.60 , 667.00            2323.85 , 2237.00      232.2
    9.99             16.72          1.03% , 1.15        1793.02 , 1638.00           772.80 , 667.00            2611.05 , 2237.00     260.82
    10.0              2.44          0.83% , 1.03        1444.86 , 1638.00           692.16 , 667.00            2182.41 , 2237.00      218.3
   10.01              4.48          0.85% , 0.91        1479.68 , 1638.00           611.52 , 667.00            2136.77 , 2237.00      213.8
   10.01             16.61          1.09% , 0.99        1897.47 , 1638.00           665.28 , 667.00            2608.53 , 2237.00     261.19
   10.03              5.29          1.01% , 0.82        1758.21 , 1638.00           551.04 , 667.00            2355.29 , 2237.00     236.17
   10.03             16.78          1.05% , 1.10        1827.84 , 1638.00           739.20 , 667.00            2612.45 , 2237.00     262.04
   10.05               4.1          0.82% , 1.00        1427.46 , 1638.00           672.00 , 667.00            2145.25 , 2237.00     215.54
   10.05              6.26          0.88% , 1.19        1531.90 , 1638.00           799.68 , 667.00            2376.93 , 2237.00     238.78
   10.07              4.54          0.83% , 0.96        1444.86 , 1638.00           645.12 , 667.00            2135.37 , 2237.00     215.02
   10.07              6.65          1.02% , 0.84        1775.62 , 1638.00           564.48 , 667.00            2385.73 , 2237.00     240.14
   10.07             16.85          1.07% , 1.05        1862.66 , 1638.00           705.60 , 667.00            2613.85 , 2237.00     263.26
   10.08             16.86          1.02% , 1.18        1775.62 , 1638.00           792.96 , 667.00            2614.21 , 2237.00     263.58
   10.09              4.59          0.87% , 1.16        1514.50 , 1638.00           779.52 , 667.00            2339.77 , 2237.00     236.02
   10.09              4.56          0.88% , 0.83        1531.90 , 1638.00           557.76 , 667.00            2135.01 , 2237.00     215.34
    10.1              8.01          1.03% , 0.86        1793.02 , 1638.00           577.92 , 667.00            2416.17 , 2237.00      244.1
   10.11             16.91          1.09% , 1.00        1897.47 , 1638.00           672.00 , 667.00            2615.25 , 2237.00     264.47
   10.12             16.93          1.04% , 1.13        1810.43 , 1638.00           759.36 , 667.00            2615.61 , 2237.00     264.79
   10.13              2.93          0.86% , 1.13        1497.09 , 1638.00           759.36 , 667.00            2302.61 , 2237.00     233.27
   10.14              4.58          0.86% , 0.88        1497.09 , 1638.00           591.36 , 667.00            2134.61 , 2237.00     216.55
   10.14              9.42          1.04% , 0.88        1810.43 , 1638.00           591.36 , 667.00            2447.61 , 2237.00     248.07
   10.16             16.99          1.06% , 1.08        1845.25 , 1638.00           725.76 , 667.00            2617.01 , 2237.00     266.01
   10.17             10.78          1.05% , 0.90        1827.84 , 1638.00           604.80 , 667.00            2478.05 , 2237.00     252.04
   10.18              1.23          0.85% , 1.10        1479.68 , 1638.00           739.20 , 667.00            2264.45 , 2237.00     230.52
    10.2             12.18          1.06% , 0.92        1845.25 , 1638.00           618.24 , 667.00            2509.49 , 2237.00     256.01
   10.21              4.64          0.84% , 0.93        1462.27 , 1638.00           624.96 , 667.00            2133.21 , 2237.00     217.77
   10.21             17.05          1.08% , 1.03        1880.06 , 1638.00           692.16 , 667.00            2618.41 , 2237.00     267.22
   10.22             17.02          1.03% , 1.16        1793.02 , 1638.00           779.52 , 667.00            2617.77 , 2237.00     267.54
   10.23              0.43          0.84% , 1.07        1462.27 , 1638.00           719.04 , 667.00            2227.29 , 2237.00     227.77
   10.23              4.66          0.89% , 0.80        1549.31 , 1638.00           537.60 , 667.00            2132.85 , 2237.00     218.09
   10.24             13.54          1.07% , 0.94        1862.66 , 1638.00           631.68 , 667.00            2539.93 , 2237.00     259.98
   10.26             17.08          1.05% , 1.11        1827.84 , 1638.00           745.92 , 667.00            2619.17 , 2237.00     268.76
   10.26             14.95          1.08% , 0.96        1880.06 , 1638.00           645.12 , 667.00            2571.37 , 2237.00     263.94
   10.27               4.7          0.82% , 0.98        1427.46 , 1638.00           658.56 , 667.00            2131.81 , 2237.00     218.98
   10.28              2.14          0.83% , 1.04        1444.86 , 1638.00           698.88 , 667.00            2189.13 , 2237.00     225.02
   10.29              4.72          0.87% , 0.85        1514.50 , 1638.00           571.20 , 667.00            2131.45 , 2237.00      219.3
    10.3             17.15          1.07% , 1.06        1862.66 , 1638.00           712.32 , 667.00            2620.57 , 2237.00     269.98
    10.3             16.31          1.09% , 0.98        1897.47 , 1638.00           658.56 , 667.00            2601.81 , 2237.00     267.91
   10.31             17.16          1.02% , 1.19        1775.62 , 1638.00           799.68 , 667.00            2620.93 , 2237.00      270.3
   10.33               3.8          0.82% , 1.01        1427.46 , 1638.00           678.72 , 667.00            2151.97 , 2237.00     222.26
   10.34              4.89          0.87% , 1.17        1514.50 , 1638.00           786.24 , 667.00            2346.49 , 2237.00     242.74
   10.34              4.99          1.01% , 0.81        1758.21 , 1638.00           544.32 , 667.00            2348.57 , 2237.00     242.89
   10.34             17.21          1.09% , 1.01        1897.47 , 1638.00           678.72 , 667.00            2621.97 , 2237.00     271.19
   10.35              4.78          0.85% , 0.90        1479.68 , 1638.00           604.80 , 667.00            2130.05 , 2237.00     220.52
   10.35             17.23          1.04% , 1.14        1810.43 , 1638.00           766.08 , 667.00            2622.33 , 2237.00     271.51
   10.38              6.35          1.02% , 0.83        1775.62 , 1638.00           557.76 , 667.00            2379.01 , 2237.00     246.86
   10.39              3.23          0.86% , 1.14        1497.09 , 1638.00           766.08 , 667.00            2309.33 , 2237.00     239.99
   10.39             17.29          1.06% , 1.09        1845.25 , 1638.00           732.48 , 667.00            2623.73 , 2237.00     272.73
   10.41              7.71          1.03% , 0.85        1793.02 , 1638.00           571.20 , 667.00            2409.45 , 2237.00     250.82
   10.42              4.84          0.83% , 0.95        1444.86 , 1638.00           638.40 , 667.00            2128.65 , 2237.00     221.74
   10.43              4.86          0.88% , 0.82        1531.90 , 1638.00           551.04 , 667.00            2128.29 , 2237.00     222.06
   10.44              9.11          1.04% , 0.87        1810.43 , 1638.00           584.64 , 667.00            2440.89 , 2237.00     254.79
   10.44             17.35          1.08% , 1.04        1880.06 , 1638.00           698.88 , 667.00            2625.13 , 2237.00     273.94
   10.45              1.53          0.85% , 1.11        1479.68 , 1638.00           745.92 , 667.00            2271.17 , 2237.00     237.24
   10.45             17.32          1.03% , 1.17        1793.02 , 1638.00           786.24 , 667.00            2624.49 , 2237.00     274.26
   10.47             10.48          1.05% , 0.89        1827.84 , 1638.00           598.08 , 667.00            2471.33 , 2237.00     258.76
   10.49              4.88          0.86% , 0.87        1497.09 , 1638.00           584.64 , 667.00            2127.89 , 2237.00     223.27
   10.49             17.38          1.05% , 1.12        1827.84 , 1638.00           752.64 , 667.00            2625.89 , 2237.00     275.48
    10.5              0.13          0.84% , 1.08        1462.27 , 1638.00           725.76 , 667.00            2234.01 , 2237.00     234.49
    10.5             11.88          1.06% , 0.91        1845.25 , 1638.00           611.52 , 667.00            2502.77 , 2237.00     262.73
   10.53             13.24          1.07% , 0.93        1862.66 , 1638.00           624.96 , 667.00            2533.21 , 2237.00      266.7
   10.53             17.45          1.07% , 1.07        1862.66 , 1638.00           719.04 , 667.00            2627.29 , 2237.00      276.7
   10.55              1.84          0.83% , 1.05        1444.86 , 1638.00           705.60 , 667.00            2195.85 , 2237.00     231.74
   10.55             14.65          1.08% , 0.95        1880.06 , 1638.00           638.40 , 667.00            2564.65 , 2237.00     270.66
   10.56              4.94          0.84% , 0.92        1462.27 , 1638.00           618.24 , 667.00            2126.49 , 2237.00     224.49
   10.57             17.51          1.09% , 1.02        1897.47 , 1638.00           685.44 , 667.00            2628.69 , 2237.00     277.91
   10.58             17.53          1.04% , 1.15        1810.43 , 1638.00           772.80 , 667.00            2629.05 , 2237.00     278.23
   10.58             16.01          1.09% , 0.97        1897.47 , 1638.00           651.84 , 667.00            2595.09 , 2237.00     274.63
    10.6               5.2          0.87% , 1.18        1514.50 , 1638.00           792.96 , 667.00            2353.21 , 2237.00     249.46
   10.61               3.5          0.82% , 1.02        1427.46 , 1638.00           685.44 , 667.00            2158.69 , 2237.00     228.98
   10.61             17.37          1.10% , 0.99        1914.88 , 1638.00           665.28 , 667.00            2625.53 , 2237.00      278.6
   10.62               5.0          0.82% , 0.97        1427.46 , 1638.00           651.84 , 667.00            2125.09 , 2237.00      225.7
   10.62             17.59          1.06% , 1.10        1845.25 , 1638.00           739.20 , 667.00            2630.45 , 2237.00     279.45
   10.64              5.02          0.87% , 0.84        1514.50 , 1638.00           564.48 , 667.00            2124.73 , 2237.00     226.02
   10.65              3.53          0.86% , 1.15        1497.09 , 1638.00           772.80 , 667.00            2316.05 , 2237.00     246.71
   10.66              4.69          1.01% , 0.80        1758.21 , 1638.00           537.60 , 667.00            2341.85 , 2237.00     249.61
   10.66             17.65          1.08% , 1.05        1880.06 , 1638.00           705.60 , 667.00            2631.85 , 2237.00     280.66
   10.68             17.62          1.03% , 1.18        1793.02 , 1638.00           792.96 , 667.00            2631.21 , 2237.00     280.98
   10.69              6.05          1.02% , 0.82        1775.62 , 1638.00           551.04 , 667.00            2372.29 , 2237.00     253.58
    10.7              5.08          0.85% , 0.89        1479.68 , 1638.00           598.08 , 667.00            2123.33 , 2237.00     227.24
   10.71              1.83          0.85% , 1.12        1479.68 , 1638.00           752.64 , 667.00            2277.89 , 2237.00     243.96
   10.71             17.67          1.10% , 1.00        1914.88 , 1638.00           672.00 , 667.00            2632.25 , 2237.00     281.88
   10.72              7.41          1.03% , 0.84        1793.02 , 1638.00           564.48 , 667.00            2402.73 , 2237.00     257.54
   10.72             17.69          1.05% , 1.13        1827.84 , 1638.00           759.36 , 667.00            2632.61 , 2237.00      282.2
   10.74              8.81          1.04% , 0.86        1810.43 , 1638.00           577.92 , 667.00            2434.17 , 2237.00     261.51
   10.76              0.17          0.84% , 1.09        1462.27 , 1638.00           732.48 , 667.00            2240.73 , 2237.00     241.21
   10.76             17.75          1.07% , 1.08        1862.66 , 1638.00           725.76 , 667.00            2634.01 , 2237.00     283.42
   10.77              5.14          0.83% , 0.94        1444.86 , 1638.00           631.68 , 667.00            2121.93 , 2237.00     228.46
   10.77             10.17          1.05% , 0.88        1827.84 , 1638.00           591.36 , 667.00            2464.61 , 2237.00     265.48
   10.78              5.16          0.88% , 0.81        1531.90 , 1638.00           544.32 , 667.00            2121.57 , 2237.00     228.78
   10.79             11.58          1.06% , 0.90        1845.25 , 1638.00           604.80 , 667.00            2496.05 , 2237.00     269.45
    10.8             17.81          1.09% , 1.03        1897.47 , 1638.00           692.16 , 667.00            2635.41 , 2237.00     284.63
   10.81             17.83          1.04% , 1.16        1810.43 , 1638.00           779.52 , 667.00            2635.77 , 2237.00     284.95
   10.82             12.94          1.07% , 0.92        1862.66 , 1638.00           618.24 , 667.00            2526.49 , 2237.00     273.42
   10.83              5.21          0.81% , 0.99        1410.05 , 1638.00           665.28 , 667.00            2120.53 , 2237.00     229.67
   10.83              1.54          0.83% , 1.06        1444.86 , 1638.00           712.32 , 667.00            2202.57 , 2237.00     238.46
   10.84              5.18          0.86% , 0.86        1497.09 , 1638.00           577.92 , 667.00            2121.17 , 2237.00     229.99
   10.84             14.35          1.08% , 0.94        1880.06 , 1638.00           631.68 , 667.00            2557.93 , 2237.00     277.38
   10.85             17.89          1.06% , 1.11        1845.25 , 1638.00           745.92 , 667.00            2637.17 , 2237.00     286.17
   10.86               5.5          0.87% , 1.19        1514.50 , 1638.00           799.68 , 667.00            2359.93 , 2237.00     256.18
   10.87             15.71          1.09% , 0.96        1897.47 , 1638.00           645.12 , 667.00            2588.37 , 2237.00     281.35
   10.88               3.2          0.82% , 1.03        1427.46 , 1638.00           692.16 , 667.00            2165.41 , 2237.00      235.7
   10.89             17.95          1.08% , 1.06        1880.06 , 1638.00           712.32 , 667.00            2638.57 , 2237.00     287.38
    10.9             17.07          1.10% , 0.98        1914.88 , 1638.00           658.56 , 667.00            2618.81 , 2237.00     285.32
   10.91              5.24          0.84% , 0.91        1462.27 , 1638.00           611.52 , 667.00            2119.77 , 2237.00     231.21
   10.91              3.83          0.86% , 1.16        1497.09 , 1638.00           779.52 , 667.00            2322.77 , 2237.00     253.43
   10.91             17.92          1.03% , 1.19        1793.02 , 1638.00           799.68 , 667.00            2637.93 , 2237.00      287.7
   10.94             17.97          1.10% , 1.01        1914.88 , 1638.00           678.72 , 667.00            2638.97 , 2237.00      288.6
   10.95              4.91          0.81% , 1.00        1410.05 , 1638.00           672.00 , 667.00            2127.25 , 2237.00     232.95
   10.95             17.99          1.05% , 1.14        1827.84 , 1638.00           766.08 , 667.00            2639.33 , 2237.00     288.92
   10.97               5.3          0.82% , 0.96        1427.46 , 1638.00           645.12 , 667.00            2118.37 , 2237.00     232.42
   10.97              2.13          0.85% , 1.13        1479.68 , 1638.00           759.36 , 667.00            2284.61 , 2237.00     250.68
   10.99              5.32          0.87% , 0.83        1514.50 , 1638.00           557.76 , 667.00            2118.01 , 2237.00     232.74
   10.99             18.05          1.07% , 1.09        1862.66 , 1638.00           732.48 , 667.00            2640.73 , 2237.00     290.14
    11.0              5.75          1.02% , 0.81        1775.62 , 1638.00           544.32 , 667.00            2365.57 , 2237.00      260.3
   11.03              0.47          0.84% , 1.10        1462.27 , 1638.00           739.20 , 667.00            2247.45 , 2237.00     247.93
   11.03              7.11          1.03% , 0.83        1793.02 , 1638.00           557.76 , 667.00            2396.01 , 2237.00     264.26
   11.03             18.11          1.09% , 1.04        1897.47 , 1638.00           698.88 , 667.00            2642.13 , 2237.00     291.35
   11.04             18.13          1.04% , 1.17        1810.43 , 1638.00           786.24 , 667.00            2642.49 , 2237.00     291.67
   11.05              5.38          0.85% , 0.88        1479.68 , 1638.00           591.36 , 667.00            2116.61 , 2237.00     233.96
   11.05              8.51          1.04% , 0.85        1810.43 , 1638.00           571.20 , 667.00            2427.45 , 2237.00     268.23
   11.07              9.87          1.05% , 0.87        1827.84 , 1638.00           584.64 , 667.00            2457.89 , 2237.00      272.2
   11.08             18.19          1.06% , 1.12        1845.25 , 1638.00           752.64 , 667.00            2643.89 , 2237.00     292.89
   11.09             11.28          1.06% , 0.89        1845.25 , 1638.00           598.08 , 667.00            2489.33 , 2237.00     276.17
    11.1              1.24          0.83% , 1.07        1444.86 , 1638.00           719.04 , 667.00            2209.29 , 2237.00     245.18
   11.12              5.44          0.83% , 0.93        1444.86 , 1638.00           624.96 , 667.00            2115.21 , 2237.00     235.18
   11.12             12.64          1.07% , 0.91        1862.66 , 1638.00           611.52 , 667.00            2519.77 , 2237.00     280.14
   11.12             18.25          1.08% , 1.07        1880.06 , 1638.00           719.04 , 667.00            2645.29 , 2237.00      294.1
   11.14              5.46          0.88% , 0.80        1531.90 , 1638.00           537.60 , 667.00            2114.85 , 2237.00      235.5
   11.14             14.05          1.08% , 0.93        1880.06 , 1638.00           624.96 , 667.00            2551.21 , 2237.00      284.1
   11.16               2.9          0.82% , 1.04        1427.46 , 1638.00           698.88 , 667.00            2172.13 , 2237.00     242.42
   11.16             15.41          1.09% , 0.95        1897.47 , 1638.00           638.40 , 667.00            2581.65 , 2237.00     288.07
   11.16             18.27          1.10% , 1.02        1914.88 , 1638.00           685.44 , 667.00            2645.69 , 2237.00     295.32
   11.17              4.13          0.86% , 1.17        1497.09 , 1638.00           786.24 , 667.00            2329.49 , 2237.00     260.15
   11.17             18.29          1.05% , 1.15        1827.84 , 1638.00           772.80 , 667.00            2646.05 , 2237.00     295.64
   11.18              5.51          0.81% , 0.98        1410.05 , 1638.00           658.56 , 667.00            2113.81 , 2237.00     236.39
   11.18             16.77          1.10% , 0.97        1914.88 , 1638.00           651.84 , 667.00            2612.09 , 2237.00     292.04
   11.19              5.48          0.86% , 0.85        1497.09 , 1638.00           571.20 , 667.00            2114.45 , 2237.00     236.71
    11.2             18.17          1.11% , 0.99        1932.29 , 1638.00           665.28 , 667.00            2643.53 , 2237.00     296.01
   11.21             18.35          1.07% , 1.10        1862.66 , 1638.00           739.20 , 667.00            2647.45 , 2237.00     296.86
   11.23              4.61          0.81% , 1.01        1410.05 , 1638.00           678.72 , 667.00            2133.97 , 2237.00     239.67
   11.23              2.43          0.85% , 1.14        1479.68 , 1638.00           766.08 , 667.00            2291.33 , 2237.00      257.4
   11.25             18.41          1.09% , 1.05        1897.47 , 1638.00           705.60 , 667.00            2648.85 , 2237.00     298.07
   11.26              5.54          0.84% , 0.90        1462.27 , 1638.00           604.80 , 667.00            2113.05 , 2237.00     237.93
   11.26             18.43          1.04% , 1.18        1810.43 , 1638.00           792.96 , 667.00            2649.21 , 2237.00     298.39
   11.29             18.47          1.11% , 1.00        1932.29 , 1638.00           672.00 , 667.00            2650.25 , 2237.00     299.29
    11.3              0.77          0.84% , 1.11        1462.27 , 1638.00           745.92 , 667.00            2254.17 , 2237.00     254.65
    11.3             18.49          1.06% , 1.13        1845.25 , 1638.00           759.36 , 667.00            2650.61 , 2237.00     299.61
   11.32               5.6          0.82% , 0.95        1427.46 , 1638.00           638.40 , 667.00            2111.65 , 2237.00     239.14
   11.32              5.45          1.02% , 0.80        1775.62 , 1638.00           537.60 , 667.00            2358.85 , 2237.00     267.02
   11.34              5.62          0.87% , 0.82        1514.50 , 1638.00           551.04 , 667.00            2111.29 , 2237.00     239.46
   11.34              6.81          1.03% , 0.82        1793.02 , 1638.00           551.04 , 667.00            2389.29 , 2237.00     270.98
   11.34             18.55          1.08% , 1.08        1880.06 , 1638.00           725.76 , 667.00            2652.01 , 2237.00     300.82
   11.36              8.21          1.04% , 0.84        1810.43 , 1638.00           564.48 , 667.00            2420.73 , 2237.00     274.95
   11.37              0.94          0.83% , 1.08        1444.86 , 1638.00           725.76 , 667.00            2216.01 , 2237.00      251.9
   11.38              9.57          1.05% , 0.86        1827.84 , 1638.00           577.92 , 667.00            2451.17 , 2237.00     278.92
   11.39             10.98          1.06% , 0.88        1845.25 , 1638.00           591.36 , 667.00            2482.61 , 2237.00     282.89
   11.39             18.57          1.10% , 1.03        1914.88 , 1638.00           692.16 , 667.00            2652.41 , 2237.00     302.04
    11.4             18.59          1.05% , 1.16        1827.84 , 1638.00           779.52 , 667.00            2652.77 , 2237.00     302.36
   11.41              5.68          0.85% , 0.87        1479.68 , 1638.00           584.64 , 667.00            2109.89 , 2237.00     240.68
   11.41             12.34          1.07% , 0.90        1862.66 , 1638.00           604.80 , 667.00            2513.05 , 2237.00     286.86
   11.42              4.44          0.86% , 1.18        1497.09 , 1638.00           792.96 , 667.00            2336.21 , 2237.00     266.87
   11.43               2.6          0.82% , 1.05        1427.46 , 1638.00           705.60 , 667.00            2178.85 , 2237.00     249.14
   11.43             13.75          1.08% , 0.92        1880.06 , 1638.00           618.24 , 667.00            2544.49 , 2237.00     290.82
   11.44             18.65          1.07% , 1.11        1862.66 , 1638.00           745.92 , 667.00            2654.17 , 2237.00     303.58
   11.45             15.11          1.09% , 0.94        1897.47 , 1638.00           631.68 , 667.00            2574.93 , 2237.00     294.79
   11.47              5.74          0.83% , 0.92        1444.86 , 1638.00           618.24 , 667.00            2108.49 , 2237.00      241.9
   11.47             16.47          1.10% , 0.96        1914.88 , 1638.00           645.12 , 667.00            2605.37 , 2237.00     298.76
   11.48             18.71          1.09% , 1.06        1897.47 , 1638.00           712.32 , 667.00            2655.57 , 2237.00     304.79
   11.48             17.87          1.11% , 0.98        1932.29 , 1638.00           658.56 , 667.00            2636.81 , 2237.00     302.73
   11.49              2.73          0.85% , 1.15        1479.68 , 1638.00           772.80 , 667.00            2298.05 , 2237.00     264.12
   11.49             18.73          1.04% , 1.19        1810.43 , 1638.00           799.68 , 667.00            2655.93 , 2237.00     305.11
   11.51              4.31          0.81% , 1.02        1410.05 , 1638.00           685.44 , 667.00            2140.69 , 2237.00     246.39
   11.52             18.77          1.11% , 1.01        1932.29 , 1638.00           678.72 , 667.00            2656.97 , 2237.00     306.01
   11.53             18.79          1.06% , 1.14        1845.25 , 1638.00           766.08 , 667.00            2657.33 , 2237.00     306.33
   11.54              5.81          0.81% , 0.97        1410.05 , 1638.00           651.84 , 667.00            2107.09 , 2237.00     243.11
   11.55              5.78          0.86% , 0.84        1497.09 , 1638.00           564.48 , 667.00            2107.73 , 2237.00     243.43
   11.56              1.07          0.84% , 1.12        1462.27 , 1638.00           752.64 , 667.00            2260.89 , 2237.00     261.37
   11.57             18.85          1.08% , 1.09        1880.06 , 1638.00           732.48 , 667.00            2658.73 , 2237.00     307.54
   11.61              5.84          0.84% , 0.89        1462.27 , 1638.00           598.08 , 667.00            2106.33 , 2237.00     244.65
   11.61             18.87          1.10% , 1.04        1914.88 , 1638.00           698.88 , 667.00            2659.13 , 2237.00     308.76
   11.62             18.89          1.05% , 1.17        1827.84 , 1638.00           786.24 , 667.00            2659.49 , 2237.00     309.08
   11.64              0.64          0.83% , 1.09        1444.86 , 1638.00           732.48 , 667.00            2222.73 , 2237.00     258.62
   11.66              6.51          1.03% , 0.81        1793.02 , 1638.00           544.32 , 667.00            2382.57 , 2237.00      277.7
   11.66             18.95          1.07% , 1.12        1862.66 , 1638.00           752.64 , 667.00            2660.89 , 2237.00      310.3
   11.67              7.91          1.04% , 0.83        1810.43 , 1638.00           557.76 , 667.00            2414.01 , 2237.00     281.67
   11.68               5.9          0.82% , 0.94        1427.46 , 1638.00           631.68 , 667.00            2104.93 , 2237.00     245.86
   11.68              4.74          0.86% , 1.19        1497.09 , 1638.00           799.68 , 667.00            2342.93 , 2237.00     273.59
   11.69              9.27          1.05% , 0.85        1827.84 , 1638.00           571.20 , 667.00            2444.45 , 2237.00     285.64
    11.7              5.92          0.87% , 0.81        1514.50 , 1638.00           544.32 , 667.00            2104.57 , 2237.00     246.18
    11.7             10.68          1.06% , 0.87        1845.25 , 1638.00           584.64 , 667.00            2475.89 , 2237.00     289.61
    11.7             19.01          1.09% , 1.07        1897.47 , 1638.00           719.04 , 667.00            2662.29 , 2237.00     311.51
   11.71               2.3          0.82% , 1.06        1427.46 , 1638.00           712.32 , 667.00            2185.57 , 2237.00     255.86
   11.71             12.04          1.07% , 0.89        1862.66 , 1638.00           598.08 , 667.00            2506.33 , 2237.00     293.58
   11.72             13.45          1.08% , 0.91        1880.06 , 1638.00           611.52 , 667.00            2537.77 , 2237.00     297.54
   11.74             14.81          1.09% , 0.93        1897.47 , 1638.00           624.96 , 667.00            2568.21 , 2237.00     301.51
   11.74             19.07          1.11% , 1.02        1932.29 , 1638.00           685.44 , 667.00            2663.69 , 2237.00     312.73
   11.75              5.97          0.80% , 0.99        1392.64 , 1638.00           665.28 , 667.00            2103.53 , 2237.00     247.08
   11.75              3.03          0.85% , 1.16        1479.68 , 1638.00           779.52 , 667.00            2304.77 , 2237.00     270.84
   11.75             19.09          1.06% , 1.15        1845.25 , 1638.00           772.80 , 667.00            2664.05 , 2237.00     313.05
   11.76              5.98          0.85% , 0.86        1479.68 , 1638.00           577.92 , 667.00            2103.17 , 2237.00      247.4
   11.76             16.17          1.10% , 0.95        1914.88 , 1638.00           638.40 , 667.00            2598.65 , 2237.00     305.48
   11.77             17.57          1.11% , 0.97        1932.29 , 1638.00           651.84 , 667.00            2630.09 , 2237.00     309.45
   11.78             18.93          1.12% , 0.99        1949.70 , 1638.00           665.28 , 667.00            2660.53 , 2237.00     313.42
   11.79               4.0          0.81% , 1.03        1410.05 , 1638.00           692.16 , 667.00            2147.41 , 2237.00     253.11
   11.79             19.15          1.08% , 1.10        1880.06 , 1638.00           739.20 , 667.00            2665.45 , 2237.00     314.26
   11.82              1.37          0.84% , 1.13        1462.27 , 1638.00           759.36 , 667.00            2267.61 , 2237.00     268.09
   11.83              6.04          0.83% , 0.91        1444.86 , 1638.00           611.52 , 667.00            2101.77 , 2237.00     248.62
   11.83             19.17          1.10% , 1.05        1914.88 , 1638.00           705.60 , 667.00            2665.85 , 2237.00     315.48
   11.84             19.19          1.05% , 1.18        1827.84 , 1638.00           792.96 , 667.00            2666.21 , 2237.00      315.8
   11.86              5.67          0.80% , 1.00        1392.64 , 1638.00           672.00 , 667.00            2110.25 , 2237.00     250.36
   11.87             19.23          1.12% , 1.00        1949.70 , 1638.00           672.00 , 667.00            2667.25 , 2237.00      316.7
   11.88             19.25          1.07% , 1.13        1862.66 , 1638.00           759.36 , 667.00            2667.61 , 2237.00     317.02
   11.89              6.11          0.81% , 0.96        1410.05 , 1638.00           645.12 , 667.00            2100.37 , 2237.00     249.83
    11.9              0.34          0.83% , 1.10        1444.86 , 1638.00           739.20 , 667.00            2229.45 , 2237.00     265.34
   11.91              6.08          0.86% , 0.83        1497.09 , 1638.00           557.76 , 667.00            2101.01 , 2237.00     250.15
   11.92             19.31          1.09% , 1.08        1897.47 , 1638.00           725.76 , 667.00            2669.01 , 2237.00     318.23
   11.96             19.37          1.11% , 1.03        1932.29 , 1638.00           692.16 , 667.00            2670.41 , 2237.00     319.45
   11.97              6.14          0.84% , 0.88        1462.27 , 1638.00           591.36 , 667.00            2099.61 , 2237.00     251.37
   11.97              6.21          1.03% , 0.80        1793.02 , 1638.00           537.60 , 667.00            2375.85 , 2237.00     284.42
   11.97             19.39          1.06% , 1.16        1845.25 , 1638.00           779.52 , 667.00            2670.77 , 2237.00     319.77
   11.98               2.0          0.82% , 1.07        1427.46 , 1638.00           719.04 , 667.00            2192.29 , 2237.00     262.58
   11.98              7.61          1.04% , 0.82        1810.43 , 1638.00           551.04 , 667.00            2407.29 , 2237.00     288.39
   11.99              8.97          1.05% , 0.84        1827.84 , 1638.00           564.48 , 667.00            2437.73 , 2237.00     292.36
    12.0             10.38          1.06% , 0.86        1845.25 , 1638.00           577.92 , 667.00            2469.17 , 2237.00     296.33
   12.01              3.33          0.85% , 1.17        1479.68 , 1638.00           786.24 , 667.00            2311.49 , 2237.00     277.56
   12.01             11.74          1.07% , 0.88        1862.66 , 1638.00           591.36 , 667.00            2499.61 , 2237.00      300.3
   12.01             19.45          1.08% , 1.11        1880.06 , 1638.00           745.92 , 667.00            2672.17 , 2237.00     320.98
   12.02             13.15          1.08% , 0.90        1880.06 , 1638.00           604.80 , 667.00            2531.05 , 2237.00     304.26
   12.03             14.51          1.09% , 0.92        1897.47 , 1638.00           618.24 , 667.00            2561.49 , 2237.00     308.23
   12.04               6.2          0.82% , 0.93        1427.46 , 1638.00           624.96 , 667.00            2098.21 , 2237.00     252.58
   12.05             15.87          1.10% , 0.94        1914.88 , 1638.00           631.68 , 667.00            2591.93 , 2237.00      312.2
   12.05             17.27          1.11% , 0.96        1932.29 , 1638.00           645.12 , 667.00            2623.37 , 2237.00     316.17
   12.06               3.7          0.81% , 1.04        1410.05 , 1638.00           698.88 , 667.00            2154.13 , 2237.00     259.83
   12.06              6.22          0.87% , 0.80        1514.50 , 1638.00           537.60 , 667.00            2097.85 , 2237.00      252.9
   12.06             19.47          1.10% , 1.06        1914.88 , 1638.00           712.32 , 667.00            2672.57 , 2237.00      322.2
   12.06             18.63          1.12% , 0.98        1949.70 , 1638.00           658.56 , 667.00            2653.81 , 2237.00     320.14
   12.07             19.49          1.05% , 1.19        1827.84 , 1638.00           799.68 , 667.00            2672.93 , 2237.00     322.52
   12.08              1.67          0.84% , 1.14        1462.27 , 1638.00           766.08 , 667.00            2274.33 , 2237.00     274.81
