Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.72              9.85          0.86% , 0.91          748.54 , 833.00           611.52 , 664.00            1408.11 , 1562.00     136.94
    9.72              1.28          0.89% , 1.13          774.66 , 833.00           759.36 , 664.00            1581.95 , 1562.00      153.7
    9.72              9.57          1.00% , 1.18          870.40 , 833.00           792.96 , 664.00            1711.55 , 1562.00     166.36
    9.73              5.48          1.00% , 0.83          870.40 , 833.00           557.76 , 664.00            1476.35 , 1562.00     143.64
    9.74              9.61          1.07% , 1.09          931.33 , 833.00           732.48 , 664.00            1712.07 , 1562.00     166.81
    9.76              4.48          1.01% , 0.84          879.10 , 833.00           564.48 , 664.00            1492.07 , 1562.00     145.62
    9.77               1.1          0.87% , 1.10          757.25 , 833.00           739.20 , 664.00            1544.79 , 1562.00     150.95
    9.77              9.64          1.14% , 1.00          992.26 , 833.00           672.00 , 664.00            1712.59 , 1562.00     167.26
    9.78              9.66          1.04% , 1.13          905.22 , 833.00           759.36 , 664.00            1712.95 , 1562.00     167.58
    9.79              9.74          0.80% , 0.99          696.32 , 833.00           665.28 , 664.00            1409.87 , 1562.00     137.96
    9.79              9.91          0.89% , 0.87          774.66 , 833.00           584.64 , 664.00            1407.23 , 1562.00      137.7
     9.8              3.53          1.02% , 0.85          887.81 , 833.00           571.20 , 664.00            1506.79 , 1562.00     147.61
    9.81               9.7          1.11% , 1.04          966.14 , 833.00           698.88 , 664.00            1713.47 , 1562.00     168.02
    9.82              9.94          0.82% , 0.96          713.73 , 833.00           645.12 , 664.00            1406.71 , 1562.00     138.15
    9.82              5.09          0.92% , 1.18          800.77 , 833.00           792.96 , 664.00            1641.55 , 1562.00     161.19
    9.82              9.72          1.01% , 1.17          879.10 , 833.00           786.24 , 664.00            1713.83 , 1562.00     168.34
    9.83              2.53          1.03% , 0.86          896.51 , 833.00           577.92 , 664.00            1522.51 , 1562.00     149.59
    9.84              3.54          0.85% , 1.07          739.84 , 833.00           719.04 , 664.00            1506.63 , 1562.00      148.2
    9.85              9.96          0.92% , 0.83          800.77 , 833.00           557.76 , 664.00            1406.35 , 1562.00     138.47
    9.85              1.52          1.04% , 0.87          905.22 , 833.00           584.64 , 664.00            1538.23 , 1562.00     151.58
    9.85              9.69          1.08% , 1.08          940.03 , 833.00           725.76 , 664.00            1713.35 , 1562.00     168.79
    9.87              9.72          1.15% , 0.99         1000.96 , 833.00           665.28 , 664.00            1713.87 , 1562.00     169.24
    9.88              10.0          0.85% , 0.92          739.84 , 833.00           618.24 , 664.00            1405.83 , 1562.00     138.92
    9.88              2.71          0.90% , 1.15          783.36 , 833.00           772.80 , 664.00            1604.39 , 1562.00     158.44
    9.89              0.58          1.05% , 0.88          913.92 , 833.00           591.36 , 664.00            1552.95 , 1562.00     153.56
    9.89              9.75          1.05% , 1.12          913.92 , 833.00           752.64 , 664.00            1714.23 , 1562.00     169.56
     9.9              5.92          0.83% , 1.04          722.43 , 833.00           698.88 , 664.00            1469.47 , 1562.00     145.45
    9.91              9.78          1.12% , 1.03          974.85 , 833.00           692.16 , 664.00            1714.75 , 1562.00     170.01
    9.92              0.43          1.06% , 0.89          922.62 , 833.00           598.08 , 664.00            1568.67 , 1562.00     155.54
    9.93               9.8          1.02% , 1.16          887.81 , 833.00           779.52 , 664.00            1715.11 , 1562.00     170.33
    9.94             10.05          0.88% , 0.88          765.95 , 833.00           591.36 , 664.00            1404.95 , 1562.00     139.69
    9.94              0.27          0.88% , 1.12          765.95 , 833.00           752.64 , 664.00            1566.23 , 1562.00     155.69
    9.94              1.43          1.07% , 0.90          931.33 , 833.00           604.80 , 664.00            1584.39 , 1562.00     157.53
    9.95              9.84          1.09% , 1.07          948.74 , 833.00           719.04 , 664.00            1715.63 , 1562.00     170.78
    9.97              8.37          0.81% , 1.01          705.02 , 833.00           678.72 , 664.00            1431.31 , 1562.00      142.7
    9.98             10.09          0.81% , 0.97          705.02 , 833.00           651.84 , 664.00            1404.43 , 1562.00     140.14
    9.98              2.38          1.08% , 0.91          940.03 , 833.00           611.52 , 664.00            1599.11 , 1562.00     159.51
    9.99              9.89          1.06% , 1.11          922.62 , 833.00           745.92 , 664.00            1716.51 , 1562.00     171.54
    10.0              2.11          0.86% , 1.09          748.54 , 833.00           732.48 , 664.00            1529.07 , 1562.00     152.94
    10.0             10.05          0.91% , 0.84          792.06 , 833.00           564.48 , 664.00            1405.07 , 1562.00     140.46
    10.0              3.38          1.09% , 0.92          948.74 , 833.00           618.24 , 664.00            1614.83 , 1562.00      161.5
   10.02              9.93          1.13% , 1.02          983.55 , 833.00           685.44 , 664.00            1717.03 , 1562.00     171.99
   10.03             10.08          0.84% , 0.93          731.14 , 833.00           624.96 , 664.00            1404.55 , 1562.00      140.9
   10.03              4.15          0.91% , 1.17          792.06 , 833.00           786.24 , 664.00            1626.83 , 1562.00     163.18
   10.03              9.95          1.03% , 1.15          896.51 , 833.00           772.80 , 664.00            1717.39 , 1562.00     172.31
   10.03              4.39          1.10% , 0.93          957.44 , 833.00           624.96 , 664.00            1630.55 , 1562.00     163.48
   10.05               5.4          1.11% , 0.94          966.14 , 833.00           631.68 , 664.00            1646.27 , 1562.00     165.46
   10.06              10.1          0.94% , 0.80          818.18 , 833.00           537.60 , 664.00            1404.19 , 1562.00     141.22
   10.06              9.98          1.10% , 1.06          957.44 , 833.00           712.32 , 664.00            1717.91 , 1562.00     172.76
   10.07              4.49          0.84% , 1.06          731.14 , 833.00           712.32 , 664.00            1491.91 , 1562.00     150.18
   10.07              10.0          1.00% , 1.19          870.40 , 833.00           799.68 , 664.00            1718.27 , 1562.00     173.08
   10.08              6.34          1.12% , 0.95          974.85 , 833.00           638.40 , 664.00            1660.99 , 1562.00     167.45
   10.09             10.14          0.87% , 0.89          757.25 , 833.00           598.08 , 664.00            1403.67 , 1562.00     141.67
    10.1              1.71          0.89% , 1.14          774.66 , 833.00           766.08 , 664.00            1588.67 , 1562.00     160.42
    10.1             10.04          1.07% , 1.10          931.33 , 833.00           739.20 , 664.00            1718.79 , 1562.00     173.53
   10.11              7.34          1.13% , 0.96          983.55 , 833.00           645.12 , 664.00            1676.71 , 1562.00     169.43
   10.12             10.07          1.14% , 1.01          992.26 , 833.00           678.72 , 664.00            1719.31 , 1562.00     173.98
   10.13             10.17          0.80% , 0.98          696.32 , 833.00           658.56 , 664.00            1403.15 , 1562.00     142.12
   10.13              8.35          1.14% , 0.97          992.26 , 833.00           651.84 , 664.00            1692.43 , 1562.00     171.42
   10.14              6.93          0.82% , 1.03          713.73 , 833.00           692.16 , 664.00            1453.75 , 1562.00     147.43
   10.14             10.09          1.04% , 1.14          905.22 , 833.00           766.08 , 664.00            1719.67 , 1562.00      174.3
   10.15             10.19          0.90% , 0.85          783.36 , 833.00           571.20 , 664.00            1402.79 , 1562.00     142.44
   10.16              0.67          0.87% , 1.11          757.25 , 833.00           745.92 , 664.00            1551.51 , 1562.00     157.67
   10.16             10.13          1.11% , 1.05          966.14 , 833.00           705.60 , 664.00            1720.19 , 1562.00     174.74
   10.16              9.29          1.15% , 0.98         1000.96 , 833.00           658.56 , 664.00            1707.15 , 1562.00      173.4
   10.17             10.15          1.01% , 1.18          879.10 , 833.00           792.96 , 664.00            1720.55 , 1562.00     175.06
   10.18              7.93          0.98% , 0.80          852.99 , 833.00           537.60 , 664.00            1438.19 , 1562.00     146.39
   10.19             10.23          0.83% , 0.94          722.43 , 833.00           631.68 , 664.00            1402.27 , 1562.00     142.89
   10.19              5.52          0.92% , 1.19          800.77 , 833.00           799.68 , 664.00            1648.27 , 1562.00     167.91
    10.2             10.12          1.08% , 1.09          940.03 , 833.00           732.48 , 664.00            1720.07 , 1562.00     175.51
   10.21              9.31          0.80% , 1.00          696.32 , 833.00           672.00 , 664.00            1416.59 , 1562.00     144.68
   10.21              6.92          0.99% , 0.81          861.70 , 833.00           544.32 , 664.00            1453.91 , 1562.00     148.38
   10.22             10.25          0.93% , 0.81          809.47 , 833.00           544.32 , 664.00            1401.91 , 1562.00     143.21
   10.23              5.91          1.00% , 0.82          870.40 , 833.00           551.04 , 664.00            1469.63 , 1562.00     150.36
   10.23             10.15          1.15% , 1.00         1000.96 , 833.00           672.00 , 664.00            1720.59 , 1562.00     175.96
   10.24              3.11          0.85% , 1.08          739.84 , 833.00           725.76 , 664.00            1513.35 , 1562.00     154.92
   10.24             10.18          1.05% , 1.13          913.92 , 833.00           759.36 , 664.00            1720.95 , 1562.00     176.28
   10.25             10.28          0.86% , 0.90          748.54 , 833.00           604.80 , 664.00            1401.39 , 1562.00     143.66
   10.25              3.14          0.90% , 1.16          783.36 , 833.00           779.52 , 664.00            1611.11 , 1562.00     165.16
   10.26              4.91          1.01% , 0.83          879.10 , 833.00           557.76 , 664.00            1485.35 , 1562.00     152.34
   10.27             10.21          1.12% , 1.04          974.85 , 833.00           698.88 , 664.00            1721.47 , 1562.00     176.73
   10.28             10.23          1.02% , 1.17          887.81 , 833.00           786.24 , 664.00            1721.83 , 1562.00     177.05
   10.29              3.96          1.02% , 0.84          887.81 , 833.00           564.48 , 664.00            1500.07 , 1562.00     154.33
   10.31              5.49          0.83% , 1.05          722.43 , 833.00           705.60 , 664.00            1476.19 , 1562.00     152.17
   10.31             10.34          0.89% , 0.86          774.66 , 833.00           577.92 , 664.00            1400.51 , 1562.00     144.42
   10.31              2.96          1.03% , 0.85          896.51 , 833.00           571.20 , 664.00            1515.79 , 1562.00     156.31
   10.31             10.27          1.09% , 1.08          948.74 , 833.00           725.76 , 664.00            1722.35 , 1562.00      177.5
   10.33               0.7          0.88% , 1.13          765.95 , 833.00           759.36 , 664.00            1572.95 , 1562.00     162.41
   10.33              10.3          1.16% , 0.99         1009.66 , 833.00           665.28 , 664.00            1722.87 , 1562.00     177.94
   10.34              1.95          1.04% , 0.86          905.22 , 833.00           577.92 , 664.00            1531.51 , 1562.00      158.3
   10.34             10.32          1.06% , 1.12          922.62 , 833.00           752.64 , 664.00            1723.23 , 1562.00     178.26
   10.35             10.37          0.82% , 0.95          713.73 , 833.00           638.40 , 664.00            1399.99 , 1562.00     144.87
   10.37             10.39          0.92% , 0.82          800.77 , 833.00           551.04 , 664.00            1399.63 , 1562.00     145.19
   10.37              1.01          1.05% , 0.87          913.92 , 833.00           584.64 , 664.00            1546.23 , 1562.00     160.28
   10.37             10.36          1.13% , 1.03          983.55 , 833.00           692.16 , 664.00            1723.75 , 1562.00     178.71
   10.38             10.38          1.03% , 1.16          896.51 , 833.00           779.52 , 664.00            1724.11 , 1562.00     179.03
   10.39              7.94          0.81% , 1.02          705.02 , 833.00           685.44 , 664.00            1438.03 , 1562.00     149.42
   10.39               0.0          1.06% , 0.88          922.62 , 833.00           591.36 , 664.00            1561.95 , 1562.00     162.26
    10.4              1.68          0.86% , 1.10          748.54 , 833.00           739.20 , 664.00            1535.79 , 1562.00     159.66
    10.4              4.58          0.91% , 1.18          792.06 , 833.00           792.96 , 664.00            1633.55 , 1562.00      169.9
   10.41             10.43          0.85% , 0.91          739.84 , 833.00           611.52 , 664.00            1399.11 , 1562.00     145.64
   10.41               1.0          1.07% , 0.89          931.33 , 833.00           598.08 , 664.00            1577.67 , 1562.00     164.25
   10.41             10.41          1.10% , 1.07          957.44 , 833.00           719.04 , 664.00            1724.63 , 1562.00     179.48
   10.44              1.95          1.08% , 0.90          940.03 , 833.00           604.80 , 664.00            1592.39 , 1562.00     166.23
   10.45             10.47          1.07% , 1.11          931.33 , 833.00           745.92 , 664.00            1725.51 , 1562.00     180.25
   10.46              2.95          1.09% , 0.91          948.74 , 833.00           611.52 , 664.00            1608.11 , 1562.00     168.22
   10.47              4.06          0.84% , 1.07          731.14 , 833.00           719.04 , 664.00            1498.63 , 1562.00      156.9
   10.47             10.48          0.88% , 0.87          765.95 , 833.00           584.64 , 664.00            1398.23 , 1562.00     146.41
   10.47              10.5          1.14% , 1.02          992.26 , 833.00           685.44 , 664.00            1726.03 , 1562.00      180.7
   10.48              2.14          0.89% , 1.15          774.66 , 833.00           772.80 , 664.00            1595.39 , 1562.00     167.14
   10.48              3.96          1.10% , 0.92          957.44 , 833.00           618.24 , 664.00            1623.83 , 1562.00      170.2
   10.49             10.52          1.04% , 1.15          905.22 , 833.00           772.80 , 664.00            1726.39 , 1562.00     181.02
    10.5              4.96          1.11% , 0.93          966.14 , 833.00           624.96 , 664.00            1639.55 , 1562.00     172.18
   10.51             10.52          0.81% , 0.96          705.02 , 833.00           645.12 , 664.00            1397.71 , 1562.00     146.86
   10.51             10.56          1.11% , 1.06          966.14 , 833.00           712.32 , 664.00            1726.91 , 1562.00     181.46
   10.52             10.48          0.91% , 0.83          792.06 , 833.00           557.76 , 664.00            1398.35 , 1562.00     147.18
   10.52             10.58          1.01% , 1.19          879.10 , 833.00           799.68 , 664.00            1727.27 , 1562.00     181.78
   10.53              5.91          1.12% , 0.94          974.85 , 833.00           631.68 , 664.00            1654.27 , 1562.00     174.17
   10.55               6.5          0.82% , 1.04          713.73 , 833.00           698.88 , 664.00            1460.47 , 1562.00     154.15
   10.55              0.24          0.87% , 1.12          757.25 , 833.00           752.64 , 664.00            1558.23 , 1562.00     164.39
   10.55             10.55          1.08% , 1.10          940.03 , 833.00           739.20 , 664.00            1726.79 , 1562.00     182.23
   10.55              6.91          1.13% , 0.95          983.55 , 833.00           638.40 , 664.00            1669.99 , 1562.00     176.15
   10.56             10.51          0.84% , 0.92          731.14 , 833.00           618.24 , 664.00            1397.83 , 1562.00     147.62
   10.57              7.92          1.14% , 0.96          992.26 , 833.00           645.12 , 664.00            1685.71 , 1562.00     178.14
   10.58             10.58          1.15% , 1.01         1000.96 , 833.00           678.72 , 664.00            1727.31 , 1562.00     182.68
   10.59             10.61          1.05% , 1.14          913.92 , 833.00           766.08 , 664.00            1727.67 , 1562.00      183.0
   10.59              8.86          1.15% , 0.97         1000.96 , 833.00           651.84 , 664.00            1700.43 , 1562.00     180.12
   10.61              9.87          1.16% , 0.98         1009.66 , 833.00           658.56 , 664.00            1716.15 , 1562.00      182.1
   10.62             10.57          0.87% , 0.88          757.25 , 833.00           591.36 , 664.00            1396.95 , 1562.00     148.39
   10.62              3.57          0.90% , 1.17          783.36 , 833.00           786.24 , 664.00            1617.83 , 1562.00     171.88
   10.62             10.64          1.12% , 1.05          974.85 , 833.00           705.60 , 664.00            1728.19 , 1562.00     183.45
   10.63              2.68          0.85% , 1.09          739.84 , 833.00           732.48 , 664.00            1520.07 , 1562.00     161.64
   10.63             10.66          1.02% , 1.18          887.81 , 833.00           792.96 , 664.00            1728.55 , 1562.00     183.77
   10.64              8.88          0.80% , 1.01          696.32 , 833.00           678.72 , 664.00            1423.31 , 1562.00      151.4
   10.65              10.7          1.09% , 1.09          948.74 , 833.00           732.48 , 664.00            1729.07 , 1562.00     184.22
   10.66              10.6          0.80% , 0.97          696.32 , 833.00           651.84 , 664.00            1396.43 , 1562.00     148.84
   10.68             10.62          0.90% , 0.84          783.36 , 833.00           564.48 , 664.00            1396.07 , 1562.00     149.16
   10.68             10.73          1.16% , 1.00         1009.66 , 833.00           672.00 , 664.00            1729.59 , 1562.00     184.66
   10.69             10.75          1.06% , 1.13          922.62 , 833.00           759.36 , 664.00            1729.95 , 1562.00     184.98
   10.71              5.06          0.83% , 1.06          722.43 , 833.00           712.32 , 664.00            1482.91 , 1562.00     158.89
   10.71              1.13          0.88% , 1.14          765.95 , 833.00           766.08 , 664.00            1579.67 , 1562.00     169.13
   10.72             10.66          0.83% , 0.93          722.43 , 833.00           624.96 , 664.00            1395.55 , 1562.00     149.61
   10.72              7.35          0.99% , 0.80          861.70 , 833.00           537.60 , 664.00            1447.19 , 1562.00      155.1
   10.72             10.79          1.13% , 1.04          983.55 , 833.00           698.88 , 664.00            1730.47 , 1562.00     185.43
   10.73             10.81          1.03% , 1.17          896.51 , 833.00           786.24 , 664.00            1730.83 , 1562.00     185.75
   10.74              6.34          1.00% , 0.81          870.40 , 833.00           544.32 , 664.00            1462.91 , 1562.00     157.08
   10.75             10.68          0.93% , 0.80          809.47 , 833.00           537.60 , 664.00            1395.19 , 1562.00     149.93
   10.75             10.84          1.10% , 1.08          957.44 , 833.00           725.76 , 664.00            1731.35 , 1562.00      186.2
   10.76              5.34          1.01% , 0.82          879.10 , 833.00           551.04 , 664.00            1478.63 , 1562.00     159.06
   10.77              5.01          0.91% , 1.19          792.06 , 833.00           799.68 , 664.00            1640.27 , 1562.00     176.62
   10.78             10.71          0.86% , 0.89          748.54 , 833.00           598.08 , 664.00            1394.67 , 1562.00     150.38
   10.78              4.39          1.02% , 0.83          887.81 , 833.00           557.76 , 664.00            1493.35 , 1562.00     161.05
   10.78             10.88          1.17% , 0.99         1018.37 , 833.00           665.28 , 664.00            1731.87 , 1562.00     186.65
   10.79              1.25          0.86% , 1.11          748.54 , 833.00           745.92 , 664.00            1542.51 , 1562.00     166.38
   10.79              10.9          1.07% , 1.12          931.33 , 833.00           752.64 , 664.00            1732.23 , 1562.00     186.97
    10.8              3.39          1.03% , 0.84          896.51 , 833.00           564.48 , 664.00            1509.07 , 1562.00     163.03
   10.81              7.51          0.81% , 1.03          705.02 , 833.00           692.16 , 664.00            1444.75 , 1562.00     156.14
   10.82              2.38          1.04% , 0.85          905.22 , 833.00           571.20 , 664.00            1524.79 , 1562.00     165.02
   10.82             10.93          1.14% , 1.03          992.26 , 833.00           692.16 , 664.00            1732.75 , 1562.00     187.42
   10.83             10.95          1.04% , 1.16          905.22 , 833.00           779.52 , 664.00            1733.11 , 1562.00     187.74
   10.84             10.77          0.89% , 0.85          774.66 , 833.00           571.20 , 664.00            1393.79 , 1562.00     151.14
   10.85              2.57          0.89% , 1.16          774.66 , 833.00           779.52 , 664.00            1602.11 , 1562.00     173.86
   10.85              1.44          1.05% , 0.86          913.92 , 833.00           577.92 , 664.00            1539.51 , 1562.00      167.0
   10.85             10.99          1.11% , 1.07          966.14 , 833.00           719.04 , 664.00            1733.63 , 1562.00     188.18
   10.87              3.63          0.84% , 1.08          731.14 , 833.00           725.76 , 664.00            1505.35 , 1562.00     163.62
   10.87              0.43          1.06% , 0.87          922.62 , 833.00           584.64 , 664.00            1555.23 , 1562.00     168.98
   10.88              10.8          0.82% , 0.94          713.73 , 833.00           631.68 , 664.00            1393.27 , 1562.00     151.59
   10.88              0.57          1.07% , 0.88          931.33 , 833.00           591.36 , 664.00            1570.95 , 1562.00     170.97
    10.9             10.98          1.08% , 1.11          940.03 , 833.00           745.92 , 664.00            1733.51 , 1562.00     188.95
   10.91             10.83          0.92% , 0.81          800.77 , 833.00           544.32 , 664.00            1392.91 , 1562.00     151.91
   10.91              1.52          1.08% , 0.89          940.03 , 833.00           598.08 , 664.00            1585.67 , 1562.00     172.95
   10.92              2.52          1.09% , 0.90          948.74 , 833.00           604.80 , 664.00            1601.39 , 1562.00     174.94
   10.92             11.01          1.15% , 1.02         1000.96 , 833.00           685.44 , 664.00            1734.03 , 1562.00      189.4
   10.93              0.19          0.87% , 1.13          757.25 , 833.00           759.36 , 664.00            1564.95 , 1562.00     171.11
   10.94             10.86          0.85% , 0.90          739.84 , 833.00           604.80 , 664.00            1392.39 , 1562.00     152.36
   10.94             11.04          1.05% , 1.15          913.92 , 833.00           772.80 , 664.00            1734.39 , 1562.00     189.72
   10.94              3.53          1.10% , 0.91          957.44 , 833.00           611.52 , 664.00            1617.11 , 1562.00     176.92
   10.96              6.07          0.82% , 1.05          713.73 , 833.00           705.60 , 664.00            1467.19 , 1562.00     160.87
   10.96              4.53          1.11% , 0.92          966.14 , 833.00           618.24 , 664.00            1632.83 , 1562.00      178.9
   10.96             11.07          1.12% , 1.06          974.85 , 833.00           712.32 , 664.00            1734.91 , 1562.00     190.17
   10.98             11.09          1.02% , 1.19          887.81 , 833.00           799.68 , 664.00            1735.27 , 1562.00     190.49
   10.98              5.48          1.12% , 0.93          974.85 , 833.00           624.96 , 664.00            1647.55 , 1562.00     180.89
   10.99               4.0          0.90% , 1.18          783.36 , 833.00           792.96 , 664.00            1624.55 , 1562.00      178.6
   10.99              6.48          1.13% , 0.94          983.55 , 833.00           631.68 , 664.00            1663.27 , 1562.00     182.87
    11.0             10.91          0.88% , 0.86          765.95 , 833.00           577.92 , 664.00            1391.51 , 1562.00     153.13
    11.0             11.13          1.09% , 1.10          948.74 , 833.00           739.20 , 664.00            1735.79 , 1562.00     190.94
   11.01              7.49          1.14% , 0.95          992.26 , 833.00           638.40 , 664.00            1678.99 , 1562.00     184.86
   11.02             11.16          1.16% , 1.01         1009.66 , 833.00           678.72 , 664.00            1736.31 , 1562.00     191.38
   11.03              2.25          0.85% , 1.10          739.84 , 833.00           739.20 , 664.00            1526.79 , 1562.00     168.36
   11.03              8.43          1.15% , 0.96         1000.96 , 833.00           645.12 , 664.00            1693.71 , 1562.00     186.84
   11.04             10.95          0.81% , 0.95          705.02 , 833.00           638.40 , 664.00            1390.99 , 1562.00     153.58
   11.04             11.18          1.06% , 1.14          922.62 , 833.00           766.08 , 664.00            1736.67 , 1562.00      191.7
   11.05              9.44          1.16% , 0.97         1009.66 , 833.00           651.84 , 664.00            1709.43 , 1562.00     188.82
   11.06              8.45          0.80% , 1.02          696.32 , 833.00           685.44 , 664.00            1430.03 , 1562.00     158.12
   11.06             10.91          0.91% , 0.82          792.06 , 833.00           551.04 , 664.00            1391.63 , 1562.00      153.9
   11.06             11.22          1.13% , 1.05          983.55 , 833.00           705.60 , 664.00            1737.19 , 1562.00     192.15
   11.06             10.45          1.17% , 0.98         1018.37 , 833.00           658.56 , 664.00            1725.15 , 1562.00     190.81
   11.08              1.56          0.88% , 1.15          765.95 , 833.00           772.80 , 664.00            1586.39 , 1562.00     175.85
   11.08             11.24          1.03% , 1.18          896.51 , 833.00           792.96 , 664.00            1737.55 , 1562.00     192.47
    11.1             10.94          0.84% , 0.91          731.14 , 833.00           611.52 , 664.00            1391.11 , 1562.00     154.34
    11.1             11.27          1.10% , 1.09          957.44 , 833.00           732.48 , 664.00            1738.07 , 1562.00     192.92
   11.12              4.63          0.83% , 1.07          722.43 , 833.00           719.04 , 664.00            1489.63 , 1562.00     165.61
   11.12             11.31          1.17% , 1.00         1018.37 , 833.00           672.00 , 664.00            1738.59 , 1562.00     193.37
   11.14             11.33          1.07% , 1.13          931.33 , 833.00           759.36 , 664.00            1738.95 , 1562.00     193.69
   11.16              11.0          0.87% , 0.87          757.25 , 833.00           584.64 , 664.00            1390.23 , 1562.00     155.11
   11.16             11.36          1.14% , 1.04          992.26 , 833.00           698.88 , 664.00            1739.47 , 1562.00     194.14
   11.17              0.82          0.86% , 1.12          748.54 , 833.00           752.64 , 664.00            1549.23 , 1562.00      173.1
   11.18             11.38          1.04% , 1.17          905.22 , 833.00           786.24 , 664.00            1739.83 , 1562.00     194.46
   11.19             11.03          0.80% , 0.96          696.32 , 833.00           645.12 , 664.00            1389.71 , 1562.00     155.56
    11.2             11.42          1.11% , 1.08          966.14 , 833.00           725.76 , 664.00            1740.35 , 1562.00      194.9
   11.22              7.08          0.81% , 1.04          705.02 , 833.00           698.88 , 664.00            1451.47 , 1562.00     162.86
   11.22               3.0          0.89% , 1.17          774.66 , 833.00           786.24 , 664.00            1608.83 , 1562.00     180.58
   11.22             11.05          0.90% , 0.83          783.36 , 833.00           557.76 , 664.00            1389.35 , 1562.00     155.88
   11.22             11.45          1.18% , 0.99         1027.07 , 833.00           665.28 , 664.00            1740.87 , 1562.00     195.35
   11.24             11.41          1.08% , 1.12          940.03 , 833.00           752.64 , 664.00            1740.23 , 1562.00     195.67
   11.25              6.77          1.00% , 0.80          870.40 , 833.00           537.60 , 664.00            1456.19 , 1562.00      163.8
   11.26             11.09          0.83% , 0.92          722.43 , 833.00           618.24 , 664.00            1388.83 , 1562.00     156.33
   11.26              5.77          1.01% , 0.81          879.10 , 833.00           544.32 , 664.00            1471.91 , 1562.00     165.78
   11.27               3.2          0.84% , 1.09          731.14 , 833.00           732.48 , 664.00            1512.07 , 1562.00     170.34
   11.27             11.44          1.15% , 1.03         1000.96 , 833.00           692.16 , 664.00            1740.75 , 1562.00     196.12
   11.28             11.47          1.05% , 1.16          913.92 , 833.00           779.52 , 664.00            1741.11 , 1562.00     196.44
   11.29              4.83          1.02% , 0.82          887.81 , 833.00           551.04 , 664.00            1486.63 , 1562.00     167.77
    11.3              3.82          1.03% , 0.83          896.51 , 833.00           557.76 , 664.00            1502.35 , 1562.00     169.75
    11.3              11.5          1.12% , 1.07          974.85 , 833.00           719.04 , 664.00            1741.63 , 1562.00     196.89
   11.31              0.62          0.87% , 1.14          757.25 , 833.00           766.08 , 664.00            1571.67 , 1562.00     177.83
   11.31              2.81          1.04% , 0.84          905.22 , 833.00           564.48 , 664.00            1518.07 , 1562.00     171.74
   11.32             11.14          0.86% , 0.88          748.54 , 833.00           591.36 , 664.00            1387.95 , 1562.00      157.1
   11.33              1.87          1.05% , 0.85          913.92 , 833.00           571.20 , 664.00            1532.79 , 1562.00     173.72
   11.34             11.56          1.09% , 1.11          948.74 , 833.00           745.92 , 664.00            1742.51 , 1562.00     197.66
   11.35              0.86          1.06% , 0.86          922.62 , 833.00           577.92 , 664.00            1548.51 , 1562.00      175.7
   11.36              4.43          0.90% , 1.19          783.36 , 833.00           799.68 , 664.00            1631.27 , 1562.00     185.32
   11.36              0.14          1.07% , 0.87          931.33 , 833.00           584.64 , 664.00            1564.23 , 1562.00     177.69
   11.37              5.64          0.82% , 1.06          713.73 , 833.00           712.32 , 664.00            1473.91 , 1562.00     167.59
   11.37             11.59          1.16% , 1.02         1009.66 , 833.00           685.44 , 664.00            1743.03 , 1562.00      198.1
   11.38              11.2          0.89% , 0.84          774.66 , 833.00           564.48 , 664.00            1387.07 , 1562.00     157.86
   11.38             11.61          1.06% , 1.15          922.62 , 833.00           772.80 , 664.00            1743.39 , 1562.00     198.42
   11.38              1.09          1.08% , 0.88          940.03 , 833.00           591.36 , 664.00            1578.95 , 1562.00     179.67
   11.39              2.09          1.09% , 0.89          948.74 , 833.00           598.08 , 664.00            1594.67 , 1562.00     181.66
    11.4               3.1          1.10% , 0.90          957.44 , 833.00           604.80 , 664.00            1610.39 , 1562.00     183.64
    11.4             11.65          1.13% , 1.06          983.55 , 833.00           712.32 , 664.00            1743.91 , 1562.00     198.87
   11.42             11.23          0.82% , 0.93          713.73 , 833.00           624.96 , 664.00            1386.55 , 1562.00     158.31
   11.42              1.82          0.85% , 1.11          739.84 , 833.00           745.92 , 664.00            1533.51 , 1562.00     175.08
   11.42             11.67          1.03% , 1.19          896.51 , 833.00           799.68 , 664.00            1744.27 , 1562.00     199.19
   11.42               4.1          1.11% , 0.91          966.14 , 833.00           611.52 , 664.00            1626.11 , 1562.00     185.62
   11.43              5.05          1.12% , 0.92          974.85 , 833.00           618.24 , 664.00            1640.83 , 1562.00     187.61
   11.44             11.26          0.92% , 0.80          800.77 , 833.00           537.60 , 664.00            1386.19 , 1562.00     158.63
   11.44              11.7          1.10% , 1.10          957.44 , 833.00           739.20 , 664.00            1744.79 , 1562.00     199.64
   11.44              6.05          1.13% , 0.93          983.55 , 833.00           624.96 , 664.00            1656.55 , 1562.00     189.59
   11.46              1.99          0.88% , 1.16          765.95 , 833.00           779.52 , 664.00            1593.11 , 1562.00     182.57
   11.46              7.06          1.14% , 0.94          992.26 , 833.00           631.68 , 664.00            1672.27 , 1562.00     191.58
   11.46             11.74          1.17% , 1.01         1018.37 , 833.00           678.72 , 664.00            1745.31 , 1562.00     200.09
